time,j1,j2,j3,j4,j5,j6,j7,gripper1,gripper2,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
1360.183333332425,0.00016700293,-0.785875,4.0107683e-05,-2.3551247,9.29385e-05,1.570997,0.786,0.04,0.04,-9.56001,0.037877317517995834,0.08799202,1.2886564e-07,-0.0011641274904832244,5.6492297e-07
1360.1999999990917,0.00016701016,-0.78576016,4.011054e-05,-2.3552213,9.2970986e-05,1.5709941,0.786,0.04,0.04,-9.834316,0.0006391875213012099,0.009105999,-4.4407554e-07,-0.0022382440511137247,9.835401e-07
1360.2166666657583,0.00016704734,-0.7856543,4.008483e-05,-2.35531,9.297974e-05,1.5709913,0.786,0.04,0.04,-9.832547,0.0006183094810694456,0.007537995,-2.6742255e-06,-0.0032274366822093725,1.3588764e-06
1360.233333332425,0.0001671633,-0.785557,3.998449e-05,-2.355391,9.293053e-05,1.5709884,0.786,0.04,0.04,-9.830611,0.0005923497374169528,0.006219928,-8.811767e-06,-0.004139332100749016,1.5965087e-06
1360.2499999990916,0.00016742788,-0.7854674,3.9743452e-05,-2.3554652,9.2774106e-05,1.5709856,0.786,0.04,0.04,-9.829052,0.0005572233931161463,0.004916052,-2.0342697e-05,-0.004976422991603613,1.6524858e-06
1360.2666666657583,0.00016792961,-0.7853851,3.9277893e-05,-2.355532,9.2448114e-05,1.5709827,0.786,0.04,0.04,-9.827355,0.0005088434554636478,0.0037973467,-3.898291e-05,-0.005745602305978537,1.4860543e-06
1360.283333332425,0.00016877367,-0.7853093,3.8487367e-05,-2.3555958,9.188771e-05,1.5709798,0.786,0.04,0.039999995,-9.825927,0.00045613781549036503,0.0026794672,-6.6694694e-05,-0.006447343621402979,1.8235467e-06
1360.2999999990916,0.00017008054,-0.78524,3.7257505e-05,-2.355654,9.099681e-05,1.570977,0.7859981,0.04,0.039999995,-9.824924,0.0003943045740015805,0.0017104945,-0.00010485873,-0.007106177043169737,1.0753114e-06
1360.3166666657582,0.00017198415,-0.78517646,3.546086e-05,-2.3557055,8.9680434e-05,1.5709741,0.7859962,0.04,0.039999995,-9.823775,0.00031733218929730356,0.0007535373,-0.00014603892,-0.0077093858271837234,-1.2621377e-09
1360.333333332425,0.00017463023,-0.7851183,3.2958465e-05,-2.3557556,8.782363e-05,1.5709713,0.7859943,0.04,0.04,-9.822343,0.0002430391905363649,-8.2958955e-05,-0.00020116233,-0.00825510174036026,-2.1762141e-06
1360.3499999990916,0.00017817495,-0.785065,2.9601013e-05,-2.3557994,8.5338106e-05,1.5709684,0.7859905,0.04,0.039999995,-9.821849,0.00016245926963165402,-0.0009134861,-0.00027096705,-0.008770288899540901,-3.1351321e-06
1360.3666666657582,0.00018278432,-0.78501654,2.5230598e-05,-2.3558419,8.208081e-05,1.5709655,0.78598666,0.04,0.04,-9.820568,6.233667954802513e-05,-0.001657644,-0.0003485028,-0.009233430959284306,-6.918243e-06
1360.3833333324249,0.00018863191,-0.7849726,1.9680972e-05,-2.3558793,7.794526e-05,1.5709627,0.78598094,0.04,0.04,-9.820123,-1.5603844076395035e-05,-0.0023769047,-0.00044352553,-0.009669412858784199,-8.572848e-06
1360.3999999990915,0.00019589896,-0.7849328,1.2779486e-05,-2.3559146,7.279649e-05,1.5709598,0.7859733,0.04,0.04,-9.819051,-0.00011642463505268097,-0.0029981958,-0.0005490314,-0.010060427710413933,-1.2097455e-05
1360.4166666657582,0.0002047726,-0.78489685,4.3473824e-06,-2.355949,6.650454e-05,1.5709568,0.78596437,0.04,0.04,-9.818542,-0.00022399472072720528,-0.003631568,-0.0006662348,-0.010423189029097557,-1.577077e-05
1360.4333333324248,0.0002154452,-0.7848646,-5.799343e-06,-2.355978,5.8935177e-05,1.5709538,0.785954,0.04,0.04,-9.818123,-0.0003124871291220188,-0.004180412,-0.0007988047,-0.010765662416815758,-1.8761435e-05
1360.4499999990915,0.00022811376,-0.78483593,-1.7848728e-05,-2.3560057,4.9945356e-05,1.5709507,0.78594166,0.04,0.04,-9.817209,-0.0004260275745764375,-0.004713362,-0.00094737025,-0.011067678220570087,-2.3086479e-05
1360.466666665758,0.00024297887,-0.78481054,-3.19926e-05,-2.3560324,3.940287e-05,1.5709474,0.78592706,0.04,0.039999995,-9.81682,-0.0005395281477831304,-0.0052221194,-0.0011109068,-0.011346690356731415,-2.7113472e-05
1360.4833333324248,0.00026024418,-0.78478837,-4.8425387e-05,-2.356056,2.7134609e-05,1.5709431,0.78591,0.04,0.04,-9.816471,-0.0006559823523275554,-0.0056635104,-0.0012891986,-0.011608445085585117,-3.4060256e-05
1360.4999999990914,0.0002801156,-0.7847694,-6.734414e-05,-2.356077,1.3015851e-05,1.5709364,0.78589076,0.04,0.04,-9.81594,-0.0007643932476639748,-0.006103771,-0.0014822871,-0.011845524422824383,-3.8975795e-05
1360.516666665758,0.000302801,-0.7847535,-8.8947454e-05,-2.356097,-3.1068384e-06,1.5709298,0.78586864,0.04,0.04,-9.815417,-0.0008764047524891794,-0.006418603,-0.0016924014,-0.01206738967448473,-4.5241588e-05
1360.5333333324247,0.0003285097,-0.7847404,-0.000113435286,-2.3561163,-2.1382357e-05,1.570923,0.78584355,0.04,0.04,-9.815164,-0.0010031561832875013,-0.00681663,-0.0019176567,-0.012271431274712086,-5.2006282e-05
1360.5499999990914,0.00035745127,-0.78473014,-0.00014100847,-2.3561354,-4.196042e-05,1.5709158,0.7858155,0.04,0.04,-9.814893,-0.0011114840162917972,-0.007177362,-0.0021583333,-0.01246008649468422,-5.927559e-05
1360.566666665758,0.00038983618,-0.7847226,-0.00017186797,-2.3561518,-6.4990985e-05,1.5709059,0.785784,0.04,0.04,-9.814758,-0.0012427582405507565,-0.007519963,-0.0024155462,-0.012637228704988956,-6.704461e-05
1360.5833333324247,0.00042587458,-0.78471774,-0.00020621475,-2.3561666,-9.062401e-05,1.5708954,0.78574884,0.04,0.04,-9.814318,-0.001349621219560504,-0.0077747945,-0.002688464,-0.012802494689822197,-7.532068e-05
1360.5999999990913,0.00046577616,-0.78471565,-0.0002442496,-2.3561804,-0.00011900909,1.5708848,0.7857099,0.04,0.04,-9.814059,-0.0014857461210340261,-0.008096495,-0.0029762601,-0.012953200377523899,-8.409916e-05
1360.616666665758,0.00050975,-0.784716,-0.00028617238,-2.356193,-0.00015029548,1.5708734,0.78566706,0.04,0.04,-9.813743,-0.001592984888702631,-0.008351754,-0.0032794727,-0.013085931539535522,-9.338687e-05
1360.6333333324246,0.00055800396,-0.784719,-0.0003321818,-2.3562055,-0.00018464125,1.5708591,0.7856201,0.039999995,0.039999995,-9.813545,-0.00173293799161911,-0.00862424,-0.0035986106,-0.013206921517848969,-0.00010320337
1360.6499999990913,0.00061074476,-0.78472465,-0.0003824756,-2.3562174,-0.00022218199,1.5708447,0.7855688,0.03999999,0.039999988,-9.813454,-0.0018376886146143079,-0.00879161,-0.0039334334,-0.01332913152873516,-0.00011249535
1360.666666665758,0.00066817744,-0.78473264,-0.0004372501,-2.356229,-0.00026306647,1.5708296,0.78551304,0.039999988,0.039999984,-9.813319,-0.001985615584999323,-0.009049584,-0.0042835874,-0.013438545167446136,-0.00012321852
1360.6833333324246,0.00073050504,-0.7847433,-0.0004966993,-2.3562405,-0.0003074387,1.5708117,0.78545237,0.039999984,0.03999998,-9.813167,-0.002093855058774352,-0.009268614,-0.00464988,-0.013538236729800701,-0.0001344337
1360.6999999990912,0.00079792866,-0.78475654,-0.00056101603,-2.356252,-0.00035544165,1.5707935,0.78538674,0.03999998,0.039999973,-9.813141,-0.002213827334344387,-0.009410193,-0.0050303494,-0.013639821670949459,-0.00014526882
1360.7166666657579,0.0008706471,-0.7847723,-0.0006303902,-2.3562634,-0.0004072185,1.5707743,0.78531593,0.039999977,0.03999997,-9.81306,-0.0023691130336374044,-0.009643195,-0.0054255086,-0.013731569051742554,-0.00015744274
1360.7333333324245,0.00094885676,-0.7847905,-0.0007050096,-2.356274,-0.00046290882,1.5707523,0.7852398,0.039999973,0.039999966,-9.812986,-0.0024743210524320602,-0.009806537,-0.0058353185,-0.013817669823765755,-0.00017008818
1360.7499999990912,0.0010327512,-0.7848114,-0.0007850599,-2.3562834,-0.00052265084,1.57073,0.78515816,0.039999966,0.039999958,-9.812874,-0.002627548761665821,-0.009969221,-0.006259988,-0.01390153355896473,-0.00018319486
1360.7666666657578,0.0011225222,-0.7848346,-0.0008707239,-2.3562925,-0.000586581,1.5707057,0.78507084,0.03999996,0.039999954,-9.812625,-0.0027330266311764717,-0.010127242,-0.0066989493,-0.01397024653851986,-0.00019675454
1360.7833333324245,0.0012183575,-0.7848607,-0.0009621818,-2.356301,-0.00065483345,1.5706795,0.7849776,0.03999996,0.039999954,-9.812578,-0.0028889859095215797,-0.010284517,-0.0071521243,-0.014037033542990685,-0.00021076488
1360.7999999990911,0.0013204417,-0.7848892,-0.0010596106,-2.3563094,-0.00072754046,1.5706524,0.78487825,0.03999996,0.039999954,-9.81246,-0.002991067012771964,-0.010374541,-0.007619204,-0.014098118059337139,-0.00022520206
1360.8166666657578,0.001428958,-0.7849202,-0.0011631851,-2.3563178,-0.00080483215,1.5706226,0.7847727,0.039999966,0.039999958,-9.812373,-0.0031473315320909023,-0.010530557,-0.008099574,-0.014151543378829956,-0.00024006104
1360.8333333324244,0.0015440852,-0.784954,-0.0012730759,-2.3563256,-0.00088683557,1.5705918,0.7846606,0.039999966,0.039999954,-9.812367,-0.0032534808851778507,-0.010607025,-0.0085940035,-0.014207132160663605,-0.00025448765
1360.849999999091,0.0016659987,-0.7849904,-0.0013894519,-2.3563335,-0.00097367703,1.5705582,0.7845419,0.039999966,0.039999954,-9.812238,-0.003414223436266184,-0.0107383905,-0.009100785,-0.014252452179789543,-0.000270163
1360.8666666657577,0.0017948706,-0.78502965,-0.0015124778,-2.3563416,-0.0010654792,1.5705236,0.78441656,0.039999966,0.039999954,-9.812234,-0.0035138127859681845,-0.010781505,-0.009620696,-0.014300793409347534,-0.00028624455
