time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,t_norm
0.0,-9.584541736585077,-0.014796869729429816,0.031053040061411595,-0.001789787285692516,-0.005642462432844045,0.0016106627180503868,0.0
0.0025,-9.65835467646787,0.04016647790377827,0.09527424738490498,0.002505082991109633,-0.015559167363893437,0.0031967463972438397,0.0025
0.005,-9.681455648256282,0.05583418949121319,0.06156074219582178,0.0025239029783333815,-0.0009591907539760852,-0.0028453407684314756,0.005
0.0075,-9.634076745950486,-0.037040687062824866,0.06959494215725341,0.003877406126668085,-0.004668650926213751,0.00037954134204107217,0.0075
0.01,-9.808075450291147,0.005560317384824407,0.05973687992236667,0.002249868394352526,-0.0008019598375248928,-0.011120852414682785,0.01
0.0125,-9.786007614890726,-0.03661895166484717,0.04559461118505455,-0.002363045416508096,-0.0042324272102997225,0.0007993203026290604,0.0125
0.015,-9.777519229005513,0.01515912579221167,0.07325876314339913,-0.003923866689111457,-0.0057539284031529955,0.00330125169678708,0.015
0.0175,-9.822981552580623,-0.013421893158107361,0.04217481067400307,-0.003402629360227205,-0.005510338997097946,0.003103793211981914,0.0175
0.02,-9.802667946670075,-0.0393836327499958,0.005647467818679957,0.0032199097377393925,-0.005730921454818012,-0.00031200103411992174,0.02
0.0225,-9.867590893977106,-0.046517947711904366,-0.0795425733616663,0.002954338518743634,-8.34593494633852e-05,0.009197289201437147,0.0225
0.025,-9.892003092704735,0.04166603172886811,-0.021582487384071897,-0.0016501535280138316,0.005272775653523119,-0.005000872250304579,0.025
0.0275,-9.923459352097025,-0.0555250598325457,0.0625744815568878,0.00037484267964823533,-0.002035507525892848,0.0061924128101314944,0.0275
0.03,-9.800035505604317,-0.001069878334908232,0.03673453294915485,-0.0001463952612512639,-0.007766681510710015,0.008260680855830345,0.03
0.0325,-9.825578404733442,0.008883622967222199,0.059780584606314136,-0.0027076422080990967,-0.006134979485323376,0.015643637905727488,0.0325
0.035,-9.789066302012666,0.0002842235652577973,0.027290054170412942,0.00467327066617315,-0.00447314946105868,-0.0023924683131942262,0.035
0.0375,-9.855943764098464,-0.008575254332206425,-0.004640474812546888,0.0003078188143578396,-0.006856426459035443,-0.005075582568045069,0.0375
0.04,-9.79713337216237,-0.020929250851263008,0.02738656365570085,-0.0017846733016946713,-0.007401425295111788,-0.0005178881006205373,0.04
0.0425,-9.82042173359665,-0.0785845242165388,0.001436496577719072,-0.0161666965740572,-0.008133829995737356,-0.00021086015461578428,0.0425
0.045,-9.86628192056523,0.028815145311954504,0.08230275701836268,0.010587422474507217,-0.004210375714762586,-0.0030805388744713836,0.045
0.0475,-9.760649790160176,-0.05146261004995995,0.0374630269395097,0.0018516826610127995,-0.006641738908266902,0.0028765904280598775,0.0475
0.05,-9.847439803416243,-0.029902621189836526,0.01007873326996047,-0.011671825479821825,-0.010545184242772917,0.0039018811529490465,0.05
0.0525,-9.837665412875879,0.013242421285989854,0.024580755683720847,-0.004827015232671726,0.00215479953101439,0.007219831812115647,0.0525
0.055,-9.824312440754223,0.041098644562400394,0.0003189522046146598,0.0033440319257293954,-0.0060587733675515525,0.00454540957841431,0.055
0.0575,-9.898971658449616,0.009165191290068687,0.02754261174847917,0.0028402245417429198,0.004171644567496341,0.008233357070358967,0.0575
0.06,-9.846328443792785,-0.022672154904346098,-0.0154477590461072,-0.0038033590250560224,-0.001569731637569027,0.005084440262891796,0.06
0.0625,-9.868177230416533,-0.035071252803307904,-0.022843427954892116,0.0012886240236486873,-8.58613979440489e-05,-0.0041687002853930625,0.0625
0.065,-9.828726034726222,-0.028957678495939082,-0.004244054621475406,0.0027831545665783354,-0.009163406918911344,0.006495939823703936,0.065
0.0675,-9.769149616678757,-0.05250098949277561,-0.016153571068744224,0.005815438250093978,0.0019293300142200905,0.002552670967888834,0.0675
0.07,-9.886819253008422,-0.048518893049178675,0.01858649428981246,-0.004498259704507257,-0.005867789156971627,-0.01222642438461981,0.07
0.0725,-9.809768562661747,-0.008756987167008089,0.019615107524692046,-0.0031584379159158636,-0.013803543214796873,0.0008946152685765834,0.0725
0.075,-9.84921278188293,0.02886084901471826,-0.022567828058093597,0.004973734133019923,-0.009343090192252781,-0.00435462234294422,0.075
0.0775,-9.833097162440458,0.037630047264511676,-0.003950972801238479,-0.004212107028562458,-0.005111922165545854,0.00025929214202131853,0.0775
0.08,-9.819231872637825,-0.00841097312282037,-0.02273297654980222,-0.0025074447891438533,-0.003894177289665674,-0.0076084403509437985,0.08
0.0825,-9.795403468626342,-0.02294164618146728,-0.06965637741107583,-0.005762938355705191,-0.0056590115477383835,0.004316619869319666,0.0825
