time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,temp_c,t_norm
0.0,-9.506320751988262,0.05583542451907539,0.1366449061763953,0.007498884864756821,0.011537436699418787,-0.015434348752177057,25.0,0.0
0.0025,-9.518781217273288,0.09083264855595297,0.10498741066670834,0.011510629414086041,-0.0012816091731578396,-0.0006787282499815593,25.000124999739583,0.0025
0.005,-9.592075649835385,0.07343843991703254,0.08206941005941268,0.007153223263124837,-0.003275636872306018,-0.001986681777478585,25.000249998958335,0.005
0.0075,-9.634722058136903,0.04830896276257781,0.01614732943998664,-0.00350822229868297,0.004908990455025007,0.002304318249969601,25.00037499765626,0.0075
0.01,-9.649848146226548,0.0034884368408002013,0.06092773987020124,0.0077257791717642256,-0.004114794513780287,-0.003488493856026309,25.000499995833355,0.01
0.0125,-9.752750327199553,0.06255601487610599,-0.010989429195609501,-0.0014890682658769028,-0.008408434735680054,0.011460706608346282,25.00062499348963,0.0125
0.015,-9.817716587451654,0.013900258516562413,-0.05251267344817352,0.0061883375202286105,0.010630694124293464,-0.0021870337782143767,25.000749990625078,0.015
0.0175,-9.794509833536848,0.06075297282140571,0.07228493920057272,-0.008296412015054929,-0.007583310337104169,-0.00040662891197628987,25.000874987239705,0.0175
0.02,-9.787832002704208,0.007580270881618809,0.06369208864738209,0.014030227294599806,-0.009514187868853429,0.0006891042508599655,25.000999983333518,0.02
0.0225,-9.794205100511723,0.015624250793717355,-0.007751355956227633,0.009958682582481282,0.003999309866532726,0.009198650735603012,25.001124978906514,0.0225
0.025,-9.864719467204152,-0.053262222191998734,0.03505637130363236,0.00985095526911008,-0.007826713565631286,0.00769226478616746,25.001249973958696,0.025
0.0275,-9.92787030125337,-0.023824511383185344,0.009366264248998023,-0.0011370395041098843,0.0019679233178350017,0.016169133446491065,25.001374968490065,0.0275
0.03,-9.799014099037706,0.06416156616394464,0.05077783593579079,-0.00496343004587038,-0.0005368416442073131,-0.0020991801297234325,25.001499962500628,0.03
0.0325,-9.818257227733115,0.040558692176327196,-0.018226966042003995,0.01607512927813364,0.00016455079003781237,-0.0018729629911078413,25.00162495599038,0.0325
0.035,-9.769079708217312,0.0033977257609999444,-0.011361641989195669,0.003479050200887947,-0.00410544827461133,0.006593204956373927,25.001749948959326,0.035
0.0375,-9.865823672075983,-0.008448938618444618,-0.017805943967791168,-0.006633679652626607,-0.0043157680613256835,0.004963811977874565,25.001874941407472,0.0375
0.04,-9.774995066369378,-0.03783950533252801,-0.009506701886150128,0.0036915177873327078,-0.015069610007178878,-0.011627911018751373,25.001999933334815,0.04
0.0425,-9.837446590515176,-0.0025036564562572246,0.006501898571222837,-0.004109074292960771,0.0062212988043795735,0.007736282741248606,25.002124924741363,0.0425
