time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766534360.122112,-9.714849,-1.682807,0.186514,-0.007636,-0.001833,-0.000916,-9.530128,-1.791009,0.211621,0.005192,-0.012217,0.000764,-9.532519,-1.494500,0.190698,-0.009316,0.005040,-0.005651,-9.323289,-1.666667,0.133907,0.010385,0.003971,-0.004581
1766534360.122112,-9.784193,-1.714490,0.255858,-0.005192,-0.006261,-0.000916,-9.595885,-1.810139,0.203252,0.005345,-0.012217,0.002749,-9.577952,-1.517814,0.210426,-0.008858,0.005803,-0.002749,-9.339430,-1.694763,0.111191,0.007483,0.003971,-0.005803
1766534360.122112,-9.784193,-1.714490,0.255858,-0.005192,-0.006414,-0.000916,-9.625775,-1.856767,0.224773,0.005345,-0.010996,0.004429,-9.654470,-1.555476,0.263032,-0.012370,0.007330,-0.002138,-9.436871,-1.722860,0.123147,0.007636,0.002902,-0.007178
1766534360.122112,-9.826636,-1.766499,0.215208,-0.007636,-0.006109,0.000000,-9.620397,-1.829268,0.197274,0.003665,-0.009774,0.002902,-9.642514,-1.561454,0.246294,-0.012828,0.006109,-0.003360,-9.434480,-1.726446,0.094452,0.008858,0.005498,-0.007025
1766534360.122112,-9.790171,-1.782042,0.269608,-0.008705,-0.005956,0.001222,-9.601864,-1.823290,0.240913,0.003665,-0.009468,0.004276,-9.632950,-1.568627,0.243902,-0.007483,0.005192,-0.003054,-9.454207,-1.718675,0.178144,0.008247,0.005498,-0.006109
1766534360.122112,-9.753705,-1.769488,0.203252,-0.009010,-0.005040,-0.001680,-9.551649,-1.798182,0.243902,0.004581,-0.010843,0.003512,-9.603060,-1.564443,0.193089,-0.007483,0.005803,-0.003665,-9.379482,-1.709110,0.202056,0.010232,0.005651,-0.006414
1766534360.122112,-9.693327,-1.697752,0.229555,-0.008858,-0.006872,-0.000153,-9.515780,-1.739598,0.255261,0.003665,-0.009010,0.003360,-9.534910,-1.493304,0.222382,-0.006261,0.004887,-0.002138,-9.317909,-1.630798,0.199665,0.008247,0.005651,-0.007789
1766534360.122112,-9.756096,-1.715088,0.257054,-0.006872,-0.007025,-0.000916,-9.567192,-1.776064,0.255858,0.006720,-0.009621,0.005192,-9.585723,-1.503467,0.257054,-0.008858,0.005345,-0.001222,-9.371113,-1.664873,0.181731,0.007789,0.003665,-0.006414
1766534360.123187,-9.750119,-1.734816,0.265423,-0.006872,-0.007483,-0.000764,-9.543280,-1.770684,0.243902,0.006720,-0.011606,0.003360,-9.589908,-1.529172,0.265423,-0.009927,0.004581,-0.002291,-9.375896,-1.665471,0.165591,0.008399,0.007178,-0.005956
1766534360.123187,-9.790769,-1.703132,0.272597,-0.011148,-0.007330,-0.002138,-9.622787,-1.784433,0.225968,0.005498,-0.009316,0.000458,-9.615016,-1.505261,0.274988,-0.010537,0.003818,-0.004734,-9.390243,-1.678622,0.129125,0.007178,0.007178,-0.007025
1766534360.123187,-9.817670,-1.701339,0.304878,-0.007636,-0.007789,-0.001985,-9.637732,-1.765901,0.193687,0.005040,-0.009621,0.000153,-9.659851,-1.490315,0.297107,-0.010537,0.006720,-0.002902,-9.438066,-1.662482,0.115973,0.005956,0.008247,-0.003971
1766534360.123187,-9.846365,-1.780248,0.334768,-0.006567,-0.007483,0.000611,-9.646101,-1.812530,0.215806,0.005040,-0.009316,0.000458,-9.673002,-1.556671,0.284553,-0.006872,0.003512,-0.004734,-9.470347,-1.725251,0.100430,0.006261,0.001527,-0.004276
1766534360.123187,-9.908535,-1.717479,0.426829,-0.009468,-0.007789,-0.000764,-9.703490,-1.785031,0.245098,0.005651,-0.010232,0.002443,-9.726207,-1.511238,0.349115,-0.006872,0.005651,-0.004581,-9.514585,-1.676231,0.118364,0.005956,0.009316,-0.006414
1766534360.123187,-9.953370,-1.752750,0.429220,-0.009468,-0.002138,-0.001985,-9.748923,-1.823290,0.219990,0.003971,-0.007025,0.003207,-9.756694,-1.559660,0.327594,-0.008399,0.007178,-0.002291,-9.571974,-1.718675,0.081301,0.006567,0.009316,-0.006567
1766534360.123187,-9.903154,-1.727044,0.322214,-0.006567,-0.007483,-0.002138,-9.699903,-1.782640,0.199665,0.007330,-0.008247,-0.000764,-9.753107,-1.524390,0.338953,-0.008399,0.005345,-0.004429,-9.538497,-1.696556,0.121951,0.006567,0.011454,-0.003818
1766534360.123187,-9.902557,-1.722860,0.346724,-0.005803,-0.007483,0.001527,-9.683165,-1.771879,0.242707,0.006109,-0.010843,0.001680,-9.692730,-1.516021,0.353898,-0.008858,0.006872,-0.003818,-9.508009,-1.684600,0.154232,0.006720,0.011454,-0.004581
1766534360.123187,-9.782400,-1.703730,0.202056,-0.007483,-0.003207,-0.001222,-9.574366,-1.783835,0.162602,0.004276,-0.011301,0.004276,-9.574366,-1.513630,0.170971,-0.010385,0.004123,-0.004276,-9.366928,-1.692970,0.099235,0.007178,0.007330,-0.003207
1766534360.124118,-9.776422,-1.731229,0.176351,-0.006109,-0.006109,-0.002902,-9.571974,-1.810139,0.180536,0.007483,-0.009927,0.000916,-9.592299,-1.539335,0.181133,-0.010385,0.003971,-0.002902,-9.388450,-1.670253,0.084888,0.008705,2.495537,-0.447153
1766534360.124118,-9.757292,-1.741989,0.187709,-0.005956,-0.007483,0.001069,-9.573170,-1.798780,0.221784,0.003207,-0.014355,0.002596,-9.600669,-1.519010,0.197274,-0.008094,0.003818,-0.002291,-9.399808,-1.669058,0.178144,0.007025,0.003971,-0.004734
1766534360.124118,-9.778812,-1.751554,0.226566,-0.008094,-0.008399,-0.000916,-9.586321,-1.801769,0.219990,0.008552,-0.011301,0.002902,-9.608439,-1.549498,0.197274,-0.009927,0.004276,-0.002749,-9.414154,-1.708512,0.138690,0.005040,0.006720,-0.005956
1766534360.124118,-9.805116,-1.725849,0.300693,-0.005651,-0.005651,-0.002138,-9.635341,-1.782640,0.264228,0.005956,-0.011301,0.000458,-9.653275,-1.508847,0.277379,-0.007941,0.004734,-0.002749,-9.421328,-1.671449,0.161406,0.007178,0.006720,-0.006414
1766534360.124118,-9.839788,-1.740196,0.308465,-0.006567,-0.006720,-0.000611,-9.604854,-1.814921,0.261239,0.002443,-0.010996,0.001374,-9.620994,-1.528575,0.288737,-0.010996,0.003207,-0.003971,-9.421926,-1.718675,0.185318,0.004276,0.005651,-0.002443
1766534360.124118,-9.825441,-1.670253,0.379005,-0.007789,-0.006872,-0.003054,-9.627569,-1.736011,0.236729,0.000153,-0.009316,0.003360,-9.633547,-1.465806,0.346724,-0.011301,0.005803,-0.004887,-9.434480,-1.618842,0.174558,0.006261,0.006414,-0.006567
1766534360.124118,-9.820060,-1.679220,0.271401,-0.008094,-0.009316,0.001069,-9.633547,-1.799378,0.176949,0.005956,-0.011148,0.004123,-9.629362,-1.514825,0.296509,-0.008858,0.003360,-0.004581,-9.424915,-1.682209,0.153037,0.007789,0.006414,-0.006414
1766534360.124118,-9.715446,-1.741392,0.170373,-0.005956,-0.009316,0.001069,-9.524150,-1.789813,0.198470,0.005956,-0.011301,0.002596,-9.549257,-1.550693,0.182927,-0.008858,0.004581,-0.003512,-9.348994,-1.698350,0.107006,0.010232,0.004123,-0.008247
1766534360.124118,-9.767454,-1.676231,0.120756,-0.009621,-0.007483,-0.002291,-9.570778,-1.779053,0.161406,0.002138,-0.012675,0.001680,-9.560616,-1.492109,0.192492,-0.008399,0.004429,-0.005040,-9.374102,-1.673840,0.121951,0.006261,0.004123,-0.005040
1766534360.125204,-9.759085,-1.707317,0.253467,-0.009163,-0.007330,0.000611,-9.576756,-1.777857,0.247489,0.001527,-0.009774,0.002596,-9.586321,-1.502869,0.272597,-0.011148,0.004276,-0.002749,-9.398612,-1.673242,0.145863,0.007178,0.005345,-0.005651
1766534360.125204,-9.843375,-1.746772,0.282759,-0.005956,-0.008552,-0.000916,-9.655068,-1.804160,0.212817,0.001527,-0.008552,0.003971,-9.665829,-1.544715,0.278575,-0.010690,0.003818,-0.002902,-9.458989,-1.697752,0.142874,0.005651,0.009010,-0.007025
1766534360.125204,-9.901959,-1.719273,0.366451,-0.005803,-0.008247,-0.002443,-9.696915,-1.793400,0.237924,0.002596,-0.012523,0.003054,-9.720826,-1.530368,0.322812,-0.010079,0.005803,-0.004734,-9.483500,-1.703730,0.169775,0.005192,0.009010,-0.005803
1766534360.125204,-9.940218,-1.730033,0.425036,-0.007178,-0.007636,-0.000611,-9.751911,-1.831061,0.266619,0.003971,-0.010690,0.004429,-9.729793,-1.545911,0.357484,-0.010079,0.006414,-0.001680,-9.527139,-1.728240,0.199067,0.008552,0.007330,-0.006720
1766534360.125204,-9.932447,-1.738402,0.402917,-0.008399,-0.004123,0.001527,-9.746531,-1.788020,0.282162,0.003971,-0.011301,0.005651,-9.784791,-1.520205,0.370636,-0.008399,0.002902,-0.002902,-9.568387,-1.660091,0.252272,0.010385,0.006872,-0.004123
1766534360.125204,-9.954566,-1.767097,0.318030,-0.009010,-0.006261,0.002291,-9.730392,-1.875896,0.308465,0.005651,-0.012217,0.003665,-9.746531,-1.561454,0.333572,-0.008399,0.002291,-0.002443,-9.552246,-1.741989,0.273195,0.009316,0.006872,-0.005345
1766534360.125204,-10.027497,-1.827475,0.303682,-0.005345,-0.008094,0.001985,-9.826636,-1.890244,0.321616,0.004734,-0.018631,0.003512,-9.818865,-1.620038,0.338355,-0.007178,0.000764,0.000153,-9.638927,-1.789215,0.264228,0.010537,-0.002443,-0.003971
1766534360.125204,-10.113581,-1.859158,0.432807,-0.001069,-0.012675,0.002596,-9.927068,-1.935676,0.473458,0.008094,-0.014508,0.005345,-9.937230,-1.657102,0.397537,-0.007178,-0.000305,-0.002291,-9.753705,-1.834050,0.362267,0.010079,0.000611,-0.003054
1766534360.125204,-10.328191,-1.804160,0.671927,-0.002443,-0.012675,0.001985,-10.133906,-1.901602,0.590626,0.011606,-0.017257,0.005956,-10.101624,-1.599713,0.661167,-0.001985,-0.000305,0.000000,-9.887612,-1.798780,0.516499,0.012675,0.000611,-0.003054
1766534360.126177,-10.496173,-2.018771,0.838116,-0.001680,-0.014508,0.005498,-10.302486,-2.089311,0.700622,0.011606,-0.021228,0.008094,-10.354494,-1.816117,0.766977,-0.002138,-0.007025,0.001527,-10.113581,-1.990076,0.560736,0.016646,-0.004123,-0.000916
1766534360.126177,-10.625298,-2.064801,0.918819,0.003512,-0.018021,0.003818,-10.423241,-2.132951,0.724534,0.013744,-0.025351,0.005498,-10.485414,-1.873505,0.899689,-0.002138,-0.010079,0.001833,-10.261834,-2.027738,0.626494,0.019853,-0.007941,-0.001222
1766534360.126177,-10.692251,-2.174199,1.010282,0.003512,-0.023518,-0.000305,-10.468675,-2.208871,0.816595,0.011912,-0.031154,0.005498,-10.546986,-1.963175,0.927786,0.000305,-0.017715,-0.002596,-10.341940,-2.095887,0.732305,0.020617,-0.007941,-0.004123
1766534360.126177,-10.784909,-2.086920,0.992348,0.004887,-0.030543,-0.001680,-10.569104,-2.148493,0.854854,0.011912,-0.040012,0.000000,-10.598395,-1.886657,0.975610,0.000305,-0.025504,-0.005192,-10.387374,-2.055237,0.756217,0.021686,-0.021075,-0.007789
1766534360.126177,-10.648014,-2.174796,0.827355,0.003054,-0.035736,-0.003665,-10.461500,-2.217240,0.803443,0.019853,-0.048258,-0.000153,-10.486609,-1.970349,0.820182,0.001985,-0.032987,-0.007941,-10.279171,-2.127570,0.743663,0.020769,-0.021075,-0.006414
1766534360.126177,-10.729315,-2.253706,0.824366,0.005345,-0.046884,-0.003665,-10.524867,-2.283596,0.847083,0.017715,-0.057727,-0.001680,-10.601385,-2.045672,0.857245,0.002749,-0.039706,-0.007941,-10.371830,-2.148493,0.766380,0.022449,-0.032834,-0.009163
