time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766534190.239169,-8.754184,0.309063,-4.556432,-0.008705,-0.005345,-0.002138,-8.608918,0.231349,-4.636537,0.005803,-0.009163,0.001680,-8.595766,0.532042,-4.576756,-0.010537,0.005192,-0.005040,-8.393112,0.371832,-4.634146,0.006414,0.007483,-0.004123
1766534190.239169,-8.767335,0.321019,-4.528933,-0.011148,-0.005040,-0.001374,-8.578431,0.282759,-4.586920,0.004123,-0.008858,0.002291,-8.568866,0.535629,-4.567192,-0.009010,0.005803,-0.002443,-8.382950,0.406504,-4.594093,0.007483,0.007483,-0.006567
1766534190.239169,-8.662720,0.292922,-4.671209,-0.007483,-0.004581,-0.001833,-8.509085,0.254663,-4.593495,0.003360,-0.011912,0.003665,-8.524628,0.507532,-4.668818,-0.013286,0.003665,-0.003665,-8.342897,0.392157,-4.598278,0.008705,0.009163,-0.005651
1766534190.239169,-8.669296,0.314443,-4.632950,-0.009010,-0.006414,-0.001069,-8.515063,0.253467,-4.594691,0.002443,-0.011759,0.003818,-8.525824,0.526064,-4.638928,-0.012523,0.001069,-0.003665,-8.321377,0.380799,-4.613821,0.010996,0.008399,-0.005956
1766534190.239169,-8.708751,0.310856,-4.557627,-0.008399,-0.006720,-0.002596,-8.529411,0.256456,-4.621592,0.007178,-0.012981,0.001527,-8.513868,0.530846,-4.592300,-0.005956,0.003665,-0.001985,-8.329745,0.378407,-4.675992,0.007789,0.005803,-0.004429
1766534190.239169,-8.800812,0.315638,-4.479913,-0.007941,-0.007330,-0.001374,-8.617886,0.274988,-4.652080,0.005345,-0.012675,0.000916,-8.635818,0.553563,-4.534911,-0.011148,0.005803,-0.005192,-8.414633,0.405906,-4.693328,0.006872,0.005803,-0.007178
1766534190.239169,-8.806790,0.318030,-4.448828,-0.008552,-0.008399,-0.001069,-8.644188,0.238522,-4.658058,0.006872,-0.009163,0.003207,-8.598158,0.523673,-4.552845,-0.011148,0.005345,-0.003971,-8.406263,0.365854,-4.711860,0.008858,0.007636,-0.005651
1766534190.239169,-8.871950,0.333572,-4.444643,-0.005956,-0.009010,-0.000153,-8.684838,0.224773,-4.655666,0.006872,-0.011148,0.003360,-8.653753,0.527857,-4.477522,-0.012217,0.009163,-0.002902,-8.461859,0.368245,-4.698111,0.005498,0.007941,-0.005345
1766534190.239169,-8.884504,0.316834,-4.471544,-0.010385,-0.006414,-0.001985,-8.706360,0.231349,-4.679579,0.003360,-0.012981,0.004734,-8.684838,0.504543,-4.500836,-0.010385,0.007941,-0.002902,-8.503107,0.350311,-4.720229,0.005956,0.007941,-0.006872
1766534190.240271,-8.815159,0.292922,-4.573170,-0.007330,-0.004734,-0.000458,-8.660927,0.240316,-4.673003,0.005040,-0.012217,0.003054,-8.641797,0.497370,-4.587517,-0.010385,0.005956,-0.002443,-8.466641,0.335964,-4.696317,0.008247,0.005956,-0.006872
