time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766534012.846615,-8.747608,-1.764706,-4.221066,-0.007330,-0.006261,-0.001527,-8.585006,-1.840028,-4.360353,0.003818,-0.008399,0.002443,-8.544953,-1.571018,-4.224055,-0.006567,0.005040,-0.004581,-8.331538,-1.736011,-4.373505,0.008399,0.009163,-0.004887
1766534012.846615,-8.594571,-1.810139,-4.421329,-0.008858,-0.006872,0.000611,-8.417623,-1.885461,-4.360353,0.005345,-0.010996,0.005498,-8.411047,-1.602104,-4.372309,-0.011148,0.004123,-0.001985,-8.210783,-1.775466,-4.357364,0.007636,0.000764,-0.005345
1766534012.846615,-8.439740,-1.840028,-4.502032,-0.007330,-0.004887,0.000916,-8.304040,-1.908178,-4.380081,0.007178,-0.011912,0.004581,-8.285508,-1.636179,-4.478120,-0.008247,0.000458,-0.004276,-8.089430,-1.796389,-4.320301,0.006872,0.000764,-0.006567
1766534012.846615,-8.534193,-1.796987,-4.392634,-0.006414,-0.011148,-0.001222,-8.344092,-1.873505,-4.323888,0.007789,-0.013134,0.000458,-8.344092,-1.606886,-4.363940,-0.010079,0.001833,-0.003971,-8.148014,-1.747967,-4.331659,0.007636,0.006261,-0.007789
1766534012.846615,-8.595168,-1.768890,-4.313725,-0.009163,-0.011148,0.000000,-8.425393,-1.832855,-4.322692,0.003818,-0.011606,0.001985,-8.406263,-1.584170,-4.318507,-0.007941,0.004429,-0.004123,-8.220946,-1.740794,-4.340028,0.006720,0.006261,-0.005956
1766534012.846615,-8.660927,-1.818508,-4.361549,-0.008094,-0.005192,-0.002138,-8.491152,-1.882472,-4.357962,0.001527,-0.010537,0.002902,-8.436154,-1.625418,-4.387852,-0.007941,0.006109,-0.005498,-8.265182,-1.773075,-4.389048,0.008552,0.007330,-0.005956
1766534012.846615,-8.678861,-1.809541,-4.261118,-0.006261,-0.005192,0.001222,-8.503107,-1.862745,-4.295193,0.001527,-0.009316,0.002596,-8.524628,-1.603897,-4.306551,-0.009927,0.008705,-0.003054,-8.316594,-1.736011,-4.346604,0.006109,0.004734,-0.007178
1766534012.846615,-8.757172,-1.856767,-4.158895,-0.009163,-0.006261,-0.000764,-8.601147,-1.909373,-4.258727,0.003665,-0.010385,0.003971,-8.544953,-1.651124,-4.233620,-0.009927,0.002902,-0.004887,-8.373982,-1.795791,-4.344810,0.006414,0.005040,-0.005040
1766534012.847676,-8.733858,-1.866332,-4.185796,-0.009010,-0.008858,-0.002443,-8.561692,-1.904591,-4.299378,0.004123,-0.008858,0.003971,-8.592179,-1.659493,-4.222262,-0.009010,0.005956,-0.005498,-8.391319,-1.804160,-4.365734,0.008705,0.005040,-0.005803
1766534012.847676,-8.686632,-1.848995,-4.259923,-0.005498,-0.005040,-0.000305,-8.488163,-1.883070,-4.289813,0.004123,-0.010385,0.001985,-8.458870,-1.641559,-4.318507,-0.007789,0.004581,-0.003360,-8.307029,-1.763510,-4.317311,0.008247,0.006261,-0.008399
1766534012.847676,-8.523433,-1.798182,-4.398612,-0.003971,-0.007636,-0.002749,-8.359635,-1.829866,-4.268292,0.004123,-0.012370,0.003054,-8.421806,-1.620038,-4.363940,-0.007789,0.004276,-0.005498,-8.200621,-1.724055,-4.291606,0.009468,0.006261,-0.006567
1766534012.847676,-8.561692,-1.818508,-4.378287,-0.006567,-0.010385,-0.002291,-8.396699,-1.835246,-4.332257,0.007330,-0.011148,0.004887,-8.428981,-1.623625,-4.361549,-0.009927,0.003207,-0.002443,-8.213174,-1.707915,-4.314322,0.006261,0.004581,-0.005803
1766534012.847676,-8.560496,-1.810736,-4.374103,-0.007178,-0.008552,0.000153,-8.396699,-1.817910,-4.356766,0.002443,-0.012065,0.001069,-8.420611,-1.590148,-4.354375,-0.009927,0.004276,-0.003360,-8.202414,-1.710904,-4.375896,0.007025,0.007025,-0.004276
1766534012.847676,-8.593973,-1.839431,-4.341224,-0.006720,-0.008399,-0.002138,-8.448709,-1.878288,-4.335246,0.003207,-0.013592,0.003971,-8.454087,-1.631994,-4.360951,-0.009163,0.003054,-0.004276,-8.247847,-1.764706,-4.349593,0.009316,0.007025,-0.005803
1766534012.847676,-8.677665,-1.844213,-4.195958,-0.006872,-0.007483,0.000458,-8.512074,-1.897417,-4.231826,0.005192,-0.011301,0.004123,-8.500716,-1.636777,-4.255140,-0.009163,0.006261,-0.004429,-8.304638,-1.798182,-4.339430,0.009316,0.005498,-0.008399
1766534012.847676,-8.677665,-1.844213,-4.195958,-0.006872,-0.006261,0.000458,-8.506694,-1.917742,-4.288618,0.003512,-0.010385,0.003207,-8.517454,-1.640363,-4.271281,-0.010385,0.006720,-0.002902,-8.301051,-1.810139,-4.357962,0.008858,0.005498,-0.008247
1766534012.848647,-8.658535,-1.844811,-4.286226,-0.010385,-0.006414,-0.001374,-8.459468,-1.856169,-4.299378,0.008399,-0.009316,0.005345,-8.493543,-1.621234,-4.324485,-0.013134,0.004887,-0.005651,-8.637612,-1.838235,-4.338832,-0.007330,-0.009163,-0.002749
1766534012.848647,-8.755977,-1.799378,-4.184600,-0.006414,-0.007789,-0.001680,-8.567670,-1.874701,-4.267097,0.004429,-0.012217,0.001374,-8.563485,-1.615853,-4.224055,-0.005040,0.007636,-0.005803,-8.369200,-1.788618,-4.351985,0.007941,0.009468,-0.006872
1766534012.848647,-8.798421,-1.850789,-4.108082,-0.011148,-0.005498,0.000305,-8.595766,-1.887852,-4.259325,0.004429,-0.009468,0.005040,-8.580822,-1.642754,-4.202534,-0.005040,0.004887,-0.003207,-8.375776,-1.799378,-4.340028,0.006567,0.006567,-0.004734
1766534012.848647,-8.656144,-1.871114,-4.294595,-0.006872,-0.008094,0.001527,-8.469630,-1.875299,-4.289813,0.007789,-0.009468,0.003360,-8.511477,-1.665471,-4.341224,-0.008399,0.002291,-0.003207,-8.362027,-1.770684,-4.357962,0.007178,0.006567,-0.007483
1766534012.848647,-8.660329,-1.810139,-4.319703,-0.007941,-0.006872,-0.003360,-8.495934,-1.851985,-4.282640,0.002291,-0.011454,0.004276,-8.503705,-1.612864,-4.325083,-0.012523,0.004581,-0.001680,-8.257412,-1.740196,-4.300573,0.007789,0.005192,-0.005651
1766534012.848647,-8.615494,-1.823290,-4.401003,-0.007789,-0.004887,-0.000153,-8.424197,-1.841224,-4.328072,0.003512,-0.010385,0.002596,-8.470826,-1.612864,-4.385461,-0.009468,0.001833,-0.001680,-8.266378,-1.715686,-4.332855,0.009163,0.007789,-0.007025
1766534012.848647,-8.670492,-1.811932,-4.282042,-0.006872,-0.007483,-0.002138,-8.495934,-1.860354,-4.293399,0.001069,-0.011301,0.000458,-8.500716,-1.592539,-4.302965,-0.009468,0.004734,-0.003818,-8.298659,-1.744380,-4.361549,0.007941,0.004581,-0.006261
1766534012.848647,-8.782280,-1.807747,-4.183404,-0.007789,-0.007178,0.000458,-8.587995,-1.872310,-4.335246,0.001069,-0.010385,0.001069,-8.595168,-1.589550,-4.230033,-0.012217,0.003207,-0.003971,-8.400286,-1.743783,-4.412960,0.006414,0.007025,-0.004581
1766534012.849593,-8.699185,-2.179579,-4.078192,-0.010232,-0.006414,0.000153,-8.525824,-2.263271,-4.164873,0.002596,-0.010537,0.002902,-8.442132,-2.021760,-4.136178,-0.012217,0.005345,-0.003512,-8.286704,-2.162840,-4.197752,0.003360,0.006720,-0.007330
1766534012.849593,-8.129482,-2.364897,-4.385461,-0.012370,-0.003512,-0.007636,-7.994380,-2.191535,-4.103299,-0.002291,-0.015730,-0.002291,-8.210185,-2.141320,-4.331659,-0.010843,-0.003512,-0.011454,-7.974652,-2.051650,-3.994499,0.001069,0.006720,-0.012523
1766534012.849593,-8.027259,-1.475371,-4.962935,-0.001833,-0.012981,-0.012065,-7.928622,-1.768292,-4.337637,-0.002291,-0.012370,-0.008552,-7.635101,-1.309182,-4.943806,-0.006567,-0.000305,-0.017104,-7.433643,-1.686992,-4.311334,0.013134,0.005040,-0.018631
