time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766534140.014419,-5.545193,6.973936,-4.029172,-0.007941,-0.005956,-0.001527,-5.337159,6.906384,-4.141558,0.001680,-0.007025,0.003971,-5.315040,7.229794,-4.065040,-0.010843,0.006567,-0.004276,-5.176948,7.055834,-4.155906,0.007941,0.009010,-0.005498
1766534140.014419,-5.444763,6.953609,-4.092539,-0.007789,-0.005345,-0.000916,-5.300693,6.926709,-4.126614,0.001680,-0.010690,0.004276,-5.234337,7.223815,-4.104495,-0.011912,0.005651,-0.004276,-5.085485,7.043280,-4.085365,0.002596,0.006872,-0.003512
1766534140.014419,-5.370636,6.979913,-4.245576,-0.009621,-0.008399,-0.000305,-5.182926,6.977522,-4.172644,0.004429,-0.010690,0.004429,-5.145265,7.232185,-4.230033,-0.009927,0.003818,-0.003971,-5.040649,7.080343,-4.076996,0.006872,0.006872,-0.005956
1766534140.014419,-5.357484,7.018172,-4.204328,-0.009316,-0.006414,-0.001222,-5.188306,6.973936,-4.125418,0.005040,-0.012370,0.002138,-5.149449,7.266857,-4.201339,-0.010385,0.003207,-0.003360,-5.002988,7.095886,-4.066833,0.010385,0.004887,-0.005040
1766534140.014419,-5.390961,6.995456,-4.158895,-0.007178,-0.007330,-0.002138,-5.205045,6.969152,-4.148134,0.003818,-0.015730,0.001833,-5.224772,7.260879,-4.171449,-0.007330,0.001680,0.000305,-5.062768,7.086321,-4.108082,0.006567,0.002138,-0.006414
1766534140.014419,-5.465088,6.996652,-4.075801,-0.006567,-0.005803,-0.001222,-5.328790,6.964370,-4.155906,-0.000305,-0.009468,0.000000,-5.313247,7.268053,-4.106288,-0.007330,0.003360,-0.002749,-5.152439,7.095886,-4.093735,0.007636,0.008094,-0.005345
1766534140.014419,-5.549976,7.043280,-4.048900,-0.007483,-0.009621,-0.001527,-5.354495,6.961979,-4.154710,-0.000305,-0.007025,0.002902,-5.327594,7.289573,-4.082974,-0.010996,0.005956,-0.002596,-5.144667,7.077952,-4.124820,0.006261,0.008094,-0.005651
1766534140.014419,-5.498565,6.976924,-4.109277,-0.009316,-0.009621,-0.003360,-5.313247,6.926709,-4.168459,0.004734,-0.010690,0.002596,-5.266020,7.266857,-4.166666,-0.010996,0.002902,-0.004123,-5.138689,7.051649,-4.164275,0.007178,0.007330,-0.006872
1766534140.015454,-5.526063,6.994260,-4.025586,-0.006261,-0.004429,0.000764,-5.368245,6.930893,-4.111669,0.003665,-0.010232,0.003818,-5.316833,7.240554,-4.069225,-0.010537,0.007636,-0.004734,-5.162601,7.057627,-4.094930,0.007025,0.007330,-0.006414
1766534140.015454,-5.502152,6.976924,-4.098517,-0.008552,-0.007330,-0.001069,-5.327594,6.901003,-4.128407,0.003665,-0.013134,0.002596,-5.261238,7.225609,-4.152319,-0.009010,0.003971,-0.004429,-5.144667,7.049258,-4.139167,0.006872,0.006261,-0.003512
1766534140.015454,-5.513510,6.973936,-4.048900,-0.009774,-0.007025,-0.003360,-5.306073,6.950023,-4.149330,0.003054,-0.008399,0.002291,-5.321018,7.251314,-4.081779,-0.009010,0.005651,-0.003971,-5.154232,7.067192,-4.114657,0.005040,0.008247,-0.005651
