time,j1,j2,j3,j4,j5,j6,j7,gripper1,gripper2,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,quat_x,quat_y,quat_z,quat_w
2443.08333333683,0.00016700293,-0.785875,4.0107683e-05,-2.3551247,9.29385e-05,1.570997,0.786,0.04,0.04,0.0,-0.0,0.0,2.875329272945135e-08,-0.0011641195053377316,4.421952117202833e-08,0.9999995971961153,0.00020320632366974898,0.0008736418299892524,3.263050917662294e-05
2443.100000003497,0.0001670043,-0.78576016,4.011018e-05,-2.3552213,9.297808e-05,1.5709941,0.786,0.04,0.04,-0.2919984594634162,-3.144034337866598e-05,0.020128409454800433,6.52858296635314e-08,-0.002238181266687193,4.978414853771211e-07,0.999999685058193,0.0002032095011984402,0.0007665025174744115,3.260834363385228e-05
2443.116666670164,0.00016699542,-0.7856541,4.008161e-05,-2.35531,9.304267e-05,1.5709913,0.786,0.04,0.04,0.02313110365088633,2.922424951082932e-05,-0.001568849240118908,-1.399730080807725e-07,-0.0032254350722031033,3.3826724584999515e-06,0.9999997559004025,0.00020322840171511976,0.0006677078354418304,3.261285723721186e-05
2443.1333333368307,0.00016695842,-0.7855565,3.997163e-05,-2.355391,9.317781e-05,1.5709884,0.786,0.04,0.04,0.022263122101850996,7.458698370061008e-05,-0.001423426991675747,-1.418954421506563e-07,-0.0041315842209643655,1.0937970704899222e-05,0.999999812378395,0.00020328978364427986,0.0005769299463788587,3.268448765977244e-05
2443.1500000034976,0.0001668665,-0.7854663,3.9707807e-05,-2.3554654,9.345841e-05,1.5709856,0.786,0.04,0.039999995,0.01958670646833305,0.0001340562443689615,-0.0012950060158223309,-1.0181899476263155e-06,-0.004959498553840679,2.593953291257941e-05,0.9999998571362225,0.0002034326962118919,0.0004932151551658781,3.2885911780754225e-05
2443.1666666701644,0.00016668552,-0.7853828,3.919836e-05,-2.355533,9.395696e-05,1.570986,0.786,0.04,0.039999995,0.02019388214866691,0.00022579009329735987,0.0017484306034987185,-2.611417782101536e-06,-0.0057144343488140185,4.8636700610117196e-05,0.9999998913507672,0.00020370675578649614,0.00041796414753272703,3.328638083058944e-05
2443.1833333368313,0.0001663741,-0.78530514,3.8333477e-05,-2.3555982,9.477168e-05,1.5709869,0.7859981,0.04,0.039999995,0.010219563144930888,0.0003290595165471571,-0.0021213006177633886,-5.443765576470425e-06,-0.006384231833404056,8.146671547863297e-05,0.9999999186094525,0.00020321794015011613,0.00034688539169569336,3.397178487719421e-05
2443.200000003498,0.00016588459,-0.78523266,3.6987556e-05,-2.3556569,9.600384e-05,1.5709878,0.7859962,0.04,0.04,0.01711771752284097,0.0004540889949145499,0.00010512011201502247,-1.6524300722944993e-06,-0.007004295933458885,0.00012514279087958515,0.9999999390793695,0.00020298806772644807,0.00028179676582984264,3.503832782953099e-05
2443.216666670165,0.00016516382,-0.7851646,3.5020807e-05,-2.355714,9.779012e-05,1.5709903,0.7859943,0.04,0.04,0.007799993274271166,0.000576643177361072,-0.0007308970850550267,-2.1048895895250963e-07,-0.007556927937128055,0.00018252506169913973,0.9999999544178081,0.00020309340506020955,0.00022040345197826654,3.660285324092945e-05
2443.233333336832,0.00016415356,-0.7851003,3.2280663e-05,-2.3557653,0.000100267614,1.570995,0.7859905,0.04,0.04,0.014962058612866258,0.0007184347235912364,0.0021172023654258965,-2.2386098260250467e-06,-0.00806368041944376,0.00025395886416721336,0.9999999651088147,0.0002026632915854136,0.00016494062179272465,3.878853836573764e-05
2443.250000003499,0.00016279145,-0.7850389,2.8603647e-05,-2.3558154,0.0001035826,1.5710005,0.78598666,0.04,0.04,0.005519685717492173,0.000872239524508326,-0.0005183080928450323,3.768112193234705e-07,-0.008500425845933541,0.0003404690272151154,0.9999999723110944,0.00020274062556250121,0.00011195113495052634,4.172520313807339e-05
2443.2666666701657,0.00016101084,-0.7849797,2.381625e-05,-2.3558633,0.00010788438,1.571009,0.78598094,0.04,0.04,0.007067244529990191,0.0010391990092207984,0.002004207642447575,-1.8854479947124259e-06,-0.008897408146012774,0.00044244957403662783,0.9999999765014729,0.00020246653695560224,6.268669669827903e-05,4.5549237361956696e-05
