time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766534158.022221,-3.366810,5.689860,-7.153873,-0.013592,-0.012065,-0.009316,-3.182687,5.657579,-7.186752,-0.000611,-0.016341,-0.005345,-3.180296,5.924198,-7.177785,-0.012981,0.000458,-0.011912,-3.046389,5.790888,-7.109038,0.005345,-0.003512,-0.013897
1766534158.022221,-3.361429,5.689860,-7.175393,-0.014966,-0.009163,-0.010996,-3.213773,5.655188,-7.144906,-0.000305,-0.017868,-0.008247,-3.209589,5.930176,-7.173003,-0.008858,-0.002443,-0.013897,-3.063127,5.805236,-7.082735,0.004887,0.001527,-0.014508
1766534158.022221,-3.363223,5.662960,-7.190339,-0.012065,-0.009621,-0.011759,-3.216164,5.652797,-7.171209,-0.000153,-0.019853,-0.008247,-3.187470,5.923601,-7.196317,-0.010843,-0.003054,-0.015577,-3.032640,5.786106,-7.106647,0.004123,-0.003207,-0.016799
1766534158.022221,-3.351267,5.662960,-7.193328,-0.014050,-0.018021,-0.012370,-3.208393,5.648015,-7.204686,0.000153,-0.018631,-0.010385,-3.219153,5.912840,-7.216642,-0.017562,-0.003360,-0.013744,-3.053563,5.783117,-7.147297,0.001680,-0.003207,-0.019242
1766534158.022221,-3.418818,5.708393,-7.148493,-0.016188,-0.018021,-0.014050,-3.277140,5.656981,-7.200501,-0.000764,-0.018937,-0.013286,-3.231707,5.950501,-7.181970,-0.017562,-0.006261,-0.018937,-3.108560,5.807627,-7.159253,0.001069,-0.003971,-0.021075
1766534158.022221,-3.408655,5.680296,-7.183763,-0.013897,-0.016341,-0.017257,-3.225729,5.659971,-7.280009,-0.000764,-0.024282,-0.014661,-3.205404,5.936154,-7.248325,-0.013439,-0.007178,-0.020464,-3.088235,5.800454,-7.246531,0.002138,-0.005651,-0.023060
1766534158.022221,-3.396700,5.744858,-7.214251,-0.012370,-0.017410,-0.018479,-3.246054,5.712577,-7.304518,-0.000305,-0.021686,-0.015119,-3.235293,6.008488,-7.251314,-0.013439,-0.007636,-0.021533,-3.073888,5.849473,-7.241749,0.002902,-0.004276,-0.023976
1766534158.023178,-3.359038,5.768172,-7.258488,-0.012217,-0.016646,-0.020464,-3.197034,5.725131,-7.290769,-0.000305,-0.022755,-0.014661,-3.157580,6.031802,-7.327833,-0.012981,-0.006567,-0.020006,-2.983022,5.878766,-7.263270,0.001374,-0.002749,-0.024893
1766534158.023178,-3.307030,5.749043,-7.254901,-0.013897,-0.015882,-0.021228,-3.170731,5.702415,-7.250118,-0.001680,-0.024129,-0.016646,-3.126494,6.005499,-7.303323,-0.014661,-0.005192,-0.019242,-2.966284,5.817789,-7.202892,0.003207,-0.005192,-0.023671
1766534158.023178,-3.309421,5.697034,-7.250118,-0.013897,-0.019242,-0.020617,-3.165351,5.677905,-7.223815,0.000611,-0.024129,-0.016493,-3.118125,5.927785,-7.289573,-0.014661,-0.007483,-0.023060,-2.990196,5.805236,-7.185556,0.004581,-0.005192,-0.024435
