time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766534338.719311,8.648971,-4.641319,1.400048,-0.008094,-0.007483,0.000153,-8.442132,-4.716642,1.391678,0.002749,-0.013134,0.003818,-8.478598,-4.462577,1.424557,-0.010232,0.003971,-0.003818,-8.253227,-4.637733,1.294835,0.006872,0.007178,-0.006261
1766534338.719311,-8.736250,-4.657460,1.469392,-0.006261,-0.006109,-0.001374,-8.509684,-4.698708,1.358202,0.002902,-0.014355,0.003512,-8.563485,-4.481109,1.457436,-0.008552,0.004276,-0.003360,-8.330343,-4.616211,1.246413,0.007941,0.007178,-0.007941
1766534338.719311,-8.782878,-4.653275,1.569823,-0.006872,-0.006109,-0.002596,-8.574843,-4.739956,1.382114,0.003665,-0.007636,0.001833,-8.610114,-4.478718,1.522597,-0.008552,0.007483,-0.001833,-8.378167,-4.649689,1.236250,0.009163,0.009316,-0.005192
1766534338.719311,-8.752988,-4.674796,1.535150,-0.006567,-0.007941,-0.000153,-8.559300,-4.735174,1.401243,0.004887,-0.010537,0.001527,-8.582017,-4.488282,1.499282,-0.009163,0.003971,-0.004276,-8.364418,-4.638928,1.284074,0.008094,0.006872,-0.003360
1766534338.719311,-8.706958,-4.664036,1.452654,-0.008858,-0.006720,-0.000916,-8.529411,-4.716044,1.365375,0.006261,-0.010079,0.002138,-8.559300,-4.454208,1.449067,-0.009163,0.003512,-0.003665,-8.338713,-4.626972,1.279292,0.007941,0.007483,-0.006567
1766534338.719311,-8.647776,-4.619799,1.408417,-0.008858,-0.009774,-0.002902,-8.473217,-4.701099,1.385700,0.006109,-0.011912,0.003207,-8.493543,-4.439861,1.406026,-0.008705,0.003818,-0.003665,-8.262792,-4.604854,1.329507,0.008094,0.007483,-0.005651
1766534338.719311,-8.621472,-4.652080,1.367169,-0.004887,-0.007483,-0.000153,-8.419415,-4.722620,1.403634,0.006567,-0.012217,0.001680,-8.450501,-4.500238,1.374940,-0.007025,0.002902,-0.003818,-8.242466,-4.625776,1.327714,0.009774,0.003971,-0.004581
1766534338.719311,-8.671687,-4.638928,1.425753,-0.008094,-0.008247,-0.000764,-8.479196,-4.702295,1.425155,0.003665,-0.010232,0.002749,-8.489956,-4.464371,1.435916,-0.007636,0.002596,-0.002291,-8.289095,-4.616211,1.321138,0.006872,0.004734,-0.004123
1766534338.720307,-8.760161,-4.640123,1.545911,-0.009163,-0.007483,-0.001374,-8.571855,-4.723816,1.430536,0.003207,-0.011454,0.003665,-8.600549,-4.456001,1.505858,-0.009774,0.004429,-0.005345,-8.371592,-4.629364,1.282879,0.006720,0.004123,-0.006261
1766534338.720307,-8.785269,-4.646102,1.536346,-0.007483,-0.009468,-0.000458,-8.589190,-4.729794,1.383309,0.004276,-0.010996,0.001527,-8.614896,-4.472740,1.493304,-0.009774,0.004581,-0.003665,-8.381754,-4.632950,1.247011,0.006109,0.004123,-0.006261
1766534338.720307,-8.797225,-4.675992,1.526781,-0.007789,-0.008552,-0.000458,-8.593973,-4.737566,1.401243,0.002749,-0.007636,0.001222,-8.607722,-4.508608,1.481349,-0.009621,0.006720,-0.003054,-8.401482,-4.652080,1.257174,0.008399,0.007330,-0.006109
1766534338.720307,-8.743423,-4.646102,1.568627,-0.007025,-0.006261,-0.000611,-8.562888,-4.729794,1.392874,0.002596,-0.010843,0.001374,-8.559300,-4.472740,1.516619,-0.009774,0.005956,-0.004276,-8.358440,-4.658058,1.300813,0.004734,0.003360,-0.005192
1766534338.720307,-8.659731,-4.661644,1.400645,-0.007330,-0.006261,-0.000305,-8.467239,-4.726207,1.327116,0.003207,-0.008858,0.004581,-8.512672,-4.489478,1.404232,-0.011148,0.003207,-0.003818,-8.303443,-4.646699,1.243424,0.004429,0.003360,-0.005498
1766534338.720307,-8.647177,-4.606647,1.346246,-0.008094,-0.007483,0.000916,-8.489956,-4.710664,1.323529,0.006567,-0.010537,0.002443,-8.504303,-4.441056,1.358202,-0.011148,0.008552,-0.003207,-8.273552,-4.595887,1.241033,0.009468,0.004123,-0.003512
1766534338.720307,-8.742228,-4.617407,1.508847,-0.007636,-0.007941,0.000764,-8.535389,-4.712458,1.397656,0.006567,-0.012828,0.004429,-8.552127,-4.465566,1.472381,-0.011301,0.006414,-0.003054,-8.354854,-4.605451,1.270923,0.007025,0.003207,-0.006109
1766534338.720307,-8.785269,-4.626972,1.514825,-0.007330,-0.008094,-0.002749,-8.595168,-4.746532,1.373147,0.002902,-0.010385,0.003971,-8.611907,-4.463773,1.498087,-0.012065,0.006414,-0.003971,-8.362624,-4.607843,1.278096,0.012370,0.003207,-0.004123
1766534338.720307,-8.773314,-4.668818,1.498087,-0.007636,-0.005803,-0.002291,-8.565279,-4.766858,1.359397,0.005345,-0.010385,0.001374,-8.598756,-4.478718,1.467599,-0.010996,0.007330,-0.002443,-8.389525,-4.666427,1.245815,0.009621,0.005803,-0.005345
1766534338.721329,-8.654949,-4.661644,1.437111,-0.007941,-0.005803,-0.000611,-8.437349,-4.720229,1.403634,0.002902,-0.009010,0.002291,-8.492945,-4.468555,1.421569,-0.009468,0.004734,-0.005651,-8.282519,-4.634146,1.310378,0.008247,0.004429,-0.009774
1766534338.721329,-8.609516,-4.631754,1.358202,-0.008094,-0.007483,-0.000458,-8.397297,-4.688546,1.426351,0.002902,-0.012523,0.001222,-8.437947,-4.437469,1.362984,-0.009468,0.005651,-0.003818,-8.213174,-4.597082,1.276901,0.008399,-0.002443,-0.006567
1766534338.721329,-8.677665,-4.646102,1.499282,-0.008705,-0.007483,-0.001222,-8.472022,-4.705882,1.411406,0.006567,-0.011759,0.003360,-8.534791,-4.452415,1.463415,-0.008247,0.005498,-0.005192,-8.310616,-4.618005,1.281683,0.007789,-0.002443,-0.002749
1766534338.721329,-8.828311,-4.613223,1.584170,-0.008858,-0.006414,-0.000458,-8.597560,-4.698708,1.373744,0.005345,-0.007330,0.000458,-8.632233,-4.429698,1.530368,-0.010843,0.005192,-0.003512,-8.445719,-4.592300,1.282281,0.008552,0.002749,-0.004581
1766534338.721329,-8.939502,-4.638928,1.671449,-0.009621,-0.001833,0.001374,-8.764345,-4.729794,1.527977,0.005345,-0.007789,0.002443,-8.740434,-4.446436,1.648733,-0.009316,0.007025,-0.000764,-8.530606,-4.630559,1.407221,0.005803,0.006261,-0.004734
1766534338.721329,-9.171448,-4.805117,1.946437,-0.004123,-0.003818,0.002749,-8.959826,-4.861310,1.792802,0.004734,-0.010843,0.006261,-8.988521,-4.623983,1.945241,-0.009316,0.004581,0.000764,-8.762552,-4.787183,1.670253,0.007483,0.006109,-0.003054
1766534338.721329,-9.220468,-5.028694,1.987087,-0.004734,-0.015272,0.002138,-9.044714,-5.053802,1.904591,0.004734,-0.020006,0.004887,-9.122428,-4.856527,1.948230,-0.007025,-0.004429,-0.004581,-8.912003,-4.950980,1.779053,0.007483,0.006109,-0.001527
1766534338.722298,-9.360353,-5.043041,1.953610,-0.005956,-0.015272,-0.004887,-9.145742,-5.049019,1.910569,0.007330,-0.019090,-0.000153,-9.278454,-4.857723,1.939263,-0.006567,-0.006109,-0.006567,-9.032759,-4.956958,1.785031,0.007789,-0.006261,-0.007941
1766534338.722298,-9.552246,-4.856527,2.037302,-0.007941,-0.013744,-0.010996,-9.333451,-4.929459,1.951219,0.006414,-0.020769,-0.003818,-9.404591,-4.671209,1.999043,-0.006567,-0.006414,-0.010232,-9.163078,-4.832018,1.817312,0.008705,-0.006261,-0.012675
1766534338.722298,-9.581538,-4.782400,2.088713,-0.002138,-0.029016,-0.006261,-9.341224,-4.832615,1.899808,0.008552,-0.029627,-0.003360,-9.422523,-4.609038,2.060019,-0.005651,-0.009316,-0.012217,-9.192968,-4.736968,1.767097,0.009927,-0.013897,-0.009163
1766534338.722298,-9.418937,-4.510999,1.761119,-0.003665,-0.029016,-0.007789,-9.202533,-4.647297,1.620038,0.008399,-0.034056,-0.003818,-9.208511,-4.359158,1.743783,-0.005651,-0.017868,-0.015577,-8.986130,-4.543280,1.521999,0.008247,-0.015119,-0.012675
1766534338.722298,-9.298779,-4.341224,1.496891,-0.003665,-0.033598,-0.007789,-9.095528,-4.491869,1.446676,0.011606,-0.035125,0.000458,-9.071615,-4.166666,1.501674,-0.010537,-0.020464,-0.010079,-8.843853,-4.392036,1.388092,0.009468,-0.015119,-0.009010
1766534338.722298,-9.238401,-4.516977,1.582974,-0.010232,-0.029627,0.002443,-9.050693,-4.598278,1.492109,0.011606,-0.037568,0.005498,-9.102700,-4.351387,1.671449,-0.009774,-0.023060,0.000764,-8.878526,-4.527140,1.463415,0.007178,-0.021533,0.000458
1766534338.722298,-9.134384,-4.816475,1.516021,-0.016799,-0.035430,-0.000305,-8.932328,-4.829029,1.432329,0.005040,-0.041844,0.003207,-9.039932,-4.634146,1.514825,-0.011454,-0.026267,-0.002596,-8.800812,-4.736370,1.373147,-0.003665,-0.024587,-0.003360
1766534338.722298,-9.117646,-4.540889,1.220110,-0.020311,-0.040928,-0.003971,-8.939502,-4.583930,1.252989,-0.005498,-0.044593,-0.002749,-8.969392,-4.365734,1.282879,-0.022602,-0.027947,-0.010079,-8.780487,-4.493663,1.233859,-0.004429,-0.024740,-0.009774
1766534338.722298,-9.084169,-4.429698,1.246413,-0.031154,-0.040928,-0.004734,-8.872548,-4.512195,1.301411,-0.010232,-0.043371,-0.000458,-8.914394,-4.253945,1.278096,-0.022602,-0.031154,-0.007178,-8.665709,-4.445241,1.255380,-0.012828,-0.027947,-0.010843
1766534338.723296,-9.084169,-4.429698,1.246413,-0.031154,-0.043219,-0.004734,-9.037540,-4.332855,1.188426,-0.017410,-0.045509,0.001222,-9.105690,-4.115255,1.423960,-0.031612,-0.027031,-0.001985,-8.878526,-4.269488,1.259565,-0.023213,-0.027947,-0.006567
1766534338.723296,-9.408176,-4.356169,1.477762,-0.056047,-0.040623,-0.002138,-9.212098,-4.430296,1.206958,-0.029780,-0.045509,0.003665,-9.210902,-4.169057,1.469392,-0.042608,-0.030391,-0.003512,-9.001673,-4.336442,1.108321,-0.037568,-0.030543,-0.007789
1766534338.723296,-9.408176,-4.391439,1.316953,-0.059559,-0.046884,0.002138,-9.204327,-4.506814,1.024629,-0.043830,-0.044593,0.002902,-9.218077,-4.206719,1.291248,-0.057421,-0.029322,-0.001680,-9.006455,-4.390244,0.955284,-0.045357,-0.030849,-0.004734
1766534338.723296,-9.362743,-4.457197,1.243424,-0.064446,-0.039248,0.004887,-9.151720,-4.542085,1.101148,-0.051771,-0.041997,0.006414,-9.243781,-4.265303,1.293639,-0.062614,-0.027794,-0.000305,-8.992107,-4.451219,1.037781,-0.050091,-0.024740,-0.001222
1766534338.723296,-9.292204,-4.383070,1.214730,-0.068570,-0.039248,0.004429,-9.103896,-4.463175,1.297226,-0.051771,-0.045204,0.007789,-9.131993,-4.196556,1.224294,-0.067806,-0.034056,0.002596,-8.894068,-4.404591,1.248206,-0.053756,-0.024740,0.000000
1766534338.723296,-9.292204,-4.383070,1.214730,-0.068570,-0.043830,0.004429,-9.166067,-4.361549,1.306791,-0.055741,-0.057269,0.010843,-9.126015,-4.050693,1.278096,-0.071624,-0.043371,0.005345,-8.920970,-4.269488,1.206360,-0.051924,-0.040317,0.000458
1766534338.723296,-9.587517,-4.009445,1.465806,-0.069180,-0.056047,0.016188,-9.383069,-4.130798,1.199187,-0.057879,-0.055283,0.018784,-9.335245,-3.818149,1.441894,-0.073915,-0.040164,0.010996,-9.135580,-4.043519,1.123864,-0.053909,-0.039401,0.011301
1766534338.723296,-9.651482,-3.908416,1.249402,-0.072388,-0.056047,0.027031,-9.410568,-4.054279,1.095767,-0.054978,-0.055436,0.029932,-9.338832,-3.731467,1.233261,-0.074984,-0.038179,0.020159,-9.215087,-3.972979,1.035987,-0.055741,-0.039401,0.020769
1766534338.724260,-9.580342,-4.188785,1.176470,-0.075442,-0.054367,0.035888,-9.349592,-4.250956,1.187231,-0.064599,-0.058338,0.036652,-9.429697,-4.005260,1.128646,-0.074984,-0.040470,0.029932,-9.186991,-4.161884,1.052128,-0.060781,-0.041233,0.028100
