time,j1,j2,j3,j4,j5,j6,j7,gripper1,gripper2,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,quat_x,quat_y,quat_z,quat_w
597.7333333331184,0.00016700293,-0.785875,4.0107683e-05,-2.3551247,9.29385e-05,1.570997,0.786,0.04,0.04,0.0,-0.0,0.0,2.875329272945135e-08,-0.0011641195053377316,4.421952117202833e-08,0.9999995971961153,0.00020320632366974898,0.0008736418299892524,3.263050917662294e-05
597.749999999785,0.00016699979,-0.78576016,4.0104394e-05,-2.3552213,9.2983224e-05,1.5709941,0.786,0.04,0.04,-0.2919984587381963,-2.3443639856062393e-05,0.020128411685216285,1.4238036797757455e-06,-0.002239018602011515,1.0339026219658688e-06,0.99999968505717,0.00020321380119824866,0.0007665025158319445,3.2612958217204136e-05
597.7666666664517,0.00016695455,-0.7856543,4.0030078e-05,-2.35531,9.308852e-05,1.5709913,0.786,0.04,0.04,0.023328734116478955,8.522393284144249e-05,-0.0016704112912879765,1.0394236503647696e-05,-0.0032312611925490627,7.608607426753186e-06,0.9999997558315117,0.00020326705292894487,0.0006677972277586229,3.26540150270844e-05
597.7833333331183,0.00016679468,-0.78555703,3.9768318e-05,-2.355391,9.335681e-05,1.5709884,0.786,0.04,0.04,0.02246076993315249,0.00022674695250114512,-0.001524830206500738,3.412094841532366e-05,-0.004150818796207062,2.490353973088255e-05,0.9999998121870939,0.00020344352123429768,0.0005771981099725257,3.284588921123096e-05
597.799999999785,0.00016641415,-0.7854676,3.9152183e-05,-2.3554652,9.393723e-05,1.5709856,0.786,0.04,0.04,0.020453121534225183,0.0004302317618229488,-0.0014250618383337965,7.962591594753127e-05,-0.005004963054911011,5.7535735389658305e-05,0.999999856653333,0.0002038553012956916,0.0004939898613071972,3.3321861673686845e-05
597.8166666664516,0.00016567647,-0.7853856,3.7968803e-05,-2.3555324,9.501677e-05,1.5709858,0.7860019,0.04,0.04,0.020908776221006953,0.0006930082357405878,0.0011655573774138617,0.00015298003788539387,-0.005800979100427341,0.00010966571722064013,0.9999998902945118,0.0002055996742501116,0.0004194836930576551,3.425156589945633e-05
597.8333333331183,0.00016441791,-0.7853105,3.5964356e-05,-2.3555973,9.6820106e-05,1.5709864,0.7860038,0.04,0.04,0.011810716414473177,0.0010074749140198496,-0.0026223492851196184,0.00025111055604953977,-0.0065296865206415765,0.00018500826457616232,0.9999999165659501,0.00020789474053735388,0.000349805264866807,3.5834984605114626e-05
597.8499999997849,0.00016245045,-0.7852418,3.2848442e-05,-2.3556557,9.961442e-05,1.5709872,0.78600574,0.04,0.039999995,0.01806808724695852,0.0013589044580966355,-0.0005874080675871696,0.00038870536863181565,-0.007229691912243715,0.0002876794805714731,0.9999999359339244,0.00021093717336074147,0.00028665322797076064,3.830904367309679e-05
597.8666666664516,0.0001595645,-0.78517914,2.8297763e-05,-2.3557107,0.000103661056,1.5709882,0.78600955,0.04,0.04,0.0124326507057404,0.0017782691710309514,-0.0018872203929598541,0.0005708182350806652,-0.007888530814112902,0.00041830372938073156,0.9999999497616364,0.00021589995984193174,0.00022826912699964547,4.1918225602158415e-05
597.8833333331182,0.00015553075,-0.78512233,2.195965e-05,-2.3557613,0.00010929313,1.5709926,0.7860153,0.04,0.039999995,0.015253020866556888,0.0021997570929936845,0.001273871060836207,0.0007931656123090043,-0.008522888147472143,0.0005827043078834289,0.9999999583992135,0.00022302263189782022,0.00017679862690511602,4.695447086926814e-05
597.8999999997849,0.0001501034,-0.7850712,1.3456238e-05,-2.3558109,0.00011680917,1.5709974,0.78602195,0.039999995,0.04,0.00799432047779991,0.0026961995171757708,-0.002531097318736464,0.0010605254423609132,-0.009117414614988295,0.0007792099657423219,0.9999999633298867,0.0002320850803097569,0.00012881439227629052,5.369909949158375e-05
597.9166666664515,0.00014302079,-0.7850254,2.3861126e-06,-2.3558545,0.00012658026,1.5710056,0.7860309,0.03999999,0.03999999,0.01715552393883879,0.003182490877154924,0.0021942118364259855,0.0013812907779488328,-0.009705476042983552,0.00101488563006747,0.9999999643847717,0.00024401583417684542,8.822039479268527e-05,6.24811181528601e-05
597.9333333331182,0.00013400856,-0.78498477,-1.1671746e-05,-2.3558974,0.00013898137,1.5710142,0.78604233,0.039999988,0.039999984,0.006995687451327726,0.0037045278846498664,-0.0023269752598809035,0.0017534135150055995,-0.010252614773948194,0.0012889437047933655,0.9999999624048009,0.0002592204561687641,5.072499495463481e-05,7.363509187518821e-05
597.9499999997848,0.00012278085,-0.78494906,-2.9155903e-05,-2.3559394,0.00015439576,1.5710264,0.78605574,0.039999984,0.03999998,0.008260887138145101,0.004252828045310611,0.00037061649029723753,0.0021796900857315483,-0.010801343708203811,0.0016021084638582206,0.999999957441948,0.0002777290724001394,1.8026860615050107e-05,8.750826782041725e-05
597.9666666664515,0.00010904163,-0.78491825,-5.0519804e-05,-2.3559787,0.00017322302,1.571042,0.78607285,0.039999977,0.03999997,0.01087964932704466,0.004818214374500892,0.0007997642698098772,0.002665669957914648,-0.01133926719215866,0.001957457189766113,0.9999999492860281,0.0003007145226072863,-9.307910073489419e-06,0.00010446090158671312
597.9833333331181,9.248655e-05,-0.784892,-7.622988e-05,-2.356016,0.00019587186,1.5710593,0.7860932,0.03999997,0.03999996,0.009324477591654556,0.005401383894852998,-0.00022037413613951173,0.003206877854132823,-0.011860425747619592,0.002354425972413938,0.9999999378064806,0.0003282557453438995,-3.2322441635759165e-05,0.00012486176503580007
597.9999999997848,7.2803894e-05,-0.78487074,-0.000106763575,-2.3560522,0.00022276216,1.57108,0.78611726,0.03999997,0.03999996,0.008109651912402427,0.005997430695927557,2.1153884843805315e-05,0.003808560782312228,-0.01237999698754092,0.002794853997220002,0.9999999224558971,0.0003609460436640606,-5.077838294495971e-05,0.00014908960116328293
598.0166666664514,4.967611e-05,-0.78485405,-0.00014260731,-2.3560882,0.0002543214,1.5711051,0.78614545,0.039999966,0.039999954,0.006914526933421428,0.006604960775967944,0.0008808819709660298,0.004471149479857435,-0.012895113293436705,0.0032804084279859347,0.9999999024392988,0.00039929551701179186,-6.455655990552977e-05,0.00017753009119416741
598.0333333331181,2.2780892e-05,-0.78484213,-0.00018425465,-2.3561242,0.0002909822,1.571135,0.7861785,0.039999966,0.039999954,0.006782964769258548,0.007222534355053752,0.0008509727752459284,0.0051954995993436824,-0.013408379786688547,0.003810030740919489,0.9999998765428902,0.0004440277190897527,-7.356761346572662e-05,0.00021057396626235694
598.0499999997847,-8.208205e-06,-0.78483474,-0.00023220546,-2.3561604,0.00033318385,1.5711699,0.7862164,0.039999973,0.03999996,0.0061526634858921625,0.007847246081835159,0.0009679346993918259,0.005980693667537194,-0.013920424052315573,0.0043851051839965335,0.9999998433311634,0.000495423560216902,-7.799028810282307e-05,0.00024861749663822867
598.0666666664514,-4.3620385e-05,-0.7848318,-0.0002869637,-2.3561974,0.0003813692,1.571209,0.7862596,0.03999997,0.039999954,0.0050886151132800705,0.008476978261791118,0.00034317324522081805,0.006829832887398672,-0.014434325724660026,0.005006875399126972,0.9999998007510068,0.0005541243416941832,-7.839078188120896e-05,0.00029206000377178347
598.083333333118,-8.3786814e-05,-0.7848337,-0.00034903665,-2.3562365,0.00043598327,1.5712538,0.78630865,0.039999973,0.039999958,0.003507257411694553,0.0091113036339343,0.0005639305832305652,0.007741789655957388,-0.014958878909526796,0.005673898082146951,0.9999997463310348,0.0006207142322502272,-7.459018240233674e-05,0.00034130340238929755
