time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766534200.896830,-7.222620,-2.002630,6.518411,-0.008247,-0.007025,0.000458,-7.008607,-2.043280,6.581778,0.003512,-0.010537,0.004276,-7.095886,-1.781444,6.556073,-0.010996,0.003360,-0.002596,-6.846006,-1.964371,6.500478,0.007483,0.008552,-0.005956
1766534200.896830,-7.301529,-1.953610,6.673840,-0.006414,-0.004581,-0.001069,-7.077952,-2.045672,6.618842,0.004734,-0.011301,0.003818,-7.144906,-1.796389,6.658895,-0.010232,0.006414,-0.003971,-6.910568,-1.950024,6.533954,0.009010,0.000764,-0.007330
1766534200.896830,-7.280009,-2.024151,6.612266,-0.009774,-0.004581,-0.002291,-7.080343,-2.086322,6.603299,0.002596,-0.013286,0.003665,-7.098278,-1.831659,6.645144,-0.010232,0.003971,-0.002138,-6.912362,-1.996652,6.505260,0.007483,0.002749,-0.006109
1766534200.896830,-7.280009,-2.024151,6.612266,-0.009774,-0.006567,-0.002291,-7.101864,-2.083931,6.613461,0.002596,-0.012675,0.003818,-7.128765,-1.805356,6.672046,-0.007483,0.006872,-0.003818,-6.907579,-2.010999,6.475370,0.009010,0.002749,-0.005345
1766534200.896830,-7.358919,-2.031324,6.703730,-0.010385,-0.009163,0.000305,-7.134744,-2.068388,6.571616,0.004276,-0.006720,0.003207,-7.186752,-1.822094,6.690578,-0.009468,0.006872,-0.001833,-6.959588,-1.994261,6.471783,0.007483,0.006567,-0.005192
1766534200.896830,-7.308703,-2.031324,6.630200,-0.010385,-0.006109,0.000305,-7.089908,-2.036107,6.560855,0.007483,-0.009010,0.002902,-7.161644,-1.782640,6.654112,-0.009468,0.005192,-0.003665,-6.927307,-1.945241,6.477761,0.006414,0.007178,-0.005956
1766534200.896830,-7.252510,-1.939263,6.530367,-0.006720,-0.008399,-0.003207,-7.037302,-2.021760,6.531563,0.006414,-0.011606,0.002749,-7.057627,-1.752152,6.545312,-0.009316,0.003818,-0.002749,-6.859157,-1.944046,6.451458,0.004429,0.001680,-0.003207
1766534200.897857,-7.230989,-1.939263,6.535748,-0.006567,-0.008399,-0.002291,-7.039693,-2.043280,6.530367,0.001680,-0.012370,0.005345,-7.045671,-1.767097,6.581181,-0.008552,0.003818,-0.004887,-6.801769,-1.950024,6.470587,0.006414,0.001680,-0.004734
1766534200.897857,-7.230989,-1.939263,6.535748,-0.006567,-0.008705,-0.002291,-7.134145,-2.082735,6.528574,0.006720,-0.010843,0.003971,-7.193926,-1.811334,6.656503,-0.008858,0.007483,-0.003054,-6.923720,-1.988283,6.410808,0.010996,0.002596,-0.007941
1766534200.897857,-7.315279,-1.973936,6.651123,-0.005192,-0.008247,-0.002443,-7.076756,-2.081540,6.547106,0.005651,-0.011148,0.000764,-7.117407,-1.799378,6.657101,-0.011454,0.003054,-0.005498,-6.901003,-2.015782,6.453849,0.009621,0.007025,-0.008858
1766534200.897857,-7.324246,-1.963175,6.697752,-0.006872,-0.007330,0.001680,-7.105451,-2.056432,6.587757,0.006414,-0.008858,0.002443,-7.140721,-1.801171,6.644547,-0.009316,0.002749,-0.004734,-6.914155,-1.975729,6.455044,0.007789,0.007025,-0.004734
1766534200.897857,-7.338593,-1.957795,6.636776,-0.006872,-0.008094,-0.000153,-7.077354,-2.043280,6.539933,0.005498,-0.008858,0.002902,-7.166427,-1.791009,6.650525,-0.009316,0.005956,-0.005040,-6.933285,-1.957197,6.434122,0.006414,0.009316,-0.004581
1766534200.897857,-7.326637,-1.978718,6.578192,-0.009774,-0.008094,0.000764,-7.089908,-2.061214,6.518411,0.005498,-0.006720,0.002443,-7.150287,-1.799378,6.602103,-0.004581,0.005192,-0.002443,-6.908177,-1.948828,6.456240,0.007178,0.009010,-0.007941
1766534200.897857,-7.241152,-2.011597,6.556671,-0.010232,-0.008247,0.000305,-7.019368,-2.062410,6.528574,0.004123,-0.011606,0.003207,-7.080941,-1.812530,6.574007,-0.004581,0.004887,-0.002443,-6.846604,-1.972740,6.449067,0.007330,0.009010,-0.007941
1766534200.897857,-7.276422,-1.970947,6.575800,-0.008552,-0.006872,0.001222,-7.006814,-2.018173,6.529769,0.004123,-0.011606,0.001985,-7.097680,-1.768292,6.593735,-0.009010,0.004887,-0.004276,-6.892634,-1.949426,6.471185,0.007330,0.006567,-0.007483
