time,acc_x_g,acc_y_g,acc_z_g,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s
1765407779.665564,-7.342027569347552,-1.9607908164493038,6.782689822530761,-0.007455414773563433,-0.005781033854665628,-0.0016887440912560594
1765407779.665814,-7.3400654418295,-2.0162076106142957,6.764566620570262,-0.0059895483188044255,-0.006029630455081951,-0.002381594959576923
1765407779.666064,-7.3409478713773,-2.0695521139056745,6.746306439753748,-0.004481056206437094,-0.006267885422808627,-0.0030828038397586856
1765407779.666314,-7.346193218994828,-2.1187478560374093,6.7270305069563285,-0.002950590661171672,-0.006509395427189766,-0.0038025683601698532
1765407779.666561,-7.357211554170657,-2.1618618291262317,6.705828887132291,-0.0014308318345131773,-0.006765460004354634,-0.004545403294145681
1765407779.666811,-7.375223400868165,-2.1971704387047293,6.681795866911993,3.269512056710873e-05,-0.0070443767612866455,-0.005309060861612236
1765407779.667061,-7.401187393988395,-2.223224043761457,6.654070505133708,0.00138172332758433,-0.00735093935617528,-0.006083932925281126
1765407779.667311,-7.435741116039386,-2.2389079041809223,6.62188090198676,0.0025463791367438867,-0.007686177236941834,-0.00685300821111188
1765407779.667567,-7.479158745398744,-2.243495669989372,6.584590025439348,0.003447387815719437,-0.008047364167740685,-0.00759242181012518
1765407779.667817,-7.531328146216334,-2.236689870837601,6.541740076426937,0.003999293590631279,-0.00842830333308926,-0.008272588781346355
1765407779.668067,-7.59174867394803,-2.2186427856643425,6.49309153072579,0.004114528127730032,-0.008819874043586487,-0.008859859706628288
1765407779.668317,-7.659549485593391,-2.1899513329728935,6.438652663559922,0.0037080558691237396,-0.009210799273177545,-0.009318576360261215
1765407779.668638,-7.7335267738299365,-2.151621735525067,6.37869584303403,0.0027022393033071376,-0.009588563057582596,-0.009613349231210959
1765407779.668888,-7.812197252133339,-2.1050035333760353,6.3137581032141,0.0010315136509275512,-0.009940376652998602,-0.009711341479188876
1765407779.669138,-7.893864465843391,-2.0516971795470886,6.24462525992273,-0.001353550815982764,-0.010254073466028671,-0.009584341283847523
1765407779.669388,-7.976693954447789,-1.9934437259362332,6.172300744304816,-0.00448318043881297,-0.010518816046715538,-0.009210440849741434
1765407779.669622,-8.058792657193868,-1.9320078630040758,6.097961767577824,-0.008366614004103346,-0.01072552885277456,-0.008575206412568816
1765407779.669822,-8.138287221603704,-1.8690661419660186,6.022906007931105,-0.012991763883547626,-0.010867023060093446,-0.0076723037733958145
1765407779.670022,-8.213395644529426,-1.8061106198465844,5.948492294096506,-0.018326340036991535,-0.010937837099885625,-0.006503621278449091
1765407779.670222,-8.282487695054613,-1.7443751913471222,5.876079599935163,-0.024320316488638645,-0.010933856624123972,-0.0050789847919490965
1765407779.670422,-8.344131686264614,-1.6847885541040615,5.8069696549418435,-0.030909496318410012,-0.010851788426259048,-0.0034155686984240173
1765407779.670556,-8.397127222806489,-1.6279547586206848,5.7423582459404425,-0.03801983024057871,-0.010688549993668596,-0.001537083413439434
1765407779.670806,-8.440524601332621,-1.5741597591000946,5.683298420037276,-0.04557208370053316,-0.010440616956309389,0.0005272058375010922
1765407779.671056,-8.47363164260812,-1.5234003852672158,5.6306762193978255,-0.053486441189030565,-0.010103363760284409,0.0027435893916904473
1765407779.671306,-8.496008564225692,-1.4754309294078247,5.585197296276225,-0.0616866787944086,-0.00967044469952173,0.005075123810939432
1765407779.671539,-8.507451756703807,-1.4298221134291387,5.547381450527308,-0.0701036138679945,-0.009133274801832316,0.0074829155394129515
1765407779.671789,-8.507968312663012,-1.3860272109682914,5.517562247569909,-0.07867764149708908,-0.00848065931514863,0.009927434568515428
1765407779.672039,-8.497744480770647,-1.3434501998050146,5.495890048203134,-0.08736027698665322,-0.00769859129433579,0.01236979309948811
1765407779.672289,-8.47711203738354,-1.3015109944080943,5.482337859707918,-0.09611472823971415,-0.006770212446178925,0.014772913156790335
1765407779.673588,-8.446516343062429,-1.2597032380402418,5.476709658853954,-0.104915607731367,-0.005675916744335694,0.017102514934064256
1765407779.673838,-8.406488675754044,-1.2176409720974153,5.478650561519641,-0.11374794426702456,-0.004393559172723377,0.01932788864388018
1765407779.674088,-8.357623909885618,-1.1750917405507206,5.487658197712394,-0.12260566629226051,-0.0028987211140245935,0.021422460019860912
1765407779.674338,-8.300563387013321,-1.1319950574202804,5.503095219069831,-0.13148972022195762,-0.001164994388397491,0.02336419580127836
1765407779.673805,-8.235982037478978,-1.0884662946767727,5.524203528002912,-0.14040598114267452,0.0008357265360545882,0.02513589982778808
1765407779.674055,-8.164578242283454,-1.0447868178346147,5.550120912840322,-0.14936311444194755,0.00313292326307244,0.026725433990455596
1765407779.674305,-8.087064662540943,-1.0013817684386324,5.579900381308486,-0.15837054849304183,0.0057570545342649935,0.02812588193187301
1765407779.674555,-8.004158575528162,-0.9587874513982255,5.612532123662249,-0.1674367115712071,0.008739016600835021,0.029335662747139977
1765407779.674608,-7.916570909153652,-0.9176109109725671,5.646967760903149,-0.17656766378034358,0.012109407218258978,0.030358596434655608
1765407779.674858,-7.824993705671864,-0.8784849704711656,5.682146166326737,-0.1857662160014505,0.01589756189804352,0.031203924174660443
1765407779.675108,-7.730086202254884,-0.8420226666277484,5.717019956843918,-0.1950315755623874,0.02013036167596708,0.031886292972824054
1765407779.675358,-7.632460385449198,-0.8087754194566936,5.750582036876807,-0.20435949544851423,0.024830844961820683,0.032425719569819635
1765407779.675568,-7.532667717133898,-0.7791992043196727,5.78189209101851,-0.2137428408826967,0.030016691892934027,0.03284754441429929
1765407779.675818,-7.431189414885406,-0.7536322805156266,5.810103257848755,-0.2231724427309167,0.035698685066436815,0.03318236729087452
1765407779.676068,-7.3284328729389525,-0.7322867102662678,5.834489225109508,-0.23263809263250027,0.0418792786176805,0.03346592841604407
1765407779.676318,-7.224736271822783,-0.715254234348564,5.854471516945728,-0.2421295467867126,0.04855141807062543,0.03373887662926742
1765407779.676548,-7.1203821493374075,-0.7025253996040904,5.8696457571899385,-0.251637433983521,0.05569774073033219,0.03404635639852312
1765407779.676798,-7.015619140435602,-0.6940193378117717,5.879804709507078,-0.261153994243591,0.06329025720820498,0.03443734920984844
1765407779.677048,-6.910689806671309,-0.6896202987168623,5.884955579000435,-0.27067359227334065,0.07129057907861712,0.03496372753053847
1765407779.677298,-6.805861699258998,-0.6892160957047662,5.885329377879737,-0.2801929539412959,0.07965071715854398,0.035679019742535685
1765407779.677546,-6.701458421359802,-0.6927333711511036,5.8813805584086944,-0.2897110773778921,0.08831442506800928,0.03663692489931648
1765407779.677796,-6.597887275446397,-0.7001652075625413,5.873775329626682,-0.2992287830800295,0.09721900744518848,0.03788963563136751
1765407779.678046,-6.495659996589902,-0.7115878801123814,5.8633672402619466,-0.3087478922538462,0.10629747060566,0.039486021560716934
1765407779.678296,-6.395403189877243,-0.7271650447062364,5.851158911076256,-0.31827005962091587,0.11548088152150147,0.04146971304210023
1765407779.678585,-6.297855679434919,-0.7471390642371099,5.838249416559424,-0.32779532877846185,0.1247008080487506,0.04387713213215519
1765407779.678835,-6.203851155349036,-0.7718103874184841,5.825768021661961,-0.33732051461544066,0.13389172011108674,0.04673554991088031
1765407779.679085,-6.114286088622048,-0.801506925749895,5.814796955197995,-0.34683754910176595,0.1429932460465447,0.05006128317344035
1765407779.679335,-6.030074693547871,-0.8365461623595914,5.806288491225734,-0.3563319583900546,0.151952217942367,0.053858153905839076
1765407779.679842,-5.952094742826004,-0.8771930557463482,5.800984167364508,-0.365781658494432,0.16072448650129006,0.05811632250669025
1765407779.680092,-5.881130068459276,-0.923616574571985,5.79934544343748,-0.375156241939962,0.1692765005080418,0.06281158988046104
1765407779.680342,-5.817816963743357,-0.9758472735465282,5.8015047235202735,-0.3844168724799912,0.17758662135891312,0.06790525896604362
1765407779.680592,-5.762601798308006,-1.033738329931802,5.807243624934443,-0.39351682565615326,0.18564611067903922,0.07334465021932828
1765407779.680625,-5.715715823473682,-1.0969331559323596,5.8160024114975135,-0.40240263389078257,0.19345971541181392,0.079064357693807
1765407779.680875,-5.67717065630349,-1.1648435619793338,5.826920984996266,-0.41101573474769787,0.20104577881955527,0.08498828811921563
1765407779.681125,-5.64677474765505,-1.236642528814521,5.838907944231376,-0.41929448931686686,0.2084358151556202,0.09103244036205005
1765407779.681375,-5.624167936983341,-1.3112743321036207,5.850730734031494,-0.4271764323243023,0.2156734957890518,0.09710828361208884
1765407779.681574,-5.608868726520275,-1.3874823049052314,5.861117713833101,-0.4346006252249604,0.22281301041850626,0.10312651948795223
1765407779.681824,-5.600327509676203,-1.4638519942835038,5.868862116736985,-0.4415099984516818,0.22991679872583778,0.10900098800872492
1765407779.682074,-5.597978576111466,-1.5388659514492506,5.872917904012847,-0.44785358764981215,0.237052703475981,0.1146524894581594
1765407779.682324,-5.601284331691376,-1.6109660899187987,5.872478640679448,-0.4535885910915325,0.2442906692848007,0.12001231681432556
1765407779.68266,-5.609767003678785,-1.6786198230427032,5.867033203644084,-0.458682198392938,0.25169917521260793,0.12502531070053108
1765407779.68291,-5.623025868066915,-1.7403863859547062,5.85639583857068,-0.4631131614979743,0.2593416137253729,0.12965226218930948
1765407779.68316,-5.640740870145105,-1.794979610990879,5.840711390054437,-0.46687309232293855,0.2672728091300272,0.13387150864266253
1765407779.68341,-5.662665563299002,-1.8413231011669529,5.820438646126088,-0.46996746791156857,0.2755358342321759,0.13767960802301799
1765407779.683519,-5.688613248380136,-1.8785937244085544,5.796315883055261,-0.47241630475033075,0.28415926548919146,0.14109104502944814
1765407779.683852,-5.718440205463074,-1.9062501852689824,5.769313043891987,-0.47425444564816666,0.2931550133756436,0.14413700579267077
1765407779.684186,-5.752029155140573,-1.9240450916875345,5.7405742938769855,-0.4755313949646198,0.3025168520049831,0.14686333267094967
1765407779.684509,-5.78927463224483,-1.9320207049856628,5.711353275466561,-0.47631063598410733,0.31221973958226323,0.1493278229307442
1765407779.684759,-5.83007004620241,-1.9304898510174289,5.682942342394565,-0.476668368611872,0.32221998578363853,0.15159706793476757
1765407779.685009,-5.874294396946919,-1.9200044264992855,5.656597047610488,-0.47669162637402185,0.33245630355128897,0.15374305111078174
1765407779.685259,-5.921795609771323,-1.9013149431088732,5.633457843955752,-0.47647576965260635,0.34285177356183766,0.15583973208412535
1765407779.685496,-5.972368036216394,-1.8753254050329455,5.6144721072466455,-0.4761213983471521,0.3533167209382786,0.15795982897766625
1765407779.685746,-6.025724372262453,-1.8430478197797786,5.600321638072545,-0.47573077889320037,0.3637524433899891,0.1601719655376498
1765407779.685996,-6.0814663068635335,-1.8055595778024573,5.591363394559772,-0.47540393970633055,0.3740556579765673,0.1625382894896512
1765407779.686246,-6.139061322375831,-1.7639655147373772,5.587592407790856,-0.4752346490567523,0.3841234728027378,0.16511261561102333
1765407779.686528,-6.197833111893193,-1.7193655783428685,5.588633861676133,-0.47530653275801527,0.3938586357421867,0.16793910761948425
1765407779.686778,-6.256970090521499,-1.6728288032988134,5.59376662044256,-0.47568959790787346,0.40317474975907636,0.171051478881092
1765407779.687028,-6.315552343645495,-1.6253742304037961,5.601975313655639,-0.4764373963640192,0.4120010879155267,0.17447265957089264
1765407779.687278,-6.372593953743778,-1.5779589749639382,5.612024585755818,-0.4775849978682628,0.42028663252475273,0.1782148542154786
1765407779.687528,-6.427095766673547,-1.5314727202178908,5.622547989938301,-0.4791478700487921,0.4280030219756225,0.1822799063629451
1765407779.687778,-6.478103207680447,-1.4867367782187444,5.632144475337605,-0.48112169945030586,0.4351461910214123,0.18665989725445692
1765407779.688028,-6.524764242609647,-1.4445050272728657,5.639476253032986,-0.4834831373226278,0.441736601274941,0.19133792646489478
1765407779.688278,-6.566383336100041,-1.4054638770146874,5.643362393213637,-0.48619141099140356,0.4478180627336234,0.1962890456993962
1765407779.688507,-6.602467646708696,-1.370229065126844,5.6428626364954235,-0.48919070544124377,0.45345523906889057,0.2014813342102183
1765407779.68884,-6.632761474002623,-1.3393384168430083,5.637345456489572,-0.49241319127769073,0.45873000491110183,0.2068771081938647
1765407779.689174,-6.65726466849595,-1.313241125012192,5.626533801752919,-0.4957825511642389,0.4637368856942235,0.21243424468046626
1765407779.689586,-6.676231427106948,-1.2922848965971852,5.610522494735106,-0.49921783611378306,0.4685778695825844,0.2181075836673015
1765407779.689836,-6.690148255196955,-1.2767023205611132,5.589764003159426,-0.502637472818515,0.47335693750010477,0.22385036943556477
1765407779.690086,-6.699693278909897,-1.2665976680525197,5.565023686470298,-0.5059632495835675,0.47817469308730404,0.22961571049235766
1765407779.690336,-6.7056822152200315,-1.261935657247431,5.537310134496893,-0.5091241236812165,0.483123463570079,0.23535806201636233
1765407779.690571,-6.709008195897976,-1.2625344163579264,5.5077897582381405,-0.5120596990601117,0.4882831749918168,0.24103473815390722
1765407779.690821,-6.710583009385206,-1.268065321232271,5.477696733326337,-0.514723211636627,0.493718197213369,0.24660743035880694
1765407779.691071,-6.711286160388958,-1.2780619703155225,5.448248933195557,-0.5170838412526813,0.49947523742923333,0.25204365729992295
1765407779.691321,-6.711925702119594,-1.2919390996908344,5.420577429125825,-0.5191281632785566,0.5055822662771814,0.2573180346739778
1765407779.691518,-6.7132118862045695,-1.3090201285737593,5.395672934047267,-0.520860571138008,0.5120484026890672,0.26241325320333553
1765407779.691768,-6.715742306246119,-1.3285702151693455,5.374349110167408,-0.5223025526481597,0.5188646552335786,0.267320688198347
1765407779.692018,-6.719995837801841,-1.349831052779358,5.357220459307755,-0.5234907921178507,0.5260054015381259,0.27204061394192275
1765407779.692268,-6.726332250106129,-1.3720541447746517,5.344691268021556,-0.5244741871577436,0.5334304747840347,0.27658204033050166
1765407779.692518,-6.734994781869817,-1.394530346188337,5.336951971912369,-0.5253099934335841,0.5410877197373074,0.28096221766709195
1765407779.692851,-6.746113992465356,-1.4166145768652207,5.333980517976427,-0.526059418226909,0.5489158827145895,0.28520586687031646
1765407779.693185,-6.759712348465939,-1.4377455353792585,5.335548208362346,-0.526783049986004,0.5568477065398555,0.28934418844607285
1765407779.693502,-6.775709967770694,-1.4574606675307686,5.3412311781209665,-0.5275365184490695,0.5648131084131821,0.2934136884630472
1765407779.693752,-6.793932616079416,-1.4754064984263051,5.350429487012774,-0.528366730997182,0.5727423257001718,0.297454842963838
1765407779.694002,-6.814123197143528,-1.4913442107795347,5.362395470204415,-0.5293089477574763,0.5805689197199856,0.3015106157240784
1765407779.694252,-6.8359573265973665,-1.5051506168339415,5.376271572780364,-0.5303848655855048,0.5882325205249974,0.30562484986729915
1765407779.69451,-6.8590621998834855,-1.5168152750486572,5.391135864139581,-0.5316017936406949,0.5956811725461425,0.30984055899949253
1765407779.69476,-6.883036310796652,-1.526434620854973,5.406051183025892,-0.5329529255897612,0.6028731209772972,0.31419813975066824
1765407779.69501,-6.907466393063735,-1.5342031303149675,5.420111866860109,-0.5344186472896851,0.609777894953745,0.31873352868517985
1765407779.69526,-6.931938110059875,-1.5404002745937777,5.43248139691222,-0.5359687628865346,0.616376613990156,0.3234763567510063
1765407779.695493,-6.95603881720271,-1.5453715493512843,5.442415952766408,-0.5375654733245389,0.622661552051862,0.32844821700525806
1765407779.695826,-6.979353361970748,-1.5495030154833935,5.449272081307816,-0.5391668998622056,0.6286350970864223,0.33366122320657504
