time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766534179.687066,-8.971784,2.179579,4.194165,-0.005651,-0.006872,-0.002902,-8.741032,2.106647,4.054877,0.002443,-0.008094,0.000153,-8.766139,2.397178,4.172644,-0.010385,0.005498,-0.007330,-8.573647,2.220229,3.959827,0.009468,0.007636,-0.005803
1766534179.687066,-8.993303,2.134146,4.214490,-0.007636,-0.007330,-0.001833,-8.768530,2.007412,4.060855,0.005498,-0.011301,0.003054,-8.778095,2.335605,4.206121,-0.009774,0.004429,-0.003818,-8.573647,2.126972,3.932328,0.007789,0.007636,-0.005345
1766534179.687066,-8.984336,2.107245,4.242587,-0.010079,-0.006109,0.000611,-8.780487,2.038498,4.035150,0.002443,-0.009774,0.001527,-8.768530,2.330822,4.221664,-0.009774,0.005803,-0.004276,-8.614299,2.138331,3.975370,0.005040,0.006261,-0.005345
1766534179.687066,-8.907818,2.117408,4.055475,-0.007025,-0.005040,0.000153,-8.671687,2.039096,4.045313,0.005651,-0.007636,0.002443,-8.700381,2.351745,4.067431,-0.011454,0.008705,-0.005651,-8.495934,2.126972,3.986131,0.006109,0.006261,-0.003512
1766534179.687066,-8.874341,2.130559,4.124820,-0.008705,-0.004429,0.001222,-8.640601,2.041487,4.114060,0.004123,-0.009927,0.001222,-8.689023,2.360712,4.118245,-0.008552,0.006872,-0.004123,-8.492945,2.148493,4.042324,0.005192,0.003818,-0.007025
1766534179.687066,-8.846842,2.129364,4.032759,-0.009316,-0.005803,0.000000,-8.615494,2.040889,4.069225,0.007330,-0.011454,0.002138,-8.616690,2.340985,4.108082,-0.011301,0.003818,-0.002596,-8.428382,2.120995,4.019607,0.007941,0.007941,-0.008094
1766534179.687066,-8.732662,2.163438,3.943687,-0.009163,-0.005040,-0.001222,-8.535389,2.125777,4.065040,0.004581,-0.009927,0.002138,-8.569463,2.405547,4.018412,-0.009010,0.003818,-0.003512,-8.353658,2.233381,4.044117,0.011301,0.007941,-0.005956
1766534179.687066,-8.721902,2.147298,4.030966,-0.009927,-0.008399,0.000000,-8.498325,2.088713,4.115853,0.003665,-0.012065,0.002596,-8.515063,2.397776,4.012434,-0.009010,0.003512,-0.005956,-8.327951,2.201100,4.020803,0.006414,0.008858,-0.006261
1766534179.688019,-8.815159,2.123386,4.081181,-0.007025,-0.008858,0.000153,-8.601147,2.064801,4.092539,0.001680,-0.014966,0.000611,-8.621472,2.341583,4.104495,-0.008399,0.004123,-0.003207,-8.414035,2.175992,4.007053,0.005803,0.008858,-0.004887
1766534179.688019,-8.904829,2.076757,4.114060,-0.008858,-0.008247,-0.003207,-8.675274,2.049856,4.061453,0.001222,-0.013439,0.003665,-8.720706,2.312888,4.131994,-0.008552,0.006720,-0.002902,-8.518650,2.144309,3.953849,0.008399,0.005651,-0.006109
1766534179.688019,-8.989717,2.112625,4.273075,-0.009163,-0.009010,-0.001222,-8.776899,2.021162,4.084170,0.006720,-0.007941,0.001680,-8.774508,2.333811,4.264108,-0.012065,0.006109,-0.004276,-8.577235,2.135342,3.998087,0.005956,0.010843,-0.004887
1766534179.688019,-8.892873,2.095289,4.157101,-0.009010,-0.006261,-0.000153,-8.654949,2.038498,4.099712,0.001374,-0.006872,0.000916,-8.708751,2.336202,4.137972,-0.008858,0.008858,-0.003054,-8.491152,2.136537,4.034552,0.008247,0.007330,-0.008705
1766534179.688019,-8.750597,2.152678,4.033357,-0.010996,-0.009163,-0.001374,-8.528215,2.074366,4.100908,0.001374,-0.011301,0.003207,-8.593973,2.361310,4.060258,-0.007789,0.002902,-0.003512,-8.381156,2.190937,4.055475,0.008094,0.003665,-0.005498
1766534179.688019,-8.772715,2.107843,4.067431,-0.007789,-0.009163,-0.001527,-8.531802,2.066595,4.109277,0.004276,-0.013439,0.003207,-8.598756,2.321855,4.079387,-0.010079,0.002749,-0.002749,-8.389525,2.144907,4.097321,0.007941,0.008094,-0.005345
1766534179.688019,-8.731467,2.149689,3.967001,-0.007636,-0.003665,0.000000,-8.513868,2.098278,4.066236,0.004276,-0.013286,0.002138,-8.580822,2.361908,4.018412,-0.010079,0.003971,-0.005651,-8.363222,2.201100,4.045910,0.005651,0.002291,-0.006567
1766534179.688019,-8.727880,2.191535,3.988522,-0.004734,-0.004429,-0.001222,-8.498325,2.096485,4.067431,0.006261,-0.013592,0.001833,-8.555714,2.397776,4.044715,-0.007941,0.004123,-0.004581,-8.332136,2.199904,4.050693,0.005803,0.002291,-0.006567
1766534179.688019,-8.718315,2.164634,4.038737,-0.005498,-0.008705,-0.000611,-8.527617,2.069584,4.100908,0.006567,-0.011912,0.003360,-8.517454,2.392396,4.044715,-0.007941,0.001527,-0.002291,-8.318387,2.192132,4.037541,0.007941,0.005498,-0.006720
1766534179.688994,-8.873146,2.129364,4.117647,-0.007330,-0.006567,0.000153,-8.650166,2.049856,4.044715,0.002443,-0.008399,0.003054,-8.684241,2.335007,4.140363,-0.007025,0.007025,-0.002749,-8.475609,2.156862,4.001673,0.005651,0.010079,-0.007636
1766534179.688994,-8.770324,2.147895,3.993902,-0.009316,-0.004734,0.000153,-8.527020,2.110234,4.078192,0.005192,-0.011759,0.001222,-8.593973,2.367288,4.045313,-0.008247,0.003971,-0.003818,-8.397895,2.217240,4.030966,0.008858,0.010079,-0.005345
1766534179.688994,-8.776302,2.187350,4.023792,-0.009163,-0.008858,-0.001222,-8.593973,2.089909,4.122429,0.005803,-0.011606,0.004581,-8.569463,2.401961,4.035748,-0.008247,0.002443,-0.004123,-8.378765,2.203491,4.068627,0.007330,0.005803,-0.005956
1766534179.688994,-8.848636,2.118603,4.121233,-0.008705,-0.007178,0.000000,-8.628645,2.040889,4.076398,0.006567,-0.013744,0.003360,-8.658535,2.346963,4.143352,-0.009774,0.002291,-0.001833,-8.436154,2.161047,4.007651,0.006872,0.002749,-0.006567
1766534179.688994,-8.904829,2.142515,4.219273,-0.008705,-0.005498,-0.000458,-8.726685,2.061214,4.076996,0.001985,-0.011148,0.002443,-8.721902,2.366092,4.197752,-0.009774,0.004429,-0.003207,-8.536585,2.172405,4.008249,0.006720,0.004734,-0.007178
1766534179.688994,-8.861190,2.094093,4.230033,-0.007941,-0.007178,-0.000153,-8.653753,2.007412,4.076996,0.002902,-0.008399,0.001985,-8.656144,2.312888,4.175035,-0.013134,0.005192,-0.004276,-8.463653,2.105452,3.974174,0.009163,0.009316,-0.007636
