time,acc_x_g,acc_y_g,acc_z_g,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s
1765408184.403841,0.292324,-0.028097,-0.010163,-0.000458,-0.952950,-1.818546
1765408184.404091,-3.967001,-7.086321,5.679101,-0.005803,-0.006720,-0.000153
1765408184.404341,-4.021998,-7.120396,5.879363,-0.008552,-0.010385,-0.002138
1765408184.404591,-4.108082,-7.095886,5.857843,-0.009163,-0.006872,-0.001069
1765408184.404846,-3.943089,-7.075561,5.676709,-0.006567,-0.005803,-0.001527
1765408184.405046,-3.859397,-7.050454,5.600788,-0.007483,-0.005345,0.001222
1765408184.405246,-3.872548,-7.096484,5.707794,-0.006567,-0.008399,-0.003054
1765408184.405446,-3.901243,-7.144906,5.784911,-0.007789,-0.008399,-0.000916
1765408184.405646,-3.858799,-7.281204,5.874581,-0.010079,-0.007789,0.000305
1765408184.405884,-3.605332,-7.263868,5.508130,-0.010690,-0.005192,-0.003971
1765408184.406134,-3.353060,-7.210663,5.422047,-0.004276,-0.004276,-0.006720
1765408184.406384,-3.233500,-7.192132,5.377809,-0.003207,0.000916,-0.009163
1765408184.406634,-3.052367,-7.331419,5.259444,-0.003665,0.001222,-0.007330
1765408184.406882,-2.999760,-7.580104,5.286943,0.005040,0.010079,-0.011759
1765408184.407132,-2.852702,-7.709229,5.302486,0.012370,0.025045,-0.019395
1765408184.407382,-2.671568,-7.458153,5.175155,0.020769,0.037415,-0.022907
1765408184.407632,-2.531683,-7.315279,5.220587,0.030696,0.049633,-0.024282
1765408184.407891,-2.483859,-7.570539,5.361071,0.041997,0.060323,-0.020769
1765408184.408141,-2.342180,-7.415709,5.461501,0.061545,0.070860,-0.023976
1765408184.408391,-2.398374,-7.180774,5.346723,0.071777,0.083994,-0.033445
1765408184.408641,-2.209469,-6.899807,5.255260,0.083383,0.101251,-0.028711
1765408184.408879,-2.077953,-6.897416,5.144667,0.097586,0.115148,-0.018937
1765408184.409129,-2.328431,-6.893830,5.808225,0.102167,0.127671,-0.019548
1765408184.409379,-2.464730,-6.606288,5.991749,0.105832,0.145080,-0.017104
1765408184.409629,-2.352941,-6.357006,5.822572,0.104305,0.147219,-0.008399
1765408184.409837,-2.256097,-6.422763,5.651003,0.101709,0.155771,-0.000611
1765408184.410087,-2.119201,-6.376733,5.738880,0.102625,0.177609,0.008399
1765408184.410337,-1.748565,-6.438904,5.231348,0.099418,0.177609,0.018784
1765408184.410587,-1.748565,-6.438904,5.231348,0.099418,0.190132,0.018784
1765408184.410836,-1.527379,-6.227880,5.150645,0.101862,0.230143,0.033903
1765408184.411086,-1.646341,-6.232663,5.759205,0.105680,0.230143,0.051618
1765408184.411336,-1.580583,-6.483141,5.590626,0.100793,0.238390,0.060934
1765408184.411586,-1.168101,-6.581181,4.856527,0.098960,0.245873,0.069028
1765408184.411852,-1.030607,-6.496891,4.109277,0.101709,0.261603,0.080634
1765408184.412052,-1.272118,-6.556671,5.510521,0.097738,0.277638,0.087659
1765408184.412252,-1.662482,-6.586561,5.948110,0.096211,0.311999,0.100335
1765408184.412452,-0.870397,-6.629602,5.029890,0.095906,0.336129,0.112399
1765408184.412652,-0.823768,-6.707316,4.361549,0.094226,0.331394,0.120340
1765408184.412828,-0.737685,-6.979913,4.691535,0.097891,0.347124,0.132405
1765408184.413078,-1.062888,-6.884265,5.003586,0.104458,0.397979,0.144775
1765408184.413328,-0.857245,-6.985891,5.144069,0.094837,0.397979,0.146608
1765408184.413578,-1.151363,-6.924916,5.112386,0.089950,0.417679,0.151189
1765408184.413798,-1.048541,-6.862744,5.147058,0.105069,0.434172,0.169057
1765408184.414048,-0.846485,-6.762314,4.946198,0.103847,0.452346,0.180358
1765408184.414298,-0.881157,-6.922524,5.121951,0.085827,0.473726,0.184939
1765408184.414548,-1.183644,-6.976326,5.417264,0.093462,0.497244,0.196546
1765408184.414836,-0.598996,-7.001434,4.644906,0.109803,0.507934,0.216399
1765408184.415086,-0.962458,-6.761119,5.292324,0.096822,0.516181,0.208000
1765408184.415336,-1.292444,-6.704925,5.852462,0.096669,0.557262,0.229227
1765408184.415586,-0.756217,-6.763509,4.745337,0.114079,0.560163,0.256869
1765408184.415820,-0.964849,-6.896221,4.933643,0.099418,0.556804,0.254425
1765408184.416070,-0.964849,-6.896221,4.933643,0.099418,0.594983,0.254425
1765408184.416320,-1.152558,-6.970348,4.960545,0.113926,0.630413,0.281762
1765408184.416570,-0.988761,-6.940459,5.092061,0.100945,0.630413,0.285885
