time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766534275.720059,0.046628,-4.901362,-0.592420,-0.006872,-0.007483,-0.000764,-8.472022,-4.967718,-0.724534,0.002138,-0.009621,0.002138,-8.501911,-4.726207,-0.615136,-0.008094,0.006567,-0.002596,-8.287899,-4.861310,-0.816595,0.006872,0.008552,-0.007330
1766534275.720059,-8.642992,-4.900765,-0.587040,-0.006872,-0.006872,-0.000764,-8.472022,-4.997608,-0.697035,0.003360,-0.010232,0.000611,-8.483978,-4.745337,-0.646820,-0.008094,0.005651,-0.002749,-8.278335,-4.889406,-0.814204,0.007789,0.008399,-0.007330
1766534275.720059,-8.658535,-4.890004,-0.646222,-0.007941,-0.009927,-0.000153,-8.463653,-4.968914,-0.723936,0.003360,-0.010537,0.003054,-8.473217,-4.723816,-0.663558,-0.008247,0.005040,-0.004887,-8.266378,-4.873266,-0.807628,0.010079,0.008247,-0.004887
1766534275.720059,-8.583213,-4.918698,-0.680894,-0.010385,-0.009927,0.000305,-8.379961,-4.982663,-0.713773,0.005803,-0.012217,0.001833,-8.436154,-4.739358,-0.699426,-0.008247,0.004429,-0.002749,-8.234097,-4.871472,-0.802845,0.006872,0.008247,-0.005040
1766534275.720059,-8.549736,-4.874462,-0.662362,-0.009621,-0.008247,-0.000305,-8.387135,-4.954566,-0.689861,0.005498,-0.010996,0.002596,-8.413438,-4.708273,-0.683883,-0.008858,0.006261,-0.003054,-8.179698,-4.860114,-0.756217,0.009316,0.006109,-0.006567
1766534275.720059,-8.506694,-4.924079,-0.712578,-0.007330,-0.008552,0.000916,-8.334528,-4.976087,-0.688666,0.005803,-0.010079,0.003665,-8.382950,-4.745337,-0.697633,-0.008858,0.003054,-0.003054,-8.143232,-4.868484,-0.752630,0.007636,0.005651,-0.004276
1766534275.720059,-8.476804,-4.907340,-0.741272,-0.005803,-0.009774,-0.000611,-8.290291,-4.958153,-0.704806,0.002291,-0.011301,0.004429,-8.329745,-4.716642,-0.751435,-0.010996,0.003360,-0.002902,-8.106169,-4.852941,-0.753228,0.006872,0.005651,-0.007025
1766534275.720059,-8.413438,-4.880439,-0.801650,-0.009010,-0.008094,-0.001069,-8.263988,-4.953371,-0.698828,0.005040,-0.012370,0.003207,-8.300453,-4.701099,-0.779531,-0.009468,0.002443,-0.001833,-8.058345,-4.855332,-0.746652,0.007636,0.005956,-0.003818
1766534275.721022,-8.519846,-4.893591,-0.697035,-0.005956,-0.008094,-0.000611,-8.346484,-4.954566,-0.686274,0.005040,-0.011606,0.000153,-8.354854,-4.713056,-0.731109,-0.009163,0.002596,-0.001985,-8.155188,-4.874462,-0.779531,0.007178,0.008399,-0.006109
1766534275.721022,-8.565279,-4.869679,-0.642037,-0.008552,-0.008247,0.001069,-8.405068,-4.962338,-0.720947,0.002138,-0.007941,0.002596,-8.440936,-4.699904,-0.650406,-0.008858,0.005192,-0.001985,-8.183285,-4.839789,-0.805834,0.007330,0.008399,-0.007178
