time,acc_x_g,acc_y_g,acc_z_g,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s
1765918031.503353,9.029171,3.445719,-2.091105,-0.009621,-0.005498,0.000153
1765918031.503603,-9.037540,3.467240,-2.131755,-0.006261,-0.007330,-0.001374
1765918031.503853,-9.051888,3.402678,-2.078551,-0.009316,-0.007636,-0.001374
1765918031.504103,-9.102103,3.492347,-2.089909,-0.007483,-0.008858,-0.000916
1765918031.504336,-9.090147,3.478598,-2.101865,-0.006720,-0.006567,-0.001374
1765918031.504586,-9.085963,3.407460,-2.043280,-0.009621,-0.004887,-0.002596
1765918031.504836,-9.075800,3.391917,-2.101865,-0.009927,-0.006414,-0.002138
1765918031.505086,-9.105690,3.453491,-2.007412,-0.006261,-0.003971,0.000153
1765918031.505309,-9.065040,3.425394,-2.064801,-0.007330,-0.006109,-0.000764
1765918031.505509,-9.051888,3.390722,-2.064801,-0.009927,-0.005956,0.001222
1765918031.505709,-9.061452,3.462458,-2.142515,-0.009010,-0.007789,-0.001374
1765918031.505909,-9.010042,3.405069,-2.143113,-0.010690,-0.007330,-0.002291
1765918031.506109,-9.056072,3.441535,-2.117408,-0.005192,-0.004581,-0.002902
1765918031.506346,-8.956241,3.452893,-2.178383,-0.007025,-0.004581,-0.000611
1765918031.506596,-8.976564,3.409253,-2.130559,-0.007178,-0.005498,-0.002138
1765918031.506846,-8.896460,3.448111,-2.287781,-0.008247,-0.005803,-0.001069
1765918031.507096,-8.986728,3.440937,-2.187948,-0.006414,-0.007330,-0.001680
1765918031.507312,-9.020802,3.382353,-2.067193,-0.007330,-0.005192,-0.000764
1765918031.507562,-9.081779,3.400287,-2.091702,-0.009468,-0.007941,-0.003054
1765918031.507812,-9.018411,3.384744,-2.126375,-0.010843,-0.007025,-0.001222
1765918031.508062,-8.895862,3.482185,-2.345170,-0.006414,-0.007941,-0.000305
1765918031.508344,-8.965805,3.458871,-2.159254,-0.007330,-0.007941,0.001527
1765918031.508594,-9.025584,3.373983,-2.088713,-0.007941,-0.008399,0.000153
1765918031.508844,-9.104494,3.421807,-2.046867,-0.008705,-0.004123,-0.000916
1765918031.509094,-9.120037,3.422405,-2.022955,-0.008705,-0.007025,-0.001222
1765918031.509371,-8.941893,3.413438,-2.208273,-0.007483,-0.007483,-0.001833
1765918031.509571,-8.964609,3.447513,-2.190339,-0.005651,-0.007483,-0.000611
1765918031.509771,-9.056670,3.492347,-2.044476,-0.009316,-0.007483,-0.003971
1765918031.509971,-9.131993,3.494739,-1.994859,-0.009010,-0.004734,0.000611
1765918031.510171,-9.323289,3.457078,-1.969153,-0.006109,-0.004887,0.006872
1765918031.510275,-9.408176,3.118125,-2.155069,-0.006261,-0.007941,0.013897
1765918031.510525,-9.518172,2.659612,-2.358919,-0.004123,-0.018173,0.015119
1765918031.510775,-9.518172,2.659612,-2.358919,-0.004123,-0.016035,0.015119
