time,j1,j2,j3,j4,j5,j6,j7,gripper1,gripper2,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
0.0,0.00016700293,-0.785875,4.0107683e-05,-2.3551247,9.29385e-05,1.570997,0.786,0.04,0.04,-9.415240150143047,0.0541026036578349,0.8436749817735539,-0.0077716159073062,0.0048293071378958,-0.001990063378984
0.0025,0.0001670038855,-0.785857774,4.01074865e-05,-2.35513919,9.29429484e-05,1.570996565,0.786,0.04,0.04,-9.494687230717084,0.06035739849401299,0.6484832672989292,-0.007031644374625655,0.004015734988472803,-0.0022270080618649528
0.005,0.000167004841,-0.785840548,4.010729e-05,-2.3551536800000004,9.29473968e-05,1.57099613,0.786,0.04,0.04,-9.57413431129112,0.06661219333019108,0.45329155282430456,-0.006291672841945111,0.0032021628390498046,-0.0024639527447459057
0.0075,0.0001670057965,-0.785823322,4.01070935e-05,-2.3551681700000002,9.295184519999999e-05,1.570995695,0.786,0.04,0.04,-9.653581391865156,0.07286698816636918,0.25809983834967987,-0.005551701309264566,0.002388590689626807,-0.0027008974276268587
0.01,0.00016700675199999998,-0.7858060960000001,4.0106897e-05,-2.35518266,9.29562936e-05,1.5709952600000001,0.786,0.04,0.04,-9.733028472439193,0.07912178300254727,0.06290812387505518,-0.004811729776584022,0.0015750185402038088,-0.0029378421105078116
0.0125,0.0001670077075,-0.7857888700000001,4.01067005e-05,-2.35519715,9.2960742e-05,1.570994825,0.786,0.04,0.04,-9.81247555301323,0.08537657783872536,-0.1322835905995695,-0.004071758243903477,0.0007614463907808103,-0.003174786793388765
0.015,0.000167008663,-0.7857716440000001,4.0106504e-05,-2.3552116400000003,9.29651904e-05,1.57099439,0.786,0.04,0.04,-9.891922633587267,0.09163137267490346,-0.3274753050741942,-0.0033317867112229336,-5.2125758642186486e-05,-0.0034117314762697176
0.0175,0.0001670108275,-0.7857548645000001,4.0103439000000006e-05,-2.3552257350000003,9.29674762e-05,1.57099396,0.786,0.04,0.04,-9.948806571423532,0.07976567703643386,-0.43011075235261986,-0.0027885369074585635,-0.0007297004681586558,-0.003512607273545786
0.02,0.00016701541,-0.785738978,4.009463700000001e-05,-2.3552390400000003,9.29654368e-05,1.5709935400000001,0.786,0.04,0.04,-9.960564223784047,0.031659000448499064,-0.34763366523777955,-0.002638730561528386,-0.0011352802978607905,-0.0033413452996108096
0.0225,0.00016701999249999999,-0.7857230915000001,4.008583500000001e-05,-2.3552523450000002,9.29633974e-05,1.57099312,0.786,0.04,0.04,-9.97232187614456,-0.01644767613943572,-0.26515657812293925,-0.0024889242155982086,-0.0015408601275629253,-0.0031700833256758333
0.025,0.000167024575,-0.785707205,4.007703300000001e-05,-2.3552656499999998,9.2961358e-05,1.5709927000000001,0.786,0.04,0.04,-9.984079528505074,-0.06455435272737059,-0.18267949100809883,-0.0023391178696680307,-0.0019464399572650603,-0.0029988213517408565
0.0275,0.00016702915749999998,-0.7856913185000001,4.006823100000001e-05,-2.3552789549999997,9.295931860000001e-05,1.57099228,0.786,0.04,0.04,-9.995837180865587,-0.11266102931530536,-0.10020240389325852,-0.002189311523737853,-0.002352019786967195,-0.0028275593778058802
0.03,0.00016703374,-0.785675432,4.005942900000001e-05,-2.3552922599999997,9.29572792e-05,1.57099186,0.786,0.04,0.04,-10.0075948332261,-0.16076770590324016,-0.017725316778418265,-0.0020395051778076758,-0.0027575996166693297,-0.002656297403870904
0.0325,0.0001670383225,-0.7856595455000001,4.005062700000001e-05,-2.3553055649999997,9.29552398e-05,1.57099144,0.786,0.04,0.04,-10.019352485586616,-0.20887438249117504,0.06475177033642221,-0.0018896988318774983,-0.0031631794463714644,-0.002485035429935927
0.035,0.000167049092,-0.78564451,4.002671350000004e-05,-2.3553181,9.294320100000003e-05,1.57099101,0.786,0.04,0.0399999995,-10.018816089933507,-0.2186866032808874,0.07430716407846252,-0.0013251158029410552,-0.0036903300317234437,-0.0020003753364420613
0.0375,0.00016706295499999997,-0.7856299,3.9995244250000046e-05,-2.3553302499999997,9.292616250000003e-05,1.570990575,0.786,0.04,0.03999999875,-10.012132670273552,-0.2093515961713703,0.04740171113387762,-0.0005531444325001999,-0.004278265994900718,-0.0013590161831677845
0.04,0.00016707681799999998,-0.78561529,3.996377500000005e-05,-2.3553424,9.290912400000002e-05,1.57099014,0.786,0.04,0.039999998,-10.005449250613596,-0.20001658906185318,0.020496258189292654,0.0002188269379406573,-0.004866201958077994,-0.0007176570298935059
0.0425,0.00016709068099999996,-0.78560068,3.993230575000005e-05,-2.35535455,9.289208550000003e-05,1.5709897050000001,0.786,0.04,0.03999999725,-9.99876583095364,-0.19068158195233606,-0.006409194755292322,0.0009907983083815148,-0.005454137921255271,-7.62978766192272e-05
0.045,0.00016710454399999997,-0.78558607,3.990083650000005e-05,-2.3553667,9.287504700000002e-05,1.57098927,0.786,0.04,0.0399999965,-9.992082411293685,-0.18134657484281896,-0.0333146476998772,0.00176276967882237,-0.006042073884432545,0.00056506127665505
0.0475,0.00016711840699999998,-0.78557146,3.986936725000005e-05,-2.35537885,9.285800850000003e-05,1.570988835,0.786,0.04,0.03999999575,-9.98539899163373,-0.17201156773330184,-0.06022010064446219,0.0025347410492632273,-0.006630009847609822,0.0012064204299293284
0.05,0.00016713226999999996,-0.78555685,3.9837898000000056e-05,-2.355391,9.284097000000003e-05,1.5709884,0.786,0.04,0.039999995,-9.978715571973774,-0.16267656062378472,-0.08712555358904715,0.0033067124197040847,-0.007217945810787098,0.0018477795832036068
0.0525,0.00016716346849999993,-0.7855433875,3.976368280000013e-05,-2.3554021,9.279136425000009e-05,1.57098798,0.786,0.04,0.03999999575,-9.934686214964382,-0.13718299134218934,-0.08004453903322369,0.0039477139657938245,-0.008060371817552411,0.00210126823072427
0.055,0.00016719466699999995,-0.785529925,3.9689467600000135e-05,-2.3554132,9.274175850000008e-05,1.57098756,0.786,0.04,0.0399999965,-9.890656857954925,-0.11168942206056637,-0.07296352447734229,0.004588715511883343,-0.00890279782431816,0.0023547568782442724
0.0575,0.00016722586549999994,-0.7855164625,3.961525240000014e-05,-2.3554243,9.26921527500001e-05,1.57098714,0.786,0.04,0.03999999725,-9.84662750094547,-0.08619585277894339,-0.06588250992146089,0.005229717057972862,-0.009745223831083907,0.002608245525764275
