time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766534370.910496,-9.484695,2.886776,-0.545194,-0.009468,-0.006872,-0.001374,-9.310138,2.825203,-0.610952,0.004123,-0.009010,0.001527,-9.287420,3.118125,-0.559541,-0.010385,0.004429,-0.004276,-9.108081,2.907102,-0.652798,0.006414,0.007636,-0.007178
1766534370.910496,-9.490674,2.886178,-0.532042,-0.008247,-0.005956,0.001527,-9.273074,2.832376,-0.577475,0.006261,-0.008552,0.001680,-9.311932,3.096604,-0.564921,-0.011759,0.008094,-0.003818,-9.136776,2.943568,-0.609756,0.003360,0.006720,-0.006567
1766534370.910496,-9.463174,2.881994,-0.603778,-0.008705,-0.002749,0.001680,-9.294595,2.835963,-0.601985,0.006261,-0.010996,0.002749,-9.291605,3.121712,-0.573888,-0.010079,0.005498,-0.003971,-9.108081,2.987804,-0.577475,0.005345,0.006414,-0.007330
1766534370.910496,-9.439262,2.906504,-0.648613,-0.005651,-0.005651,0.001069,-9.238401,2.900526,-0.566714,0.004887,-0.010690,0.003665,-9.246771,3.143233,-0.646222,-0.007636,0.004429,-0.001527,-9.086560,2.993783,-0.583453,0.006872,0.006414,-0.004887
1766534370.910496,-9.438066,2.901124,-0.624103,-0.009927,-0.005803,0.000153,-9.246173,2.863462,-0.578670,0.004734,-0.012523,0.003512,-9.262314,3.137254,-0.607963,-0.007636,0.003360,-0.003971,-9.076398,2.971664,-0.586442,0.008552,0.006567,-0.004429
1766534370.910496,-9.508607,2.925633,-0.536824,-0.007330,-0.009010,-0.001374,-9.310138,2.876016,-0.595409,0.005040,-0.011912,0.002596,-9.312529,3.174916,-0.540411,-0.010537,0.002596,-0.004276,-9.136776,2.985413,-0.619321,0.009774,0.004581,-0.005651
1766534370.910496,-9.532519,2.907102,-0.513510,-0.008399,-0.008552,-0.001527,-9.366330,2.833572,-0.609756,0.004429,-0.007941,0.001222,-9.300572,3.150406,-0.534433,-0.010537,0.003818,-0.003054,-9.141558,2.949545,-0.649809,0.005803,0.007941,-0.008094
1766534370.910496,-9.552844,2.934002,-0.504543,-0.008094,-0.006720,-0.000153,-9.331658,2.860473,-0.596604,0.004429,-0.009621,0.002138,-9.363341,3.159971,-0.523673,-0.007025,0.006567,-0.004123,-9.167861,2.966882,-0.670732,0.008094,0.007941,-0.007483
1766534370.911487,-9.550453,2.894548,-0.546389,-0.006261,-0.006720,-0.002291,-9.369917,2.813247,-0.598996,0.005192,-0.010232,0.001069,-9.313725,3.151602,-0.577475,-0.007025,0.005192,-0.002749,-9.145145,2.935796,-0.651602,0.010079,0.006261,-0.007941
1766534370.911487,-9.530725,2.895145,-0.514706,-0.007025,-0.005803,0.000000,-9.329267,2.849713,-0.563128,0.005192,-0.007941,0.001222,-9.316713,3.142037,-0.539813,-0.010996,0.005040,-0.004123,-9.135580,2.941176,-0.649211,0.005956,0.006720,-0.005345
