time,acc_x_g,acc_y_g,acc_z_g,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s
1765409176.608155,-6.209348,-0.613941,8.225131,-0.007941,-0.004429,-0.000764
1765409176.608405,-6.199186,-0.582257,8.128286,-0.005192,-0.004429,-0.000305
1765409176.608655,-5.850669,-0.612147,7.767215,-0.006720,-0.003665,0.001374
1765409176.608905,-5.903873,-0.679699,7.930415,-0.010079,-0.006261,-0.000458
1765409176.609205,-6.175274,-0.687470,8.249640,-0.008705,-0.009927,0.000764
1765409176.609455,-6.165709,-0.612147,8.098995,-0.005651,-0.002291,-0.001833
1765409176.609705,-5.875178,-0.603778,7.715207,-0.006567,-0.002291,0.000305
1765409176.609955,-5.875178,-0.603778,7.715207,-0.006567,-0.009316,0.000305
1765409176.610213,-6.279292,-0.492587,8.186872,-0.005345,-0.015577,0.000611
1765409176.610413,-6.464610,-0.381396,8.478000,-0.006109,-0.008247,-0.000764
1765409176.610613,-6.316355,-0.312052,8.311811,-0.009621,-0.002138,0.002138
1765409176.610813,-6.211142,-0.272597,8.102582,-0.016188,-0.002138,0.003054
1765409176.611013,-6.443089,-0.252272,8.189860,-0.016341,-0.020922,0.005803
1765409176.611196,-6.572214,-0.121951,8.441534,-0.011148,-0.023060,0.003360
1765409176.611446,-6.472978,0.096246,8.201816,-0.020159,-0.010079,0.003971
1765409176.611696,-6.272118,0.173362,7.901123,-0.025198,-0.010690,0.005040
1765409176.611946,-6.321137,0.247489,7.800095,-0.027489,-0.022755,0.005192
1765409176.612159,-6.605690,0.373027,7.980630,-0.029627,-0.024587,0.004429
1765409176.612359,-6.495695,0.373027,7.713414,-0.040012,-0.010385,0.003665
1765409176.612559,-6.421568,0.553563,7.442013,-0.038332,-0.010385,0.000611
1765409176.612759,-6.421568,0.553563,7.442013,-0.038332,-0.012065,0.000611
1765409176.612959,-6.707316,0.610354,7.604614,-0.047800,-0.012675,0.004429
1765409176.613402,-6.804160,0.436992,7.663796,-0.054214,-0.000764,0.000916
1765409176.613652,-6.594930,0.472262,7.343376,-0.058490,0.009163,-0.010537
1765409176.613902,-6.686991,0.673123,7.439023,-0.067195,0.009163,-0.022144
1765409176.614152,-6.686991,0.673123,7.439023,-0.067195,0.017104,-0.022144
1765409176.614251,-7.196317,0.797465,8.027259,-0.065973,0.021991,-0.028558
1765409176.614501,-6.646340,0.724534,7.119798,-0.074984,0.021533,-0.033750
1765409176.614751,-6.726446,0.719751,7.404351,-0.081856,0.023671,-0.045051
1765409176.615001,-7.000238,0.803443,8.110950,-0.081703,0.041233,-0.049786
1765409176.615356,-7.000238,0.803443,8.110950,-0.081703,0.042913,-0.049786
1765409176.615606,-6.880678,0.841702,7.373266,-0.086437,0.051313,-0.044135
1765409176.615856,-6.930893,0.392157,8.017694,-0.089339,0.051313,-0.050091
1765409176.616106,-6.682209,0.561932,7.883189,-0.084452,0.044746,-0.066890
1765409176.616302,-6.716283,0.631277,7.636297,-0.096211,0.044746,-0.072540
1765409176.616552,-6.614059,0.266619,7.592658,-0.111636,0.047189,-0.075595
1765409176.616802,-6.493304,0.716164,7.076159,-0.097738,0.057727,-0.089034
1765409176.617052,-6.597321,0.635461,7.654829,-0.109650,0.072846,-0.085216
1765409176.617204,-6.310377,0.172166,7.793519,-0.116370,0.085827,-0.078038
1765409176.617454,-6.290052,-0.011956,7.515542,-0.116064,0.079412,-0.091324
1765409176.617704,-6.340267,0.051411,7.266857,-0.111177,0.073762,-0.097280
1765409176.617954,-6.110712,-0.043042,7.208272,-0.108276,0.092699,-0.092241
1765409176.618171,-5.521281,-0.633668,6.863939,-0.110108,0.107665,-0.098502
1765409176.618421,-5.711979,-0.662960,7.528694,-0.108429,0.114232,-0.098502
1765409176.618671,-5.612147,-0.790889,7.099473,-0.112246,0.112094,-0.116675
1765409176.618921,-6.028813,-0.506934,7.447392,-0.097128,0.106749,-0.122326
1765409176.619144,-5.828550,-0.716164,7.275226,-0.090561,0.139125,-0.122937
1765409176.619394,-5.547585,-1.073649,7.604016,-0.089797,0.148898,-0.113163
1765409176.619644,-5.145863,-1.192013,6.878885,-0.089797,0.145080,-0.113163
1765409176.619894,-5.918220,-1.158536,7.456360,-0.094073,0.144164,-0.148440
1765409176.620343,-5.371831,-0.983979,7.392395,-0.079260,0.178678,-0.136681
1765409176.620593,-5.045432,-0.863223,6.561453,-0.087506,0.171348,-0.142332
1765409176.620843,-5.791487,-0.948111,7.825202,-0.092546,0.196088,-0.136681
1765409176.621093,-5.120158,-1.721664,6.883070,-0.076053,0.209221,-0.118050
1765409176.621450,-4.891798,-1.501674,6.223098,-0.060628,0.187841,-0.130878
1765409176.621700,-5.370636,-2.060019,7.155666,-0.062308,0.220828,-0.150273
1765409176.621950,-5.023911,-1.193209,6.681014,-0.032681,0.240375,-0.141568
1765409176.622200,-4.756097,-1.464012,6.076040,-0.045204,0.240375,-0.143706
1765409176.622330,-5.859038,-1.859158,7.558583,-0.036194,0.261298,-0.131489
1765409176.622663,-5.034672,-2.774390,6.342060,-0.019548,0.287412,-0.135612
1765409176.622997,-4.984457,-1.847202,6.069464,-0.000916,0.274126,-0.170431
1765409176.623253,-4.790769,-2.155667,5.980989,-0.004581,0.322690,-0.166308
1765409176.623503,-4.666427,-2.005021,6.430534,0.023824,0.318566,-0.159130
1765409176.623753,-4.840984,-2.236370,6.285270,0.024282,0.321315,-0.171806
1765409176.624003,-5.282161,-1.734218,6.525585,0.044593,0.346208,-0.168599
1765409176.624161,-5.282161,-1.734218,6.525585,0.044593,0.381943,-0.168599
1765409176.624411,-5.062171,-1.629603,6.230272,0.077580,0.363312,-0.174860
1765409176.624661,-5.241511,-2.093496,6.527976,0.070402,0.390648,-0.167988
1765409176.624911,-5.850071,-2.071975,7.537661,0.095600,0.390496,-0.168141
1765409176.625181,-5.157818,-2.657221,5.969033,0.081551,0.425773,-0.181580
1765409176.625431,-5.619320,-2.434839,6.759923,0.114995,0.409585,-0.188299
1765409176.625681,-4.802725,-2.642276,5.848876,0.115606,0.447917,-0.204487
1765409176.625931,-5.203849,-1.889048,6.358201,0.143401,0.440587,-0.201127
1765409176.626249,-4.910329,-2.688905,6.703730,0.138361,0.474184,-0.194561
1765409176.626499,-4.493065,-2.312290,6.163916,0.172111,0.466243,-0.205709
1765409176.626749,-4.281444,-1.899808,5.269009,0.189368,0.472657,-0.201127
1765409176.626999,-5.089669,-2.068388,7.136537,0.210901,0.483347,-0.190285
1765409176.627156,-4.808703,-2.473696,6.520205,0.214872,0.512974,-0.190285
1765409176.627406,-4.988044,-1.560258,6.471783,0.248622,0.491594,-0.196546
1765409176.627656,-4.887613,-2.229794,6.349832,0.233045,0.506407,-0.197004
1765409176.627906,-5.318029,-1.629603,6.920731,0.265115,0.514349,-0.193950
1765409176.628210,-4.560019,-1.739000,5.882352,0.277486,0.546114,-0.190895
1765409176.628543,-5.532639,-1.100550,6.438904,0.294437,0.532827,-0.180969
1765409176.628877,-4.911525,-2.098278,5.632472,0.289703,0.560927,-0.172111
1765409176.629195,-5.031085,-1.776662,7.271640,0.339947,0.575435,-0.177762
1765409176.629445,-4.404591,-1.557269,5.942132,0.333838,0.581086,-0.183565
1765409176.629695,-4.404591,-1.557269,5.942132,0.333838,0.561232,-0.183565
1765409176.629945,-4.766858,-2.450980,6.611070,0.352775,0.607047,-0.170890
1765409176.630140,-5.763988,-1.694165,6.808345,0.383623,0.612240,-0.180205
1765409176.630390,-6.496891,-1.859158,7.173003,0.372017,0.612851,-0.188299
1765409176.630640,-6.340267,-1.742587,7.398373,0.400422,0.630413,-0.187077
1765409176.630890,-4.754901,-1.816117,5.761597,0.418901,0.650113,-0.191659
1765409176.631212,-5.228359,-1.971545,6.983500,0.417985,0.646295,-0.200669
1765409176.631545,-6.230272,-2.085724,8.150406,0.423940,0.646295,-0.206167
1765409176.631879,-6.163318,-1.875896,7.009803,0.450360,0.644157,-0.206167
1765409176.632198,-5.115973,-0.878766,6.058105,0.463647,0.661873,-0.222966
1765409176.632448,-4.762075,-1.052128,5.816595,0.448681,0.655611,-0.214566
1765409176.632698,-5.959468,-1.828670,7.545432,0.455553,0.651335,-0.196851
1765409176.632948,-6.456240,-2.045672,7.904710,0.471130,0.651335,-0.223271
1765409176.633220,-5.915829,-1.614658,6.538139,0.482736,0.697150,-0.238085
1765409176.633470,-3.943687,-1.412004,5.069942,0.492816,0.674853,-0.233198
1765409176.633720,-4.616211,-1.567432,5.788497,0.494648,0.674853,-0.237779
1765409176.633970,-5.436393,-1.702534,6.842419,0.513738,0.689972,-0.250607
1765409176.634172,-6.370755,-1.056910,6.889646,0.531147,0.700204,-0.245110
1765409176.634422,-5.784313,-1.921329,6.747966,0.535729,0.724486,-0.247553
1765409176.634672,-5.393950,-1.267336,6.137015,0.561385,0.746783,-0.258243
1765409176.634922,-5.194284,-1.285270,6.225490,0.569632,0.746783,-0.255189
1765409176.635176,-5.695838,-0.870397,6.590147,0.590554,0.727540,-0.254120
1765409176.635509,-6.526780,-1.234457,7.183763,0.593456,0.747699,-0.257327
1765409176.635843,-5.813606,-0.814204,6.825680,0.609338,0.768621,-0.255342
1765409176.636169,-5.035868,-0.649211,5.813606,0.614072,0.785878,-0.259007
1765409176.636419,-4.571975,-0.561932,6.029411,0.627053,0.786642,-0.248775
