time,j1,j2,j3,j4,j5,j6,j7,gripper1,gripper2,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,quat_x,quat_y,quat_z,quat_w
1349.133333332435,0.00016700293,-0.785875,4.0107683e-05,-2.3551247,9.29385e-05,1.570997,0.786,0.04,0.04,0.0,-0.0,0.0,2.875329272945135e-08,-0.0011641195053377316,4.421952117202833e-08,0.9999995971961153,0.00020320632366974898,0.0008736418299892524,3.263050917662294e-05
1349.1499999991017,0.00016700798,-0.78576016,4.0121715e-05,-2.3552213,9.297458e-05,1.5709941,0.786,0.04,0.04,-0.2919984605845194,-4.655106220126121e-05,0.020128405623665024,1.451946327550924e-07,-0.002239500969714339,-1.7314324528377572e-07,0.9999996850595845,0.000203203581124735,0.0007665025194895388,3.260251822507497e-05
1349.1666666657684,0.00016702875,-0.7856543,4.018432e-05,-2.35531,9.3011775e-05,1.5709913,0.786,0.04,0.04,0.023328721369475502,-7.58622426425134e-05,-0.0016704535576783641,5.832430202241384e-07,-0.0032348250953912663,-1.909143313556496e-06,0.9999997558531406,0.00020317541538759888,0.0006677972602622039,3.2561155721897605e-05
1349.183333332435,0.00016709347,-0.78555703,4.0376504e-05,-2.355391,9.305692e-05,1.5709884,0.786,0.04,0.04,0.022460736209728438,-0.00020799177694273956,-0.0015249442352871512,2.1604748111650843e-06,-0.004162495898750274,-6.5538952203417796e-06,0.9999998122730156,0.00020307906548425137,0.0005771982374533118,3.248109615944074e-05
1349.1999999991017,0.00016724433,-0.7854677,4.0814622e-05,-2.3554645,9.312195e-05,1.5709856,0.786,0.04,0.04,0.0217346537004115,-0.0004011435669590139,-0.0011395477975240098,5.390399042732503e-06,-0.005031677192454261,-1.537485194562657e-05,0.9999998566983178,0.00020285229868321559,0.0004943776385439116,3.232706604012617e-05
1349.2166666657683,0.00016753595,-0.7853857,4.164677e-05,-2.3555312,9.321849e-05,1.5709827,0.7860019,0.04,0.04,0.01951951568599508,-0.0006452094142022627,-0.00124986825269513,1.1284679444739446e-05,-0.00584972391548098,-2.9508999262530946e-05,0.999999891197848,0.00020336913016662667,0.0004185903911543059,3.2052663034088005e-05
1349.233333332435,0.00016803392,-0.78531086,4.3049593e-05,-2.3555906,9.337375e-05,1.570981,0.7860038,0.04,0.039999995,0.020782964453003316,-0.0009470593237279968,0.00013671215719490704,1.2285779952981454e-05,-0.006627674262111743,-4.918841576203846e-05,0.9999999173032765,0.00020358061157321728,0.00035064120516993096,3.160885449616243e-05
1349.2499999991016,0.00016881397,-0.7852426,4.5225293e-05,-2.3556473,9.359388e-05,1.5709811,0.78600574,0.04,0.039999995,0.01233967343625686,-0.0012738325793414096,-0.0012734929644819815,1.8575597541610624e-05,-0.007364965915112144,-7.691503684213333e-05,0.9999999373093594,0.00020337751566929966,0.0002882055232960064,3.092635959969812e-05
1349.2666666657683,0.00016996077,-0.78518087,4.8399008e-05,-2.3556974,9.388979e-05,1.5709816,0.78600955,0.04,0.04,0.018641659416918088,-0.0016420000297014917,-0.0004520781383243744,3.0911519582430794e-05,-0.008085339510344078,-0.00011343957822413248,0.9999999517910384,0.0002035914122627585,0.0002325350398315735,2.9931803285410295e-05
1349.283333332435,0.00017156653,-0.78512514,5.281593e-05,-2.3557403,9.429286e-05,1.5709822,0.7860153,0.04,0.04,0.018848500609291996,-0.002057231415350828,-0.00013923091879419758,4.2806869609451936e-05,-0.008783868050434157,-0.00015792119087145769,0.9999999619280162,0.00020408944237682012,0.00018351057367430544,2.855407033442297e-05
1349.2999999991016,0.00017373075,-0.78507525,5.8739202e-05,-2.3557775,9.483439e-05,1.5709828,0.7860229,0.04,0.039999995,0.01618130833185294,-0.002501331837905912,-0.0007616943290100764,5.5050486887150345e-05,-0.009464173665205857,-0.00021103850275123697,0.9999999688486576,0.00020472882378699678,0.0001402678912779334,2.671536969140945e-05
1349.3166666657683,0.00017655913,-0.785031,6.644817e-05,-2.355811,9.552076e-05,1.5709836,0.78603244,0.04,0.04,0.012412320690668999,-0.0029527863958037333,-0.0014398513195734708,6.993883441685242e-05,-0.010141560323239538,-0.000275683758513683,0.9999999734403767,0.00020535797129428044,0.00010176395700992533,2.431967704204983e-05
1349.333333332435,0.00018016247,-0.7849923,7.6235665e-05,-2.3558383,9.638897e-05,1.5709845,0.78604466,0.04,0.04,0.017000604400241315,-0.0034494412189381516,-0.0002308315512733472,8.879056328377319e-05,-0.010828591446128492,-0.00034997370597288806,0.9999999761174754,0.00020620523006083442,6.922070459082929e-05,2.1282524500590093e-05
1349.3499999991016,0.00018465648,-0.78495914,8.8406974e-05,-2.3558583,9.746314e-05,1.5709854,0.7860599,0.04,0.04,0.018385094204642627,-0.003956448541034952,0.00011448733781005416,0.00011002551731317291,-0.01151716179762751,-0.00043513097626392494,0.9999999774340452,0.00020728353120629063,4.3115031027879176e-05,1.750830272108585e-05
1349.3666666657682,0.0001901607,-0.78493136,0.00010327738,-2.3558729,9.879084e-05,1.5709864,0.78607875,0.04,0.03999999,0.015247356460612593,-0.004496584130922135,-0.0005848765378013709,0.0001335351453610259,-0.0122099051477506,-0.0005300023328014461,0.9999999778893168,0.00020868984624086096,2.243372641896436e-05,1.2908986143430208e-05
1349.3833333324349,0.00019679875,-0.78490883,0.00012117178,-2.3558817,0.00010036244,1.5709898,0.7861012,0.039999995,0.039999995,0.016313525166333775,-0.005010962316569947,0.001456706142910491,0.00015930808036539027,-0.012918339338467371,-0.0006395480270868781,0.9999999778285948,0.0002102772154515222,8.488198233288392e-06,7.365674397216314e-06
1349.3999999991015,0.00020469658,-0.7848918,0.00014242233,-2.3558855,0.00010221089,1.5709943,0.78612787,0.039999988,0.039999995,0.014870329009752936,-0.005567352975371749,-0.00015287821728549034,0.0001885168365552358,-0.01363492087820141,-0.000760847151914117,0.9999999774993797,0.0002121333670750879,2.652836767795903e-07,7.771858414373311e-07
1349.4166666657682,0.00021398271,-0.7848802,0.00016736743,-2.3558817,0.00010437972,1.5709989,0.78615916,0.039999984,0.039999995,0.01910001645863968,-0.006143182289271288,0.0004905766013418855,0.0002210408505604743,-0.014372557258059306,-0.0008933375961383706,0.9999999770100632,0.00021431257613131906,-1.2811994675348657e-06,-6.953512565041089e-06
1349.4333333324348,0.00022478758,-0.78487414,0.00019635036,-2.3558705,0.00010689967,1.5710037,0.7861955,0.03999998,0.03999999,0.018656973710151625,-0.006717053734243148,0.000294359565522484,0.00025628699910268545,-0.015128222093619593,-0.0010371239427704856,0.9999999763572663,0.0002168367328969135,3.670116784127933e-06,-1.5931988816086968e-05
1349.4499999991015,0.00023724344,-0.7848736,0.00022971908,-2.3558521,0.00010980051,1.5710084,0.7862373,0.039999977,0.039999988,0.018279872673754305,-0.007297923898637467,6.341708698176518e-05,0.0002945509166440161,-0.01590454474666273,-0.0011931866262531203,0.9999999754099701,0.00021969536075851036,1.4970443537121138e-05,-2.626582642875407e-05
1349.4666666657681,0.00025148355,-0.7848787,0.00026782425,-2.3558266,0.0001131127,1.5710167,0.78628504,0.039999977,0.039999988,0.01944107612694701,-0.007885303629512955,0.002603388132471629,0.00033647377595960115,-0.01670888173864384,-0.001361595554329337,0.9999999738278326,0.00022296582600737932,3.437838986897138e-05,-3.806180453836317e-05
1349.4833333324348,0.0002676421,-0.7848895,0.00031101872,-2.3557937,0.00011686682,1.5710251,0.7863391,0.039999977,0.03999999,0.019024290703573143,-0.00847484671618088,0.00020698211464775795,0.0003810628620706776,-0.0175274365530596,-0.0015432704009307324,0.9999999711660987,0.00022663488106183297,6.049357288403922e-05,-5.142917574214139e-05
1349.4999999991014,0.00028585372,-0.78490615,0.00035965684,-2.3557532,0.00012109425,1.5710337,0.7864,0.03999997,0.039999984,0.01939178641523487,-0.009068520778916395,0.00022036467011155025,0.00042908825789700344,-0.018379029521606045,-0.0017364984499229983,0.9999999668016947,0.00023077791640086802,9.337599058901702e-05,-6.647621399439452e-05
1349.516666665768,0.00030625338,-0.78492874,0.00041409375,-2.3557048,0.00012582516,1.5710438,0.78646815,0.03999996,0.03999998,0.0204482270482087,-0.00966399956167951,0.0012859011447652335,0.00048022614594595307,-0.019263350861234253,-0.001942973407680427,0.9999999598563787,0.00023538031839023154,0.00013394997672170605,-8.331116535905038e-05
1349.5333333324347,0.00032897593,-0.78495735,0.0004746839,-2.3556483,0.00013109135,1.5710561,0.7865439,0.03999995,0.03999997,0.02110874583127753,-0.010260200927332633,0.0017956299175558854,0.0005344828387585081,-0.020178205026566757,-0.0021609293426116255,0.9999999492009802,0.0002404575558832708,0.00018266310904577562,-0.00010204111662101107
1349.5499999991014,0.00035415604,-0.78499246,0.00054178183,-2.355583,0.0001369233,1.5710685,0.7866278,0.039999943,0.03999996,0.02220945318773815,-0.010854920894160675,0.00032673893370915863,0.0005921717381684941,-0.02112109465018361,-0.0023911582956671566,0.9999999336002466,0.0002460848148412713,0.00023909879658601076,-0.00012277431164896716
1349.566666665768,0.0003819279,-0.78503376,0.00061574025,-2.3555083,0.0001433512,1.5710832,0.78672034,0.039999936,0.039999958,0.023371539613825654,-0.011450069286864052,0.0022969217416068943,0.0006528255524678407,-0.02209988841166837,-0.0026344024670351277,0.9999999112399708,0.00025227823107144446,0.00030442006751077536,-0.00014561650683130037
1349.5833333324347,0.00041242482,-0.78508186,0.0006969106,-2.3554244,0.0001504067,1.5710993,0.78682184,0.03999993,0.03999995,0.023766823045812124,-0.012042383683007543,0.0013242563467796842,0.0007165577200015554,-0.02310649342137394,-0.002888833644596871,0.9999998802462081,0.00025905506359129613,0.000378508561220264,-0.0001706731161043726
1349.5999999991013,0.0004457796,-0.7851366,0.00078564166,-2.3553307,0.00015811942,1.5711155,0.7869328,0.03999992,0.039999947,0.023964304071544262,-0.01263045903099752,0.0006471796896390103,0.0007835037224482398,-0.02414591526527489,-0.00315602294784595,0.9999998386914442,0.0002664634524822638,0.0004608586160455948,-0.00019804961616751645
1349.616666665768,0.00048212355,-0.78519833,0.0008822793,-2.3552277,0.00016652026,1.5711354,0.78705364,0.03999992,0.039999947,0.024751610861906137,-0.01321829819520403,0.0028441867149453515,0.0008532770714644216,-0.025226467045728417,-0.003434065262838221,0.9999997833381011,0.0002744933556550528,0.0005532296669640942,-0.00022784662396508332
1349.6333333324346,0.0005215871,-0.78526706,0.000987167,-2.355113,0.00017563823,1.5711554,0.7871848,0.03999992,0.03999995,0.027604190490615466,-0.013800331175878918,0.0012595904385515055,0.0009263565787795006,-0.026333039758900816,-0.003724507112301855,0.999999711546014,0.0002831956785482343,0.0006549971227969219,-0.0002601669956268564
1349.6499999991013,0.0005642992,-0.785343,0.0011006439,-2.354988,0.00018550397,1.5711783,0.78732663,0.039999917,0.039999947,0.02630890249775142,-0.014378250707968148,0.002504645839129793,0.0010026687758558413,-0.027475486167707692,-0.004025414255735041,0.9999996195533972,0.00029259375448610267,0.0007669372500366434,-0.00029510881028445204
1349.666666665768,0.0006103878,-0.7854263,0.0012230463,-2.354852,0.00019614586,1.5712022,0.7874797,0.039999917,0.03999995,0.027523425035091975,-0.014950556802122584,0.0013829656909658539,0.001081624542872828,-0.02865009216140934,-0.0043382932741670216,0.9999995039430452,0.00030274214968347476,0.0008886642066993979,-0.0003327713661585588
1349.6833333324346,0.0006599787,-0.7855174,0.0013547057,-2.3547046,0.00020759318,1.5712284,0.7876444,0.039999917,0.039999954,0.0283758176218063,-0.015518570032872422,0.002216492462170372,0.0011632049243384904,-0.029862031924683285,-0.00466202867990889,0.9999993598526402,0.0003136682566131337,0.0010210738217302704,-0.0003732489588986465
1349.6999999991012,0.00071319606,-0.7856165,0.0014959492,-2.3545454,0.00021987523,1.571256,0.787821,0.039999913,0.03999995,0.029620298889243557,-0.016080472397549724,0.0016235915034412685,0.0012473913088989173,-0.03110773163990799,-0.004995519413451861,0.9999991826052143,0.0003253420616133914,0.0011641978268032906,-0.0004166351719479139
1349.716666665768,0.0007701627,-0.7857236,0.0016471,-2.354375,0.00023301918,1.5712862,0.78800994,0.039999917,0.039999958,0.028682357861398167,-0.016635186586504407,0.002103015641430339,0.001334744651397041,-0.03238675240454663,-0.005340202070064163,0.999998966943013,0.00033779528820199835,0.0013181873874928635,-0.0004630218799222676
1349.7333333324345,0.0008309989,-0.78583884,0.0018084759,-2.3541913,0.00024705313,1.5713177,0.78821176,0.039999917,0.03999996,0.03168041375574138,-0.017187270383338567,0.001957040025235557,0.001424997594084116,-0.033701944017904197,-0.005694934572061256,0.9999987066992557,0.000351121744425708,0.0014834621363821279,-0.0005124972451038043
1349.7499999991012,0.0008958239,-0.7859627,0.0019803892,-2.353995,0.00026200493,1.571352,0.78842664,0.03999992,0.039999966,0.031960202755509926,-0.017731180508482464,0.0025494528764102853,0.001517652662969174,-0.0350528103465903,-0.00605854306203779,0.9999983944270082,0.00036523917068606365,0.0016608292759663782,-0.0005651458838690499
