time,acc_x_g,acc_y_g,acc_z_g,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s
1765410286.721730,-5.591822,3.017694,-7.316474,-0.009621,-0.007483,-0.001833
1765410286.721930,-5.629483,3.016499,-7.317072,-0.009927,-0.009010,-0.001680
1765410286.722130,-5.591822,3.006336,-7.409133,-0.006261,-0.007025,0.000000
1765410286.722330,-5.568507,3.076877,-7.474293,-0.006109,-0.006109,0.001069
1765410286.722516,-5.614538,3.058345,-7.431252,-0.008858,-0.009163,0.000000
1765410286.722766,-5.740076,3.021879,-7.215446,-0.005651,-0.006414,0.000458
1765410286.723016,-5.766379,3.012314,-7.142515,-0.005192,-0.007636,-0.001069
1765410286.723266,-5.769966,3.073290,-7.042682,-0.007178,-0.006109,-0.001222
1765410286.723497,-5.746054,3.016499,-7.123385,-0.006261,-0.010537,-0.001985
1765410286.723697,-5.680893,3.018890,-7.379243,-0.009163,-0.017410,-0.000764
1765410286.723897,-5.804040,3.008728,-7.409732,-0.012065,-0.021380,-0.007025
1765410286.724097,-5.900287,3.096604,-7.229794,-0.008399,-0.017868,-0.004734
1765410286.724297,-5.730511,3.082257,-7.479674,-0.002902,-0.016493,-0.004429
1765410286.724539,-5.856050,3.233500,-7.317072,-0.007941,-0.019242,-0.012370
1765410286.724789,-5.895504,3.485174,-7.403753,-0.004581,-0.020159,-0.014813
1765410286.725039,-5.966044,3.446915,-7.470109,-0.005956,-0.027031,-0.010690
1765410286.725289,-6.214729,3.472620,-7.084528,-0.010232,-0.025504,-0.013134
1765410286.725606,-6.194404,3.380559,-7.137134,-0.010996,-0.022297,-0.018479
1765410286.725856,-6.062888,3.333333,-7.384026,-0.013744,-0.029627,-0.024740
1765410286.726106,-6.048541,3.370396,-7.419894,-0.016341,-0.033292,-0.034056
1765410286.726356,-6.032401,3.365614,-7.373266,-0.018326,-0.051465,-0.042455
1765410286.726481,-6.000119,3.344093,-7.755857,-0.024893,-0.051465,-0.053451
1765410286.726814,-6.227880,3.498326,-7.431252,-0.031612,-0.050396,-0.065210
1765410286.727148,-6.227880,3.375179,-7.459349,-0.034361,-0.044135,-0.071471
1765410286.727512,-6.114299,3.351267,-7.718196,-0.038485,-0.050855,-0.083689
1765410286.727762,-6.226087,3.447513,-7.428263,-0.046426,-0.052687,-0.097433
1765410286.728012,-6.355810,3.532998,-7.369679,-0.047953,-0.058185,-0.107207
1765410286.728262,-6.450262,3.582017,-7.296747,-0.052687,-0.072540,-0.120340
1765410286.728514,-6.496891,3.643591,-7.276422,-0.062461,-0.072998,-0.131336
1765410286.728764,-6.334290,3.590387,-7.569344,-0.071471,-0.080023,-0.143095
1765410286.729014,-6.334290,3.590387,-7.569344,-0.071471,-0.091019,-0.143095
1765410286.729264,-6.348636,4.001673,-7.656024,-0.082467,-0.095295,-0.170431
1765410286.729526,-6.568029,4.078192,-7.380439,-0.085368,-0.099418,-0.179136
1765410286.729776,-6.666068,4.030966,-7.256097,-0.094379,-0.110414,-0.187383
1765410286.730026,-6.540530,3.972979,-7.576518,-0.105680,-0.110414,-0.195935
1765410286.730276,-6.540530,3.972979,-7.576518,-0.105680,-0.121409,-0.195935
1765410286.730490,-6.406025,3.876733,-7.727163,-0.118966,-0.125533,-0.229838
1765410286.730823,-6.664275,4.045313,-7.257292,-0.125533,-0.127060,-0.245721
1765410286.731157,-6.564442,3.945480,-7.470707,-0.136987,-0.151495,-0.258701
1765410286.731530,-6.713892,4.067431,-7.571735,-0.151495,-0.151495,-0.276722
1765410286.731780,-6.829268,4.126016,-7.452773,-0.161574,-0.155618,-0.288176
1765410286.732030,-6.673840,4.148732,-7.561572,-0.160810,-0.159741,-0.300546
1765410286.732280,-6.569822,4.043519,-7.619559,-0.174249,-0.170431,-0.313985
1765410286.732487,-6.649928,4.181014,-7.757651,-0.184329,-0.192270,-0.335212
1765410286.732820,-6.786824,4.185198,-7.632711,-0.193186,-0.192270,-0.345902
1765410286.733154,-6.630798,3.984935,-7.829387,-0.193186,-0.193186,-0.345902
1765410286.733465,-6.820898,3.876733,-7.582496,-0.213956,-0.208916,-0.377973
1765410286.733798,-6.987086,4.406384,-7.222620,-0.219759,-0.208916,-0.398895
1765410286.734132,-6.761119,4.146341,-7.624341,-0.235030,-0.220522,-0.405156
1765410286.734501,-6.547106,4.294595,-7.773193,-0.237627,-0.230602,-0.422108
1765410286.734751,-6.571616,4.197752,-7.942969,-0.258243,-0.240681,-0.436158
1765410286.735001,-6.786824,4.376494,-7.735532,-0.257022,-0.250607,-0.450513
1765410286.735251,-6.649329,4.048302,-8.079865,-0.276569,-0.249538,-0.467006
1765410286.735469,-6.649329,4.048302,-8.079865,-0.276569,-0.258549,-0.467006
1765410286.735802,-6.926709,3.951458,-7.324246,-0.299477,-0.252593,-0.482889
1765410286.736136,-7.344571,4.103299,-7.346364,-0.304822,-0.277944,-0.504117
1765410286.736495,-7.247727,3.758966,-7.143710,-0.318261,-0.281151,-0.530231
1765410286.736745,-7.000238,4.225251,-7.478478,-0.326049,-0.295353,-0.548557
1765410286.736995,-7.000238,4.225251,-7.478478,-0.326049,-0.316123,-0.548557
1765410286.737245,-7.338593,4.704088,-7.427067,-0.346513,-0.326660,-0.580322
1765410286.737503,-6.844213,4.194165,-7.838354,-0.364228,-0.332311,-0.590554
1765410286.737836,-6.911166,4.610832,-7.601625,-0.369879,-0.346361,-0.597884
1765410286.738170,-7.236967,4.422524,-7.577115,-0.379347,-0.350026,-0.607658
1765410286.738537,-6.669057,4.237206,-8.042802,-0.387747,-0.363159,-0.623235
1765410286.738787,-6.416785,4.360353,-8.070300,-0.404240,-0.363923,-0.636369
1765410286.739037,-6.821496,4.346006,-7.801290,-0.410960,-0.383929,-0.636980
1765410286.739287,-7.229794,3.868962,-7.462935,-0.417221,-0.389427,-0.655153
1765410286.739526,-7.129363,4.033954,-7.191535,-0.435241,-0.389427,-0.675312
1765410286.739859,-6.857962,4.292204,-7.497608,-0.442572,-0.385456,-0.681726
1765410286.740193,-6.419177,4.178622,-7.895144,-0.444252,-0.411112,-0.688140
1765410286.740468,-6.938067,4.263510,-7.717598,-0.463036,-0.438143,-0.707077
1765410286.740801,-7.301529,4.139167,-6.951218,-0.468686,-0.431729,-0.709673
1765410286.741135,-7.185556,4.193567,-7.687708,-0.472962,-0.440434,-0.715934
1765410286.741465,-7.443806,4.288618,-7.153275,-0.480140,-0.446848,-0.729068
1765410286.741715,-7.037302,4.119440,-7.428263,-0.493579,-0.431271,-0.739758
1765410286.741965,-6.715685,3.710545,-7.736728,-0.494495,-0.462578,-0.746325
1765410286.742215,-7.008607,3.443328,-7.678143,-0.513127,-0.475100,-0.772745
1765410286.742530,-7.315876,3.956838,-7.418698,-0.508087,-0.485332,-0.800233
1765410286.742863,-7.703251,4.899569,-6.660090,-0.523053,-0.481515,-0.806953
1765410286.743197,-7.382830,4.875060,-7.015781,-0.533285,-0.487012,-0.804968
1765410286.743572,-6.898612,4.825442,-7.410329,-0.548099,-0.501062,-0.811534
1765410286.743822,-6.631994,4.649689,-7.495217,-0.558789,-0.511905,-0.804815
1765410286.744072,-6.588952,4.414155,-8.021280,-0.566119,-0.536187,-0.810313
1765410286.744322,-7.196317,4.087159,-7.087517,-0.575435,-0.544281,-0.822072
1765410286.744569,-7.013390,3.977164,-7.048062,-0.584903,-0.523512,-0.833067
1765410286.744902,-6.574605,3.874940,-7.862266,-0.593456,-0.538783,-0.847423
1765410286.745236,-6.716881,4.451219,-7.483261,-0.609338,-0.553444,-0.861320
1765410286.745501,-6.989478,4.671209,-7.297345,-0.608422,-0.550848,-0.852768
1765410286.745751,-6.868124,4.239598,-7.573529,-0.616210,-0.566578,-0.846354
1765410286.746001,-7.138330,4.837398,-7.465326,-0.625221,-0.557567,-0.854295
1765410286.746251,-6.993662,4.163079,-7.234576,-0.635758,-0.557567,-0.839787
1765410286.746494,-6.631994,3.845050,-8.230511,-0.640492,-0.583376,-0.844216
1765410286.746827,-7.039693,4.053682,-7.401362,-0.651640,-0.596357,-0.862084
1765410286.747161,-7.069583,3.884504,-7.617168,-0.651640,-0.586736,-0.862084
1765410286.747519,-6.672046,4.285628,-8.219750,-0.655306,-0.604604,-0.861778
1765410286.747852,-6.862744,4.534911,-7.507173,-0.674090,-0.607047,-0.858266
1765410286.748186,-6.862744,4.534911,-7.507173,-0.674090,-0.610713,-0.858266
1765410286.748517,-7.154471,3.674079,-7.430654,-0.691194,-0.619112,-0.853073
1765410286.748767,-7.074963,3.865973,-7.470707,-0.693179,-0.623693,-0.865443
1765410286.749017,-6.661883,3.731467,-7.630320,-0.701273,-0.619112,-0.869567
1765410286.749267,-6.703730,3.756575,-7.741510,-0.711353,-0.631940,-0.872316
1765410286.749480,-6.983500,3.680057,-7.208272,-0.713491,-0.638507,-0.877661
1765410286.749813,-7.204686,3.675275,-6.971544,-0.720668,-0.648281,-0.885144
1765410286.750147,-7.117407,3.961023,-7.073170,-0.722806,-0.648281,-0.890489
1765410286.750508,-6.867527,4.139167,-7.197513,-0.738994,-0.656833,-0.898583
1765410286.750758,-7.014585,3.819942,-7.251314,-0.748463,-0.668897,-0.900721
1765410286.751008,-6.774867,3.681252,-7.271640,-0.747699,-0.671494,-0.909426
1765410286.751258,-6.663079,3.915590,-7.417502,-0.749990,-0.682031,-0.924239
1765410286.751523,-6.302008,3.744021,-7.230989,-0.766025,-0.682031,-0.930959
1765410286.751856,-6.722261,4.781204,-7.119798,-0.766330,-0.679435,-0.935540
1765410286.752190,-6.258368,4.163677,-7.250716,-0.771981,-0.684780,-0.920421
1765410286.752540,-6.163318,4.043519,-7.522716,-0.781449,-0.692568,-0.928210
1765410286.752790,-6.163318,4.043519,-7.522716,-0.781449,-0.697455,-0.928210
1765410286.753040,-6.718077,3.895265,-7.089310,-0.791834,-0.690889,-0.927752
1765410286.753290,-6.718077,3.895265,-7.089310,-0.791834,-0.698983,-0.927752
1765410286.753514,-6.719870,3.879722,-6.982304,-0.804662,-0.698372,-0.939816
1765410286.753847,-6.417384,4.458393,-7.899329,-0.811993,-0.698372,-0.936609
1765410286.754181,-6.373744,4.909133,-7.826398,-0.821766,-0.709978,-0.928973
1765410286.755226,-6.433524,3.753586,-7.354136,-0.836122,-0.697150,-0.907593
1765410286.755476,-6.329506,3.212577,-7.474892,-0.836122,-0.708756,-0.907593
1765410286.755726,-7.012195,3.107364,-6.781443,-0.848034,-0.700662,-0.939205
1765410286.755976,-6.872309,3.313008,-6.617646,-0.839176,-0.700662,-0.949285
1765410286.755595,-6.409014,4.029172,-8.112146,-0.856280,-0.731053,-0.965625
