time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766534108.366525,-9.528933,1.363582,2.523911,-0.007941,-0.008858,-0.000305,-9.328072,1.313964,2.526303,0.003665,-0.009927,0.001833,-9.369917,1.583572,2.531683,-0.010996,0.002902,-0.001527,-9.154709,1.403037,2.445002,0.006109,0.005498,-0.006414
1766534108.366525,-9.581538,1.395265,2.572334,-0.009468,-0.005498,-0.003054,-9.395025,1.310975,2.510760,0.004123,-0.011301,0.004123,-9.389048,1.615256,2.556791,-0.010996,0.004887,-0.004276,-9.202533,1.419177,2.427068,0.009316,0.006261,-0.007483
1766534108.366525,-9.632950,1.384505,2.582496,-0.007789,-0.006720,-0.000611,-9.404591,1.291248,2.476088,0.004123,-0.011759,0.000458,-9.423719,1.594930,2.572931,-0.011301,0.007330,-0.005040,-9.215686,1.410808,2.392396,0.009316,0.013134,-0.006261
1766534108.366525,-9.619798,1.336681,2.529890,-0.007636,-0.004429,0.000764,-9.398612,1.307986,2.445600,0.005040,-0.009163,0.003054,-9.446436,1.567432,2.522716,-0.011301,0.004887,-0.002902,-9.252748,1.404232,2.395983,0.008858,0.006109,-0.004429
1766534108.366525,-9.564800,1.371353,2.505978,-0.009927,-0.008705,-0.001222,-9.357962,1.304997,2.462338,0.005040,-0.009927,0.001833,-9.352582,1.599115,2.495217,-0.011301,0.002596,-0.002138,-9.178621,1.400645,2.432448,0.010843,0.007025,-0.003360
1766534108.366525,-9.561213,1.406026,2.518532,-0.009468,-0.008705,-0.002749,-9.317311,1.327116,2.488044,0.005651,-0.010996,0.002443,-9.354375,1.617049,2.528096,-0.009316,0.003665,-0.003360,-9.178621,1.432329,2.436633,0.007178,0.008705,-0.006872
1766534108.366525,-9.519965,1.388092,2.465925,-0.004581,-0.005803,-0.002291,-9.310138,1.331898,2.449784,0.005651,-0.009927,0.003818,-9.331658,1.615853,2.486250,-0.009316,0.005192,-0.002902,-9.118841,1.431133,2.414514,0.005651,0.008705,-0.006567
1766534108.366525,-9.471543,1.403634,2.397776,-0.007330,-0.008705,-0.000153,-9.256933,1.336681,2.462936,0.003360,-0.010537,0.001527,-9.298182,1.624820,2.434839,-0.005498,0.003818,-0.003207,-9.091343,1.440100,2.435437,0.007636,0.009468,-0.005956
1766534108.367482,-9.526542,1.354615,2.436633,-0.009010,-0.008399,-0.001069,-9.346005,1.302009,2.464132,0.002749,-0.010232,0.002291,-9.353179,1.594930,2.452176,-0.005498,0.002749,-0.002596,-9.176828,1.397656,2.425873,0.006720,0.008094,-0.004429
1766534108.367482,-9.584527,1.376136,2.539454,-0.006720,-0.007789,-0.000611,-9.402199,1.293639,2.482066,0.002749,-0.010843,0.002138,-9.385460,1.580583,2.517934,-0.009316,0.003360,-0.003665,-9.148731,1.422764,2.403156,0.009316,0.008094,-0.005498
1766534108.367482,-9.623982,1.343855,2.569942,-0.007789,-0.007789,-0.000305,-9.392634,1.291248,2.505380,0.002749,-0.008705,0.002443,-9.387852,1.590148,2.562171,-0.009316,0.005498,-0.003360,-9.209707,1.379722,2.433046,0.007636,0.004734,-0.008094
1766534108.367482,-9.565996,1.349832,2.557389,-0.007483,-0.003207,0.000916,-9.359158,1.291248,2.538857,0.004123,-0.007941,0.001985,-9.356767,1.575801,2.544237,-0.007025,0.006109,-0.004581,-9.157101,1.385103,2.443209,0.008399,0.004734,-0.004887
1766534108.367482,-9.509803,1.351028,2.450980,-0.008094,-0.007330,-0.001527,-9.298182,1.322334,2.474892,0.005803,-0.011759,0.001527,-9.310138,1.592539,2.445002,-0.007483,0.000916,-0.005345,-9.164274,1.426351,2.430655,0.007025,0.007789,-0.003054
