time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766534211.346270,9.372309,2.140124,-2.315877,-0.005498,-0.008858,-0.001374,-9.190578,2.083931,-2.390602,0.003207,-0.014355,0.002749,-9.175035,2.378048,-2.315877,-0.010079,0.005040,-0.003665,-9.021400,2.178383,-2.430057,0.010079,0.004887,-0.006261
1766534211.346270,-9.497847,2.135342,-2.233381,-0.007178,-0.009927,-0.001374,-9.302963,2.040292,-2.415112,0.004734,-0.009163,0.003971,-9.282639,2.364897,-2.281205,-0.013439,0.005192,-0.004429,-9.118243,2.158058,-2.495217,0.008399,0.006720,-0.003360
1766534211.346270,-9.535507,2.085724,-2.181372,-0.009316,-0.006567,0.000458,-9.353179,2.022955,-2.391200,0.003054,-0.007636,0.001680,-9.336440,2.314084,-2.223218,-0.013439,0.008552,-0.003054,-9.154709,2.113821,-2.482066,0.006872,0.006720,-0.007025
1766534211.346270,-9.436274,2.040889,-2.324246,-0.009774,-0.006720,-0.001833,-9.245575,1.990674,-2.389407,0.003054,-0.009010,0.001680,-9.213294,2.289574,-2.336202,-0.012828,0.008094,-0.004581,-9.029171,2.104256,-2.431850,0.003818,0.004887,-0.006414
1766534211.346270,-9.247966,2.116212,-2.478479,-0.008247,-0.004123,-0.000764,-9.075202,2.077953,-2.395385,0.002291,-0.011301,0.003971,-9.092538,2.320660,-2.409134,-0.012828,0.005040,-0.003054,-8.907221,2.196317,-2.364897,0.006567,0.006567,-0.004429
1766534211.346270,-9.191773,2.140124,-2.604615,-0.007636,-0.006414,-0.000916,-9.033954,2.056432,-2.394787,0.001374,-0.015577,0.004581,-9.009444,2.358919,-2.551410,-0.010385,0.003971,-0.002138,-8.825919,2.166427,-2.364299,0.007025,0.006567,-0.005345
1766534211.346270,-9.276062,2.117408,-2.383429,-0.008552,-0.009468,-0.002443,-9.072213,2.064801,-2.340387,0.001374,-0.011759,0.002291,-9.117646,2.337996,-2.391200,-0.008094,0.004887,-0.001833,-8.937110,2.189741,-2.362506,0.006872,0.002749,-0.003971
1766534211.346270,-9.399808,2.135342,-2.352941,-0.009010,-0.007178,-0.001833,-9.227044,2.082735,-2.398374,0.005498,-0.012523,0.002138,-9.221066,2.373266,-2.326040,-0.008094,0.005498,-0.003207,-9.031563,2.206480,-2.411525,0.010232,0.002749,-0.003207
1766534211.347248,-9.451816,2.149091,-2.297943,-0.008705,-0.007941,-0.001069,-9.279650,2.060019,-2.372071,0.004887,-0.010843,0.001833,-9.289812,2.363701,-2.272836,-0.007178,0.004276,-0.001680,-9.068028,2.190937,-2.419297,0.007941,0.000764,-0.006261
1766534211.347248,-9.528933,2.079149,-2.158058,-0.009621,-0.007483,-0.001069,-9.354375,2.003228,-2.321855,0.001985,-0.008858,0.003818,-9.323289,2.294356,-2.258488,-0.007178,0.005040,-0.002749,-9.143950,2.120397,-2.424079,0.007330,0.003971,-0.005345
