time,j1,j2,j3,j4,j5,j6,j7,gripper1,gripper2,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
0.0,0.00016700293,-0.785875,4.0107683e-05,-2.3551247,9.29385e-05,1.570997,0.786,0.04,0.04,-9.518758,-0.0608570985496044,0.07363588,-2.079976e-07,-0.0011641271412372,1.0800978e-06
0.0025,0.000167004772,-0.7858577739999998,4.010911055000002e-05,-2.3551391900000005,9.29451765000001e-05,1.570996565,0.786,0.04,0.04,-9.566103400000689,-0.051630190110747536,0.06395393979985911,-2.1213122800006015e-07,-0.001325070962777777,1.129230885000715e-06
0.005,0.00016700661400000005,-0.7858405479999995,4.0110538100000045e-05,-2.355153680000001,9.29518530000002e-05,1.57099613,0.786,0.04,0.04,-9.613448800001377,-0.04240328167189067,0.05427199959971822,-2.1626485600012032e-07,-0.001486014784318354,1.17836397000143e-06
0.0075,0.00016700845600000006,-0.7858233219999993,4.011196565000006e-05,-2.3551681700000007,9.29585295000003e-05,1.570995695,0.786,0.04,0.04,-9.660794200002067,-0.03317637323303381,0.04459005939957733,-2.2039848400018047e-07,-0.0016469586058589312,1.2274970550021448e-06
0.01,0.0001670102980000001,-0.7858060959999991,4.011339320000009e-05,-2.355182660000001,9.296520600000038e-05,1.57099526,0.786,0.04,0.04,-9.708139600002756,-0.023949464794176943,0.034908119199436434,-2.245321120002406e-07,-0.0018079024273995083,1.2766301400028598e-06
0.0125,0.0001670121400000001,-0.7857888699999988,4.0114820750000104e-05,-2.3551971500000013,9.297188250000049e-05,1.570994825,0.786,0.04,0.04,-9.755485000003445,-0.014722556355320077,0.025226178999295537,-2.2866574000030078e-07,-0.0019688462489400854,1.3257632250035749e-06
0.015,0.00016701398200000015,-0.7857716439999985,4.011624830000013e-05,-2.3552116400000016,9.297855900000059e-05,1.57099439,0.786,0.04,0.04,-9.802830400004133,-0.005495647916463217,0.015544238799154654,-2.3279936800036092e-07,-0.0021297900704806624,1.37489631000429e-06
0.0175,0.0001670191120000011,-0.7857548569999985,4.011855700000039e-05,-2.355225735000001,9.298820650000148e-05,1.57099396,0.786,0.04,0.04,-9.83429239999997,0.0006606946612023857,0.00901652130997916,-2.705929440099903e-07,-0.002286190411555526,1.5724817500469979e-06
0.02,0.00016703081800000102,-0.7857389479999987,4.0122628000000364e-05,-2.355239040000001,9.300379600000139e-05,1.57099354,0.786,0.04,0.04,-9.833987599999972,0.0006759055191664158,0.008797249239980456,-3.7570641600936886e-07,-0.0024335037917029303,2.0669719000440745e-06
0.0225,0.00016704252400000097,-0.7857230389999987,4.012669900000034e-05,-2.355252345000001,9.301938550000129e-05,1.57099312,0.786,0.04,0.04,-9.833682799999975,0.0006911163771304458,0.008577977169981753,-4.808198880087474e-07,-0.0025808171718503343,2.5614620500411507e-06
