time,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,quat_w,quat_x,quat_y,quat_z
1.295000000,-1.756145507,1.105059022,-1.169578779,1.078499597,-0.339734627,-2.047958543,0.012439140,-0.956142260,-0.289099874,-0.045370801
1.297500000,-1.102750648,1.175736892,-0.891347677,1.075420506,-0.313731838,-2.030743201,0.012653649,-0.956271929,-0.288637388,-0.045522972
1.300000000,0.324094943,1.498041025,-0.175943060,1.078781127,-0.297623852,-2.046939843,0.012868929,-0.956401822,-0.288177089,-0.045649879
1.302500000,1.734949399,1.834386264,0.543198812,1.086141253,-0.299427290,-2.037639225,0.013086019,-0.956531360,-0.287717723,-0.045771444
1.305000000,2.356593773,1.937001640,0.835858876,1.100591525,-0.311160355,-2.061726598,0.013306137,-0.956659932,-0.287258125,-0.045907408
1.307500000,1.864010495,1.709738035,0.521130755,1.113202692,-0.323398279,-2.066191732,0.013530485,-0.956792901,-0.286779095,-0.046065403
1.310000000,0.560519238,1.279392954,-0.227208522,1.121702566,-0.322600302,-2.081850506,0.013756983,-0.956924356,-0.286301733,-0.046236774
1.312500000,-0.789271099,0.931645810,-0.973072085,1.122949049,-0.304687581,-2.094048378,0.013984744,-0.957062348,-0.285802601,-0.046400030
1.315000000,-1.424331879,0.931187166,-1.283037621,1.117983926,-0.275438572,-2.089207776,0.014210554,-0.957198506,-0.285313136,-0.046534875
1.317500000,-1.014646973,1.352332028,-0.975213689,1.114798204,-0.245303295,-2.101113284,0.014435014,-0.957337944,-0.284817644,-0.046632607
1.320000000,0.158317616,2.016611171,-0.224922300,1.114603959,-0.229038982,-2.080526752,0.014658956,-0.957474202,-0.284336387,-0.046702105
1.322500000,1.360827506,2.569771314,0.528683671,1.124654804,-0.228328770,-2.089724943,0.014885615,-0.957606880,-0.283867139,-0.046764623
1.325000000,1.861230145,2.684094849,0.850694662,1.138112101,-0.241628311,-2.071754615,0.015118045,-0.957736523,-0.283404472,-0.046841240
1.327500000,1.350420425,2.247528942,0.558934374,1.153753403,-0.254166478,-2.079552859,0.015356504,-0.957859290,-0.282959799,-0.046941565
1.330000000,0.114794866,1.437377744,-0.172506654,1.163322593,-0.256130529,-2.080515804,0.015600599,-0.957983683,-0.282505648,-0.047057862
1.332500000,-1.123282015,0.646436763,-0.904505292,1.165294519,-0.242161234,-2.086288782,0.015845633,-0.958104754,-0.282062225,-0.047170947
1.335000000,-1.655469074,0.264839711,-1.200488398,1.162637223,-0.216567016,-2.107327824,0.016089470,-0.958232633,-0.281598543,-0.047261089
1.337500000,-1.199744885,0.472774997,-0.877499868,1.158095756,-0.193321212,-2.107373179,0.016329430,-0.958361917,-0.281134251,-0.047321435
1.340000000,-0.061203288,1.145738979,-0.110479598,1.161564965,-0.181182417,-2.134465189,0.016567472,-0.958496352,-0.280654906,-0.047361219
1.342500000,1.031534453,1.913610386,0.659192645,1.170873747,-0.188252764,-2.126684237,0.016806909,-0.958632287,-0.280169031,-0.047402322
1.345000000,1.377705366,2.376094049,0.993481492,1.189081177,-0.205941584,-2.142614013,0.017051488,-0.958765544,-0.279687036,-0.047466191
1.347500000,0.717342179,2.313153627,0.708045784,1.206556772,-0.225087087,-2.131967896,0.017304327,-0.958898252,-0.279199904,-0.047561708
1.350000000,-0.615371719,1.793947973,-0.025493295,1.220262539,-0.231814226,-2.130223230,0.017563989,-0.959022977,-0.278734473,-0.047681544
1.352500000,-1.861369767,1.132513497,-0.768148890,1.226359935,-0.222009860,-2.128247471,0.017828942,-0.959147828,-0.278266533,-0.047804904
1.355000000,-2.297242047,0.688608798,-1.082267045,1.225514154,-0.201222298,-2.117016247,0.018094461,-0.959266664,-0.277820961,-0.047912130
1.357500000,-1.654358058,0.668808727,-0.783794691,1.225783215,-0.179233884,-2.132614301,0.018359509,-0.959387736,-0.277370923,-0.047994484
1.360000000,-0.270274866,1.019930607,-0.045343798,1.228583641,-0.170747767,-2.125252114,0.018623716,-0.959508215,-0.276924782,-0.048060467
1.362500000,1.077812820,1.470226710,0.692962828,1.241454370,-0.176562456,-2.153720131,0.018889839,-0.959630426,-0.276470778,-0.048130323
1.365000000,1.639608884,1.715987437,0.994129971,1.257598120,-0.195378301,-2.155963921,0.019161063,-0.959756124,-0.275999090,-0.048223830
1.367500000,1.116992758,1.608476468,0.676137245,1.275723909,-0.211899374,-2.179418087,0.019438022,-0.959880896,-0.275523534,-0.048348848
1.370000000,-0.176982115,1.243445911,-0.087670657,1.287369072,-0.216496649,-2.187409283,0.019720778,-0.960010840,-0.275024438,-0.048495735
1.372500000,-1.476425558,0.904881163,-0.855473690,1.290935512,-0.203672021,-2.190096829,0.020004939,-0.960137958,-0.274533673,-0.048643256
1.375000000,-2.027020195,0.874462323,-1.187633197,1.289408532,-0.177450070,-2.199384148,0.020288757,-0.960269026,-0.274031598,-0.048769332
1.377500000,-1.511499089,1.246528062,-0.901078662,1.285576755,-0.151958042,-2.183166310,0.020569908,-0.960396636,-0.273545977,-0.048864905
1.380000000,-0.213767039,1.858296121,-0.170317895,1.289365848,-0.135472341,-2.194848241,0.020850703,-0.960523869,-0.273064724,-0.048936710
1.382500000,1.128032527,2.362906869,0.560585731,1.298288758,-0.136701485,-2.177715710,0.021134384,-0.960648472,-0.272592037,-0.049004410
1.385000000,1.776022813,2.438842222,0.851723220,1.315070239,-0.146893149,-2.193724704,0.021423952,-0.960769073,-0.272129061,-0.049087435
1.387500000,1.411329042,1.990117801,0.521903500,1.329598541,-0.157792612,-2.193141440,0.021720927,-0.960891221,-0.271654774,-0.049192953
1.390000000,0.297070475,1.213823652,-0.252660287,1.338693221,-0.155686953,-2.209142219,0.022021679,-0.961010864,-0.271185247,-0.049312538
1.392500000,-0.863968924,0.520279048,-1.024443666,1.338820962,-0.136955560,-2.227945173,0.022322640,-0.961137860,-0.270689721,-0.049424571
1.395000000,-1.373129696,0.298768946,-1.348646397,1.331348525,-0.107382495,-2.235094694,0.022617800,-0.961266502,-0.270192537,-0.049508987
1.397500000,-0.942594668,0.695834030,-1.040992925,1.325359074,-0.076483452,-2.261931009,0.022906465,-0.961403113,-0.269672875,-0.049556931
1.400000000,0.151750536,1.533983424,-0.277142088,1.323045095,-0.059451281,-2.256005069,0.023189877,-0.961541989,-0.269149339,-0.049576874
1.402500000,1.215332095,2.383170927,0.493701125,1.332338264,-0.056667966,-2.276399876,0.023473383,-0.961681869,-0.268622160,-0.049589494
1.405000000,1.572549158,2.805870245,0.825812850,1.346192584,-0.067752801,-2.264029737,0.023762543,-0.961821548,-0.268091371,-0.049615201
1.407500000,0.970233323,2.591377865,0.534071855,1.362688150,-0.077433637,-2.271304732,0.024059254,-0.961955272,-0.267575731,-0.049663212
1.410000000,-0.282418895,1.857531479,-0.208370097,1.372607020,-0.076878156,-2.266937108,0.024363414,-0.962089287,-0.267054299,-0.049725533
1.412500000,-1.466254977,0.997542632,-0.954110738,1.373919478,-0.060854319,-2.265334170,0.024669045,-0.962217929,-0.266551517,-0.049783363
1.415000000,-1.896975551,0.442010813,-1.257285102,1.369633718,-0.033367268,-2.280383223,0.024972386,-0.962350842,-0.266036671,-0.049816936
1.417500000,-1.330801998,0.429004849,-0.932867368,1.363053736,-0.008706719,-2.278859822,0.025269494,-0.962483989,-0.265525884,-0.049819952
1.420000000,-0.096404109,0.890265492,-0.154678447,1.364835815,0.005540896,-2.310569781,0.025562174,-0.962622643,-0.264998194,-0.049801412
1.422500000,1.060454147,1.493082488,0.628761380,1.373104254,0.000451915,-2.313475206,0.025854524,-0.962765219,-0.264454746,-0.049783161
1.425000000,1.430008385,1.861525302,0.971885655,1.390876521,-0.014559352,-2.344212164,0.026151275,-0.962909317,-0.263899702,-0.049786603
1.427500000,0.753104034,1.793271772,0.690097631,1.407947994,-0.031566921,-2.349312712,0.026456016,-0.963057648,-0.263321050,-0.049820384
1.430000000,-0.643552554,1.365550818,-0.044827178,1.420785372,-0.036463889,-2.360711770,0.026766891,-0.963202980,-0.262746568,-0.049877788
1.432500000,-1.997541028,0.886420844,-0.786597136,1.425467952,-0.025565466,-2.366615192,0.027081497,-0.963351736,-0.262156830,-0.049938187
1.435000000,-2.569796925,0.683337443,-1.091033348,1.423034216,-0.004411676,-2.356782762,0.027394430,-0.963496320,-0.261583874,-0.049982642
1.437500000,-2.065199719,0.896940618,-0.775840516,1.422286906,0.018195507,-2.368105990,0.027705117,-0.963642504,-0.261008213,-0.050002631
1.440000000,-0.775514219,1.396314321,-0.016234575,1.425229212,0.027015625,-2.353165490,0.028014640,-0.963786031,-0.260443823,-0.050006809
1.442500000,0.557481265,1.843456418,0.738109474,1.439389445,0.022527793,-2.374026568,0.028327755,-0.963928368,-0.259880947,-0.050015329
1.445000000,1.196981217,1.912098869,1.041921126,1.457402943,0.004709763,-2.371893475,0.028649094,-0.964071501,-0.259307868,-0.050047970
1.447500000,0.827534437,1.500312805,0.714352196,1.476951733,-0.010662658,-2.396290742,0.028979094,-0.964212658,-0.258733198,-0.050112819
1.450000000,-0.294667512,0.800764885,-0.068291899,1.488717849,-0.014973699,-2.411179706,0.029316146,-0.964359522,-0.258130143,-0.050200654
1.452500000,-1.470126186,0.220189549,-0.853098487,1.490917487,-0.002745585,-2.425406739,0.029653050,-0.964506495,-0.257524213,-0.050291121
1.455000000,-1.997415673,0.137098853,-1.190173167,1.487037328,0.022499971,-2.448306563,0.029985730,-0.964661265,-0.256891270,-0.050362440
1.457500000,-1.578241036,0.668969219,-0.895627576,1.480994500,0.046516650,-2.444508557,0.030311083,-0.964817023,-0.256258807,-0.050406098
1.460000000,-0.462790515,1.603251705,-0.145642997,1.483732132,0.062476818,-2.464406090,0.030632599,-0.964975723,-0.255617836,-0.050428360
1.462500000,0.675797524,2.477643898,0.604757230,1.493234450,0.060936719,-2.449519532,0.030956206,-0.965133344,-0.254979023,-0.050448383
1.465000000,1.171000146,2.844167738,0.904309155,1.511870747,0.051596601,-2.461508315,0.031287705,-0.965286419,-0.254351074,-0.050485044
1.467500000,0.758527349,2.520723898,0.568998219,1.528588197,0.041393622,-2.452271043,0.031630172,-0.965438313,-0.253719563,-0.050544816
1.470000000,-0.290664331,1.678027523,-0.225572072,1.539080920,0.044228042,-2.457734772,0.031979720,-0.965584258,-0.253104722,-0.050619550
1.472500000,-1.304021856,0.774918399,-1.022577816,1.539229614,0.063184949,-2.467492523,0.032330848,-0.965733671,-0.252475663,-0.050687606
1.475000000,-1.635630417,0.287663635,-1.366397859,1.530421054,0.092416782,-2.469964040,0.032675036,-0.965882389,-0.251853282,-0.050729458
1.477500000,-1.058031394,0.452964716,-1.068983080,1.522384389,0.123410981,-2.497976831,0.033009838,-0.966038089,-0.251210253,-0.050736276
1.480000000,0.119328537,1.160416349,-0.303240296,1.518224290,0.140450283,-2.498888667,0.033335985,-0.966197273,-0.250558179,-0.050716279
1.482500000,1.191932448,2.000204287,0.475123516,1.526296774,0.144576123,-2.529648133,0.033659771,-0.966360014,-0.249891804,-0.050689539
1.485000000,1.494094102,2.522202546,0.812453364,1.539703536,0.134901462,-2.528011895,0.033988177,-0.966525653,-0.249208628,-0.050675697
1.487500000,0.800220090,2.483776532,0.521984884,1.555983884,0.127302353,-2.542913180,0.034324132,-0.966688254,-0.248529393,-0.050683482
1.490000000,-0.562368777,1.962950744,-0.224725480,1.565452250,0.129604401,-2.540451384,0.034667782,-0.966852313,-0.247838263,-0.050704490
1.492500000,-1.854212131,1.315471898,-0.974313893,1.565871769,0.147004621,-2.534116329,0.035012584,-0.967010780,-0.247167407,-0.050720241
1.495000000,-2.371111181,0.932646787,-1.274648587,1.560417846,0.175907284,-2.538717032,0.035354269,-0.967170847,-0.246493508,-0.050710731
1.497500000,-1.854083595,1.010371037,-0.941713865,1.552991842,0.201715635,-2.523711911,0.035689037,-0.967327505,-0.245838032,-0.050670040
1.500000000,-0.608526146,1.447584334,-0.150223555,1.554610974,0.218124589,-2.542328057,0.036019676,-0.967485113,-0.245181788,-0.050606628
1.502500000,0.626802303,1.900235127,0.643629916,1.563490958,0.215228080,-2.535774276,0.036351669,-0.967642690,-0.244523369,-0.050542085
1.505000000,1.129858202,2.015568373,0.987622503,1.582086507,0.203264024,-2.562757623,0.036690685,-0.967799242,-0.243861455,-0.050497632
1.507500000,0.608355412,1.660815946,0.699325433,1.599526838,0.188711163,-2.570057299,0.037039942,-0.967959040,-0.243176755,-0.050481733
1.510000000,-0.670008316,1.003972948,-0.046336441,1.611612488,0.185867821,-2.588099996,0.037396027,-0.968117093,-0.242490707,-0.050488507
1.512500000,-1.995102999,0.440235540,-0.792729482,1.614502194,0.197956336,-2.602225665,0.037754354,-0.968280429,-0.241780059,-0.050497739
1.515000000,-2.656320867,0.343723790,-1.086784108,1.609887274,0.219476473,-2.598859419,0.038107950,-0.968442221,-0.241076886,-0.050491413
1.517500000,-2.347238550,0.825921519,-0.747513043,1.607559088,0.242788544,-2.612123128,0.038456418,-0.968606828,-0.240365532,-0.050461144
1.520000000,-1.300321172,1.670093487,0.046098724,1.610577371,0.252157918,-2.593029156,0.038802763,-0.968768577,-0.239666580,-0.050415475
1.522500000,-0.178812664,2.413644927,0.831756870,1.626518568,0.249517918,-2.603888386,0.039154847,-0.968926751,-0.238977632,-0.050374012
1.525000000,0.350796204,2.620281000,1.151951913,1.647701906,0.233436812,-2.587709773,0.039520206,-0.969081394,-0.238293241,-0.050356088
1.527500000,0.009080121,2.142746971,0.823611618,1.670538593,0.220179496,-2.596963436,0.039900401,-0.969229162,-0.237625068,-0.050369794
1.530000000,-0.967086126,1.195521106,0.023758463,1.684669615,0.217175217,-2.598896194,0.040293086,-0.969377332,-0.236945685,-0.050406317
1.532500000,-1.939257410,0.279598129,-0.783331208,1.687723576,0.229785135,-2.604898860,0.040688412,-0.969522137,-0.236276172,-0.050446509
1.535000000,-2.282290318,-0.109007827,-1.135186921,1.683260993,0.254916518,-2.625645456,0.041079402,-0.969672498,-0.235585611,-0.050469283
1.537500000,-1.765764251,0.241595770,-0.843408365,1.676153819,0.278118455,-2.625179287,0.041461024,-0.969824034,-0.234894442,-0.050467098
1.540000000,-0.664695790,1.167852940,-0.081879700,1.678181491,0.294123657,-2.651803982,0.041836525,-0.969979813,-0.234188104,-0.050446000
1.542500000,0.363890272,2.186602378,0.686080885,1.688135227,0.292696693,-2.643856514,0.042213297,-0.970136417,-0.233475310,-0.050424691
1.545000000,0.696063690,2.789060246,0.998719590,1.708265969,0.284664424,-2.659635687,0.042599259,-0.970290010,-0.232766577,-0.050421431
1.547500000,0.125581859,2.717587052,0.668044955,1.727137692,0.275599444,-2.648723112,0.042999053,-0.970442268,-0.232052816,-0.050441816
1.550000000,-1.038160723,2.075500202,-0.133683753,1.739601011,0.279697451,-2.646122050,0.043409331,-0.970587135,-0.231361679,-0.050477874
1.552500000,-2.101061589,1.284889876,-0.943769233,1.741138639,0.299522042,-2.642676563,0.043823822,-0.970731817,-0.230668967,-0.050507812
1.555000000,-2.411865583,0.808043086,-1.299074601,1.733094825,0.329159166,-2.629453198,0.044232899,-0.970871597,-0.230000579,-0.050512642
1.557500000,-1.757023151,0.886587157,-1.010160117,1.725441538,0.361173110,-2.642810812,0.044633324,-0.971013503,-0.229329593,-0.050483475
1.560000000,-0.455379611,1.429346874,-0.248097043,1.721875303,0.379185825,-2.633399527,0.045025772,-0.971155042,-0.228664714,-0.050428291
1.562500000,0.768763119,2.056337945,0.525856242,1.730600027,0.385713743,-2.660000363,0.045417036,-0.971297691,-0.227994070,-0.050366572
1.565000000,1.222901828,2.359688083,0.852517151,1.744707222,0.378375621,-2.660611501,0.045814454,-0.971442474,-0.227307554,-0.050317309
1.567500000,0.651606700,2.154517152,0.547308220,1.761000772,0.373670011,-2.682241686,0.046220431,-0.971585480,-0.226619376,-0.050289020
1.570000000,-0.660000452,1.574220739,-0.215724237,1.769530404,0.378287305,-2.688007206,0.046633771,-0.971731813,-0.225909681,-0.050273158
1.572500000,-1.996806775,1.009635456,-0.973996079,1.768161611,0.397461557,-2.687949309,0.047046242,-0.971875160,-0.225211175,-0.050251881
1.575000000,-2.653886984,0.848112987,-1.267489232,1.760613676,0.428163030,-2.694103820,0.047452511,-0.972021376,-0.224504263,-0.050204974
1.577500000,-2.337355793,1.221718577,-0.914746252,1.751861808,0.455578983,-2.674779898,0.047849356,-0.972164415,-0.223817115,-0.050126716
1.580000000,-1.281901041,1.933473473,-0.095160641,1.753435369,0.474990364,-2.683641905,0.048241544,-0.972306494,-0.223137585,-0.050024520
1.582500000,-0.153767921,2.535416333,0.721903064,1.763811828,0.475400884,-2.664179149,0.048637358,-0.972445269,-0.222469518,-0.049919137
1.585000000,0.375534228,2.604072827,1.072301317,1.784566144,0.467997312,-2.678130706,0.049044746,-0.972579046,-0.221814058,-0.049831078
1.587500000,0.017375557,2.012816247,0.773179922,1.803904411,0.457496479,-2.675467418,0.049467232,-0.972712127,-0.221149761,-0.049768405
1.590000000,-1.013701765,0.996611960,0.003014678,1.816420013,0.458282812,-2.688973375,0.049899893,-0.972841238,-0.220493152,-0.049726218
1.592500000,-2.094841419,0.071839730,-0.767064476,1.818001320,0.472925987,-2.704776007,0.050335001,-0.972974735,-0.219813421,-0.049685132
1.595000000,-2.603150590,-0.266357181,-1.069092514,1.810785388,0.495851483,-2.708547744,0.050762574,-0.973108321,-0.219135474,-0.049628638
1.597500000,-2.287843813,0.161397183,-0.717872955,1.805523968,0.520756265,-2.732005547,0.051180728,-0.973247200,-0.218438392,-0.049548867
1.600000000,-1.378247301,1.144822117,0.107468870,1.806745225,0.531371869,-2.723075267,0.051592993,-0.973386542,-0.217740811,-0.049454434
1.602500000,-0.481784888,2.149509527,0.931872960,1.822364667,0.531425981,-2.740939943,0.052009688,-0.973524864,-0.217042638,-0.049364208
1.605000000,-0.185898608,2.636166102,1.282749355,1.845020173,0.517964249,-2.726427146,0.052441367,-0.973660720,-0.216343574,-0.049296680
1.607500000,-0.691459943,2.362981686,0.970265244,1.870058372,0.507923224,-2.731484935,0.052891676,-0.973789351,-0.215662385,-0.049259576
1.610000000,-1.721337068,1.482025324,0.167444316,1.886314074,0.507379387,-2.724548510,0.053358912,-0.973915957,-0.214978027,-0.049244112
1.612500000,-2.638137837,0.491802380,-0.653345293,1.890684076,0.521559468,-2.719778605,0.053832043,-0.974036532,-0.214315478,-0.049232323
1.615000000,-2.845739391,-0.077400960,-1.018804327,1.886450691,0.547784649,-2.731288350,0.054302264,-0.974159373,-0.213644013,-0.049203820
1.617500000,-2.165327477,0.041843445,-0.735874159,1.879090552,0.571239044,-2.726189897,0.054762992,-0.974281544,-0.212980142,-0.049152288
1.620000000,-0.909856886,0.743765297,0.025319623,1.880644810,0.588366413,-2.754672675,0.055216787,-0.974407267,-0.212302532,-0.049083805
1.622500000,0.235260622,1.586391424,0.795800597,1.890565471,0.587844518,-2.754929064,0.055671329,-0.974534935,-0.211612157,-0.049016925
1.625000000,0.628338500,2.090312259,1.106606802,1.910720019,0.581776769,-2.783351064,0.056135088,-0.974662303,-0.210912822,-0.048969665
1.627500000,0.060059095,2.016982264,0.769561337,1.929584602,0.574095746,-2.786273524,0.056612695,-0.974791472,-0.210192228,-0.048947069
1.630000000,-1.169022905,1.476533187,-0.043010948,1.941418780,0.579404730,-2.795098707,0.057100213,-0.974916934,-0.209478499,-0.048941769
1.632500000,-2.357128444,0.879254469,-0.860784379,1.941827215,0.599793684,-2.798047013,0.057590278,-0.975044413,-0.208752046,-0.048931953
1.635000000,-2.828941268,0.651608072,-1.213685579,1.932607424,0.629403273,-2.784950090,0.058072630,-0.975168425,-0.208045610,-0.048899260
1.637500000,-2.329392226,0.966631918,-0.915040326,1.924176347,0.662226713,-2.793090069,0.058544532,-0.975293889,-0.207339270,-0.048834371
1.640000000,-1.115016226,1.656926172,-0.140337755,1.921020983,0.681165678,-2.775526915,0.059008173,-0.975417334,-0.206647101,-0.048744604
1.642500000,0.137010693,2.281761457,0.637005429,1.930761087,0.690454420,-2.794304836,0.059472281,-0.975539540,-0.205958718,-0.048648340
1.645000000,0.752012136,2.411975497,0.947517979,1.946186012,0.685831861,-2.790697391,0.059945395,-0.975661674,-0.205261835,-0.048563628
1.647500000,0.443880051,1.912359322,0.608991309,1.962689889,0.684383090,-2.813637437,0.060429292,-0.975781379,-0.204565037,-0.048498940
1.650000000,-0.581520006,1.008318001,-0.197728462,1.969681420,0.691282356,-2.826895423,0.060920450,-0.975904987,-0.203840959,-0.048446031
1.652500000,-1.703862360,0.207130614,-0.992761302,1.964912066,0.711741217,-2.839114061,0.061407386,-0.976028520,-0.203115766,-0.048388494
1.655000000,-2.295574290,-0.010731014,-1.299613533,1.952668866,0.743380888,-2.859835974,0.061881822,-0.976158584,-0.202364856,-0.048306560
1.657500000,-2.086156483,0.505205117,-0.934104503,1.939469716,0.771230190,-2.854213843,0.062339850,-0.976289892,-0.201616030,-0.048195090
1.660000000,-1.267756813,1.513370156,-0.079110005,1.937740573,0.792630448,-2.872919504,0.062787421,-0.976423750,-0.200859658,-0.048060353
1.662500000,-0.413822688,2.455300057,0.778375361,1.946883723,0.795436824,-2.857806375,0.063236053,-0.976556381,-0.200105840,-0.047921709
1.665000000,-0.094210990,2.786778480,1.155164783,1.967833100,0.792144204,-2.870171737,0.063697048,-0.976684434,-0.199362821,-0.047798208
1.667500000,-0.522743830,2.300630380,0.860742115,1.988101931,0.785442836,-2.861620798,0.064175898,-0.976810310,-0.198615433,-0.047696770
1.670000000,-1.468098672,1.202293664,0.071848234,2.000857405,0.789829926,-2.867535588,0.064667868,-0.976930363,-0.197884138,-0.047613032
1.672500000,-2.350578101,0.054602224,-0.726977988,2.001370033,0.807041212,-2.877359521,0.065163263,-0.977052476,-0.197137691,-0.047528297
1.675000000,-2.620040777,-0.566209477,-1.050971681,1.991749021,0.831263034,-2.879695770,0.065649572,-0.977173890,-0.196397369,-0.047427796
1.677500000,-2.108237337,-0.394316916,-0.706515474,1.983157193,0.857619170,-2.907692981,0.066122942,-0.977300762,-0.195635533,-0.047304488
1.680000000,-1.095015511,0.428593889,0.131932102,1.981376920,0.869069596,-2.909264331,0.066586213,-0.977430177,-0.194863421,-0.047167484
1.682500000,-0.200743617,1.390521009,0.980529035,1.994472968,0.871369828,-2.941359633,0.067050610,-0.977561588,-0.194075367,-0.047035194
1.685000000,0.000196038,1.945607635,1.354714037,2.015756600,0.859797407,-2.941704091,0.067528159,-0.977693933,-0.193268007,-0.046925449
1.687500000,-0.655094824,1.823182127,1.059684739,2.039861628,0.852183533,-2.958665099,0.068023781,-0.977822360,-0.192462150,-0.046845690
1.690000000,-1.860610834,1.136991999,0.265134706,2.055458500,0.853178725,-2.957965633,0.068536297,-0.977950558,-0.191641475,-0.046787049
1.692500000,-2.948648429,0.346473654,-0.549896964,2.059189677,0.868053031,-2.952875628,0.069054542,-0.978073670,-0.190838766,-0.046732553
1.695000000,-3.292783132,-0.059116139,-0.904783538,2.054345877,0.894731497,-2.958334633,0.069569454,-0.978197897,-0.190030569,-0.046662070
1.697500000,-2.689407452,0.144740392,-0.607821509,2.047033842,0.918013216,-2.944258375,0.070074918,-0.978319713,-0.189238677,-0.046570027
1.700000000,-1.418815881,0.820240218,0.167815679,2.049154448,0.936256745,-2.964205009,0.070574501,-0.978442420,-0.188443501,-0.046461993
1.702500000,-0.157322020,1.518083204,0.942451638,2.060380649,0.936699766,-2.959631073,0.071077109,-0.978564831,-0.187643358,-0.046356076
1.705000000,0.436916987,1.782986100,1.238106443,2.081526269,0.932727257,-2.988925199,0.071591861,-0.978685755,-0.186836498,-0.046270095
1.707500000,0.103802825,1.446940033,0.870600926,2.100655017,0.926215100,-2.998562724,0.072122384,-0.978808361,-0.186003451,-0.046208993
1.710000000,-0.938146264,0.707103752,0.020270624,2.111185017,0.932121635,-3.018386824,0.072662719,-0.978929184,-0.185165884,-0.046166840
1.712500000,-2.060732103,0.053593068,-0.825020465,2.109022750,0.952024844,-3.033708468,0.073202767,-0.979054287,-0.184300744,-0.046122587
1.715000000,-2.631105113,-0.043813500,-1.180014411,2.096798116,0.980207478,-3.031073354,0.073730394,-0.979179193,-0.183440689,-0.046059213
1.717500000,-2.374381009,0.554302958,-0.858726481,2.085840858,1.012462337,-3.045056241,0.074242999,-0.979307515,-0.182569997,-0.045966990
1.720000000,-1.467750485,1.599501097,-0.044457453,2.082025173,1.031067090,-3.027209585,0.074744741,-0.979434798,-0.181709308,-0.045852233
1.722500000,-0.478507254,2.533389618,0.768005171,2.092626416,1.042326879,-3.039815244,0.075247672,-0.979559909,-0.180855791,-0.045731350
1.725000000,0.017384759,2.822558305,1.088180169,2.110358432,1.039968873,-3.025915141,0.075763356,-0.979682292,-0.180003585,-0.045620507
1.727500000,-0.221429789,2.292658511,0.728323803,2.128950513,1.041719141,-3.037253927,0.076294703,-0.979799196,-0.179164455,-0.045527486
1.730000000,-1.013428966,1.185758844,-0.127676033,2.136815525,1.050968126,-3.040838205,0.076837225,-0.979916406,-0.178310745,-0.045443999
1.732500000,-1.826231276,0.096669099,-0.979604645,2.131028887,1.072759805,-3.047765131,0.077376559,-0.980031700,-0.177464427,-0.045355404
1.735000000,-2.139424288,-0.387166993,-1.327765531,2.115852156,1.105248772,-3.068961811,0.077900973,-0.980152502,-0.176594426,-0.045242891
1.737500000,-1.773971006,-0.029748505,-0.976869399,2.099008591,1.133147290,-3.069052384,0.078404471,-0.980275634,-0.175721858,-0.045102646
1.740000000,-0.961080840,0.976759846,-0.105808164,2.093641019,1.156020365,-3.096650562,0.078892356,-0.980403113,-0.174831625,-0.044940339
1.742500000,-0.250612622,2.056679010,0.784501402,2.100395504,1.160488544,-3.090540620,0.079377734,-0.980531490,-0.173932303,-0.044774180
1.745000000,-0.155819481,2.614428070,1.192727705,2.120033352,1.160667093,-3.108531509,0.079874187,-0.980657051,-0.173034009,-0.044621680
1.747500000,-0.812759725,2.374536221,0.918373216,2.140075031,1.157221702,-3.099999046,0.080389164,-0.980780590,-0.172127329,-0.044488193
1.750000000,-1.934606612,1.476886621,0.132617104,2.152822688,1.165006268,-3.099219139,0.080919120,-0.980897640,-0.171240421,-0.044369295
1.752500000,-2.911638174,0.445645633,-0.671587899,2.153220455,1.184994592,-3.096946478,0.081454119,-0.981014118,-0.170349039,-0.044246271
1.755000000,-3.183177587,-0.162869721,-0.998137187,2.143304917,1.211142777,-3.084408229,0.081981199,-0.981127077,-0.169479959,-0.044105390
1.757500000,-2.596407527,-0.080959448,-0.650142709,2.134167923,1.240030914,-3.098259881,0.082496083,-0.981241895,-0.168606123,-0.043939901
1.760000000,-1.443575605,0.568610763,0.198752338,2.132248979,1.253576338,-3.089849733,0.083001845,-0.981356384,-0.167736362,-0.043759038
1.762500000,-0.372584911,1.308616882,1.055570998,2.145079998,1.259509603,-3.117789564,0.083510222,-0.981470817,-0.166858593,-0.043580830
1.765000000,0.004527156,1.640033371,1.426889614,2.166237805,1.250986206,-3.120188840,0.084033606,-0.981585131,-0.165962191,-0.043422741
1.767500000,-0.519602801,1.352003231,1.120694162,2.189531199,1.246731770,-3.143304181,0.084576355,-0.981696074,-0.165061817,-0.043292680
1.770000000,-1.695985308,0.611309026,0.313018410,2.203690969,1.249844671,-3.149924743,0.085136049,-0.981807543,-0.164137396,-0.043182368
1.772500000,-2.887465709,-0.095825349,-0.501998965,2.205602493,1.265789219,-3.149885987,0.085700174,-0.981915598,-0.163222719,-0.043076477
1.775000000,-3.465050805,-0.288050423,-0.831597018,2.199134240,1.293324583,-3.155312394,0.086258974,-0.982025192,-0.162298364,-0.042955235
1.777500000,-3.170709765,0.193477732,-0.488621140,2.191555374,1.317017869,-3.135173213,0.086807491,-0.982132231,-0.161393148,-0.042813452
