time,j1,j2,j3,j4,j5,j6,j7,grip1,grip2,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,quat_x,quat_y,quat_z,quat_w
1.2833333333333337,0.00026864724,-0.7845981,9.309774e-05,-2.3563714,1.8489225e-05,1.5709835,0.7859242,0.028529622,0.028530123,-0.003969973871842392,-0.00485177298414698,-0.004887586034696412,0.0027455653287987987,0.014221513411101536,-0.0014439112044468269,9.576981913765579e-05,0.999999917168711,-2.3813975506941844e-05,-0.000394871634207816
1.3000000000000003,0.0002953773,-0.78462136,0.000106983076,-2.3563995,-9.68847e-07,1.5709845,0.78590477,0.029447146,0.029447608,0.00270832596389603,-0.005333596269019455,-0.0032731151439202577,0.003260649472214625,0.014317878490305498,-0.001681985729163653,6.777332448928341e-05,0.9999999182261121,-3.8453410431095034e-05,-0.00039683230809333823
1.3166666666666669,0.00032676538,-0.78464985,0.00012328007,-2.3564339,-2.3335475e-05,1.5709888,0.7858818,0.030291276,0.030291703,-0.0036785892446156154,-0.005825763319200278,-0.0032669258014816904,0.003828230842494609,0.014406569639480594,-0.0019476908619961062,3.4836022528770736e-05,0.999999918815921,-5.539965387276183e-05,-0.0003975996495725104
1.3333333333333335,0.00036324625,-0.78468394,0.00014221361,-2.356471,-4.8933904e-05,1.5709932,0.7858551,0.031067885,0.03106828,0.0013693614288490252,-0.006329713380164102,-0.004367403464278219,0.004448286064857299,0.014492785785654584,-0.002241241326510239,-3.4581763932596126e-06,0.999999918410768,-7.489389026110961e-05,-0.00039693501180256365
1.35,0.0004052595,-0.784724,0.00016401119,-2.356514,-7.8087556e-05,1.5709978,0.78582424,0.031782374,0.031782735,-0.0030585771643387716,-0.006840384967947335,-0.005768101498837552,0.005121173160182601,0.014575707394181936,-0.0025611305037080883,-4.761798130630725e-05,0.999999915724412,-9.71789832372482e-05,-0.00039603022840206653
1.3666666666666667,0.00045324894,-0.7847703,0.00018890225,-2.356564,-0.00011112111,1.5710026,0.7857891,0.03243971,0.03244005,-0.005197575071136384,-0.007356718754660701,-0.006669512191526117,0.00584699740477619,0.014664502378746325,-0.0029120049955255454,-9.800588954022317e-05,0.9999999094800054,-0.0001224990119743138,-0.00039551083250813964
1.3833333333333333,0.00050766085,-0.78482354,0.0002171177,-2.3566194,-0.00014835501,1.5710074,0.78574926,0.03304447,0.03304478,-0.0012707332530226267,-0.007881380609498737,-0.006271618911202204,0.0066275047700113405,0.0147675466522906,-0.0032876780824995303,-0.00015510525290054713,0.9999998988773212,-0.00015109560235013815,-0.0003941545723894641
1.4,0.0005689434,-0.78488415,0.0002488893,-2.3566792,-0.00019011235,1.5710133,0.78570443,0.03360085,0.03360114,0.0008477612502000298,-0.008407227599360979,-0.005331524051843672,0.007462022042395895,0.014872402600838892,-0.0036923907467824504,-0.00021940068820821824,0.9999998827981615,-0.0001832119946830437,-0.00039076894220164895
1.4166666666666665,0.000637545,-0.7849525,0.00028444946,-2.3567457,-0.00023671135,1.5710216,0.7856543,0.034112733,0.034113,-0.0020639077966677633,-0.008935707145061172,-0.005700092558158509,0.008351156803838192,0.01496924732094383,-0.0041244460639140515,-0.00029134738361505835,0.9999998591715872,-0.00021909008211132674,-0.0003857110880410748
1.4333333333333331,0.00071391504,-0.7850291,0.00032403006,-2.3568199,-0.0002884704,1.57103,0.7855986,0.034583665,0.03458392,-0.0037988617775486233,-0.009461597950939562,-0.007910379987241534,0.009294628310438825,0.015061274115971185,-0.004585256873832459,-0.00037140034316207235,0.9999998252093222,-0.0002589722427573957,-0.00038023214969136026
1.4499999999999997,0.00079850096,-0.7851144,0.00036786275,-2.356902,-0.0003457036,1.5710386,0.7855367,0.035016924,0.03501715,-0.003715728972508714,-0.009988887543792964,-0.008377257338221256,0.010292559879771512,0.01516092938918472,-0.0050715640031283905,-0.00046013282453741743,0.9999997781649145,-0.0003030980658187012,-0.0003742719173074385
1.4666666666666663,0.00089174917,-0.78520876,0.00041617852,-2.3569922,-0.00040872418,1.5710474,0.78546846,0.03541553,0.03541575,-0.004094165308177189,-0.010513709636798168,-0.008706513218581513,0.011343517276485384,0.01526679858207537,-0.005586331938259897,-0.00055796819510432,0.9999997148375998,-0.00035170662822273465,-0.000367829661799606
1.483333333333333,0.0009941036,-0.78531253,0.00046920675,-2.3570907,-0.00047784232,1.5710597,0.7853936,0.03578225,0.035782453,-0.0022773685429466894,-0.01103967077626542,-0.006403871482096868,0.012448054527205968,0.015380765540677719,-0.006128772527446464,-0.0006653285231876753,0.9999996322032311,-0.00040503378850392406,-0.0003589971991521301
1.4999999999999996,0.0011060054,-0.7854265,0.0005271759,-2.357202,-0.00055336294,1.5710721,0.7853117,0.036119632,0.036119822,-0.010579773631169687,-0.011550225552552128,-0.011476440770907814,0.013605936886934683,0.015486289915335362,-0.006696786304281766,-0.0007827223420503841,0.9999995245869834,-0.0004633162634889559,-0.0003514393012238817
1.5166666666666662,0.0012278918,-0.7855508,0.0005903121,-2.3573217,-0.00063558976,1.5710845,0.78522253,0.03643003,0.036430206,-0.0027914055151345707,-0.012067479863803326,-0.009597475147216095,0.014816046369367519,0.015615024771900299,-0.007291265051721267,-0.0009105661205869969,0.9999993878962098,-0.000526785578437921,-0.0003428899240795479
1.5333333333333328,0.0013601969,-0.785686,0.0006588397,-2.35745,-0.0007248225,1.5710999,0.78512573,0.036715597,0.03671577,-0.0015316216850802533,-0.012580547732869837,-0.007856122864846604,0.01607864632520908,0.015746814427649834,-0.007914112532025435,-0.0010493344329827949,0.9999992170407788,-0.000595670974064437,-0.00033164916363431746
1.5499999999999994,0.0015033494,-0.7858324,0.00073298067,-2.3575876,-0.000821355,1.571116,0.78502107,0.03697833,0.036978487,-0.003267879741208901,-0.013079404848876687,-0.009970211743204338,0.017392977312475005,0.015869153415264618,-0.008560289614578217,-0.0011994373849685564,0.9999990051726766,-0.0006702002320375872,-0.0003191163827975188
1.566666666666666,0.0016577742,-0.7859906,0.0008129552,-2.357738,-0.0009254803,1.5711322,0.78490824,0.037220046,0.0372202,-0.008811054016000242,-0.013565992340358558,-0.012396311592222098,0.018758480046930565,0.015991926312877318,-0.009234300906677671,-0.001361312472291621,0.9999987445730755,-0.0007506010174624506,-0.00030704843000630664
1.5833333333333326,0.00182389,-0.78616095,0.0008989793,-2.3578978,-0.0010374847,1.5711511,0.7847868,0.03744242,0.037442565,-0.0015132270376749801,-0.014064318726003406,-0.009038694357177413,0.020174912458637822,0.016132522657956633,-0.00993261663922347,-0.0015354528264706446,0.9999984281492896,-0.0008370919406082166,-0.00029216545077640854
1.5999999999999992,0.0020021107,-0.78634375,0.0009912673,-2.3580713,-0.0011576517,1.5711712,0.7846565,0.037647005,0.037647143,-0.009411779820900357,-0.014530342529193649,-0.01249210477101137,0.02164070207370358,0.016262233858548327,-0.010655721490347074,-0.001722287897401231,0.9999980460280123,-0.0009298950929235075,-0.0002774160627728127
1.6166666666666658,0.0021928449,-0.7865395,0.0010900303,-2.358255,-0.0012862589,1.5711914,0.78451717,0.037835237,0.03783537,-0.002671539319165639,-0.015007632479092014,-0.011672315218169693,0.023155131970842947,0.01640847152676709,-0.01140408311160921,-0.0019221828015336469,0.9999975888730988,-0.0010292248979308233,-0.0002610696760779532
1.6333333333333324,0.0023964935,-0.7867488,0.001195476,-2.3584523,-0.0014235802,1.5712149,0.78436846,0.038008407,0.038008533,-0.007490254922504214,-0.015465457009553154,-0.011541061216702175,0.02471819561890343,0.016554181528984885,-0.012175643631840614,-0.0021355595894713255,0.9999970456652648,-0.0011352943140861885,-0.00024321349156801109
1.649999999999999,0.0026134513,-0.7869719,0.0013078095,-2.3586612,-0.0015698852,1.5712388,0.78421,0.038167734,0.038167853,-0.004151488996373409,-0.0159139054636169,-0.012707825055846556,0.026329060897001585,0.016701561555877147,-0.012970981871822277,-0.00236286233665896,0.9999964042043388,-0.0012483135000238106,-0.00022399414299331316
1.6666666666666656,0.0028441078,-0.7872091,0.0014272312,-2.3588834,-0.0017254379,1.5712643,0.7840415,0.038314316,0.038314432,-0.006653083554875039,-0.016352562399938025,-0.012761985185028024,0.027986428156159364,0.016851632878149815,-0.01379118192886557,-0.002604533205216335,0.9999956510953921,-0.0013684886556333269,-0.0002035580630411799
1.6833333333333322,0.0030888456,-0.7874609,0.0015539392,-2.3591197,-0.0018904972,1.5712919,0.7838627,0.03844919,0.038449302,-0.007065030885922141,-0.016782444628596696,-0.013070571519513408,0.029689345524666438,0.017005877009811248,-0.014632651688213327,-0.0028609495801629648,0.9999947719169041,-0.0014960223616746929,-0.00018172355974017485
1.6999999999999988,0.0033480388,-0.7877278,0.0016881272,-2.3593693,-0.002065318,1.5713198,0.78367335,0.03857326,0.038573373,-0.0060645327963460005,-0.01719314891574005,-0.014379064961711485,0.03143674475182984,0.017164402933774796,-0.01549834470178199,-0.0031324806864321403,0.9999937508695201,-0.00163111493819399,-0.00015890473753493373
1.7166666666666655,0.003622055,-0.7880097,0.0018299854,-2.359633,-0.0022501494,1.5713508,0.7834732,0.038687408,0.038687516,-0.006314360846593203,-0.017609824245385253,-0.01260932311124563,0.03322798231266864,0.01733103354713901,-0.016385266470664427,-0.003419495305930527,0.9999925710530813,-0.0017739604560656457,-0.00013399552672249833
1.733333333333332,0.0039112554,-0.7883072,0.0019797008,-2.3599114,-0.0024452354,1.5713825,0.783262,0.038792416,0.038792524,-0.007765121330738367,-0.017991235314211967,-0.014984408588936127,0.03506245540216383,0.017493378327355515,-0.01729476468757437,-0.0037223526565652847,0.9999912138045373,-0.001924753169963056,-0.00010830356906326105
1.7499999999999987,0.0042159925,-0.78862107,0.0021374566,-2.360205,-0.002650815,1.5714167,0.78303945,0.038889028,0.03888914,-0.006691490641586029,-0.018380076979728974,-0.014237469068700825,0.03693923316489718,0.017667012120712002,-0.018226381996496926,-0.0040414689738343034,0.9999896590974969,-0.002083680621195851,-8.063296118742086e-05
1.7666666666666653,0.004536611,-0.7889513,0.002303431,-2.3605137,-0.0028671212,1.5714521,0.7828054,0.038977936,0.03897804,-0.007585088257888728,-0.018741237010271115,-0.015297284309667702,0.03885687051069665,0.017838765051233926,-0.019176287796015733,-0.0043771329113152044,0.9999878856005712,-0.0022509282506295116,-5.178403404114402e-05
1.7833333333333319,0.004873452,-0.7892981,0.0024777977,-2.3608377,-0.0030943826,1.5714898,0.7825596,0.039059725,0.03905983,-0.006924946025210765,-0.019105923698933477,-0.014675284752208029,0.04081496360930716,0.018017969421719376,-0.020148338694164058,-0.004729690808650823,0.9999858703129547,-0.002426675809939641,-2.10668095489753e-05
1.7999999999999985,0.0052268417,-0.78966206,0.0026607295,-2.3611774,-0.0033328228,1.571529,0.78230155,0.03913496,0.039135065,-0.007445206688161399,-0.019440841865766244,-0.015701237579102134,0.04281263725840036,0.01819769434164722,-0.021140413552615176,-0.005099598573479145,0.9999835879213115,-0.002611102782232743,1.1165605293208185e-05
1.816666666666665,0.0055971052,-0.79004323,0.002852392,-2.3615334,-0.0035826599,1.5715704,0.7820311,0.03920419,0.039204296,-0.007944559264250195,-0.01977374648958778,-0.015549256382874077,0.04484777781219765,0.018381720919807495,-0.02215206319713188,-0.0054871608769775275,0.9999810120581535,-0.002804382334420173,4.503758221709166e-05
1.8333333333333317,0.0059845564,-0.7904424,0.0030529485,-2.3619053,-0.0038441054,1.5716134,0.78174824,0.039267894,0.039268002,-0.006847470913284859,-0.020088328972072376,-0.01624490962948144,0.046919513063805054,0.01856910104288239,-0.02318373303632008,-0.005892613633999786,0.9999781149710386,-0.003006684414394493,8.082302178609475e-05
1.8499999999999983,0.0063895034,-0.7908595,0.0032625585,-2.3622947,-0.0041173655,1.5716586,0.78145254,0.039326493,0.039326597,-0.009203575607830139,-0.02038924462506777,-0.016510496761368287,0.04902785211782076,0.01875746177178432,-0.02423242394889826,-0.0063163401611572,0.9999748663148093,-0.0032181759923843195,0.0001180208879499127
1.866666666666665,0.00681224,-0.791295,0.0034813758,-2.3627007,-0.004402644,1.5717056,0.7811439,0.039380413,0.03938052,-0.007653436529930779,-0.02067258144073207,-0.016703012846841503,0.05117119174850769,0.018951619063389373,-0.025301084421667563,-0.006758592144921186,0.9999712345446111,-0.0034390200241831543,0.00015702489671486262
1.8833333333333315,0.0072530606,-0.79174906,0.0037095507,-2.363124,-0.0047001345,1.5717547,0.7808221,0.039430033,0.03943014,-0.00810002822435596,-0.020953620293630987,-0.016798006732798854,0.053348702100783504,0.019148850597781458,-0.026386731983439063,-0.0072196812381773705,0.9999671858281822,-0.0036693739019713536,0.00019790111731798657
1.8999999999999981,0.0077122496,-0.7922222,0.0039472296,-2.3635652,-0.0050100298,1.5718056,0.7804868,0.03947568,0.039475784,-0.009322704676240079,-0.021202261119481272,-0.017774220226041137,0.05555945084118527,0.019348155866376525,-0.027489085426018793,-0.0076999405742677884,0.9999626842183196,-0.003909395255193332,0.00024023901568753192
1.9166666666666647,0.00819008,-0.79271454,0.0041945567,-2.3640242,-0.0053325132,1.5718589,0.7801381,0.03951768,0.03951779,-0.008205454409937474,-0.021461172726229202,-0.017197542173730263,0.05780175005788133,0.019553615830904914,-0.02861076756600075,-0.008199548690735999,0.9999576926828211,-0.004159233643717391,0.0002846422561966868
1.9333333333333313,0.008686817,-0.79322624,0.0044516665,-2.3645012,-0.005667765,1.571914,0.7797756,0.039556332,0.039556444,-0.009022306570050098,-0.0216787251017498,-0.01797101286382663,0.060075548804323295,0.01976023351667215,-0.029747394014442895,-0.008718794510722074,0.9999521715522698,-0.00441903684337073,0.0003306713728288427
1.949999999999998,0.009202718,-0.79375774,0.0047186962,-2.3649964,-0.0060159625,1.5719714,0.77939886,0.039591882,0.039591998,-0.00838965240419487,-0.02190107341969484,-0.017776810295999645,0.06237970030630619,0.01997285766410131,-0.030901018507611566,-0.009258142056942361,0.9999460770621962,-0.004688950177550695,0.00037884008555800363
1.9666666666666646,0.009738039,-0.7943093,0.0049957726,-2.3655107,-0.0063772695,1.5720311,0.77900815,0.039624605,0.03962472,-0.0097369136747405,-0.022100067769577347,-0.018476754493401693,0.0647116242068451,0.020185822229426983,-0.032070326548585194,-0.009817574912229902,0.9999393678152462,-0.004969111779612633,0.0004287705799360703
1.9833333333333312,0.010293019,-0.7948812,0.0052830237,-2.366043,-0.006751853,1.5720928,0.7786031,0.039654717,0.039654836,-0.007983875478534408,-0.022290034894457966,-0.018465824135183162,0.06707212839711069,0.02040239624084421,-0.03325494617057133,-0.010397451779108082,0.9999319965509135,-0.005259659362001084,0.0004808883453739727
1.9999999999999978,0.010867893,-0.7954737,0.00558057,-2.3665955,-0.007139868,1.5721568,0.77818346,0.039682418,0.03968254,-0.010830496674296697,-0.022448462822718604,-0.01911659600957183,0.06945923579253532,0.02062149346720867,-0.03445351986493517,-0.010998012085271992,0.9999239152308487,-0.00556072616338634,0.0005346065080333394
2.0166666666666644,0.011462887,-0.7960864,0.005888528,-2.3671665,-0.007541469,1.5722227,0.7777491,0.03970791,0.039708037,-0.008959100762861993,-0.022619894749753913,-0.018648073200022708,0.0718722175673163,0.02084602415904869,-0.03566732246228822,-0.011619485166336336,0.9999150732149314,-0.005872439651125349,0.0005902326587732734
2.033333333333331,0.012078218,-0.7967203,0.0062070135,-2.3677576,-0.007956802,1.5722913,0.77730006,0.03973137,0.0397315,-0.010007063928907378,-0.02275102448372826,-0.019375521716447075,0.074309565161786,0.021074458097568867,-0.03689515507993788,-0.012262006798156023,0.9999054186390529,-0.006194926829886019,0.0006479561056031061
2.0499999999999976,0.012714103,-0.7973756,0.0065361313,-2.3683684,-0.008386012,1.5723623,0.776836,0.03975296,0.039753094,-0.00959385699563775,-0.022881489765503096,-0.019409231414080352,0.07677114857611345,0.02130582736759113,-0.03813659160815975,-0.012925856131488259,0.9998948956442532,-0.006528309043531962,0.00070787630860859
2.066666666666664,0.01337074,-0.79805225,0.0068759914,-2.368998,-0.008829231,1.5724351,0.77635676,0.039772827,0.03977296,-0.008219711257240192,-0.023005695359687786,-0.019533961323281446,0.07925533314367625,0.02153948563846226,-0.039390270123653225,-0.013611212787335725,0.9998834470836592,-0.00687270284913635,0.0007701234347022882
2.083333333333331,0.014048327,-0.7987505,0.007226693,-2.3696487,-0.009286594,1.5725107,0.7758621,0.039791115,0.039791252,-0.011259891443038406,-0.02308361667064454,-0.019970746504904824,0.08176122245116835,0.021772627624407178,-0.04065765774330243,-0.014318347404726876,0.9998710125235284,-0.007228225994968334,0.000834261192569399
2.0999999999999974,0.014747046,-0.7994706,0.0075883297,-2.3703194,-0.009758227,1.5725886,0.7753522,0.039807953,0.03980809,-0.009616142181934073,-0.023165599240496104,-0.02001828574424991,0.0842866979055224,0.022011316779198483,-0.04193731459089827,-0.01504727562788567,0.9998575321140437,-0.007594987568918771,0.0009006302351121299
2.116666666666664,0.015467075,-0.8002127,0.007960996,-2.3710103,-0.010244243,1.5726687,0.77482677,0.03982344,0.039823584,-0.009848791783917399,-0.02323535064472984,-0.02024505376820862,0.08683276158259262,0.022253228722292785,-0.0432288954998313,-0.015798220441524263,0.9998429409999572,-0.007973091650345158,0.0009692125527530854
2.1333333333333306,0.016208593,-0.80097693,0.008344779,-2.3717217,-0.010744767,1.5727515,0.7742857,0.039837703,0.039837852,-0.009930471740515756,-0.023296187379991812,-0.02011695828258997,0.08939734448914212,0.022496588691856577,-0.044532075298360355,-0.016571375472970114,0.9998271718648521,-0.008362645447042625,0.0010402292017894065
2.1499999999999972,0.016971752,-0.8017634,0.008739766,-2.3724546,-0.011259907,1.5728362,0.7737287,0.039850835,0.039850984,-0.011814869821691332,-0.023287259512537115,-0.021306804417808856,0.09197968554219532,0.02274109909890486,-0.04584546450825533,-0.017366914566944523,0.9998101563057297,-0.00876375326948465,0.0011127690544523343
2.166666666666664,0.017756717,-0.8025723,0.009146037,-2.3732083,-0.011789766,1.5729235,0.77315587,0.03986291,0.03986306,-0.010124808332734325,-0.0233549410838408,-0.020397743662736723,0.0945781450289149,0.022994994775699197,-0.04717033660496077,-0.01818496083258878,0.999791822397503,-0.009176506408019878,0.0011877696497250604
2.1833333333333305,0.01856363,-0.80340385,0.009563668,-2.373983,-0.012334443,1.5730135,0.7725671,0.039874036,0.039874192,-0.010334081422791463,-0.023349778279050867,-0.020746637022539538,0.09719194125091941,0.023250724534888186,-0.04850540677527411,-0.019025590190034716,0.9997720975656572,-0.009600997454449294,0.0012651857439757756
2.199999999999997,0.019392641,-0.80425817,0.009992729,-2.3747783,-0.012894033,1.5731056,0.77196217,0.039884288,0.039884448,-0.010015087444159576,-0.023341079239815044,-0.021171047407575472,0.09982088551802185,0.02350709373739521,-0.04985136546876759,-0.019888996590303864,0.9997509046233922,-0.010037316940304061,0.0013449118854526917
2.2166666666666637,0.020243868,-0.8051353,0.01043329,-2.3755949,-0.013468624,1.5732005,0.771341,0.039893724,0.039893888,-0.010522692326087046,-0.023318550292207585,-0.02081707900898344,0.10246297252347253,0.023765853218560926,-0.051205155273143746,-0.02077527515977103,0.9997281652569321,-0.010485547938757792,0.0014271714922606956
2.2333333333333303,0.021117456,-0.8060357,0.01088542,-2.3764331,-0.014058303,1.5732977,0.77070355,0.039902415,0.039902583,-0.011060358510062152,-0.023278268365944238,-0.021637757302905847,0.10511776151440771,0.024026444210326344,-0.05256891635704261,-0.021684555282755515,0.9997037984826614,-0.010945779546043598,0.0015117114992088604
2.249999999999997,0.022013504,-0.8069591,0.011349176,-2.377293,-0.014663147,1.5733972,0.77004975,0.03991042,0.039910592,-0.011424605197873916,-0.023199934590746596,-0.021702600297279773,0.10778351351671556,0.0242900722641513,-0.05394147754116953,-0.022616882018092477,0.9996777227225461,-0.011418088586991634,0.00159830943916572
2.2666666666666635,0.02293212,-0.8079056,0.011824617,-2.3781745,-0.015283234,1.5734997,0.7693795,0.039917793,0.039917964,-0.010614702580502566,-0.023165579584038393,-0.020973667889445657,0.110460408567149,0.024559490433197252,-0.05532139869868537,-0.023572369259455814,0.9996498509986855,-0.011902549645079537,0.00168763673465902
2.28333333333333,0.023873415,-0.8088756,0.012311795,-2.3790781,-0.015918631,1.5736046,0.7686927,0.039924588,0.03992477,-0.011702320221651519,-0.023051401941041882,-0.02204319577030489,0.11314701824438961,0.024830233618015746,-0.056711687039056234,-0.024551119558477635,0.9996200958277183,-0.012399237423519817,0.0017791731573925894
2.2999999999999967,0.024837494,-0.80986917,0.0128107555,-2.3800035,-0.016569395,1.5737116,0.7679892,0.039930847,0.03993103,-0.0109343055559874,-0.02297282999473016,-0.02206083432971795,0.11584160538636441,0.025104325030749917,-0.05810628818716995,-0.02555320132824255,0.9995883669924425,-0.012908215574275168,0.0018730846079685125
2.3166666666666633,0.025824428,-0.81088614,0.013321546,-2.380951,-0.017235598,1.5738215,0.76726913,0.039936617,0.039936803,-0.011678193459063735,-0.02284732443652779,-0.0216940542787869,0.11854413101809297,0.025383004085014763,-0.05951045965782125,-0.02657864443699263,0.9995545727850896,-0.013429555386969397,0.001969448252004192
2.33333333333333,0.026834311,-0.81192696,0.013844217,-2.3819206,-0.017917285,1.5739341,0.76653194,0.039941937,0.03994213,-0.011335926663558205,-0.022743982807261337,-0.02212176767049101,0.12125337724827642,0.02566278216496482,-0.060921581449670706,-0.027627719424683752,0.9995186124815503,-0.01396331890486446,0.002068368320340789
2.3499999999999965,0.02786721,-0.81299144,0.014378797,-2.3829122,-0.018614506,1.5740489,0.76577854,0.039946835,0.03994703,-0.011271624212993991,-0.02258289073859554,-0.022200166461350257,0.12396652795608723,0.025946537265385615,-0.062337296363544084,-0.028699990055091197,0.9994804027718186,-0.014509560975989684,0.0021697203057152257
2.366666666666663,0.028923184,-0.8140797,0.014925323,-2.3839257,-0.019327315,1.5741664,0.76500815,0.039951358,0.039951555,-0.011024459550457166,-0.02244033420898961,-0.021929106926532604,0.12668720654248244,0.02623351367818339,-0.06375996051458341,-0.029795858736575927,0.9994398339504652,-0.015068340250647034,0.0022738155833546612
2.3833333333333298,0.030002305,-0.8151919,0.015483822,-2.3849611,-0.020055743,1.5742865,0.7642208,0.039955534,0.039955735,-0.010942895214172133,-0.02227621857667436,-0.02222222592440648,0.12941072918841195,0.026521833197816334,-0.06518836584641245,-0.03091533472489142,0.9993968052023078,-0.015639704840252965,0.002380643353872486
