ax_original,ay_original,az_original,gx_original,gy_original,gz_original,ax_sim2real,ay_sim2real,az_sim2real,gx_sim2real,gy_sim2real,gz_sim2real,ax_bias,ay_bias,az_bias,gx_bias,gy_bias,gz_bias,ax_sigma,ay_sigma,az_sigma,gx_sigma,gy_sigma,gz_sigma
-9.831763499999996,0.0007866298255979,0.0072868922499971,-3.718279900009948e-06,-0.0034392261295597,3.893256249974011e-07,-9.228291775640761,-0.18588246620787754,-0.5542441133629052,-0.24716773313273807,0.33232542100468077,0.051527041078532544,-0.04225436,-0.030581413,0.31723386,-0.009615368,0.004820988,-0.002670533,0.7156116,0.7358461,0.91964674,0.2982401,0.36792734,0.3090614
-9.831481199999995,0.000813402514905,0.0070804113999969,-4.447478320010612e-06,-0.0035722780507076,1.9881825999722765e-07,-9.757494632929333,0.665215011092667,1.3476857922969039,-0.5572874581745434,0.23942893248061106,0.017870982329250554,-0.046738893,-0.02932559,0.31502503,-0.009423794,0.0051976824,-0.0025075627,0.72003,0.74586457,0.91449267,0.33942103,0.4158284,0.35637224
-9.831198899999997,0.0008401752042121,0.0068739305499968,-5.176676740011275e-06,-0.0037053299718556,8.310894997054248e-09,-9.50881016244517,0.8935939844648711,-0.4881906687937106,-0.5768788821649211,-0.34175447017424704,-0.019643044509321608,-0.050400093,-0.028337635,0.31353384,-0.009248394,0.0055290796,-0.00236136,0.7213398,0.752224,0.9047979,0.3809902,0.46409607,0.4065243
-9.830916599999997,0.0008669478935193,0.0066674496999966,-5.905875160011937e-06,-0.0038383818930036,-1.821964700031187e-07,-9.601579804223832,0.29273452767153524,-0.3593661970118395,-0.35345319467345343,0.07230160097570373,-0.1067842363065297,-0.053399496,-0.027561352,0.3126179,-0.00908977,0.0058185114,-0.002230988,0.7195602,0.75465417,0.8910209,0.4208908,0.51036793,0.45735055
-9.830634299999994,0.0008937205828264,0.0064609688499964,-6.635073580012601e-06,-0.0039714338141516,-3.727038350032921e-07,-9.679638898144407,0.20435819697799287,0.229648497842824,0.6104820139437116,0.1825510890772107,-0.38208005915621357,-0.05587834,-0.02696514,0.31216413,-0.008947164,0.0060704276,-0.0021150727,0.71483064,0.7531389,0.8737132,0.45713854,0.55236006,0.5064906
-9.830351999999994,0.0009204932721337,0.0062544879999969,-7.364272000024719e-06,-0.0041044857352993,-5.63211200007652e-07,-10.984082900891742,1.2278104138938888,0.7409190231964198,-0.21971431746894315,-0.5600731090124308,-0.35088438498700314,-0.057944648,-0.026520891,0.31205535,-0.008819075,0.0062897643,-0.0020118735,0.70741475,0.7478657,0.8535038,0.48801365,0.5881078,0.55163676
-9.830018699999991,0.0009582368773414,0.0060860611449967,-8.723129800025953e-06,-0.0042228586738951,-9.838561400080338e-07,-10.205402860531798,-0.014685855555943853,1.057813712382355,0.9405672651456364,-0.023156892026331,0.11971243268111673,-0.059693366,-0.026220988,0.31209248,-0.0087050265,0.0064681238,-0.0019221122,0.696785,0.7378667,0.8301328,0.5088021,0.6125822,0.5869408
-9.829685399999994,0.0009959804825491,0.0059176342899966,-1.008198760002719e-05,-0.0043412316124909,-1.4045010800084167e-06,-10.743822699226994,0.5698662177947652,0.3201344900197996,0.3449366576812159,0.4262606928178252,1.2988099017329557,-0.061313123,-0.025982961,0.31240356,-0.008601392,0.0066226115,-0.0018413045,0.68415254,0.7248547,0.80507207,0.5219716,0.6283156,0.61438245
-9.829352099999992,0.0010337240877568,0.0057492074349964,-1.1440845400028428e-05,-0.0044596045510868,-1.8251460200088e-06,-10.240909572386629,0.3607035420472406,0.157598664442283,-0.8133671714771195,-0.14605349555296512,0.3029334199856716,-0.06271197,-0.025893021,0.31290737,-0.008506979,0.006759188,-0.0017674889,0.66991174,0.70939535,0.7789202,0.5274832,0.63512075,0.6331133
-9.829018799999991,0.0010714676929645,0.0055807805799963,-1.279970320002966e-05,-0.0045779774896826,-2.2457909600091814e-06,-9.568829947827194,-0.1599905820656255,-0.29738393942828784,0.6102731117531673,-0.603609584846944,-0.38740844052299,-0.06392202,-0.025859106,0.31344116,-0.008421041,0.00688068,-0.0017003614,0.6545076,0.6920269,0.7522637,0.52567977,0.63345087,0.6430108
-9.828685499999992,0.0011092112981722,0.0054123537249961,-1.4158561000030897e-05,-0.0046963504282784,-2.6664359000095645e-06,-10.14761464605213,-0.5279183088541595,-0.3951575145462323,0.5314767897522428,-0.8215796070055402,-0.7797066441191879,-0.06503868,-0.025884893,0.31406382,-0.008342491,0.0069891447,-0.0016394892,0.63803536,0.6729708,0.7252563,0.516843,0.6235542,0.64377207
-9.828352199999992,0.0011469549033799,0.005243926869996,-1.5517418800032137e-05,-0.0048147233668742,-3.087080840009947e-06,-9.680978797228963,-0.06705639805897105,-0.8960918802219691,0.5470903432596789,-0.026414372224668244,0.7543269042291616,-0.066082284,-0.02596048,0.31473672,-0.008270737,0.007086293,-0.0015844696,0.62075955,0.6526116,0.69821155,0.5018246,0.6063882,0.6359425
-9.828035199999992,0.0011884437408309,0.0050761466049959,-1.7106212550050313e-05,-0.0049282405525471,-3.60490721001749e-06,-10.069724827702634,-0.6161894514626218,0.11478263461954556,0.6926852370388871,0.5065759733468616,0.7278717935982328,-0.067054644,-0.02607826,0.31541386,-0.008205622,0.0071697244,-0.0015353839,0.6027204,0.63101476,0.671214,0.4808741,0.58230114,0.61945516
-9.827750799999992,0.0012374230427679,0.0049096595199957,-1.915487820005218e-05,-0.0050320462323751,-4.317096440018139e-06,-10.350312681021386,0.009622282754568145,0.8359574635751127,-0.5414541831055107,0.5846606090973928,0.16351386117287356,-0.067972705,-0.026219092,0.31607896,-0.008146791,0.0072366996,-0.0014921797,0.58401245,0.60831875,0.6443764,0.45463622,0.5520979,0.59486914
-9.827466399999992,0.0012864023447049,0.0047431724349956,-2.120354385005403e-05,-0.0051358519122031,-5.029285670018783e-06,-10.08850834938252,-0.10029263836310799,1.4100216794971066,-0.016560611345739284,0.11203972699003897,0.12534080571663583,-0.06890158,-0.026382366,0.31681913,-0.008092059,0.0072970036,-0.0014524754,0.5652495,0.5854435,0.6182234,0.42593718,0.5188565,0.565592
-9.827181999999992,0.0013353816466418,0.0045766853499954,-2.325220950005589e-05,-0.0052396575920311,-5.741474900019432e-06,-9.626044878595167,-0.6720038638773578,0.8321270074227972,0.3726860413470906,1.0408403520100724,0.7225766746027008,-0.06979491,-0.02659373,0.3175814,-0.008040786,0.0073535684,-0.0014154604,0.54663503,0.5627112,0.592934,0.3959549,0.48389474,0.53310704
-9.826897599999992,0.0013843609485788,0.0044101982649953,-2.530087515005776e-05,-0.0053434632718592,-6.45366413002008e-06,-9.84801792757591,-0.8081595425444703,1.4890381899803755,0.2555357436620604,0.19763053755285348,0.3392629717800073,-0.07065508,-0.02681751,0.3182944,-0.007992869,0.007407219,-0.0013808442,0.5283288,0.5402988,0.56862307,0.36554208,0.4482671,0.49864158
-9.826613199999992,0.0014333402505158,0.0042437111799951,-2.7349540800059623e-05,-0.0054472689516872,-7.165853360020729e-06,-10.199582353631095,1.1702182945621298,0.0007747836494047403,-0.531227044195415,0.25414777054715604,-0.11607824241877678,-0.07151924,-0.02705096,0.31901547,-0.007948299,0.007457679,-0.0013491018,0.51030535,0.5182477,0.5452211,0.33525684,0.41260785,0.46298432
-9.826328799999992,0.0014823195524527,0.004077224094995,-2.939820645006149e-05,-0.0055510746315152,-7.878042590021377e-06,-9.819931115359635,0.13736705850425698,1.6537948996362466,0.08224397119084068,0.1103581144959637,0.3883604355221961,-0.07238778,-0.027294101,0.31972802,-0.007906812,0.007505404,-0.001320039,0.4926528,0.49668837,0.52277017,0.3057096,0.3776498,0.42707333
-9.826018299999989,0.0015362109988949,0.0039268802299943,-3.199730250011503e-05,-0.0056449275463854,-8.820805200042344e-06,-9.580260877307612,0.5277123565585428,-0.4546825860264686,-0.13436855951207216,-0.08223405607020354,0.42539248911847144,-0.073251724,-0.027549285,0.32035765,-0.007867997,0.007543402,-0.0012948054,0.47527403,0.47547278,0.5011518,0.27673858,0.3433246,0.3909181
-9.825694749999982,0.0015925585175894,0.0037846079749922,-3.4871613750156856e-05,-0.0057338040787774,-9.87885450005774e-06,-10.104110881196886,0.2773537068216158,0.015406596712203964,0.15430243774356667,0.3145988660540404,0.3566912616208411,-0.07418762,-0.02778425,0.32099164,-0.00783092,0.007575609,-0.0012719387,0.4583487,0.45485842,0.48047045,0.24922447,0.31063008,0.35582963
-9.825371199999978,0.0016489060362839,0.0036423357199901,-3.774592500019868e-05,-0.0058226806111694,-1.0936903800073132e-05,-9.976495548456535,0.48466705903811375,0.5251479565599101,0.1387149318703577,0.43554503434379016,-0.004759982366627739,-0.07514792,-0.028043516,0.32167503,-0.0077952542,0.0076073734,-0.0012498621,0.442028,0.43508175,0.46082047,0.22375259,0.28019166,0.32268414
-9.825047649999972,0.0017052535549784,0.003500063464988,-4.06202362502405e-05,-0.0059115571435614,-1.1994953100088533e-05,-10.365798024508623,0.4609626509231495,0.557428528350002,0.316628374084192,-0.03929207637129602,0.23753502210400373,-0.07607324,-0.02831306,0.32231408,-0.0077612265,0.007639751,-0.0012285248,0.4264172,0.41625077,0.4422681,0.20045093,0.25220108,0.29184157
-9.824724099999967,0.0017616010736729,0.003357791209986,-4.3494547500282335e-05,-0.0060004336759534,-1.3053002400103928e-05,-9.538993720234256,0.3301333186876452,0.24499640506797155,-0.03170030292081341,0.1548187445937346,-0.16183421997750527,-0.07699932,-0.028574072,0.32292807,-0.00772892,0.007672375,-0.0012083843,0.4114534,0.39829868,0.42471245,0.17920634,0.22654985,0.26327175
-9.824400549999964,0.0018179485923673,0.0032155189549839,-4.636885875032416e-05,-0.0060893102083455,-1.4111051700119323e-05,-10.812667846554962,0.5161037582089848,0.9664465075189621,-0.35315232149514836,-0.05196045244725746,0.007973916716732784,-0.077937044,-0.02883285,0.32353482,-0.0076983925,0.0077048233,-0.0011896861,0.39709508,0.38118252,0.40807784,0.15992104,0.20314072,0.23694333
-9.824076999999974,0.0018742961110633,0.003073246699982,-4.924317000062933e-05,-0.0061781867407359,-1.5169101000170296e-05,-9.378107322348068,0.03563624916670189,0.12077630252465112,0.12746445366329717,0.045789676667976474,0.2518935095221976,-0.07888285,-0.029089019,0.3241285,-0.0076696286,0.007737008,-0.0011724585,0.38333753,0.36488938,0.39232686,0.14250895,0.18189552,0.21284108
-9.823863699999976,0.0019424233643881,0.0029322390649838,-5.418565050056641e-05,-0.0062544853892264,-1.650653850015327e-05,-9.715607154836624,0.28365025053927023,1.110701540572701,0.14761501012082498,-0.05999295264394974,-0.1343169195919643,-0.079718165,-0.029334934,0.3246402,-0.00764292,0.0077591706,-0.0011580049,0.37005877,0.349258,0.37738273,0.12672302,0.16256942,0.19076955
-9.82365039999998,0.0020105506177129,0.0027912314299856,-5.912813100050345e-05,-0.0063307840377169,-1.7843976000136235e-05,-10.034910699327376,0.4005661831708804,0.8137826872645351,-0.09270821799698944,-0.22853824999636516,-0.19683966698990704,-0.08058181,-0.029552985,0.32518572,-0.0076173185,0.0077799642,-0.0011445013,0.35744572,0.33448872,0.36330733,0.11264794,0.14526209,0.17087388
-9.823437099999982,0.0020786778710377,0.0026502237949874,-6.407061150044052e-05,-0.0064070826862075,-1.9181413500119207e-05,-10.227230618974467,-0.7665750765370615,0.6780254204470141,-0.14173460378116923,0.037232555368771306,0.21826056834401347,-0.08145045,-0.029795924,0.325794,-0.0075921095,0.0078018177,-0.0011317099,0.3454554,0.32059175,0.35004428,0.10017493,0.12982461,0.15304248
-9.823223799999983,0.0021468051243625,0.0025092161599892,-6.90130920003776e-05,-0.006483381334698,-2.0518851000102176e-05,-10.160295450167366,0.4836438178977892,0.7048406417554968,0.098898605148709,0.07328600545745038,0.015823692669522355,-0.08228322,-0.030034583,0.32630897,-0.00756749,0.007825744,-0.0011183636,0.33417085,0.3075623,0.3376427,0.08917796,0.11615385,0.13718875
-9.823010499999986,0.0022149323776873,0.002368208524991,-7.395557250031466e-05,-0.0065596799831885,-2.1856288500085152e-05,-9.992019068163398,-0.27304685728779415,-0.08195802784520659,0.012663751956061859,0.10722299207099832,-0.02277369356062584,-0.083120435,-0.030263275,0.32683292,-0.007544238,0.007849985,-0.0011059288,0.32343346,0.29525375,0.3259378,0.07942339,0.10396463,0.12299359
-9.822797199999988,0.0022830596310121,0.0022272008899928,-7.889805300025173e-05,-0.006635978631679,-2.319372600006812e-05,-10.80521949658623,-0.12205247234387964,0.7966240800621966,-0.06667836472408016,0.2408561461848617,0.013275937742791087,-0.08395505,-0.03048587,0.32734367,-0.007522174,0.007874547,-0.001094297,0.3132276,0.28363672,0.31489724,0.070786566,0.09311786,0.110314324
-9.822545049999984,0.0023513951106026,0.0020930737249948,-8.410795050024558e-05,-0.0067070297198395,-2.4789411050090293e-05,-9.94433464953283,-0.24795286770350886,0.38378377564328675,-0.015499110254678717,-0.04584686104944162,0.09119690536882848,-0.08479511,-0.030706141,0.32780045,-0.0075003984,0.007896171,-0.0010840513,0.30352825,0.2726648,0.30448118,0.06311253,0.08344724,0.098978244
-9.822215199999984,0.0024201470427244,0.0019727074999947,-8.985268200025078e-05,-0.0067675856873419,-2.6901591200092203e-05,-9.397904386617391,-0.27657848003319313,-0.011261350120698708,0.042629261769121206,0.061635700865967855,-0.07370535849051205,-0.085691474,-0.030911673,0.32819778,-0.0074776923,0.007911537,-0.0010754357,0.29431432,0.262296,0.29465017,0.056281254,0.07482361,0.08885342
-9.821885349999985,0.0024888989748463,0.0018523412749946,-9.5597413500256e-05,-0.0068281416548442,-2.9013771350094127e-05,-10.432011602450732,-0.05501210843980081,0.3563920708729851,0.029164330046389082,0.004355199702356244,0.04820285927277542,-0.08665911,-0.031100612,0.32865357,-0.0074548023,0.007927629,-0.0010661747,0.28558078,0.2525297,0.28538018,0.050277032,0.0672074,0.07988952
-9.821555499999985,0.0025576509069682,0.0017319750499945,-0.0001013421450002,-0.0068886976223466,-3.112595150009605e-05,-10.146495830889014,0.17413674942460564,0.05067964749022668,-0.032136037776529625,-0.09078717537192979,0.07333040353937569,-0.087571785,-0.031320546,0.32909963,-0.00743238,0.007945676,-0.0010561387,0.27735728,0.24338907,0.27669317,0.045014337,0.06049442,0.071974285
-9.821225649999985,0.00262640283909,0.0016116088249944,-0.0001070868765002,-0.0069492535898489,-3.323813165009797e-05,-9.758932102792711,0.21918713527165615,-0.2959271399096996,-0.009846973411417256,0.022024638260119883,-0.0676887953482207,-0.08844885,-0.031518772,0.32949415,-0.007410762,0.007965328,-0.0010462613,0.26962188,0.23484246,0.26856017,0.040394742,0.054572325,0.06498241
-9.820895799999985,0.0026951547712119,0.0014912425999943,-0.0001128316080002,-0.0070098095573513,-3.535031180009989e-05,-10.342365330567704,-0.03762883746172059,0.16164024811193511,0.03596231380934163,0.02798271995852879,-0.050985935989844675,-0.08932955,-0.03170901,0.32988694,-0.0073898556,0.00798592,-0.0010367667,0.26228443,0.22679439,0.26088676,0.036313705,0.049312625,0.058760878
-9.820565949999985,0.0027639067033338,0.0013708763749941,-0.0001185763395002,-0.0070703655248536,-3.746249195010182e-05,-9.8857840560537,0.14898772116303155,0.15092209659853736,-0.024533605808871064,0.08809284686099648,0.010174268399263402,-0.0902029,-0.0318939,0.3302683,-0.0073699094,0.0080069695,-0.001027935,0.2553249,0.21921343,0.25364602,0.03270558,0.04463813,0.053221803
-9.82031559999999,0.002842759154741,0.0012544932959943,-0.0001256864570003,-0.0071235381066823,-3.967772680011133e-05,-9.987959625378293,0.058692332336458944,0.2930576166508276,-0.0024929620823245274,-0.09448777554503963,0.06580326639845263,-0.09098383,-0.032071132,0.33059454,-0.0073508187,0.008022785,-0.0010205028,0.24870531,0.21205461,0.24682325,0.029515076,0.040487383,0.048306804
-9.82010499999999,0.0029266618657898,0.0011401017899942,-0.0001334792675003,-0.0071730189956749,-4.19444890001134e-05,-9.924096029446295,0.2510230579002137,0.33414393827536915,-0.035508131008416176,-0.009238944149994478,0.09315368764600945,-0.091722734,-0.03222885,0.33091372,-0.0073324274,0.008035172,-0.0010139636,0.24244551,0.2053187,0.24040805,0.026692929,0.03680161,0.04394016
-9.819894399999988,0.0030105645768386,0.0010257102839941,-0.0001412720780003,-0.0072224998846675,-4.421125120011546e-05,-9.871839499083565,0.25657330582839905,0.16416646390778555,0.020999863868205144,-0.004293034459571651,-0.08242563950008272,-0.09246218,-0.032389924,0.33128434,-0.007314242,0.008047863,-0.001007803,0.23653461,0.19900906,0.23437148,0.024199268,0.033526875,0.040056687
-9.81968379999999,0.0030944672878874,0.000911318777994,-0.0001490648885004,-0.0072719807736601,-4.647801340011752e-05,-10.035771459064836,-0.09046183330889693,0.38241110568565523,-0.013362939895419642,0.016044664591824076,-0.03684611411777192,-0.09317068,-0.032553863,0.3316186,-0.0072961515,0.008062236,-0.0010011445,0.23099208,0.19311745,0.22872527,0.022000525,0.030626046,0.036615282
-9.819473199999988,0.0031783699989362,0.0007969272719939,-0.0001568576990004,-0.0073214616626527,-4.874477560011956e-05,-9.862554094625791,0.08926334295928641,0.5856204169593949,-0.00027069097148273256,-0.014089143314866253,0.004202500304800894,-0.0938594,-0.032709822,0.3319297,-0.00727876,0.008077426,-0.0009944878,0.22576353,0.18758205,0.22341587,0.02004976,0.028040936,0.03354604
-9.819262599999988,0.003262272709985,0.0006825357659938,-0.0001646505095004,-0.0073709425516453,-5.1011537800121626e-05,-9.907313198487604,0.05582669324705003,0.4809895519558122,0.02070298892720287,-0.007650890907234513,0.03353969443779632,-0.09453655,-0.032858685,0.33223605,-0.0072622215,0.008092902,-0.0009882709,0.2208064,0.18236235,0.21840133,0.018311605,0.025727037,0.03079591
-9.81905199999998,0.0033461754210336,0.0005681442599936,-0.0001724433200004,-0.007420423440637,-5.327830000015739e-05,-9.888111646115153,0.11445513592413406,0.6534162005292504,0.0020795426317568215,-0.06102379905760021,-0.014889609356950073,-0.095202036,-0.03300135,0.3325294,-0.0072463406,0.008108654,-0.0009824323,0.2161052,0.17743774,0.21366383,0.01676046,0.023652978,0.028328333
-9.81872424999998,0.0034264036454304,0.0004522903274935,-0.0001811517575004,-0.0074534374522063,-5.616249250016001e-05,-9.875256706505251,0.06973710958950272,0.6723230381628696,0.031649642227313333,-0.02138885301988339,3.178506119727111e-05,-0.09588261,-0.033139374,0.3327136,-0.0072283163,0.008115202,-0.0009790706,0.21167882,0.1728115,0.2092184,0.015361757,0.021785667,0.026115034
-9.81839649999998,0.0035066318698272,0.0003364363949934,-0.0001898601950004,-0.0074864514637756,-5.904668500016264e-05,-9.942276297381328,0.20785583740333652,-0.0756713451852303,-0.021498623751903135,-0.013588598416360911,0.004166485022724722,-0.096674934,-0.03323017,0.33297345,-0.007209664,0.008121694,-0.0009749329,0.20747982,0.16843696,0.2050076,0.014115305,0.020116627,0.024135338
-9.81806874999998,0.003586860094224,0.0002205824624933,-0.0001985686325004,-0.007519465475345,-6.193087750016526e-05,-9.971443641838512,-0.24476471384516546,0.4753391758830038,-0.013320151244396852,0.03784073798663279,0.027176533439993864,-0.0974065,-0.033378385,0.33325952,-0.0071909903,0.008129843,-0.00096937944,0.20353268,0.16433813,0.20105676,0.013007894,0.018625695,0.022365797
-9.81774099999998,0.0036670883186208,0.0001047285299932,-0.0002072770700005,-0.0075524794869143,-6.481507000016789e-05,-10.311833886502143,0.009703051719307942,0.23830676609111265,-0.014814199876368978,-0.028644866079267924,-0.03843052581882257,-0.09807345,-0.03350333,0.3334676,-0.007173104,0.008139733,-0.00096358615,0.19987038,0.16053922,0.19739649,0.012026987,0.01730019,0.02079403
-9.81741324999998,0.0037473165430175,-1.1125402506849209e-05,-0.0002159855075005,-0.0075854934984837,-6.769926250017052e-05,-9.914246332187723,-0.214381801508462,0.8657038308108604,0.005581222197446823,0.012040302826580612,-0.0013069693364010895,-0.09874177,-0.033619482,0.333681,-0.007155619,0.008150476,-0.0009578427,0.19639978,0.15695612,0.19393824,0.011145215,0.016103128,0.019373382
-9.81708549999998,0.0038275447674143,-0.0001269793350069,-0.0002246939450005,-0.007618507510053,-7.058345500017314e-05,-10.284261793665541,0.05655002552759096,0.5854922965797078,0.009181452511748067,0.0018984762897745547,-0.008130767903578992,-0.09940064,-0.03373033,0.33388618,-0.007138876,0.0081615085,-0.00095249026,0.19311298,0.15357731,0.19067343,0.010351628,0.015020972,0.018088035
-9.816790699999986,0.0039117740001585,-0.0002418798205068,-0.0002339640040006,-0.0076470206724491,-7.368863800021616e-05,-9.877384399722303,0.01928066446298997,0.41954507681838044,-0.009955436527477221,-0.017446328556641577,-0.01936524138878246,-0.100009024,-0.033834793,0.33405668,-0.0071227322,0.008169404,-0.00094803364,0.18999575,0.15038696,0.18759702,0.00963697,0.014043181,0.016928386
-9.816561799999986,0.0040040052495953,-0.0003548734120069,-0.0002443573060006,-0.007666532136501,-7.72358020002194e-05,-9.89674886790336,-0.12169918284287776,0.349442739310626,-0.01498324703044842,0.0009195256032385486,-0.024775935975024536,-0.10053518,-0.033924796,0.33418435,-0.007106835,0.008170398,-0.0009447776,0.18704696,0.1473776,0.18471286,0.008993809,0.01316193,0.015887382
-9.816332899999988,0.0040962364990322,-0.000467867003507,-0.0002547506080006,-0.0076860436005529,-8.078296600022263e-05,-9.767663499087316,0.008971332102297384,0.38112827906474456,-0.0008378829485318369,-0.003729941498863712,0.007656837333444808,-0.10107205,-0.0340036,0.33436343,-0.0070911427,0.008170701,-0.000941503,0.1842793,0.14455764,0.18200798,0.008414301,0.012365103,0.014945404
