time,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_acc_0,joint_acc_1,joint_acc_2,joint_acc_3,joint_acc_4,joint_acc_5,joint_acc_6
3.680736147229446,0.1929647571338249,0.32022915824166037,0.09442831484996185,0.08730209768636871,-0.8873082469965784,-0.4501743887215342,0.04904526776980348,-0.5944365251516935,0.2810213295305541,-0.025251165571493893,0.6000347754760438,-0.5029176798780621,0.1598474603372209,0.26456086494344105,0.07919116861541997,0.04667082721509974,-1.333917332966467,-0.05726612673193482,2.3870603828298234,-2.766814570513309,0.6623448586969126,2.7459608772656274,0.2786403438202526,-1.3150699941917916,0.3216470646095854,3.14832855211517,-0.4080915829470168,0.8790784449388783,0.7762904153760755,0.8197822560460796,6.395365560692334,-1.5642137443536792,-15.31075310429847,1.9846052808708021,-4.27507892107615,-3.775206650230689,-3.986713430265637
3.681736347269454,0.19284590607132768,0.3202853234676868,0.0944232795783169,0.0873288946581927,-0.8873034502330363,-0.45017913433281453,0.04904078275972022,-0.5938363515422999,0.28051869450507866,-0.025091561359911384,0.6003116936384445,-0.5023523229817084,0.1593613109926069,0.26428789841698186,0.07887092381979377,0.04659822005751635,-1.3341802716047673,-0.05720181575110844,2.3876898681241965,-2.7668961654440696,0.662520624010008,2.7461160908631133,0.27880425329355774,-1.3137904347583627,0.3213341029135746,3.1452652372222922,-0.4076945109759668,0.878223104065836,0.7755350869688727,0.8189846101993076,6.3976683365932265,-1.564776969970754,-15.316266039085148,1.9853198766464766,-4.276618246486162,-3.7765659868960526,-3.988148924065618
3.682736547309462,0.19272717509521164,0.3203413882031482,0.09441827618529809,0.08735565328383596,-0.8872986599963051,-0.45018387460721615,0.04903628097388676,-0.5932359017644167,0.28001662488459067,-0.02493244294950868,0.6005871131569696,-0.5017868711240103,0.15887585838081017,0.2640148880315478,0.07855125973521915,0.04652569331640577,-1.3344429542339666,-0.057137567386398636,2.388318740522856,-2.7669776809302693,0.6626962181899438,2.746271153337532,0.2789680031770929,-1.3125104154688847,0.32102102874343647,3.142200821416193,-0.4072972963027156,0.8773674557950524,0.7747794871070345,0.8181866776895977,6.3999632003945495,-1.5653382604029222,-15.321760031998714,1.9860320171450576,-4.278152282933443,-3.7779206530213743,-3.989579485657523
3.68373674734947,0.19260856426057163,0.320397352561159,0.09441330457379596,0.08738237358528575,-0.887293876282711,-0.4501886095484984,0.04903176246671729,-0.5926351773159859,0.27951512076283064,-0.024773809643149763,0.6008610354470978,-0.5012213267511223,0.15839110330240214,0.2637418341180525,0.07823217676186806,0.046453246874639254,-1.3347053807622338,-0.057073381660265654,2.3889469998059556,-2.76705911694341,0.6628716411753357,2.746426064634676,0.27913159341361204,-1.3112299379067587,0.32070784248645046,3.1391353084876115,-0.40689993941862196,0.8765115011849849,0.7740236167252494,0.8173884595040006,6.40225014539963,-1.5658976140122816,-15.327235067007058,1.9867417002884293,-4.279681025941492,-3.7792706446535886,-3.9910051108668307
3.684736947389478,0.19249007362220233,0.32045321665485,0.0944083646468395,0.08740905558457655,-0.8872890990885756,-0.45019333916040083,0.0490272272926466,-0.5920341796935225,0.2790141822310884,-0.024615660742903875,0.6011334619278608,-0.5006556923062566,0.15790704654964488,0.263468737007007,0.07791367529603083,0.04638088061539425,-1.3349675510980563,-0.05700925859509243,2.3895746457544087,-2.7671404734550933,0.6630468929050091,2.7465808247005223,0.2792950239460691,-1.3099490036567263,0.3203945445302195,3.1360687022304803,-0.40650244081546383,0.8756552412949691,0.7732674767589979,0.8165899566304079,6.4045291649118,-1.5664550291609138,-15.332691128078054,1.9874489239984983,-4.281204471033837,-3.7806159578396303,-3.992425795518986
3.685737147429486,0.19237170323460068,0.32050898059737054,0.0944034563075983,0.08743569930379061,-0.8872843284102157,-0.4501980634466466,0.049022675506126594,-0.5914329103921302,0.2785138093782181,-0.024457995550050474,0.6014043940198999,-0.5000899702277128,0.15742368890916958,0.26319559702854933,0.07759575573013633,0.04630859442213975,-1.3352294651502343,-0.05694519821318483,2.390201678149882,-2.76722175043702,0.6632219733180011,2.7467354334812386,0.27945829471761185,-1.3086676143048859,0.32008113526268117,3.1330010064419733,-0.40610480098543744,0.8747986771852637,0.7725110681445582,0.8157911700575535,6.4068002522344605,-1.5670105042109348,-15.338128199179847,1.9881536861971694,-4.282722613734033,-3.7819565886264694,-3.9938415354394965
3.686737347469494,0.1922534531519641,0.320564644501888,0.09439857945938161,0.08746230476505859,-0.8872795642439445,-0.45020278241093886,0.04901810716162827,-0.5908313709054827,0.278014002290633,-0.024300813365085536,0.601673833146521,-0.49952416295290236,0.15694103115958605,0.2629224145124254,0.07727841845273836,0.04623638817867426,-1.3354911228278898,-0.05688120053677059,2.3908280967748063,-2.7673029478609865,0.6633968823535623,2.7468898909231774,0.2796214056715898,-1.3073857714386499,0.3197676150720938,3.129932224922419,-0.40570702042114576,0.8739418099169941,0.7717543918189843,0.8149921007749901,6.409063400670871,-1.5675640375244186,-15.343546264280217,1.9888559848063196,-4.284235449565528,-3.7832925330610028,-3.9952523264537905
3.687737547509502,0.19213532342819045,0.3206202084815868,0.09439373400563814,0.08748887199055827,-0.8872748065860699,-0.4502074960569652,0.049013522313640714,-0.5902295627258372,0.2775147610523123,-0.0241441134877313,0.6019417807267557,-0.498958272911354,0.15645907407172907,0.2626491897879998,0.07696166384852438,0.0461642617690976,-1.3357525240404602,-0.05681726558799982,2.391453901412375,-2.767384065698891,0.6635716199511551,2.74704419697288,0.27978435675154767,-1.3061034766467856,0.3194539843470462,3.1268623614753883,-0.4053090996156166,0.8730846405521969,0.7709974487201324,0.8141927497731167,6.41131860352443,-1.5681156274634704,-15.348945307347142,1.9895558177478685,-4.285742974051898,-3.784623787190193,-3.9966581643873536
3.68873774754951,0.19201731411687945,0.3206756726496677,0.09438891984995744,0.08751540100251455,-0.8872700554328954,-0.4502122043883948,0.04900892101667125,-0.5896274873440291,0.2770160857448103,-0.023987895216942078,0.6022082381906824,-0.4983923025297654,0.15597781841041047,0.2623759231842606,0.07664549229831613,0.046092215077820464,-1.3360136686977002,-0.05675339338894514,2.3920790918465387,-2.7674651039227287,0.6637461860504538,2.747198351577074,0.27994714790123,-1.3048207315194087,0.3191402434764556,3.1237914199076777,-0.4049110390622909,0.8722271701538077,0.7702402397866507,0.8133931180431705,6.413565854098473,-1.5686652723901864,-15.354325312348568,1.9902531829437071,-4.287245182716641,-3.7859503470609797,-3.9980590450656646
3.689737947589518,0.19189942527133486,0.32073103711934664,0.09438413689606898,0.08754189182319995,-0.8872653107807216,-0.45021690740887593,0.04900430332524328,-0.5890251462494558,0.2765179764472528,-0.02383215785091048,0.6024732069631056,-0.497826254230449,0.15549726493268787,0.2621026150298187,0.07632990417906843,0.04602024798955329,-1.3362745567096854,-0.0566895839616009,2.3927036678620093,-2.767546062504594,0.6639205805913471,2.7473523546826772,0.2801097790645788,-1.3035375376479474,0.3188263928495663,3.1207194040292308,-0.40451283925502246,0.8713693997856429,0.7694827659579708,0.812593206577213,6.4158051456963445,-1.5692129706666602,-15.35968626325254,1.990948078315735,-4.288742071083279,-3.7872722087203132,-3.99945496431419
