time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,t_norm
0.0,-9.584356736585077,-0.07999878832396892,0.0388244000614116,-0.00030607620093809463,-0.010344209106500692,0.004654216326586593,0.0
0.0025,-9.658154976467326,-0.01525913016712594,0.10189475863507197,0.008259381038240862,0.00365777556889514,0.00202942659982786,0.0025
0.005,-9.681241248255196,0.010184891943943786,0.06703040469615577,0.005244395331601849,0.0015218341588932303,0.002359242122791201,0.005
0.0075,-9.633847645948856,-0.07291367408645937,0.07391375590775433,0.0032142649046746088,0.0009271463451441971,-0.0053301518113574,0.0075
0.01,-9.807831650288973,-0.020536359115175293,0.06290484492303457,0.0031570341398990775,-0.005006586517314376,-0.0017733484415045546,0.01
0.0125,-9.78574911488801,-0.05293931764121207,0.047611727435889345,0.009027319322921355,0.0038004369004178426,0.0014938091183146214,0.0125
0.015,-9.777246029002255,0.00861507033948157,0.07412503064440093,-0.003682844049682248,0.0033155667998872305,-0.010782548501055887,0.015
0.0175,-9.822700352580648,-0.013456918881733962,0.04227069744902567,-0.00536709506723869,-0.0053574447756094285,-0.002355496524609051,0.0175
0.02,-9.802392146670105,-0.039444190335669704,0.005733909918705853,0.003956076845459198,0.000690434403885145,-0.0007685284607968051,0.02
0.0225,-9.867320493977138,-0.04660403715962567,-0.07946557593663721,-0.0034053036728247344,0.001027317809614911,-0.008419880888088909,0.0225
0.025,-9.89173809270477,0.041554410419099505,-0.021514934634039598,-0.0009560700844955333,0.005177058361571253,-0.005046656278468355,0.025
0.0275,-9.923199752097066,-0.0556622130043616,0.0626325896319234,-0.00810992991247891,-0.0032887343929585045,-0.002044391573460915,0.0275
0.03,-9.79978130560436,-0.0012325633687715323,0.03678319634919365,0.004967396315031253,-0.003944677365105382,-0.0003986485426248166,0.03
0.0325,-9.82532960473349,0.008695406071311598,0.05981980333135614,0.002189962694385185,-0.008760938091033708,-0.007176894373708172,0.0325
0.035,-9.788780402012724,5.5943369528396736e-05,0.027336700990450342,0.0048058169997530435,-0.0006325052839593031,-0.005218792716923652,0.035
0.0375,-9.855599514098527,-0.008850863546642824,-0.004577963512506788,-0.0007645785410219962,-0.0017411669549521917,0.006452896008732766,0.0375
0.04,-9.796730772162439,-0.021252189084406507,0.02746493943574365,0.014423274427030772,-0.011316424066514815,-0.00169257126560781,0.04
0.0425,-9.819960783596722,-0.07895479146838941,0.0015307368377644728,0.002481546247892132,-0.008704596141261668,0.010919634648939544,0.0425
0.045,-9.865762620565306,0.028397549041396908,0.08241286175841078,-0.0029276750554532577,-0.0031002837493793525,0.002557257635575949,0.045
0.0475,-9.760072140160256,-0.051927535339224645,0.0375889961595605,0.0010026717089697728,-0.011942443344744516,-0.0060861362450447395,0.0475
0.05,-9.846803803416325,-0.030414875497808525,0.01022056697001367,0.0057773287893343765,-0.009585912180015648,-0.006410825107919896,0.05
0.0525,-9.83691811287597,0.012658195024291654,0.024746505728770646,-0.00209322181526087,-0.005459401880642133,0.00012770703282461544,0.0525
0.055,-9.82345384075432,0.040442446346972596,0.0005086185946668593,0.00211432469878502,-0.0023548087701057907,0.011323378058411738,0.055
0.0575,-9.898001758449716,0.008437021120911187,0.02775619448353377,0.006970951770812941,-0.004001317397376974,0.0010230330928439888,0.0575
0.06,-9.845247243792889,-0.023472297027233198,-0.015210259966050303,-0.00634900126506685,-0.004875732356543388,0.0007355278604313825,0.06
0.0625,-9.866984730416641,-0.03594336687992471,-0.022582012529832815,0.0006517656348179552,-0.00044718945972436683,0.0002756711717204379,0.0625
0.065,-9.827422234726335,-0.02990176452628548,-0.003958722851413706,0.002719133905660115,0.00020678437144428292,-0.0023182949872070186,0.065
0.0675,-9.767713616678883,-0.05352123006108417,-0.015839234148690325,-0.011068343805424164,-0.0038398035997791557,0.0035518235035410708,0.0675
0.07,-9.885209253008552,-0.04962365332392034,0.018940013969868365,0.0021498825839541148,-0.002593729625366934,-0.0017344214561314413,0.07
0.0725,-9.807984562661883,-0.00994626714818275,0.02000780996475005,-0.004074984161300516,-0.009686401624932185,-0.0011270789881977846,0.0725
