time,j1,j2,j3,j4,j5,j6,j7,gripper1,gripper2,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,quat_x,quat_y,quat_z,quat_w
1514.8833333322843,0.00016700293,-0.785875,4.0107683e-05,-2.3551247,9.29385e-05,1.570997,0.786,0.04,0.04,0.0,-0.0,0.0,2.875329272945135e-08,-0.0011641195053377316,4.421952117202833e-08,0.9999995971961153,0.00020320632366974898,0.0008736418299892524,3.263050917662294e-05
1514.899999998951,0.00016699794,-0.78576016,4.010582e-05,-2.3552213,9.296348e-05,1.5709941,0.786,0.04,0.04,-0.29199845980614203,-8.374340722044557e-06,0.020128414718789678,9.29990339994102e-07,-0.0022400341941640166,-1.6796441355332776e-07,0.9999996850574189,0.0002032142264577153,0.0007665025199683588,3.260258004271015e-05
1514.9166666656176,0.00016693772,-0.7856543,4.0042658e-05,-2.35531,9.292257e-05,1.5709913,0.786,0.04,0.039999995,0.023328727215199407,0.00018244946875200477,-0.0016703916571936261,6.708161597817481e-06,-0.003236783756041659,-1.1055941012485793e-06,0.9999997558335262,0.0002032710535915777,0.0006677972626077224,3.256658848926614e-05
1514.9333333322843,0.00016672854,-0.78555703,3.9818056e-05,-2.355391,9.2671224e-05,1.5709884,0.786,0.04,0.04,0.022460749706731953,0.0005122028424480959,-0.0015247729836742607,2.236901157476055e-05,-0.00416825481905523,-7.0691756646764505e-06,0.9999998121956077,0.00020345912992336695,0.0005771982535598055,3.248550014831588e-05
1514.949999998951,0.00016623332,-0.7854677,3.928791e-05,-2.3554645,9.2050184e-05,1.5709856,0.786,0.04,0.04,0.02173468036368309,0.0009527004855220344,-0.00113922587023918,5.1895706389284886e-05,-0.005045119229322841,-1.5812316511155464e-05,0.9999998564855201,0.00020389797082273256,0.0004943776860817156,3.233048020751189e-05
1514.9666666656176,0.00016527621,-0.78538585,3.826828e-05,-2.3555312,9.0856316e-05,1.5709827,0.786,0.04,0.039999995,0.019651314982072066,0.0015159915749127348,-0.0013169950638047823,9.884425539510672e-05,-0.005873949262694738,-2.805962847327619e-05,0.9999998908926024,0.00020474058810859697,0.00041865012934221696,3.206468627078781e-05
1514.9833333322842,0.00016364711,-0.78531116,3.6540543e-05,-2.3555906,8.880074e-05,1.5709832,0.786,0.04,0.04,0.021529809094333885,0.002221391111505226,0.0017022337559513545,0.00016693088070675167,-0.00666910892357374,-4.8847051784862194e-05,0.9999999163432122,0.0002061693785080927,0.00035186336163176013,3.162168245662557e-05
1514.999999998951,0.00016110414,-0.785243,3.3853656e-05,-2.3556466,8.5597836e-05,1.5709838,0.786,0.04,0.04,0.012893753657561291,0.002999175193430659,-0.0021280170547699484,0.00025867847119589034,-0.007421100054570758,-7.590321463193047e-05,0.9999999357415492,0.00020839410479400988,0.00029005370301441233,3.094582112676836e-05
1515.0166666656175,0.00015737809,-0.7851814,2.9928771e-05,-2.3556967,8.089569e-05,1.5709846,0.786,0.03999999,0.03999999,0.017520034659446182,0.0038881806840331524,-0.0009271450079673116,0.00037712464918071716,-0.008167959445317912,-0.00011046150180213827,0.999999949623072,0.00021164785597083436,0.000234651699566294,2.9960280040182237e-05
1515.0333333322842,0.00015217472,-0.78512603,2.446125e-05,-2.3557396,7.4345626e-05,1.5709856,0.786,0.039999988,0.039999988,0.019046246642040465,0.004833162238134436,-0.00023910908033553113,0.0005243817293720433,-0.00890581846228394,-0.0001541650930310922,0.9999999589277463,0.00021618541596771788,0.0001859852024543029,2.859853551421169e-05
1515.0499999989509,0.00014517817,-0.7850765,1.7124617e-05,-2.3557763,6.555833e-05,1.5709865,0.786,0.039999977,0.039999973,0.01699176372025324,0.005858381532062532,-0.0005464220264261854,0.0007026555594001451,-0.009635182523835129,-0.0002059395513218632,0.9999999646641248,0.00022228014297162227,0.0001433389784968717,2.6781051021467863e-05
1515.0666666656175,0.00013605326,-0.7850328,7.5724934e-06,-2.355809,5.4119217e-05,1.5709909,0.786,0.03999997,0.03999996,0.01444056513586478,0.00694712694843657,0.001072682621927612,0.0009138384102796724,-0.010369950982093852,-0.00026748585424724334,0.9999999674366139,0.00023022215861974885,0.0001073686911775121,2.4423205505236576e-05
1515.0833333322842,0.00012444792,-0.78499484,-4.5586817e-06,-2.3558357,3.9593888e-05,1.5709956,0.786,0.03999997,0.03999996,0.01652920062062968,0.008089958844454176,-0.0003999747934857467,0.0011593231788617666,-0.011108022348687963,-0.0003401597120168047,0.9999999679021592,0.0002403159404732472,7.735908138417578e-05,2.1435996985174343e-05
