time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,temp_c,t_norm
0.0325,-9.818164033009184,0.04051507222322129,-0.018169609822258365,0.016085613526072032,0.00016588367117106526,-0.0018587401741371546,25.00162495599038,0.0325
0.035,-9.768961232916064,0.0033442054661097405,-0.011292083872150652,0.003492525304220604,-0.004103400188941951,0.006611507690212976,25.001749948959326,0.035
0.0375,-9.865674399770418,-0.00851338216886535,-0.0177221015935193,-0.006616433470703021,-0.004312793460673453,0.004987251180828202,25.001874941407472,0.0375
0.04,-9.774815070123976,-0.037914872138752324,-0.009408575254294324,0.0037125187932929146,-0.015065708891520636,-0.01159931909190617,25.001999933334815,0.04
0.0425,-9.83723583379654,-0.0025899099859323232,0.006614309461019651,-0.004084318462870079,0.006226142689715769,0.007769994882816626,25.002124924741363,0.0425
0.045,-9.83082472073027,-0.00953691529522269,-0.002691249569357977,0.013065450844378993,-0.005392718856904658,-0.008969713398158458,25.00224991562711,0.045
0.0475,-9.863824084393467,0.019163695956088835,0.05405451151218274,0.009726802153752555,-7.961207334470245e-06,-0.0114622533493264,25.002374905992063,0.0475
0.05,-9.850659566734679,-0.019666283371341374,-0.016558166734060818,-0.00690265857862726,-0.01001419451385879,0.0041799641251725715,25.002499895836227,0.05
0.0525,-9.864001251699493,-0.06000393175116649,0.03412107863440928,-0.0009254855511482108,-0.0029827347432618678,0.002389472761813025,25.0026248851596,0.0525
0.055,-9.827927024870013,-0.03213119097839115,0.013809433082760666,-0.0032826404535307285,0.005791446439537209,-0.003384784520055713,25.002749873962184,0.055
0.0575,-9.83803701148297,-0.0027702672448719993,0.03606715165803401,0.008551980890880469,-0.000366376297264122,-0.01468989139066575,25.00287486224398,0.0575
0.06,-9.77853683644202,0.0638369726690131,0.07787577144791419,0.0006120494307013794,-0.0037094219750683595,0.00642957178713803,25.002999850005,0.06
0.0625,-9.83050767928503,-0.012547062102302067,6.476322521119151e-05,0.0017256144856772882,-0.00228574791074579,0.0030746710554127553,25.003124837245235,0.0625
0.065,-9.831873397429481,-0.029525663344738946,-0.025930269611799096,0.0027170103526492594,-0.003416634049311258,-0.0034078820147330604,25.00324982396469,0.065
0.0675,-9.812984969153945,0.04978624768738623,-0.003365376067541244,-0.0006206341213740936,-0.015658263004261208,0.0046041419642061645,25.00337481016337,0.0675
0.07,-9.854575998566638,-0.011705252450128975,-0.024143937882907023,-0.003549070875047816,0.00923058235525158,0.0052811085724138295,25.00349979584127,0.07
0.0725,-9.829174077130313,0.02003318306506936,0.007352312217403209,-0.006612966184165917,-0.008629577455136515,0.002749805526348533,25.003624780998404,0.0725
0.075,-9.776727676171785,0.010538777973681357,0.016661869762368206,0.01527719648648615,0.003354098369584729,-0.0034258957128542444,25.003749765634765,0.075
0.0775,-9.831286216461377,0.04681506175298394,-0.04139186998149093,-0.006992192136230363,-0.011068906983256022,-0.012911190929953395,25.00387474975036,0.0775
0.08,-9.843944397598761,-0.04407074458026911,0.032630826652964545,0.00456374451944925,-0.006805733213464206,0.002676953425516872,25.003999733345186,0.08
0.0825,-9.805333270928148,-0.022269673477082065,0.06106398577975244,0.004156635836827528,-0.005209786802258508,-0.010304238758773981,25.00412471641925,0.0825
0.085,-9.838855556762978,-0.04877000064401164,-0.005341270326735248,-0.002660482336475787,-0.005273238632023985,-0.004785282776745954,25.004249698972547,0.085
0.0875,-9.809918438094009,-0.005413387935106067,0.07966025637316422,0.005288252550109899,-0.0043540185005135155,0.010805471833972622,25.004374681005093,0.0875
0.09,-9.790013247190005,0.06421706269138652,0.05033809643196573,0.008457121719090363,-0.01442224350076315,0.0022555106183766976,25.004499662516874,0.09
0.0925,-9.880498164804214,-0.010517000082407173,-0.08650984486126274,0.0026975034054522546,0.009213955050352728,-0.007159320517131124,25.004624643507903,0.0925
0.095,-9.851309852724391,0.03696706359245748,-0.022154094688873607,0.0032229715996306293,-0.00198826383285285,-2.8071048463372593e-05,25.00474962397818,0.095
0.0975,-9.853644902765561,0.007822136618787378,0.03110466262937321,0.0036318260833736425,-0.001852150144286884,0.004488857886921444,25.004874603927703,0.0975
0.1,-9.839552070370923,-0.009916399521632466,0.02760050825607077,0.0001348181240629642,-0.003656848137955318,-0.002304997490399967,25.00499958335648,0.1
0.1025,-9.81326496332519,-0.007995479216549847,0.005312818436610836,0.004427233704069081,0.0029413055690372183,0.015577511578684351,25.00512456226451,0.1025
0.105,-9.816171377362332,0.012562197438135018,0.07316327490933362,0.009519387594665366,-0.0034022894578215066,0.006668537040488223,25.005249540651796,0.105
0.1075,-9.83413389914679,-0.017953261292936593,0.05867482278121814,-0.0024633174779399446,-0.01743199031958048,0.011877854887032073,25.005374518518337,0.1075
0.11,-9.853859589927044,0.056794892105562,-1.0255772423613599e-05,-0.0021704620439138627,-0.01567620434631383,0.003257880999820013,25.005499495864143,0.11
0.1125,-9.825661353729545,0.023160473614992922,0.04209358782781617,-0.006336703286118329,-0.013164674069465462,0.003529258349213095,25.00562447268921,0.1125
0.115,-9.790073923180277,-0.007328302958665669,-0.02298687403021754,-0.012824935324796399,-0.004723004006373474,-0.0005019793868014217,25.005749448993537,0.115
0.1175,-9.808004196069932,0.007022622125346353,-0.024221317087227266,-0.00684206125307142,-0.01874088687950635,-0.01378420944370287,25.005874424777133,0.1175
0.12,-9.806792723593855,0.03606336797913087,0.015545166634570172,0.0016707103826514658,-0.012006184743653898,-0.00033373486551581004,25.005999400039997,0.12
0.1225,-9.770455604363296,0.013436476469151578,0.0050079913743345476,0.0017479920177340437,-0.006647550401063018,-0.0031594135653977753,25.006124374782132,0.1225
0.125,-9.820821718565906,-0.020159083517592342,-0.03247065320379611,0.02057541480662366,-0.009611652061441378,-0.0037214388861863228,25.00624934900354,0.125
0.1275,-9.806397968167104,-0.029679948141424578,-0.020401385233293115,0.01821088659935669,-0.012826967252320022,0.008876589157894755,25.006374322704225,0.1275
0.13,-9.825384319571144,0.013471375544721172,0.008858771797077575,0.011102071644161167,-0.012023280800785671,-0.0045936136836931775,25.006499295884186,0.13
0.1325,-9.821332353800946,-0.06760274170155321,-0.004332864077965249,0.006346108004844864,-0.008833386217204383,-0.008216132608666937,25.00662426854343,0.1325
0.135,-9.851583995184688,-0.005504632747797222,0.03976965455068503,0.0094095981760557,-0.02166576629117132,-0.007437935470203216,25.00674924068195,0.135
0.1375,-9.793342552361997,0.007932594518081907,0.023112706477513095,-0.0008978448513515546,-0.008040221423247266,-0.005684462437611976,25.006874212299756,0.1375
0.14,-9.86904871036727,0.009223263509587479,0.023613273513058208,-0.0024277549762569918,-0.002017444133390802,-0.00033520923818164666,25.006999183396847,0.14
0.1425,-9.84567861526805,0.014126901142191381,-0.02234700868967618,-0.005182654439701661,-0.014526791509796688,-0.0026447040030071253,25.00712415397323,0.1425
0.145,-9.791413666427653,0.03544311114817942,-0.026128984049011064,0.013914075282187209,-0.003618208221139843,-0.003501974833470039,25.0072491240289,0.145
0.1475,-9.776728675314299,-0.01053275961249294,0.07161961996270991,-0.002132116238315736,-0.00832684861947635,-0.004808722378570244,25.00737409356386,0.1475
0.15,-9.83733937152701,0.0024504953539615376,0.017033884244341775,-0.00035287522642865957,-0.010768801455463876,-0.008747569585820007,25.00749906257812,0.15
0.1525,-9.837555016750503,-0.054497856187611986,-0.017162631413910816,-0.0009890759254269775,-0.006742178874287061,0.00240375169125108,25.007624031071675,0.1525
0.155,-9.778027480644528,-0.00858678629408319,-0.01851833279687051,0.009223015974812442,-0.012163222831369327,-0.009289864880931316,25.00774899904453,0.155
0.1575,-9.772661547075947,0.013892902881619163,0.011774975314996529,-0.0035864036343703533,-0.004480790522134088,0.002026071934905308,25.007873966496682,0.1575
0.16,-9.802202725020528,-0.0386888807427319,-0.002261805163039603,-0.00907378440685511,0.0004104859340479886,-0.005838581527444859,25.00799893342814,0.16
0.1625,-9.819764668614443,-0.00887097778069662,-0.0333280131629719,-0.0016854506014152447,-0.015165111056494592,-0.009991088203920277,25.008123899838903,0.1625
0.165,-9.793477625360294,-0.05179713150355899,-0.018690107350300154,-0.00997871045879298,-0.008917118416420526,-0.0024843924066118538,25.008248865728977,0.165
0.1675,-9.834632842883185,-0.0069149676217996146,0.03164542930586955,-0.016585873542576735,-0.012581626368299076,-0.005956002899677207,25.00837383109836,0.1675
0.17,-9.761413794951462,0.05961269699392014,0.016630173812488713,-0.006462518758206779,-0.010373996857867732,-3.721082411433513e-06,25.00849879594705,0.17
0.1725,-9.816356745386077,-0.08891578062526097,0.028652710547146194,-0.008024191166753191,-0.0038514361892514146,-0.008444830921668698,25.00862376027506,0.1725
0.175,-9.739799272769716,0.008096598315480208,0.005222540342618974,-0.005078288445551785,-0.012523123630631652,-0.014131976517606212,25.008748724082384,0.175
0.1775,-9.791064240921528,0.026956183684246775,0.012584069607422277,-0.0008902077739086772,-0.002764246108730989,-0.006678071992112164,25.00887368736903,0.1775
0.18,-9.816050538681628,0.021444796919891665,-0.03814232971444089,0.006164902364456095,-0.006960480076817906,-0.010375809285995356,25.008998650134988,0.18
0.1825,-9.874980122730213,0.0520207529823724,-0.01908500373148819,0.005862814852103997,-0.006847912719465441,0.004128756973720515,25.00912361238028,0.1825
0.185,-9.798909945342995,0.0501997065400476,0.034853069858006014,-0.002112623318482929,-0.016635755763221804,-0.005900953075290441,25.009248574104888,0.185
0.1875,-9.85092125602417,0.002652943563415477,-0.04850727063534744,-0.010962246311994368,-0.01963226735571034,-0.01798519745576989,25.009373535308825,0.1875
0.19,-9.827464697841169,0.032303483731141676,4.267366922026082e-05,0.0046889880093931805,-0.00047034036862688734,-0.006484712626468492,25.009498495992094,0.19
0.1925,-9.907585175338246,-0.07307299547593923,-0.019578776799923592,-0.0014900023223663181,-0.006735829484967164,0.008785997621131645,25.009623456154696,0.1925
0.195,-9.760484848496384,0.012990527670342932,0.004252497704892155,0.001005989946420111,-0.005242730467827422,0.010708984895977972,25.009748415796626,0.195
0.1975,-9.861811460959206,0.005397236226166683,-0.08694924835851749,-0.0013337739755791425,-0.008240337978182207,-0.0035693876317969744,25.009873374917895,0.1975
0.2,-9.815748417396728,0.03425815880619887,-0.038156385339514556,0.00455385622969821,-0.025345303141260593,-0.002489557069824423,25.009998333518503,0.2
0.2025,-9.78947354368337,-0.031427250290528,0.002850434571985971,2.3055441001315884e-05,-0.01724202436329772,0.0028535123737169947,25.01012329159845,0.2025
0.205,-9.818259315581942,0.004792451737037064,0.061601684759137854,-0.002965143560683986,-0.013468191693284557,0.003612625951852036,25.01024824915774,0.205
0.2075,-9.775109906354547,-0.01737571973928278,-0.0952446430552478,0.00398537803570787,0.0015459103377210934,0.01264989336836707,25.010373206196377,0.2075
0.21,-9.780069350859543,0.029236013378328676,-0.005098051304638615,0.00012812748089483135,-0.008780817623842745,0.004031595731207908,25.010498162714356,0.21
0.2125,-9.841289179367717,0.05155368330553562,-0.0699518935238381,0.002666405926484431,-0.001007653640510699,-0.007892408546251381,25.01062311871169,0.2125
0.215,-9.853991715408311,-0.05778872389353544,0.01121062436258364,0.009723095806004143,-0.01097991676004945,-0.004267336553311927,25.010748074188367,0.215
0.2175,-9.835198160350108,0.07082792611995442,0.002283182318404237,0.0027733813488412347,-0.001887482541218401,0.006113399741385682,25.010873029144403,0.2175
0.22,-9.816871746706248,0.02360549019443784,-0.02709876416971527,0.000638019695148497,-0.012389002843790107,0.014711555819188264,25.01099798357979,0.22
0.2225,-9.846222513363475,0.022158845432188358,-0.02569571876098577,0.012474256979644136,-0.010921851500987897,0.006561565307103492,25.01112293749454,0.2225
0.225,-9.780661746692992,0.01157145532141029,0.001316535151397521,8.649350035744643e-06,0.0015020461943156729,0.002351296293192311,25.011247890888647,0.225
0.2275,-9.818744465175875,-0.007113521566726679,0.01334874179569094,0.008856983485961466,-0.016416544729173664,0.007664430242846609,25.011372843762118,0.2275
0.23,-9.833642308604214,-0.07138472153095046,0.0010026458950591463,0.006113008964503009,-0.006839281510929831,0.014144190761186084,25.011497796114952,0.23
0.2325,-9.828191044410053,-0.04676468931094757,0.0263171784338492,0.018961144234171383,0.005942840315883308,0.013986440313875439,25.01162274794715,0.2325
0.235,-9.823407190881605,-0.058433942882911726,-0.010585620948418294,0.0030941568149175265,-0.002612622124569203,-0.002026787322982679,25.011747699258716,0.235
0.2375,-9.835655834807994,-0.05821999616375154,0.003694324133542655,0.017255973080713305,-0.00260995938928142,0.009898357623602111,25.011872650049657,0.2375
0.24,-9.853945530967335,0.02247742889401251,-0.036086691531740746,0.018548986408947088,0.005790172053585132,0.006251364050162874,25.01199760031997,0.24
0.2425,-9.785366543713751,0.011188994557602548,0.0021514437588111427,0.010128587383175881,-0.005221454914122364,-0.0022533172310387727,25.012122550069655,0.2425
0.245,-9.840074578930171,0.030970952917657214,0.020287301088824348,0.0010950497204811468,-0.022390537221195467,-0.004312459658905706,25.012247499298716,0.245
0.2475,-9.822656903855753,0.021911969654108736,-0.04110126391047638,0.01061012769490369,-0.007166257265185378,0.009026401168117317,25.01237244800716,0.2475
0.25,-9.855661395086095,-0.002334907170098587,-0.010561870626866114,0.0007867683784557834,-0.008305461849319571,0.009511390294869127,25.012497396194988,0.25
0.2525,-9.79981577095816,0.0011356294087714962,0.036921845013029,0.0011685218470770574,-0.0030857931347621,0.006710326793337591,25.012622343862194,0.2525
0.255,-9.861539711590412,0.01724772497681868,0.010420951175866845,0.013484704647977425,-0.011972202930945931,0.012009992632577203,25.01274729100879,0.255
0.2575,-9.766974901919419,0.0034562452922107336,0.013889182819862653,0.006839231165960368,-0.010372210193452254,0.0056370402788976336,25.012872237634767,0.2575
0.26,-9.749764305908363,0.0285707213208787,0.013739148218504946,0.0008418912486980201,-0.016353860292162986,0.007272747860242875,25.01299718374014,0.26
0.2625,-9.826150200632348,0.004641288302727737,-0.07407181426071502,0.0001799788035985869,-0.006978461984552604,0.015196599713259209,25.013122129324906,0.2625
0.265,-9.84333627766801,0.021315454269161007,-0.06833530510717284,-5.9324711748177245e-05,-0.017341469626598723,0.011428728272027082,25.013247074389064,0.265
0.2675,-9.811623288668544,-0.0010325494579629807,0.015477608881060546,0.004322744829758017,-0.012827162822636504,0.00144862552851589,25.013372018932618,0.2675
0.27,-9.870168404086716,-0.07003332344506608,0.042533026865698216,0.003870292530480382,0.0034442727291355106,-0.002664174551143353,25.01349696295557,0.27
0.2725,-9.802822914736481,0.017381027004038284,0.05724114584704197,0.014602410394535173,-0.011100623213399862,-0.004439677753748946,25.01362190645793,0.2725
0.275,-9.803896146721236,-0.06697626996620934,-0.02273676353810372,0.0024343157993837253,-0.00288269580770705,0.003462316520498103,25.013746849439688,0.275
0.2775,-9.787011744294208,-0.016939648907755938,-0.024510993131751868,-0.0008361032414856556,0.009102273542427626,-0.0084377847533118,25.01387179190085,0.2775
0.28,-9.840029339538239,0.04641362064608598,0.033596673646437786,-0.003906757880415989,-0.003376404367364894,0.0017397424501405035,25.01399673384142,0.28
0.2825,-9.878796375007663,0.06338206334778822,-0.029043851020203303,-0.004762270418077643,-0.021661249666584406,0.007669141818074879,25.0141216752614,0.2825
0.285,-9.737128565239164,-0.04313156922631752,0.041781821305858786,-0.007475561787737521,-0.010192440951381549,0.009437211919124115,25.014246616160793,0.285
0.2875,-9.824708704830911,-0.0015587386218075235,0.025541823639450616,-0.009005714185544335,-0.0030398657633396286,-0.0004384941841007457,25.014371556539604,0.2875
0.29,-9.8364240456663,0.01132419811910681,-0.00383538566394997,-0.004374613703082075,-0.012330472728921914,-0.006531233463218484,25.014496496397825,0.29
0.2925,-9.776727890981375,0.04339272044047644,0.05255585656271675,0.0035678787683074724,-0.01023515027284047,0.004268291194366569,25.014621435735467,0.2925
0.295,-9.808348068626527,0.009631639021407356,-0.024390128456957032,0.006412733161745815,-0.013878039331798568,-0.0025756277796591858,25.014746374552526,0.295
0.2975,-9.835958585718261,-0.04468164672312044,-0.003039124184098226,-0.007412682271212517,-0.008948916338996152,-0.003916054502653993,25.014871312849014,0.2975
0.3,-9.795996803430857,0.006574816917664873,0.020749381936078354,-0.0032275733692142122,-0.018970152321265338,-0.0006347614619361289,25.01499625062492,0.3
0.3025,-9.853749895626832,0.06276206935483018,-0.004850121052965676,-0.002802133045792143,-0.02283981207790018,-0.010781409737085523,25.015121187880258,0.3025
0.305,-9.777925728376852,0.009134908257623716,-0.04454307546125448,-0.004947635410921707,-0.011524983109014784,0.0026938436283317816,25.015246124615025,0.305
0.3075,-9.831476973339146,-0.11986685055893415,0.0016751173674546616,-0.010000345181802926,-0.01140730294019105,-0.003174764365924061,25.01537106082922,0.3075
0.31,-9.81545952076644,0.04083821042642766,-0.06030426363039908,0.0049029197169836915,-0.017810025088816468,0.009096217596390364,25.01549599652285,0.31
0.3125,-9.804554951775955,-0.005119398917961163,-0.04274296148510971,-0.00298936328006545,-0.014061274105634436,-0.009428687793286592,25.015620931695917,0.3125
0.315,-9.853729930776064,-0.035915979690420846,0.023113527038923262,0.0030053239205335824,-0.01608863741623451,-0.009783274361556116,25.01574586634842,0.315
0.3175,-9.777187057134997,-0.05024764367342558,-0.018153447685396954,0.0023286561209563744,-0.01258160874715317,0.0014480216559113618,25.015870800480364,0.3175
0.32,-9.802240414456813,0.006588732174591655,-0.06100874205641073,0.012812672445691,-0.02327584030794405,0.010966127710284285,25.015995734091753,0.32
0.3225,-9.836546700981055,-0.05273854569259633,0.031420245746570194,0.012021805063958453,-0.03183022315503849,-0.004830635345399011,25.01612066718258,0.3225
0.325,-9.71492257139229,0.0017525336214923432,-0.07408265198274393,0.007951321668726944,-0.014879274081603883,-0.01347605898752403,25.01624559975286,0.325
0.3275,-9.77274544918211,0.059736736894791254,0.04542739209215585,0.00043423194602131053,-0.0049074958482768155,0.016138340216858418,25.016370531802586,0.3275
0.33,-9.801507668850155,0.020444243253180835,-0.00913361000134122,0.0008123509522328064,0.0009740454993708136,0.012863532556207131,25.01649546333176,0.33
0.3325,-9.790274620208994,0.02987043588047578,-0.03749007498753998,-0.003144700054550806,-0.006124636263602959,0.00929979487393574,25.01662039434039,0.3325
0.335,-9.837243896499455,-0.01563504441998918,-0.015176119271342924,0.0010712001264967259,-0.01372747296131123,0.005932276328783509,25.016745324828477,0.335
0.3375,-9.802130696039152,0.03986971661798944,-0.04567867351135862,0.010905212440718083,-0.013623783562418829,0.011654891548593473,25.016870254796018,0.3375
0.34,-9.76901168683975,-0.0010338275079296803,-0.10066862209754164,0.015975805441525277,-0.017141089331031836,0.011114548187546036,25.01699518424302,0.34
0.3425,-9.817387743409121,-0.005299253973609979,0.006168329384411591,0.006401532913301971,-0.01512483124188263,0.014138618179051828,25.017120113169483,0.3425
0.345,-9.789864606340418,-0.0001274528374227241,-0.0405011224583896,-0.003684435067748369,-0.01013746934958815,0.02845473489644563,25.017245041575407,0.345
0.3475,-9.782917115331735,-0.026799217350520987,-0.049610654156583174,0.0020568616497785193,-0.007221056811865762,-0.006223283737193618,25.017369969460805,0.3475
0.35,-9.834955452775827,-0.02006050360492084,-0.0073071051888202974,0.0022386939304634016,-0.0031726188272706984,0.011470353811635723,25.017494896825664,0.35
0.3525,-9.818970997298477,-0.00839491832106036,0.024623833822758966,0.0039710357822945784,-0.01834856475007149,0.020564040597122676,25.017619823669996,0.3525
0.355,-9.774493145782849,0.0235764849775318,-0.02344644677197362,0.01434747479037029,-0.008972560097917371,0.010352091965140921,25.017744749993803,0.355
0.3575,-9.83025996427048,-0.005879282995171013,-0.019585993813062037,0.004345672445859761,-0.01875430874496102,0.018068196281454868,25.017869675797083,0.3575
0.36,-9.785043769881769,-0.011764523095641645,-0.05139333315671851,0.016082209178014416,-0.008437770410645832,-0.000677263846383537,25.017994601079838,0.36
0.3625,-9.843011911211008,0.059356544640849586,-0.03558241059625246,0.007133183980743132,-0.008860756914299946,0.009470060619213507,25.01811952584207,0.3625
0.365,-9.848849291097238,-0.0065131547306782065,0.061266129056162,0.017089368032771005,-0.006880923733721502,0.028599501195045493,25.018244450083788,0.365
0.3675,-9.797206542538106,0.016476214038250378,-0.0642531941794282,0.013549856042494418,-0.009195854627886583,0.013812380211984514,25.01836937380499,0.3675
0.37,-9.856465511794259,0.003894940472211916,-0.031117935585495526,0.005296463453520948,-0.0025518218063174105,0.015358520302872698,25.018494297005674,0.37
0.3725,-9.798363308931911,-0.03868535245704242,0.02601903257031098,0.014661650248209555,-0.0033807239043145668,0.005840407463179903,25.01861921968585,0.3725
0.375,-9.767975000299346,-0.05599545949264773,0.0015098960967476847,0.013668862635480707,-0.00805845134032032,0.005970909965945797,25.018744141845513,0.375
0.3775,-9.818063069034531,0.051709156860272984,0.00393806510521421,0.009933619459766504,-0.012280204829834888,0.02183409442419458,25.01886906348467,0.3775
0.38,-9.767883972904015,0.0034969103502246056,0.004074930122516111,0.020870705253197876,-0.00818010197640339,0.0030787670237333534,25.018993984603316,0.38
0.3825,-9.72910218041434,0.07688828670315301,-0.07481636172599929,0.013078393322437177,-0.013235974429184796,0.010402409872354027,25.019118905201463,0.3825
0.385,-9.795714659620689,0.009790992490824092,-0.05011502607085186,0.01447093090863228,-0.008268028621011286,0.01580794947619872,25.01924382527911,0.385
0.3875,-9.840519312019124,0.0049673530782808634,0.023458730448953163,0.007080413860183978,-0.011916210218725923,0.01374337271834856,25.019368744836253,0.3875
0.39,-9.791944656996243,-0.013596998048826893,-0.041717365127981486,-0.005324451057896319,0.013277816782869335,0.006182894043606273,25.0194936638729,0.39
0.3925,-9.873664880634939,0.05985363249469126,-0.02077779790633199,0.006640276235969196,-0.020687008317084914,0.009846590817973585,25.019618582389057,0.3925
0.395,-9.83067202593391,0.01836775459036607,-0.01615304084701992,0.009326982158090719,-0.014537197799968777,0.014964245046618013,25.019743500384717,0.395
0.3975,-9.807013854458665,0.02620398692749107,-0.033294585530238896,0.00549038421717062,-0.005444499209104019,0.012461864607733353,25.019868417859886,0.3975
0.4,-9.850146875638794,-0.005650786371038327,-0.01109026606285745,0.006760314478330387,-0.021933751118938603,0.00813381895896106,25.01999333481457,0.4
0.4025,-9.850692041782647,-0.03867383137757758,-0.04334806239874346,0.0013990895419430356,0.0009443316833991841,0.003264882491658905,25.020118251248764,0.4025
0.405,-9.775234207000468,0.053371343289911714,0.04310612082546831,0.008696162737160156,-0.013929732665486685,0.0024102879385242163,25.020243167162473,0.405
0.4075,-9.830793419758736,-0.016010367229562318,-0.054901206895794225,-0.0022854250297666126,-0.0183342820002682,0.005396157453586953,25.020368082555702,0.4075
0.41,-9.739481109186405,-0.011127319669448674,-0.01919333108270915,0.007216415183855528,-0.011125727135178096,0.013988776805972311,25.020492997428455,0.41
0.4125,-9.826093539136373,0.007685080047496065,-0.047995447465025036,-0.00011810222438926729,-0.01153495420627492,0.001797358208486447,25.020617911780725,0.4125
0.415,-9.83318630827214,-0.030957871030537747,-0.08769358180859645,0.0071648557536007846,-0.014221615401659804,0.00369072927410199,25.020742825612523,0.415
0.4175,-9.796239610117631,0.030317282163162568,0.030614360733695417,-0.0011080509392862852,-0.010474602259422443,0.008051276249632833,25.020867738923847,0.4175
0.42,-9.745031219331894,0.041369627004560275,-0.011285904379616555,0.006438051451288443,-0.020308318355133095,-0.004231489438946916,25.0209926517147,0.42
0.4225,-9.784137052675648,-0.012175197619155604,0.007807143897361063,0.002319322135718952,-0.017168802238066928,-0.005676211570481284,25.021117563985086,0.4225
0.425,-9.818383721673253,-0.07753290324101933,-0.015199899422922237,0.001415409304757418,-0.011908520895900443,-0.003482499155083994,25.021242475735,0.425
0.4275,-9.80921719910233,-0.039263298706061045,0.00788776736211897,0.0027853372913196144,-0.020085643483257542,0.0027910839581516264,25.021367386964457,0.4275
0.43,-9.765389389323891,-0.03560313607883315,0.021055194889236527,-0.00315124078286176,-0.01723647232230617,-0.002636392954121295,25.021492297673444,0.43
0.4325,-9.768673441385669,-0.02365359721725524,-0.019129488428120966,-0.013776465082231482,-0.000554926868641982,-0.007360127477881799,25.021617207861972,0.4325
0.435,-9.838319018350026,-0.011640856916494231,-0.01691361435899746,0.011453171969772212,-0.01080484478652221,0.0005787806567160445,25.021742117530046,0.435
0.4375,-9.765393792108984,-0.016896707664816026,-0.07065041334249293,-0.003451325609197199,-0.02167270458954102,0.00868927900219291,25.02186702667766,0.4375
0.44,-9.919816720244235,-0.020809977188558294,-0.058780235256850895,-0.001796998846860146,-0.013664131097066805,0.002060787677935601,25.021991935304822,0.44
0.4425,-9.802011764560703,0.011841539601094457,-0.0618087893465555,0.006084582455901887,-0.010011439784400212,0.012797671396872464,25.022116843411535,0.4425
0.445,-9.786941537694474,0.002000697229963432,-0.009222984652152783,0.005079659283381945,-0.012095020717042493,0.0006945149320266228,25.022241750997793,0.445
0.4475,-9.814941406897018,0.044312370405614615,0.010547861320144312,-3.358626911814048e-05,-0.017603431287051764,0.002450904568490183,25.02236665806361,0.4475
0.45,-9.796118296421861,0.047577625608437146,-0.01907449281856321,0.004583984540920161,-0.012426525399469928,0.016695093236777536,25.022491564608977,0.45
0.4525,-9.805232405844956,0.021937380802970113,-0.027001684200158294,0.001119198740648526,-0.014331554323859637,0.009871512066503827,25.022616470633906,0.4525
0.455,-9.852976134824402,0.0639256224335295,0.02334559551933573,0.01995654821507934,-0.015104088876766552,0.011699497819756776,25.02274137613839,0.455
0.4575,-9.848050039948726,-0.026146296314230336,-0.039494621228154225,0.014617348269631649,-0.011732981697161044,0.02020781164858501,25.02286628112244,0.4575
0.46,-9.84907028486813,0.024738621392379295,0.04325579191931929,0.006360348192768926,9.84394936408093e-05,0.012338995747169946,25.022991185586047,0.46
0.4625,-9.787469156922386,0.06362870072701768,-0.037385551069822255,0.006066059282801534,-0.006695632560132565,-0.0027258402414873425,25.02311608952923,0.4625
