time,acc_x_g,acc_y_g,acc_z_g,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s
1765408370.466744,-5.699426,6.343854,4.919296,-0.007178,-0.005345,0.000305
1765408370.466994,-5.934959,6.310377,5.246293,-0.008399,-0.009010,-0.000916
1765408370.467244,-5.981587,6.313366,5.265423,-0.007483,-0.007789,0.000153
1765408370.467494,-5.755619,6.362983,4.873266,-0.006567,-0.002749,0.000611
1765408370.467655,-5.705403,6.340267,4.904351,-0.009163,-0.009927,-0.000458
1765408370.467855,-5.851267,6.315159,5.153634,-0.009927,-0.008094,0.001527
1765408370.468055,-5.944523,6.346843,5.166188,-0.007789,-0.010385,0.000916
1765408370.468255,-5.844093,6.396460,4.948589,-0.005498,-0.001680,-0.001680
1765408370.468455,-5.860831,6.412003,4.962935,-0.006414,-0.004123,-0.002596
1765408370.468646,-6.105929,6.456838,5.264227,-0.010385,-0.007025,0.000611
1765408370.468896,-6.225490,6.576398,5.313247,-0.010079,-0.005498,-0.000916
1765408370.469146,-6.164513,6.719273,5.059780,-0.012981,-0.012217,-0.002902
1765408370.469396,-6.247608,6.681014,5.164992,-0.022602,-0.012217,-0.003207
1765408370.469683,-6.377331,6.911764,5.339550,-0.028253,-0.014813,-0.005192
1765408370.469933,-6.251792,7.113821,5.104016,-0.036499,-0.007636,-0.008552
1765408370.470183,-6.458632,7.252510,5.229554,-0.053451,-0.009927,-0.011301
1765408370.470433,-6.663079,7.230391,5.451339,-0.063835,-0.006567,-0.008858
1765408370.470676,-6.637971,7.188546,5.223577,-0.072693,-0.008094,0.001069
1765408370.470926,-6.425154,7.068985,5.025107,-0.088270,-0.005651,0.000000
1765408370.471176,-6.539933,7.068388,5.285748,-0.090103,-0.007178,-0.009927
1765408370.471426,-6.606885,7.170013,5.367049,-0.099724,-0.003207,-0.020006
1765408370.471682,-6.477761,7.177187,5.259444,-0.109498,0.002138,-0.022602
