time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,t_norm
0.0,-9.446566236585078,0.005729249778419383,0.0451321800614116,-0.001789922872782516,-0.0056424625492593455,0.0016103316616503868,0.0
0.0025,-9.541077001467889,0.05760991567040846,0.10724872553490308,0.0025050879726631332,-0.015559201654026437,0.00319633107835884,0.0025
0.005,-9.58487579825632,0.07019494551662439,0.07143055849581798,0.0025240485285303814,-0.0009592592178267852,-0.002845840349801476,0.005
0.0075,-9.558194720950544,-0.025762612778632666,0.07736009660724763,0.003877692245508585,-0.004668753563782152,0.00037895749818607196,0.0075
0.01,-9.752891250291222,0.013755709927797607,0.06539737252235907,0.002250295081836526,-0.0008020966488109928,-0.011121520521022785,0.01
0.0125,-9.75152123989082,-0.03150624086309307,0.04915044193504495,-0.0023624781603805954,-0.004232598195303622,0.00079856793380406,0.0125
0.015,-9.763730679005626,0.01718915485274677,0.07470993204338763,-0.003923158864340456,-0.005754133561874595,0.0033004150654770796,0.015
0.0175,-9.82298675258062,-0.013452444386081262,0.04222226017400257,-0.0034015655121415484,-0.005510579697417646,0.0031025929745369064,0.0175
0.02,-9.802658746670073,-0.0394305613611143,0.005693082818677853,0.0032217605184820058,-0.005731200432496512,-0.000314123564999935,0.02
0.0225,-9.8675672939771,-0.046581253706167565,-0.07949879286167,0.002956976232143203,-8.377660450078494e-05,0.009194244377122128,0.0225
0.025,-9.891965092704726,0.04158634835146031,-0.021540541384077197,-0.0016467288819573063,0.005272420121126918,-0.005004839368054604,0.025
0.0275,-9.923406952097016,-0.05562112059309811,0.06261459305688091,0.00037905425836171693,-0.002035901335647848,0.006187523398946464,0.0275
0.03,-9.799968705604307,-0.0011823164786053321,0.03677280994914645,-0.00014139674988082612,-0.0077671135978239145,0.008254869151210308,0.03
0.0325,-9.82549720473343,0.008754807440380598,0.05981702710630414,-0.0027018567640717025,-0.006135449849795976,0.015636903907672445,0.0325
0.035,-9.788968502012658,0.0001283238624527963,0.02733256687040574,0.0046807754702749595,-0.00447375703262818,-0.0024010555914143247,0.035
0.0375,-9.855828264098458,-0.008763591607383424,-0.004587939562551388,0.00031750919224267035,-0.006857220702571643,-0.005086488619795143,0.0375
0.04,-9.797000172162372,-0.021150025698812004,0.02744912145569915,-0.0017727973500268192,-0.007402406210614687,-0.0005311129259005883,0.04
0.0425,-9.820270833596652,-0.0788377366364599,0.0015090769277201722,-0.016152635048606326,-0.008134997583206955,-0.0002264037534258115,0.0425
0.045,-9.866113320565235,0.028529495319661403,0.08238535991836649,0.010603669573741113,-0.004211729974198886,-0.003098401246811387,0.045
0.0475,-9.760463490160184,-0.051780697614625046,0.0375556523895163,0.001870115334029716,-0.0066432798396699015,0.0028564092821898976,0.0475
0.05,-9.847235803416256,-0.030253146326873925,0.01018138126996947,-0.01165120723302189,-0.01054691184614272,0.0038793812335490806,0.05
0.0525,-9.837436962875886,0.012841811972479253,0.024697430333728145,-0.004802267760776815,0.0021524438436991904,0.007192388986125706,0.0525
0.055,-9.82405954075423,0.0406479510724163,0.00044965350462076005,0.00337290862271934,-0.006061757138812052,0.004513023845834338,0.055
0.0575,-9.89869430844962,0.008664413623611087,0.02768733969848407,0.002873230463827898,0.004168032712290641,0.008196028431188964,0.0575
0.06,-9.846026643792788,-0.023223016747277198,-0.0152890044461036,-0.003766223877876011,-0.0015739715767198272,0.005042168717131761,0.06
0.0625,-9.867850980416534,-0.035672198822712504,-0.022670646704889715,0.0013298883959237322,-9.072942104014847e-05,-0.004215914737743129,0.0625
0.065,-9.828375334726221,-0.02960870869181718,-0.0040572467214742055,0.002828548163948413,-0.009168903025952644,0.006443782464763837,0.065
0.0675,-9.768764566678756,-0.05320545667296221,-0.015949923213743725,0.00586578507663914,0.0019232022609250905,0.002494775750088654,0.0675
0.07,-9.886380053008423,-0.04928350282934288,0.018812608709813064,-0.0044413116406270894,-0.005874555681137527,-0.012291647365819995,0.07
0.0725,-9.809275212661746,-0.00958173954714979,0.019863688509692647,-0.0030948886147006897,-0.013810948509833672,0.0008220645239763901,0.0725
0.075,-9.848665281882928,0.02797595403459896,-0.022296780508092997,0.0050438846715701036,-0.009351134258160481,-0.00443450085094442,0.075
0.0775,-9.832495512440458,0.03668500968441478,-0.0036574586862378787,-0.004135355252677271,-0.005120605002324353,0.00017208587062111192,0.0775
0.08,-9.818576072637823,-0.009416153302894872,-0.022416995869801518,-0.0024240917759236614,-0.003903498897315073,-0.007702974385744012,0.08
0.0825,-9.794693518626339,-0.02400696896151948,-0.06931793016607524,-0.005672984105149994,-0.005668971926258583,0.004214758071119446,0.0825
0.085,-9.832979025893522,-0.017030960054834184,-0.019843167183841562,-0.005539612530468996,-0.0049076511986454,-0.010407631982668218,0.085
0.0875,-9.781735638639118,0.048627344141188404,-0.07082810555917841,-0.004286908389083629,-0.008965314128401706,-7.107556754572768e-05,0.0875
0.09,-9.774208934847701,0.026174395874448537,0.007728488658443726,0.0026969428695109497,-0.008734702455229297,-0.004474579265294033,0.09
0.0925,-9.809399723816647,-0.003917614631414289,0.012535503165291225,-0.0021598781365990993,-0.008887090687626657,-0.005930681474943923,0.0925
0.095,-9.862204468453072,0.0053347112676497875,0.01705707416230573,-0.00017560997739656832,-0.011593315310795034,-0.0010301697551699574,0.095
0.0975,-9.882794803607466,-0.03598683906848737,0.026030300770711508,0.001243180194970587,-0.003510804191221784,0.0013693530864742598,0.0975
0.1,-9.865509205918821,-0.0861381898466467,0.0271910062069378,-0.0032582001141335352,-0.002267825837818806,0.00159608706138214,0.1
0.1025,-9.791777985019399,0.023774807047867604,0.0032746271591471855,-0.008406479380766232,-0.00970887079975665,8.205883368796187e-05,0.1025
0.105,-9.770770436161262,0.0489379890912024,-0.02509747877795432,-0.006922523437709533,-0.01620385509026976,0.005987142682748725,0.105
0.1075,-9.872832542189451,0.05225873442267913,0.006779322160366214,0.0026961127317093386,-0.004208170016043268,-0.002159348068669202,0.1075
0.11,-9.85851281732202,-0.011213996925595555,-0.03801097462075724,-0.006299488875047094,-0.011208326533862377,0.0013162666098547678,0.11
0.1125,-9.824328471357388,-0.026685205312472825,0.07407980000428976,0.007396233211698233,-0.005050501807661916,-0.0020637433626671726,0.1125
0.115,-9.84972732549555,0.015209933417278084,0.04933620512599625,0.0026305116851537626,-0.009756546939835072,0.0010280049521719822,0.115
0.1175,-9.780940809266841,0.02140674782115158,0.005979716664721803,-0.00021142929636867503,-0.0035782675809055402,-0.012815544716772018,0.1175
0.12,-9.76398948304308,0.10623669884277094,0.06040045286838451,0.004980514810906422,-0.012313430400017804,-0.0017534783907803314,0.12
0.1225,-9.868994867651152,-0.06189390100340985,0.009035719024085979,0.008674438735341527,-0.003902641070616217,-0.00027928487510932016,0.1225
0.125,-9.836128913030274,0.05336498372866792,0.021239021722682577,-0.005295334198185884,-0.0031115151687186853,1.207888809222194e-05,0.125
0.1275,-9.827474622283527,-0.018656261617472726,-0.01916197628285563,0.0011602530898588632,-0.0059380394798769056,0.009465261565859567,0.1275
0.13,-9.755787097777054,0.057167335335848224,-0.010976229243289644,-0.002559256782276153,-0.008609261715009505,0.007751035468034648,0.13
0.1325,-9.878462416240664,-0.025846524081953013,-0.016340627545454525,-0.006354514785353771,0.004788773097288026,0.00015988244375013955,0.1325
0.135,-9.83163015232071,-0.030822175359938555,0.018786624009571477,-0.0024221597642082567,-0.012179566777884272,-0.0021583435077025055,0.135
0.1375,-9.807180816193306,-0.028275051683606403,-0.08102670716849399,0.0045203955326413876,-0.012486466009758045,-0.0018192236295271867,0.1375
0.14,-9.829782707372017,-0.0039872108708950875,0.033135978575620305,-0.004591992614228518,-0.006344990887062635,-0.0010497023258191495,0.14
0.1425,-9.83189309544266,0.006828688844421545,0.017617180329925243,0.0051064083507072104,-0.007104024521926394,0.005021817585818103,0.1425
0.145,-9.875381168255384,-0.03863644697266162,0.026336677789612364,0.0017203867680064527,-0.006248646305990222,-0.003215586334745265,0.145
0.1475,-9.83753026796802,0.02870915876374317,0.07237384674180009,-0.0015672720931332112,-0.0010415112635571934,-0.0016566309515590653,0.1475
0.15,-9.878409141225967,0.018262934770856217,0.04914129253722965,0.008591445009835545,-0.00454091088946456,0.007425388301087043,0.15
0.1525,-9.805464157635788,-0.039741168705300436,0.041183224512238686,0.0021689986023994672,-0.011048201692844876,-0.0021263008160603983,0.1525
0.155,-9.821225579218655,-0.019061099342453664,-0.011748382390027061,-0.005907478929022048,-0.014213595464646712,-0.006322176476762521,0.155
0.1575,-9.827207868298581,-0.004411090360894382,-0.055722350300630774,-0.0034173922687650493,-0.004375282095223349,0.0002372574040400576,0.1575
0.16,-9.817129355073646,0.006755003742731593,-0.02106779645170636,-0.001123113394367135,-0.014666949753091381,0.0061210046667522265,0.16
0.1625,-9.846950471863991,-0.05418133437308987,0.057964667876298365,0.0017646992445118778,-0.008175652721885158,2.404699452684289e-05,0.1625
0.165,-9.757107911287523,0.031163477203041915,-0.08192322803867169,0.0005116878635697149,-0.015045467684409003,-0.0035793729753186804,0.165
0.1675,-9.821090729302616,-0.0015854410028141664,0.021160870163893685,-0.010469789304335028,-0.004173463475902927,-0.005482834707799678,0.1675
0.17,-9.728154847866966,0.008587233678587828,0.013701800853796535,-0.007372270853680785,-0.014493574376649663,0.007635868453328346,0.17
0.1725,-9.76628706465797,-0.01384201387161969,0.007548503639209709,-0.007387357796839618,-0.007086090446099119,-0.0004628653877578985,0.1725
0.175,-9.876717830393147,0.03881788814310094,-0.018040803324636527,-0.0018002382788311708,-0.006026776737201745,0.004391797707857737,0.175
0.1775,-9.879762418069133,-0.002132907424891541,0.0657491528839278,0.0048714595887683464,-0.010057361879803621,-0.0059613653198249935,0.1775
0.18,-9.806781023760813,0.015663863195771323,0.011629819480674037,0.0020170055842380504,-0.012535122927618188,-0.002853312844696048,0.18
0.1825,-9.791179974534879,0.04739502703575004,-0.004432706481394661,-0.004269010932739971,-0.010931047879290723,-0.0007609119601378671,0.1825
0.185,-9.804999076519765,-0.011214524501719387,-0.056895056326523884,-0.0040884990032414685,-0.0019213694584868579,0.00949277380386673,0.185
0.1875,-9.771272299114182,-0.01434021078223315,-0.005914022311438961,0.002188195025949348,-0.003466334615062675,0.0018031664593040468,0.1875
0.19,-9.83299994578284,-0.10139137732243046,0.04181900775582212,0.007484247482290676,-0.00045916330798735964,-6.447211204643564e-05,0.19
0.1925,-9.853739684554638,-0.011036833743164536,0.056751542214851715,-0.011822064519913645,-0.005904368750030705,-0.007659928305062237,0.1925
