time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766534349.402345,-7.202294,-0.079507,-6.561453,-0.005956,-0.008552,0.000916,-7.088713,-0.118364,-6.593735,0.003360,-0.012675,0.004276,-7.054638,0.120756,-6.606885,-0.007789,0.006109,-0.005040,-6.865135,0.010163,-6.603299,0.010079,0.005192,-0.004581
1766534349.402345,-7.327833,-0.105213,-6.476565,-0.007483,-0.007178,0.001222,-7.155666,-0.182927,-6.567431,0.005956,-0.012065,0.003207,-7.125776,0.077714,-6.508847,-0.008858,0.002902,-0.001985,-6.958392,-0.032281,-6.614059,0.007636,0.006720,-0.005803
1766534349.402345,-7.339788,-0.150048,-6.470587,-0.007789,-0.006109,0.001069,-7.186154,-0.184122,-6.565040,0.000916,-0.009774,0.001833,-7.172404,0.059182,-6.536345,-0.008858,0.004276,-0.003665,-6.993064,-0.074127,-6.651123,0.008247,0.006720,-0.004123
1766534349.402345,-7.342180,-0.139885,-6.442491,-0.009774,-0.004276,0.001069,-7.180774,-0.173362,-6.579985,0.000916,-0.008399,0.003512,-7.141917,0.074127,-6.553681,-0.009774,0.007941,-0.003665,-6.961979,-0.065758,-6.600908,0.008705,0.010537,-0.005651
1766534349.402345,-7.259086,-0.109995,-6.584169,-0.007330,-0.002138,0.001222,-7.082137,-0.157819,-6.620038,0.002596,-0.008858,0.002138,-7.114418,0.096844,-6.581181,-0.009774,0.007330,-0.001374,-6.933883,-0.049020,-6.613461,0.009468,0.007178,-0.004429
1766534349.402345,-7.216044,-0.112984,-6.573409,-0.006720,-0.007025,0.000153,-7.025346,-0.143472,-6.598516,0.004887,-0.009468,0.002749,-7.033117,0.089072,-6.600908,-0.009621,0.005803,-0.004429,-6.878287,-0.026303,-6.575800,0.007789,0.007178,-0.007025
1766534349.402345,-7.223815,-0.062171,-6.590147,-0.006567,-0.006414,-0.001833,-7.046866,-0.120756,-6.579387,0.004887,-0.009010,0.002596,-7.048062,0.120756,-6.609277,-0.009621,0.001527,-0.004887,-6.854375,0.035868,-6.541128,0.009316,0.007178,-0.005956
1766534349.402345,-7.214848,-0.065758,-6.555475,-0.005956,-0.009621,-0.001374,-7.032519,-0.103419,-6.560257,0.003971,-0.010232,0.004123,-7.031323,0.142276,-6.581778,-0.008858,0.004123,-0.003665,-6.877091,0.023912,-6.563844,0.008399,0.007178,-0.006567
1766534349.402577,-7.250118,-0.092061,-6.543519,-0.010079,-0.007636,-0.000611,-7.075561,-0.168580,-6.612864,0.003360,-0.012828,0.000305,-7.046866,0.074127,-6.614059,-0.008705,0.006720,-0.001985,-6.905786,-0.054400,-6.634983,0.006567,0.002596,-0.005498
1766534349.402577,-7.281204,-0.142874,-6.485532,-0.007636,-0.006414,-0.001680,-7.116211,-0.192492,-6.604494,0.002443,-0.008858,0.001374,-7.128167,0.051411,-6.565040,-0.008705,0.006414,-0.003665,-6.928502,-0.083692,-6.642754,0.008399,0.005651,-0.006261
