time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,t_norm
0.0,-9.523310736585078,0.005881616014271583,0.06898663006141159,-0.001789394192062516,-0.0056424625492593455,0.0016102268992003869,0.0
0.0025,-9.606293476467878,0.05774306337226226,0.12752720718489977,0.0025053560896761327,-0.015559045017210936,0.00319644652697134,0.0025
0.005,-9.638564248256298,0.07030887468447979,0.08813307179581148,0.002524056081836381,-0.0009589459441957851,-0.0028455046901264755,0.005
0.0075,-9.600355145950513,-0.025667902144775566,0.09048664155723793,0.0038774392351075843,-0.004668283653335652,0.00037951336892357257,0.0075
0.01,-9.78352365029118,0.013831202027656309,0.07494794912234606,0.002249781507728525,-0.0008014701015489928,-0.011120744439222785,0.01
0.0125,-9.770625614890768,-0.03144996729723277,0.05512505018502875,-0.0023632522981955964,-0.004231815011226023,0.000799564226666561,0.0125
0.015,-9.771307029005563,0.01722620988460877,0.07710857194336812,-0.003924193565862458,-0.005753193740981496,0.003301631569402081,0.015
0.0175,-9.822885452580623,-0.013424897313694763,0.042237151049003066,-0.003403193152553558,-0.005509233179597446,0.0031044257355719172,0.0175
0.02,-9.802580546670075,-0.039393101099158306,0.005708663318679957,0.003218875188813989,-0.0057289470975259126,-0.0003108824547599182,0.02
0.0225,-9.867512193977102,-0.04653388025464207,-0.07948252273666631,0.00295283321321918,-8.061645237978523e-05,0.009198893836567152,0.0225
0.025,-9.891933092704733,0.04164363499255541,-0.0215235816340719,-0.001652129590137336,0.005276487090398318,-0.004998781559404575,0.025
0.0275,-9.923398052097024,-0.055553920762433505,0.06263224243188781,0.0003723958609256806,-0.002030927549226148,0.0061949895568015,0.0275
0.03,-9.799982905604317,-0.0011052034583711322,0.03679114894915475,-0.00014931283657286905,-0.0077612329942517155,0.00826374365827035,0.03
0.0325,-9.825534504733442,0.008841833650184198,0.059836055731314036,-0.002711030540019752,-0.006128662429073476,0.015647186763937494,0.0325
0.035,-9.788992602012666,0.00023299843131889715,0.02736287372041324,0.004668913079094834,-0.00446518746795288,-0.0023879015299142097,0.035
0.0375,-9.855821014098463,-0.008637401094708924,-0.004541060187546588,0.000302242722842573,-0.006846431330541643,-0.005069731925045051,0.0375
0.04,-9.796961572162372,-0.021002319242329204,0.027512573355701248,-0.001791467897646889,-0.007389397031229988,-0.0005107535979005186,0.04
0.0425,-9.82020088359665,-0.0786685142361687,0.0015891013527194724,-0.016174709674446366,-0.008119768596467456,-0.00020244179217576445,0.0425
0.045,-9.86601202056523,0.028720233663760905,0.08248195686836308,0.010578190869681097,-0.004194281180104686,-0.0030708366523113624,0.045
0.0475,-9.760330840160174,-0.05156844332671715,0.037668821864510205,0.0018412325517497285,-0.006623611238221002,0.0028875765099398995,0.0475
0.05,-9.847071803416243,-0.030019376095157525,0.010311123269960872,-0.011683494093521868,-0.010525023437338818,0.003914151094549087,0.05
0.0525,-9.837269962875878,0.013109859464615453,0.024835888833721245,-0.004841040904851771,0.00217926863467869,0.007234297526075689,0.0525
0.055,-9.823889540754223,0.04095027582497259,0.0005968285046151598,0.003327649195069348,-0.006029995965657152,0.004562071064734354,0.055
0.0575,-9.898521308449617,0.009001015636587388,0.02784323119847967,0.00282148475260287,0.004204730267620941,0.008252214329039014,0.0575
0.06,-9.845850643792783,-0.0228521374738807,-0.015124396446106702,-0.003824455872676074,-0.001532337639214227,0.005105493293931844,0.06
0.0625,-9.867671980416533,-0.035267042288896,-0.022497322204891614,0.0012651701175486337,-4.415910135904905e-05,-0.004145451481993012,0.0625
0.065,-9.828193334726219,-0.02916927489758058,-0.0038752057214749055,0.0027573436019982796,-0.009117396324096144,0.006521384399463988,0.065
0.0675,-9.768573816678755,-0.052728830089702416,-0.015755838998743225,0.005786757149038882,0.0019804858635802903,0.0025809132896889323,0.0675
0.07,-9.886169053008418,-0.04876385239985448,0.019025389569813464,-0.004530837098027356,-0.0058098141404370265,-0.012194180369419707,0.07
0.0725,-9.809043962661745,-0.00901906527143279,0.020095166014693147,-0.0031949116019009665,-0.013738749031087972,0.0009308609771766889,0.0725
0.075,-9.848413781882927,0.028581652156544658,-0.022046606358092496,0.004933364154569817,-0.00927147684136948,-0.004314374940944111,0.075
0.0775,-9.832223762440453,0.037333731652589075,-0.0033885878912372786,-0.004256373299477567,-0.005033489647488153,0.00030354123742143136,0.0775
0.08,-9.818284072637821,-0.008724407488491973,-0.02212942842980102,-0.0025556073525239667,-0.003808925604433573,-0.0075601895621436824,0.08
0.0825,-9.794381268626339,-0.023272199300887877,-0.06901166608107463,-0.005814997211550308,-0.0055669406953318835,0.004368872351519786,0.0825
0.085,-9.83266197589352,-0.016247978691241883,-0.01951419847384156,-0.005694453732669351,-0.004797543584918201,-0.010239010055267762,0.085
0.0875,-9.781421513639113,0.049461131136107006,-0.07047442823417942,-0.004455742970083889,-0.008846820909496506,0.00011364310195459822,0.0875
0.09,-9.773897734847697,0.027058988500693538,0.008106874598441526,0.002514114909710686,-0.008607823631146098,-0.0042737638536937,0.09
0.0925,-9.809091448816641,-0.0029822163738428887,0.012938597720288025,-0.002356699475199268,-0.008751826258365358,-0.005713769321243684,0.0925
0.095,-9.861899118453064,0.0063209151565474875,0.017484877332301432,-0.000386424694796741,-0.011449665276355834,-0.0007971608593697575,0.095
0.0975,-9.882492378607457,-0.03494982954826327,0.026482812555706108,0.0010183720987705098,-0.0033587685516044837,0.00161845872437436,0.0975
0.1,-9.865209705918813,-0.08505037469509603,0.0276682266069324,-0.0034970015891336833,-0.0021074045930232063,0.0018612894413823399,0.1
0.1025,-9.79137446001939,0.02492522112485187,0.003776089629143886,-0.008665013007016487,-0.00953387859418445,0.0003693147341882618,0.1025
0.105,-9.770262886161257,0.0501510020936202,-0.02457177423795582,-0.007200789215209994,-0.01601429192392106,0.006296452103749225,0.105
0.1075,-9.872220967189447,0.053534346350530566,0.007329268770366614,0.0023981148029587384,-0.004004035888918067,-0.0018279851271685021,0.1075
0.11,-9.857797217322016,-0.00987578607231058,-0.03743678594075504,-0.006617218955047893,-0.010989621445960678,0.0016696830718555679,0.11
0.1125,-9.823508846357386,-0.025284395533754216,0.07467823075429386,0.007058770980447233,-0.004817225758983616,-0.0016882733801660726,0.1125
0.115,-9.848803675495551,0.01667334212143023,0.04995887794600215,0.0022733173026525627,-0.009508699930380272,0.001425528455173282,0.115
0.1175,-9.779964659266849,0.02293543254912008,0.006622826114727004,-0.000590345678870475,-0.0033150792672080407,-0.012393956457770219,0.1175
0.12,-9.763063883043086,0.10783601379131963,0.06105638806838741,0.004575896730904622,-0.012033360095144306,-0.0013038029047784314,0.12
0.1225,-9.868119817651158,-0.06022395583428085,0.009704479974086678,0.008244118957839728,-0.003605688774566817,0.00019847783789267984,0.1225
0.125,-9.835304413030274,0.05510555911837702,0.021920608422680975,-0.005751355673187684,-0.002797680881493285,0.0005179288280943219,0.125
0.1275,-9.826700672283522,-0.016845056007183425,-0.01846756383285943,0.0006785299173569632,-0.005607323201475605,0.009999198732861767,0.1275
0.13,-9.755063697777047,0.05904917116671772,-0.010268991043295744,-0.0030666816522780527,-0.008261663445432305,0.00831305986203685,0.13
0.1325,-9.877789566240654,-0.02389405803050331,-0.015620563595462825,-0.006887641352855672,0.005153253358041227,0.0007499940647524396,0.1325
0.135,-9.830923852320687,-0.028790974037833955,0.01952414971156508,-0.0029851532842106567,-0.01179382200131237,-0.0015353078776996053,0.135
0.1375,-9.806399066193286,-0.026161062565811504,-0.08026940171349908,0.003925452432639188,-0.012077265455048345,-0.0011608455995244867,0.1375
0.14,-9.828925507372,-0.0017904339574097879,0.0339130637836164,-0.0052188852942306185,-0.005912334554215034,-0.00035598189581654947,0.14
