time,acc_x_g,acc_y_g,acc_z_g,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s
1765407779.665564,-7.380439,-1.966164,6.774270,-0.008247,-0.005192,-0.001069
1765407779.665814,-7.297345,-1.975729,6.568029,-0.008247,-0.005192,-0.000916
1765407779.666064,-7.233381,-1.981109,6.472978,-0.008705,-0.007330,-0.001985
1765407779.666314,-7.336201,-1.996054,6.752749,-0.006567,-0.007330,-0.001985
1765407779.666561,-7.379243,-1.960784,6.791008,-0.006261,-0.005651,-0.000305
1765407779.666811,-7.253706,-1.973936,6.501674,-0.011148,-0.003665,-0.000916
1765407779.667061,-7.228598,-2.075562,6.485532,-0.011301,-0.003665,-0.001069
1765407779.667311,-7.228598,-2.075562,6.485532,-0.011301,-0.009316,-0.001069
1765407779.667567,-7.411525,-2.523911,6.782041,-0.003207,-0.003207,0.000000
1765407779.667817,-7.373266,-2.699665,6.643949,-0.001374,-0.003207,-0.000764
1765407779.668067,-7.465924,-2.831779,6.609277,-0.001527,-0.005956,-0.009927
1765407779.668317,-7.771400,-2.708034,6.749162,0.008552,-0.010232,-0.013134
1765407779.668638,-7.649449,-2.513151,6.609277,0.015424,-0.010385,-0.017562
1765407779.668888,-7.702055,-2.161645,6.514824,0.010843,-0.018326,-0.023213
1765407779.669138,-7.755857,-1.802965,5.747249,0.021380,-0.018326,-0.010537
1765407779.669388,-7.748684,-1.573410,6.071257,0.008399,-0.019395,-0.020922
1765407779.669622,-8.824724,-1.372549,7.140123,-0.003512,-0.005803,-0.024587
1765407779.669822,-8.564083,-1.846006,5.854854,0.002749,-0.010079,0.028405
1765407779.670022,-7.889765,-1.483142,5.242707,-0.001374,-0.007178,-0.016799
1765407779.670222,-8.461261,-1.458632,5.656384,-0.037110,-0.007178,-0.011606
1765407779.670422,-8.181491,-1.575801,5.886537,-0.035583,-0.010079,0.002749
1765407779.670556,-8.362624,-1.580583,5.145265,-0.035430,-0.025962,0.007941
1765407779.670806,-8.405068,-1.850789,5.616929,-0.070402,-0.009010,-0.006720
1765407779.671056,-9.118841,-1.291248,6.374940,-0.058948,0.007330,-0.013592
1765407779.671306,-8.346484,-1.517814,5.613940,-0.070402,-0.005040,0.021075
1765407779.671539,-8.544953,-1.568627,5.386178,-0.083994,-0.028558,0.001680
1765407779.671789,-8.389525,-1.290053,5.487804,-0.087201,0.005040,0.003665
1765407779.672039,-8.181491,-1.559062,5.408895,-0.084147,0.005040,0.028711
1765407779.672289,-8.181491,-1.559062,5.408895,-0.084147,-0.020006,0.028711
1765407779.673588,-8.749401,-1.343855,6.059899,-0.113621,-0.012828,0.007330
1765407779.673838,-8.323768,-1.207556,5.375418,-0.113621,0.002596,0.007330
1765407779.674088,-7.930415,-1.257174,5.001195,-0.118202,-0.010232,0.032987
1765407779.674338,-8.558105,-1.162123,5.706001,-0.137903,-0.010232,0.018631
1765407779.673805,-8.558105,-1.162123,5.706001,-0.137903,0.007178,0.018631
1765407779.674055,-8.034432,-1.096963,5.346723,-0.139583,0.011912,0.033292
1765407779.674305,-7.986010,-1.083214,5.294117,-0.156840,0.000305,0.028863
1765407779.674555,-8.164752,-1.102343,5.873983,-0.166308,0.016035,0.026114
1765407779.674608,-8.149808,-0.798661,5.939741,-0.157145,0.016035,0.034819
1765407779.674858,-7.734337,-0.956480,5.365853,-0.185856,0.019242,0.033750
1765407779.675108,-7.871830,-0.600191,5.860831,-0.193186,0.020159,0.014966
1765407779.675358,-7.661405,-0.585844,5.841702,-0.210443,0.037110,0.035736
1765407779.675568,-7.305116,-0.649809,5.673122,-0.209374,0.018021,0.038179
1765407779.675818,-7.079147,-0.532640,5.255857,-0.235183,0.034514,0.022907
1765407779.676068,-7.333810,-0.802845,6.045551,-0.238848,0.038179,0.040012
1765407779.676318,-7.099473,-0.355093,6.053323,-0.228158,0.046731,0.037110
1765407779.676548,-7.159253,-0.706600,5.868603,-0.257022,0.049633,0.045968
1765407779.676798,-6.961979,-0.833333,5.830941,-0.266490,0.059865,0.033598
1765407779.677048,-6.961979,-0.833333,5.830941,-0.266490,0.058338,0.033598
1765407779.677298,-6.741989,-0.899091,6.121472,-0.283900,0.074373,0.030238
1765407779.677546,-6.663079,-0.811215,5.661166,-0.301767,0.111330,0.030391
1765407779.677796,-6.795791,-0.810019,6.068866,-0.301920,0.088117,0.050091
1765407779.678046,-6.795791,-0.810019,6.068866,-0.301920,0.094379,0.050091
1765407779.678296,-6.403036,-0.760402,6.145384,-0.328187,0.124922,0.038485
1765407779.678585,-6.456240,-1.015064,6.062888,-0.335823,0.146608,0.036652
1765407779.678835,-6.626613,-0.487805,6.472978,-0.333838,0.131489,0.046273
1765407779.679085,-6.254184,-0.881157,5.473456,-0.341016,0.131336,0.050702
1765407779.679335,-6.175274,-0.454328,5.466283,-0.341016,0.142332,0.050702
1765407779.679842,-5.546986,-1.335485,5.423242,-0.361785,0.168599,0.069791
1765407779.680092,-5.801649,-0.969632,5.746054,-0.364839,0.167072,0.056047
1765407779.680342,-5.387373,-1.165710,5.295313,-0.382249,0.182038,0.056352
