time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766534168.856574,-9.467359,2.120995,2.028933,-0.008858,-0.009927,0.000611,-9.273074,2.040889,2.028933,0.005040,-0.009621,0.002902,-9.271878,2.338594,2.042085,-0.009163,0.003818,-0.002902,-9.073409,2.130559,2.000239,0.008247,0.004887,-0.007330
1766534168.856574,-9.531323,2.109636,2.075562,-0.007483,-0.008858,0.000611,-9.325681,2.048661,2.042085,0.003818,-0.009621,0.004276,-9.330462,2.340985,2.050454,-0.007330,0.005498,-0.002443,-9.136178,2.149689,1.995456,0.006261,0.005498,-0.003818
1766534168.856574,-9.519367,2.131755,2.089909,-0.009468,-0.006720,0.000153,-9.301768,2.079149,2.068388,0.006261,-0.007789,0.001833,-9.318506,2.348159,2.095887,-0.011301,0.005956,-0.003207,-9.146339,2.196317,1.995456,0.007330,0.005498,-0.005192
1766534168.856574,-9.542681,2.132951,2.129364,-0.009010,-0.005956,-0.001527,-9.302963,2.032520,2.061214,0.007178,-0.009316,0.002291,-9.327474,2.351148,2.093496,-0.011301,0.003054,-0.003512,-9.117646,2.132951,2.020564,0.007483,0.003207,-0.005956
1766534168.856574,-9.454804,2.123386,1.995456,-0.009468,-0.009163,-0.000153,-9.250358,2.083931,2.002630,0.007178,-0.011148,0.004123,-9.304159,2.348756,2.028933,-0.010232,0.001985,-0.002902,-9.108081,2.186753,1.947633,0.008705,0.007330,-0.007483
1766534168.856574,-9.502031,2.135342,2.020564,-0.010079,-0.009163,0.000305,-9.287420,2.074366,2.030727,0.003360,-0.010385,0.000153,-9.299377,2.392396,2.022955,-0.009010,0.006261,-0.003818,-9.109277,2.191535,2.000239,0.006872,0.007330,-0.003971
1766534168.856574,-9.446436,2.141320,2.016977,-0.010079,-0.005803,0.000305,-9.269487,2.037302,2.050454,0.000764,-0.010690,0.001985,-9.252748,2.350550,2.004424,-0.009010,0.003665,-0.002291,-9.078191,2.137733,1.995456,0.009010,0.005956,-0.005040
1766534168.856574,-9.483500,2.092898,2.080344,-0.009468,-0.007178,-0.001374,-9.278454,2.067193,2.028336,0.005803,-0.011912,0.002443,-9.328670,2.329029,2.061214,-0.009468,0.003207,-0.003971,-9.103298,2.177786,2.003228,0.008399,0.004581,-0.007178
1766534168.857565,-9.524150,2.125777,2.126375,-0.007025,-0.007636,0.000611,-9.314920,2.019368,2.061214,0.003207,-0.009316,0.002902,-9.296986,2.330822,2.086322,-0.009468,0.005040,-0.004123,-9.111668,2.140124,1.985294,0.007025,0.004581,-0.005040
1766534168.857565,-9.402199,2.092300,1.999043,-0.008399,-0.005345,0.001985,-9.233619,2.022357,2.038498,0.003207,-0.007483,0.003207,-9.236010,2.343376,1.990076,-0.009163,0.007330,-0.002138,-9.026780,2.131157,1.987685,0.007636,0.005651,-0.005040
1766534168.857565,-9.354375,2.098876,1.880679,-0.006414,-0.005345,0.000153,-9.144547,2.115016,2.038498,0.005651,-0.009468,0.001985,-9.221663,2.330822,1.976327,-0.009163,0.006109,-0.003665,-9.010042,2.199904,2.067790,0.009316,0.005803,-0.003054
1766534168.857565,-9.354375,2.098876,1.880679,-0.006414,-0.009316,0.000153,-9.210902,2.069584,2.093496,0.003207,-0.013134,0.004123,-9.183404,2.406743,1.998446,-0.007636,0.002596,-0.004123,-8.975369,2.186753,2.065997,0.009316,0.002443,-0.006720
1766534168.857565,-9.420731,2.132951,1.991870,-0.009316,-0.009927,-0.001069,-9.215686,2.064204,2.018173,0.005040,-0.014355,0.003360,-9.244379,2.353539,2.032520,-0.011301,0.002596,-0.004276,-9.045910,2.196915,1.972142,0.008094,0.003818,-0.003665
1766534168.857565,-9.433285,2.107245,2.012793,-0.007483,-0.009468,-0.001374,-9.236608,2.098278,2.010999,0.002443,-0.011148,0.002291,-9.294595,2.345767,2.031324,-0.011301,0.005040,-0.003971,-9.075800,2.199904,1.976327,0.008858,0.003818,-0.005040
1766534168.857565,-9.466762,2.149091,2.067193,-0.007636,-0.007941,-0.000611,-9.289812,2.052845,2.080344,0.004123,-0.007178,-0.000458,-9.251553,2.379842,2.044476,-0.009621,0.003360,-0.002749,-9.045910,2.159254,2.007412,0.007636,0.001680,-0.005040
1766534168.857565,-9.408176,2.118603,1.966762,-0.006414,-0.007483,-0.002138,-9.207316,2.078551,1.996054,0.005956,-0.011606,0.001833,-9.219870,2.337996,2.011597,-0.010690,0.003818,-0.001680,-9.014825,2.174796,1.967958,0.008094,0.006567,-0.005345
1766534168.857565,-9.379482,2.135342,1.932687,-0.007636,-0.009010,-0.001680,-9.201338,2.089909,2.002032,0.003207,-0.010079,0.003054,-9.210902,2.378646,1.989478,-0.010690,0.005803,-0.003360,-9.005260,2.199904,1.975131,0.008399,0.006567,-0.002749
1766534168.858585,-9.437469,2.135342,2.026542,-0.009163,-0.007025,-0.001680,-9.197153,2.063606,2.052845,0.003207,-0.010385,0.003818,-9.164872,2.381635,2.025944,-0.010690,0.005345,-0.003207,-9.008846,9.521759,2.143711,0.540005,-0.007789,-0.005498
1766534168.858585,-9.499640,2.146102,2.056432,-0.007330,-0.007025,-0.001374,-9.299377,2.051052,2.025347,0.003360,-0.012370,0.001069,-9.244977,2.394787,2.025944,-0.007483,0.005192,-0.001222,-9.078191,2.158058,2.010999,0.008858,0.006567,-0.005803
1766534168.858585,-9.530725,2.120995,2.068986,-0.007941,-0.007025,-0.001374,-9.308942,2.087518,1.999043,0.007941,-0.009163,0.001680,-9.338832,2.361908,2.065399,-0.007330,0.005040,-0.001680,-9.149927,2.206480,1.946437,0.007025,0.008247,-0.004429
1766534168.858585,-9.644905,2.128168,2.135939,-0.010232,-0.004887,-0.000458,-9.410568,2.038498,1.994261,0.006872,-0.007789,0.001374,-9.409372,2.375059,2.116212,-0.006109,0.006414,-0.003971,-9.207913,2.154471,1.917742,0.004429,0.005956,-0.005803
1766534168.858585,-9.625775,2.128766,2.146700,-0.008705,-0.007025,-0.000458,-9.412958,2.061812,2.035509,0.003512,-0.011606,0.001527,-9.423719,2.342180,2.150884,-0.009468,0.009621,-0.005498,-9.230630,2.164634,1.950024,0.007178,0.005956,-0.006414
1766534168.858585,-9.594690,2.122190,2.092898,-0.007636,-0.004429,-0.003512,-9.390243,2.074964,2.009804,0.003512,-0.011454,0.001833,-9.403395,2.346963,2.077953,-0.009468,0.005040,-0.004123,-9.218077,2.184959,1.933883,0.009316,0.008247,-0.004123
1766534168.858585,-9.620994,2.158058,2.181970,-0.007483,-0.004429,-0.001222,-9.416546,2.053443,2.049258,0.006567,-0.010537,0.001374,-9.403993,2.380440,2.117408,-0.006567,0.002138,-0.004429,-9.214490,2.154471,1.958393,0.007330,0.008247,-0.003360
1766534168.858585,-9.641318,2.086920,2.184959,-0.007483,-0.006261,0.000916,-9.454207,2.031324,2.024749,0.003360,-0.007789,0.001374,-9.450023,2.311095,2.171808,-0.009010,0.003360,-0.004734,-9.256933,2.126972,1.969153,0.005498,0.007483,-0.004581
1766534168.858585,-9.630558,2.131755,2.104256,-0.009010,-0.006261,-0.001680,-9.390243,2.057030,2.024749,0.003360,-0.011454,0.001069,-9.408176,2.355332,2.128168,-0.009010,0.005956,-0.004887,-9.210902,2.179579,1.947035,0.006261,0.007178,-0.007483
1766534168.859488,-9.574366,2.178383,2.077953,-0.007636,-0.007025,-0.001222,-9.362743,2.067193,2.040889,0.004581,-0.009927,0.000764,-9.337636,2.371473,2.058823,-0.010537,0.005498,-0.001680,-9.170252,2.159254,1.992468,0.007025,0.007178,-0.003665
1766534168.859488,-9.554638,2.106647,2.098278,-0.006261,-0.003818,-0.001833,-9.347201,2.043280,2.036107,0.004429,-0.011301,0.003360,-9.376493,2.333811,2.047465,-0.010537,0.002138,-0.001833,-9.191773,2.159254,1.973936,0.004734,0.006872,-0.005040
1766534168.859488,-9.640123,2.152080,2.146102,-0.006567,-0.004887,-0.001374,-9.414154,2.105452,2.017575,0.004429,-0.010079,0.002138,-9.411763,2.398374,2.163438,-0.008858,0.007789,-0.005345,-9.255737,2.212458,1.978718,0.004887,0.004734,-0.005651
1766534168.859488,-9.611428,2.181970,2.171210,-0.007636,-0.006872,-0.002291,-9.397416,2.041487,2.016977,0.005803,-0.008247,0.003054,-9.357364,2.393591,2.113223,-0.008858,0.007178,-0.003360,-9.175035,2.148493,1.946437,0.004429,0.008094,-0.005956
1766534168.859488,-9.525346,2.060616,2.116212,-0.010690,-0.007330,0.000153,-9.301768,2.049258,2.036107,0.005803,-0.010232,0.003360,-9.325681,2.305117,2.099474,-0.007483,0.005956,-0.004581,-9.140961,2.136537,1.980512,0.009621,0.009010,-0.004276
1766534168.859488,-9.464370,2.039096,2.198709,-0.008247,-0.005192,-0.001985,-9.273074,1.991870,2.149689,0.004123,-0.008094,0.001374,-9.289812,2.279412,2.166427,-0.007178,0.010232,-0.004276,-9.084169,2.116212,2.081540,0.009010,0.012065,-0.008094
1766534168.859488,-9.312529,2.076159,2.216642,-0.006109,-0.004581,-0.003971,-9.098516,2.018173,2.146700,0.005803,-0.009163,-0.000305,-9.079387,2.277618,2.181970,-0.007178,0.009927,-0.007789,-8.902437,2.080344,2.094691,0.007025,0.012065,-0.009163
1766534168.859488,-9.134384,2.186753,2.094691,-0.005345,-0.005498,-0.005803,-8.925155,2.168818,2.102463,0.006261,-0.008247,-0.002291,-8.953849,2.444404,2.122190,-0.008247,0.007636,-0.008247,-8.768530,2.278216,2.095887,0.010690,0.007789,-0.009621
1766534168.859488,-9.080583,2.489837,2.153276,-0.006109,-0.003818,-0.006261,-8.848636,2.373266,2.196915,0.006872,-0.002596,-0.003512,-8.822333,2.692491,2.158058,-0.008247,0.012370,-0.007483,-8.637014,2.462936,2.160449,0.010079,0.015119,-0.012675
