time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766534296.969707,-6.274509,1.999043,-7.187947,-0.007483,-0.005498,-0.000458,-6.073648,1.974533,-7.202294,0.001374,-0.010385,0.001985,-6.111907,2.217838,-7.242945,-0.012981,0.003207,-0.002749,-5.935556,2.106647,-7.179578,0.006567,0.004887,-0.005651
1766534296.969707,-6.304399,1.947633,-7.191535,-0.007330,-0.005803,-0.000305,-6.099952,1.950024,-7.252510,0.000916,-0.008858,0.001374,-6.133428,2.167623,-7.210663,-0.008552,0.004734,-0.003512,-5.976207,2.070779,-7.244140,0.006261,0.008705,-0.006261
1766534296.969707,-6.237445,2.003826,-7.236967,-0.006261,-0.005803,-0.002138,-6.061094,1.983500,-7.242945,0.004581,-0.010232,0.000458,-6.052127,2.220827,-7.242945,-0.010385,0.004429,-0.001985,-5.906862,2.101267,-7.208870,0.007330,0.004123,-0.006414
1766534296.969707,-6.219511,1.997848,-7.234576,-0.008552,-0.004734,-0.000764,-6.058703,1.973936,-7.236967,0.003512,-0.013439,0.001985,-6.037780,2.239957,-7.247727,-0.005803,0.003971,-0.002749,-5.880559,2.094691,-7.192730,0.008705,0.008399,-0.004734
1766534296.969707,-6.265542,1.999043,-7.193926,-0.009010,-0.004734,0.000305,-6.097560,1.936872,-7.221424,0.003512,-0.009927,0.003360,-6.087995,2.221425,-7.256097,-0.005803,0.000305,-0.004887,-5.948110,2.073170,-7.219033,0.009927,0.008399,-0.005192
1766534296.969707,-6.354614,1.967360,-7.120994,-0.009010,-0.006567,0.000305,-6.184241,1.896222,-7.250716,0.003207,-0.009316,0.001374,-6.158536,2.174796,-7.227402,-0.008399,0.005498,-0.005040,-5.998325,2.032520,-7.279411,0.007025,0.003971,-0.004276
1766534296.969707,-6.357006,1.951219,-7.109038,-0.008094,-0.003360,0.001680,-6.214131,1.909971,-7.234576,0.003971,-0.009010,0.001833,-6.196795,2.162840,-7.190937,-0.009010,0.005345,-0.002902,-6.004303,2.022357,-7.268053,0.007789,0.008247,-0.005345
1766534296.969707,-6.358201,1.966164,-7.118602,-0.009163,-0.005803,-0.000611,-6.177067,1.912362,-7.204686,0.004123,-0.007330,0.002596,-6.148971,2.177188,-7.192132,-0.011148,0.008094,-0.003818,-6.005499,2.040889,-7.222620,0.005651,0.008247,-0.007483
1766534296.970688,-6.313366,1.981109,-7.142515,-0.010232,-0.005803,-0.000305,-6.148373,1.970349,-7.196317,0.002443,-0.010690,0.001833,-6.117886,2.228599,-7.187947,-0.011148,0.004734,-0.004276,-5.942730,2.105452,-7.147297,0.008552,0.006567,-0.005803
1766534296.970688,-6.239837,1.946437,-7.234576,-0.007330,-0.003971,0.002443,-6.106527,1.911167,-7.213653,0.003512,-0.011454,0.004429,-6.080822,2.175992,-7.252510,-0.012065,0.003360,-0.001222,-5.938546,2.039694,-7.198111,0.007025,0.006567,-0.003665
1766534296.970688,-6.239837,1.959589,-7.239956,-0.006109,-0.007789,-0.000764,-6.052127,1.958393,-7.271640,0.005498,-0.012981,0.003665,-6.090386,2.192730,-7.252510,-0.011148,0.002138,-0.002902,-5.923601,2.079149,-7.222620,0.005956,0.004734,-0.006872
1766534296.970688,-6.276900,2.034911,-7.236967,-0.008094,-0.009163,-0.001833,-6.136417,1.990674,-7.268053,0.005498,-0.010843,0.003512,-6.110712,2.263869,-7.236967,-0.008399,0.002902,-0.005345,-5.956480,2.109636,-7.228598,0.006109,0.005345,-0.004887
1766534296.970688,-6.306790,1.978718,-7.174796,-0.009621,-0.005345,-0.001985,-6.145982,1.921927,-7.229794,0.003818,-0.009927,0.004276,-6.127450,2.184361,-7.193926,-0.009774,0.004429,-0.003512,-5.933763,2.048063,-7.245336,0.006109,0.005345,-0.006414
1766534296.970688,-6.337278,1.988881,-7.126972,-0.010537,-0.009010,-0.000611,-6.166905,1.914753,-7.244140,0.007025,-0.008552,0.003207,-6.132233,2.198709,-7.199306,-0.009774,0.007789,-0.003818,-5.968435,2.065997,-7.258488,0.008399,0.003971,-0.007025
1766534296.970688,-6.420372,1.984696,-7.059421,-0.007483,-0.003207,-0.000153,-6.254184,1.924916,-7.226206,0.007025,-0.011148,0.001985,-6.214131,2.202295,-7.149688,-0.010537,0.004734,-0.004734,-6.031802,2.052845,-7.274031,0.005345,0.007330,-0.003818
1766534296.970688,-6.425154,1.966762,-7.110234,-0.005040,-0.003207,-0.000458,-6.248206,1.920731,-7.297942,0.001833,-0.009774,0.000458,-6.226685,2.185557,-7.159253,-0.010537,0.005498,-0.003054,-6.061094,2.022955,-7.299138,0.003971,0.009010,-0.008399
1766534296.970688,-6.377331,2.006815,-7.128167,-0.006414,-0.004581,-0.001527,-6.206359,1.944046,-7.263270,0.004734,-0.008399,-0.000153,-6.187231,2.220229,-7.181970,-0.011454,0.004887,-0.003971,-6.027617,2.051650,-7.258488,0.006567,0.009010,-0.007178
1766534296.971675,-6.252988,1.970349,-7.210663,-0.007941,-0.006567,0.000305,-6.067670,1.918938,-7.222022,0.004887,-0.012828,0.002443,-6.043160,2.198709,-7.248325,-0.009468,0.003360,-0.004734,-5.873983,2.050454,-7.215446,0.007483,0.005345,-0.005803
1766534296.971675,-6.236250,1.953013,-7.203490,-0.008705,-0.007483,0.000305,-6.040769,1.912960,-7.202892,0.004887,-0.009316,0.001985,-6.038975,2.149689,-7.268053,-0.010843,0.007330,-0.005040,-5.851267,2.033716,-7.184361,0.009316,0.008552,-0.006720
1766534296.971675,-6.175872,1.995456,-7.300333,-0.006261,-0.006720,0.001527,-5.981587,1.968555,-7.196317,0.003818,-0.012523,0.001985,-6.047345,2.191535,-7.289573,-0.010843,0.004276,-0.003818,-5.841104,2.098278,-7.156861,0.009621,0.006720,-0.008552
1766534296.971675,-6.166905,1.991870,-7.293160,-0.007789,-0.006720,0.002902,-6.037780,1.976327,-7.206479,0.003818,-0.010996,0.002749,-6.010282,2.218436,-7.299138,-0.006720,0.005192,-0.004734,-5.856050,2.106049,-7.152080,0.010232,0.006872,-0.006109
1766534296.971675,-6.165709,1.967958,-7.293160,-0.007789,-0.005192,0.002902,-6.011477,1.954208,-7.246531,0.003971,-0.012523,0.002749,-5.999521,2.213653,-7.293160,-0.009010,0.000611,-0.005345,-5.823768,2.100669,-7.181372,0.007789,0.006109,-0.005956
1766534296.971675,-6.215925,2.006815,-7.239358,-0.008399,-0.006567,0.000611,-6.036584,1.951219,-7.235772,0.004734,-0.012217,0.002443,-6.050932,2.208273,-7.268053,-0.009010,0.002291,-0.002596,-5.874581,2.079746,-7.206479,0.006567,0.006109,-0.004734
1766534296.971675,-6.282280,1.978120,-7.166427,-0.007636,-0.008247,0.001374,-6.127450,1.937470,-7.234576,0.003360,-0.013897,0.002138,-6.108321,2.183166,-7.204686,-0.010079,0.006261,-0.001985,-5.937948,2.064801,-7.216642,0.008858,0.005803,-0.007941
1766534296.972721,-6.316953,1.955404,-7.150884,-0.009163,-0.007483,-0.002138,-6.138211,1.924916,-7.226206,0.004734,-0.009621,0.002902,-6.147178,2.177188,-7.196317,-0.010079,0.004276,-0.004581,-5.967239,2.067193,-7.230989,0.005498,0.006414,-0.006720
1766534296.972721,-6.291846,1.977522,-7.153275,-0.007178,-0.003512,0.001680,-6.134624,1.929699,-7.210663,0.004429,-0.010385,0.004581,-6.117288,2.175394,-7.236967,-0.007178,0.003971,-0.002749,-5.968435,2.054639,-7.204088,0.007789,0.003665,-0.005345
1766534296.972721,-6.273911,1.936274,-7.166427,-0.012217,-0.005192,0.000764,-6.105331,1.911764,-7.215446,0.004734,-0.011148,0.001680,-6.087995,2.149689,-7.241749,-0.007178,0.005651,-0.004123,-5.934361,2.027738,-7.192730,0.007941,0.003665,-0.007941
1766534296.972721,-6.187231,1.942850,-7.263270,-0.007483,-0.001680,-0.001680,-6.013270,1.946437,-7.217838,0.006109,-0.008399,0.001374,-6.055714,2.158058,-7.283596,-0.010843,0.006109,-0.003512,-5.879961,2.046867,-7.182567,0.009468,0.008094,-0.005040
1766534296.972721,-6.236250,1.993065,-7.247129,-0.007178,-0.008247,-0.001680,-6.083810,1.956002,-7.216642,0.006567,-0.013744,0.000916,-6.075442,2.208871,-7.236370,-0.010537,0.005651,-0.004123,-5.906264,2.107843,-7.177785,0.009163,0.008094,-0.007025
1766534296.972721,-6.227880,1.967958,-7.259683,-0.006109,-0.005956,-0.003512,-6.056910,1.963175,-7.220229,0.005192,-0.012065,0.000916,-6.065876,2.201100,-7.270444,-0.008247,0.003054,-0.003665,-5.888330,2.092300,-7.164633,0.011606,0.008094,-0.007483
1766534296.972721,-6.245815,1.999043,-7.229794,-0.005345,-0.008399,-0.006109,-6.074844,1.981109,-7.228000,0.007178,-0.008858,-0.000305,-6.098756,2.224414,-7.262074,-0.005803,0.006109,-0.005345,-5.920611,2.134146,-7.183165,0.010232,0.006567,-0.009774
1766534296.972721,-6.297225,2.065997,-7.140123,-0.004123,-0.003512,-0.008247,-6.145384,2.029531,-7.163437,0.007789,-0.007789,-0.004734,-6.138211,2.274031,-7.202294,-0.002749,0.009010,-0.009927,-5.967239,2.175992,-7.139526,0.012217,0.007178,-0.010690
1766534296.972721,-6.406025,2.260880,-7.137733,-0.003360,-0.003818,-0.010079,-6.247011,2.220229,-7.220229,0.008858,-0.008247,-0.006872,-6.220707,2.474892,-7.183165,-0.003360,0.006567,-0.010690,-6.044954,2.360115,-7.193328,0.012981,0.007178,-0.012828
1766534296.973687,-6.550095,2.364299,-7.060019,-0.003054,-0.007025,-0.009316,-6.383906,2.302128,-7.204088,0.011148,-0.011148,-0.004429,-6.358201,2.584887,-7.123385,-0.003360,0.005803,-0.012675,-6.197393,2.455762,-7.209468,0.013439,0.005345,-0.014661
