time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766534222.481768,-9.487086,2.165830,2.417503,-0.009163,-0.003971,-0.000764,-9.258727,2.080942,2.345767,0.004581,-0.009621,0.002596,-9.283834,2.379244,2.391798,-0.012370,0.004276,-0.005040,-9.064442,2.198709,2.288378,0.007330,0.009621,-0.006872
1766534222.481768,-9.442251,2.207078,2.412721,-0.008705,-0.004429,-0.001222,-9.198349,2.092300,2.349354,0.003665,-0.013286,0.001527,-9.207913,2.418699,2.399569,-0.011606,0.004276,-0.004887,-8.988521,2.220229,2.317073,0.009163,0.009621,-0.007178
1766534222.481768,-9.502629,2.219631,2.470708,-0.008247,-0.007789,-0.001527,-9.259922,2.120397,2.331420,0.004123,-0.008247,0.002596,-9.277856,2.454567,2.439622,-0.008858,0.008399,-0.002443,-9.071017,2.236968,2.279412,0.007789,0.006720,-0.005956
1766534222.481768,-9.552844,2.187948,2.478479,-0.008858,-0.006720,-0.003054,-9.328072,2.093496,2.291965,0.003512,-0.010385,0.001374,-9.320897,2.429459,2.435437,-0.010690,0.005498,-0.001527,-9.126015,2.226207,2.202893,0.010385,0.005956,-0.005651
1766534222.481768,-9.582734,2.175394,2.526303,-0.010232,-0.007330,-0.000458,-9.363939,2.079149,2.296748,0.006414,-0.010843,0.003665,-9.371113,2.400765,2.446198,-0.007636,0.010079,-0.002596,-9.155905,2.199904,2.198709,0.008247,0.009010,-0.007636
1766534222.481768,-9.543877,2.156265,2.441415,-0.009163,-0.002596,0.001069,-9.336440,2.091105,2.315279,0.004581,-0.007636,0.001680,-9.350788,2.416307,2.447393,-0.007636,0.007483,-0.003665,-9.143950,2.191535,2.240555,0.006567,0.009010,-0.007178
1766534222.481768,-9.478717,2.158656,2.443806,-0.009621,-0.003971,0.000305,-9.277258,2.109636,2.370277,0.007636,-0.010079,0.002749,-9.275465,2.403754,2.418699,-0.010079,0.006720,-0.003665,-9.087756,2.220827,2.308106,0.006109,0.007789,-0.004734
1766534222.481768,-9.434480,2.161645,2.368484,-0.006720,-0.002443,0.000916,-9.201338,2.100669,2.343974,0.004887,-0.010232,0.003665,-9.226445,2.392396,2.380440,-0.009927,0.002749,-0.003665,-9.027975,2.211860,2.296150,0.006872,0.004581,-0.006567
1766534222.482804,-9.377091,2.178383,2.312290,-0.008247,-0.008399,0.000916,-9.158297,2.110832,2.354136,0.002443,-0.010537,0.001069,-9.201936,2.400167,2.323051,-0.009316,0.006567,-0.004887,-8.988521,2.238163,2.330224,0.005651,0.004581,-0.007025
1766534222.482804,-9.389048,2.226207,2.349354,-0.007483,-0.008247,-0.001222,-9.151123,2.162840,2.379244,0.007789,-0.007941,0.004734,-9.214490,2.449784,2.375657,-0.007178,0.005345,-0.002138,-9.020205,2.274031,2.359517,0.010996,0.006414,-0.005345
1766534222.482804,-9.417742,2.189144,2.417503,-0.012828,-0.007636,-0.001374,-9.197751,2.104256,2.407938,0.007789,-0.010843,0.002749,-9.197751,2.413917,2.400765,-0.008858,0.005192,-0.003665,-9.016617,2.222620,2.339789,0.007789,0.006261,-0.002291
1766534222.482804,-9.393231,2.128168,2.438426,-0.008705,-0.005651,-0.000305,-9.189383,2.080344,2.375657,0.002749,-0.012370,0.002443,-9.206120,2.364897,2.394787,-0.009774,0.005498,-0.002596,-9.041127,2.215447,2.330224,0.007330,0.006261,-0.004581
1766534222.482804,-9.379482,2.189144,2.361310,-0.010537,-0.004429,-0.002138,-9.164872,2.110234,2.390004,0.005651,-0.010537,0.000764,-9.184002,2.408536,2.380440,-0.009774,0.005956,-0.003971,-8.982543,2.234576,2.359517,0.008247,0.008858,-0.007330
1766534222.482804,-9.320300,2.213056,2.266260,-0.006872,-0.006720,-0.001833,-9.099712,2.147298,2.424677,0.004123,-0.009621,0.003054,-9.141558,2.428264,2.327833,-0.007941,0.003360,-0.003665,-8.944283,2.261477,2.419297,0.009316,0.005803,-0.005040
1766534222.482804,-9.295790,2.216642,2.209469,-0.007178,-0.007178,-0.001985,-9.065637,2.155667,2.357723,0.006109,-0.010232,0.004734,-9.121830,2.436633,2.254902,-0.007941,0.001069,-0.004123,-8.919774,2.272836,2.334409,0.009316,0.005803,-0.007025
1766534222.482804,-9.307747,2.203491,2.264467,-0.010843,-0.008552,-0.002902,-9.075800,2.151482,2.340985,0.006109,-0.010232,0.002138,-9.131993,2.427068,2.316475,-0.009010,0.003971,-0.005040,-8.941295,2.277020,2.320660,0.007789,0.005651,-0.007789
1766534222.482804,-9.351983,2.204686,2.378646,-0.007025,-0.008552,-0.002291,-9.173840,2.134744,2.327235,0.003818,-0.010537,0.003665,-9.150524,2.465327,2.384027,-0.009010,0.007025,-0.003360,-8.993303,2.242946,2.308704,0.008094,0.001374,-0.003207
1766534222.483863,-9.361548,2.193926,2.399569,-0.008247,-0.010079,-0.001069,-9.189383,2.138331,2.379244,0.001985,-0.010690,0.002138,-9.197751,2.431850,2.413917,-0.009927,0.004581,-0.004276,-8.984934,2.248924,2.335007,0.009163,0.001374,-0.005345
1766534222.483863,-9.387852,2.184361,2.392396,-0.005803,-0.004581,-0.001374,-9.169056,2.107245,2.390602,0.006414,-0.010232,0.003665,-9.190578,2.406743,2.358919,-0.009774,0.003818,-0.003818,-8.996890,2.229196,2.336800,0.004734,0.003360,-0.004581
1766534222.483863,-9.415350,2.164036,2.453371,-0.006414,-0.005192,0.000000,-9.215686,2.116212,2.379244,0.005345,-0.009010,0.001680,-9.222859,2.415112,2.443209,-0.009927,0.004276,-0.004581,-9.050693,2.233381,2.318866,0.005956,0.003360,-0.006567
1766534222.483863,-9.393829,2.160449,2.385222,-0.007941,-0.008094,-0.001069,-9.166666,2.141320,2.352941,0.005345,-0.010079,0.003360,-9.245575,2.407341,2.425275,-0.009927,0.004734,-0.003665,-9.068626,2.242348,2.323051,0.005651,0.005040,-0.008399
1766534222.483863,-9.327474,2.183166,2.282400,-0.005803,-0.007941,0.000916,-9.105690,2.123386,2.320660,0.005345,-0.012370,0.005192,-9.120635,2.436633,2.275227,-0.010232,0.003360,-0.005498,-8.937110,2.233979,2.308704,0.007636,0.006261,-0.006567
1766534222.483863,-9.262314,2.201100,2.198709,-0.007178,-0.008399,-0.001069,-9.041127,2.153276,2.356528,0.003971,-0.011912,0.004123,-9.097919,2.450980,2.245337,-0.010232,0.002138,-0.002749,-8.898851,2.289574,2.352941,0.007636,0.004581,-0.005651
1766534222.483863,-9.326876,2.179579,2.330224,-0.008094,-0.006109,0.000000,-9.140363,2.144309,2.378048,0.003665,-0.012370,0.004276,-9.152318,2.411525,2.358321,-0.007330,0.002443,-0.000458,-8.974771,2.266858,2.357723,0.006567,0.005345,-0.006720
