time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,t_norm
0.0,-9.720458740234374,-0.0,-0.02633621826171875,-0.004261057744126781,0.004261057744126781,-0.0021305288720633907,0.0
0.0025,-9.842563024902343,0.04548983154296875,-0.10295067138671875,0.0010652644360316954,-0.006391586616190172,-0.009587379924285258,0.0025
0.005,-9.852139831542969,0.02154781494140625,-0.009576806640625,-0.0010652644360316954,-0.007456851052221868,-0.0021305288720633907,0.005
0.0075,-9.94072529296875,-0.0047884033203125,-0.08140285644531249,0.006391586616190172,-0.003195793308095086,0.010652644360316953,0.0075
0.01,-9.923965881347655,-0.03591302490234375,-0.062249243164062495,0.007456851052221868,-0.01171790879634865,0.0010652644360316954,0.01
0.0125,-10.058041174316406,-0.0430956298828125,-0.062249243164062495,0.0021305288720633907,-0.004261057744126781,-0.0010652644360316954,0.0125
0.015,-9.995791931152343,0.047884033203124995,-0.09337386474609374,-0.0,-0.014913702104443736,-0.005326322180158476,0.015
0.0175,-10.062829577636718,-0.0430956298828125,-0.07900865478515624,-0.003195793308095086,-0.01384843766841204,-0.006391586616190172,0.0175
0.02,-9.991003527832031,0.0430956298828125,-0.0718260498046875,0.0010652644360316954,-0.01384843766841204,0.003195793308095086,0.02
0.0225,-9.986215124511718,0.02633621826171875,-0.16280571289062498,-0.007456851052221868,-0.009587379924285258,0.008522115488253563,0.0225
0.025,-9.91438907470703,0.0047884033203125,-0.08140285644531249,-0.003195793308095086,-0.004261057744126781,-0.009587379924285258,0.025
0.0275,-9.988609326171874,0.00239420166015625,-0.076614453125,0.008522115488253563,-0.012783173232380344,-0.0010652644360316954,0.0275
0.03,-9.859322436523437,-0.01915361328125,-0.0526724365234375,0.0010652644360316954,-0.007456851052221868,0.006391586616190172,0.03
0.0325,-9.7683427734375,-0.00239420166015625,-0.00718260498046875,-0.004261057744126781,-0.012783173232380344,-0.0021305288720633907,0.0325
0.035,-9.79946739501953,0.023942016601562498,0.009576806640625,0.0021305288720633907,-0.01597896654047543,0.0010652644360316954,0.035
0.0375,-9.756371765136718,-0.023942016601562498,-0.06943184814453125,0.0,-0.01171790879634865,0.0021305288720633907,0.0375
0.04,-9.866505041503906,-0.0526724365234375,-0.07900865478515624,0.005326322180158476,-0.009587379924285258,-0.01171790879634865,0.04
0.0425,-9.823409411621093,0.01915361328125,-0.02154781494140625,0.005326322180158476,-0.01384843766841204,-0.0010652644360316954,0.0425
0.045,-9.78031378173828,-0.047884033203124995,-0.03591302490234375,0.006391586616190172,-0.018109495412538822,-0.009587379924285258,0.045
0.0475,-9.763554370117188,0.011971008300781249,-0.062249243164062495,-0.004261057744126781,-0.010652644360316953,0.006391586616190172,0.0475
