time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766533472.153037,-5.286346,-2.223816,8.044595,-0.006720,-0.007789,0.001222,-5.072931,-2.256695,8.102582,0.005040,-0.013134,0.005040,-5.148254,-2.026542,8.085843,-0.005498,0.002138,-0.001985,-4.947393,-2.194524,8.008129,0.008858,0.003360,-0.003512
1766533472.153037,-5.484217,-2.263271,8.201219,-0.008552,-0.005956,-0.000458,-5.243304,-2.319464,8.090626,0.005040,-0.010843,0.002138,-5.325202,-2.066595,8.192252,-0.008094,0.004887,-0.005498,-5.098039,-2.250717,7.955523,0.009621,0.007636,-0.004276
1766533472.153037,-5.498565,-2.226207,8.262792,-0.003818,-0.005040,-0.002596,-5.298301,-2.314682,8.094810,0.002749,-0.011454,0.001833,-5.334169,-2.065997,8.278335,-0.009621,0.003512,-0.005192,-5.133906,-2.217240,7.969870,0.009927,0.004429,-0.004734
1766533472.153037,-5.481826,-2.224414,8.268770,-0.008247,-0.008552,-0.000305,-5.260042,-2.313486,8.123505,0.004887,-0.011148,0.002749,-5.294117,-2.055237,8.228120,-0.009927,0.007178,-0.003054,-5.057388,-2.225609,7.987206,0.010537,0.004429,-0.006720
1766533472.153037,-5.370038,-2.221425,8.211381,-0.009316,-0.003971,-0.001222,-5.173361,-2.329029,8.159372,0.003512,-0.009927,0.001069,-5.198469,-2.061214,8.177904,-0.010690,0.007789,-0.003665,-4.976087,-2.232783,8.063127,0.009316,0.010996,-0.004581
1766533472.153037,-5.370038,-2.221425,8.211381,-0.009316,-0.005192,-0.001222,-5.108799,-2.299139,8.145623,0.004429,-0.011759,0.002443,-5.190100,-2.046867,8.135460,-0.011759,0.005803,-0.004429,-4.972501,-2.201100,8.101386,0.004734,0.010996,-0.003512
1766533472.153037,-5.263629,-2.203491,8.047584,-0.008858,-0.006720,-0.002138,-5.067551,-2.284792,8.148612,0.007941,-0.011759,0.003818,-5.118962,-2.033716,8.087039,-0.009927,0.002596,-0.002902,-4.917503,-2.178383,8.091224,0.005651,0.008552,-0.005651
1766533472.154053,-5.362266,-2.210665,8.177904,-0.007789,-0.008705,-0.005192,-5.114179,-2.268053,8.161166,0.007941,-0.010996,0.004276,-5.202056,-2.019966,8.195838,-0.009927,0.005956,-0.005651,-4.983859,-2.199904,8.052366,0.007025,0.004887,-0.006261
1766533472.154053,-5.473456,-2.216642,8.300453,-0.005345,-0.006720,-0.003512,-5.234337,-2.309899,8.136059,0.005956,-0.009927,0.002749,-5.292922,-2.040292,8.284910,-0.009316,0.005651,-0.002291,-5.053802,-2.225012,8.035628,0.008858,0.004887,-0.004429
1766533472.154053,-5.497369,-2.223218,8.265182,-0.008094,-0.006261,0.000305,-5.263031,-2.313486,8.150406,0.001680,-0.010537,0.000153,-5.342538,-2.048063,8.258009,-0.007636,0.005803,-0.001833,-5.119559,-2.205882,8.023074,0.008094,0.006872,-0.003971
1766533472.154053,-5.492587,-2.260880,8.266378,-0.008705,-0.006261,-0.001680,-5.257651,-2.353539,8.134863,0.004276,-0.010690,0.001985,-5.309062,-2.079149,8.241271,-0.011759,0.004734,-0.002749,-5.076518,-2.274031,8.004542,0.006872,0.007483,-0.005803
