time,acc_x_g,acc_y_g,acc_z_g,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s
1765408505.931591,0.038857,0.010760,-7.005021,1.582294,-0.764192,-0.013286
1765408505.931841,-7.141319,5.878167,-3.032042,-0.008552,-0.007025,-0.001833
1765408505.932091,-7.251314,5.856647,-2.878407,-0.010079,-0.007178,-0.001527
1765408505.932341,-7.397775,5.903873,-2.755260,-0.009163,-0.005345,-0.001069
1765408505.932643,-7.349353,5.894309,-2.873027,-0.007636,-0.005345,0.000611
1765408505.932843,-7.196317,5.911644,-3.030846,-0.008094,-0.007941,-0.001527
1765408505.933043,-7.175992,5.882352,-3.046987,-0.006109,-0.009927,0.001833
1765408505.933243,-7.296747,5.814203,-2.819225,-0.008094,-0.008247,-0.000764
1765408505.933443,-7.259683,5.794476,-2.908895,-0.004887,-0.008705,-0.004123
1765408505.933643,-7.038497,6.018651,-3.161166,-0.007789,-0.004734,-0.012370
1765408505.933893,-7.038497,6.018651,-3.161166,-0.007789,0.001222,-0.012370
1765408505.934143,-6.903394,6.767694,-3.070899,-0.014203,0.007789,-0.019395
1765408505.934393,-6.764705,7.016977,-3.161764,-0.017257,0.012370,-0.019090
1765408505.934539,-7.459349,6.765901,-3.012912,-0.027031,0.022602,-0.022755
1765408505.934789,-6.751554,7.742706,-3.015303,-0.033750,0.034514,-0.014813
1765408505.935039,-6.751554,7.742706,-3.015303,-0.033750,0.023366,-0.014813
1765408505.935289,-6.519607,7.575322,-2.582496,-0.046884,0.044746,-0.027642
1765408505.935549,-6.575202,8.114537,-3.267575,-0.062919,0.065515,-0.024435
1765408505.935799,-6.850789,8.117526,-3.145624,-0.076969,0.068417,-0.022449
1765408505.936049,-7.275825,8.170731,-2.945959,-0.088575,0.068417,-0.013897
1765408505.936299,-7.630320,7.895144,-2.398374,-0.092088,0.081703,-0.009316
1765408505.936576,-7.409133,7.673361,-2.972262,-0.104611,0.088728,-0.001680
1765408505.936909,-7.595646,7.315876,-2.490435,-0.107665,0.085368,-0.011148
1765408505.937243,-7.660808,7.155666,-2.967479,-0.108734,0.079565,-0.031001
1765408505.937525,-8.195838,7.193926,-2.746293,-0.102014,0.079565,-0.047037
1765408505.937775,-8.348875,6.963772,-2.372071,-0.105680,0.093310,-0.051007
1765408505.938025,-8.087039,6.796986,-2.873625,-0.102931,0.082925,-0.064904
1765408505.938275,-8.360831,6.978718,-2.488044,-0.103084,0.077580,-0.084910
1765408505.938647,-8.360831,6.978718,-2.488044,-0.103084,0.076511,-0.084910
1765408505.938897,-8.281921,7.332615,-3.033237,-0.107360,0.057879,-0.108123
1765408505.939147,-8.529411,7.288378,-2.538259,-0.115301,0.059559,-0.117592
1765408505.939397,-8.696795,7.340984,-2.219034,-0.115148,0.055436,-0.126907
1765408505.939558,-8.604733,7.140123,-2.429459,-0.123395,0.042761,-0.132558
1765408505.939808,-8.406263,7.049258,-2.820421,-0.123395,0.030238,-0.132558
1765408505.940058,-8.243065,7.369679,-3.382353,-0.129962,0.022907,-0.174402
1765408505.940308,-8.256814,7.547823,-3.191056,-0.133016,0.020617,-0.173791
1765408505.940597,-8.490554,7.614777,-2.694284,-0.136681,0.021838,-0.182038
1765408505.940847,-8.874939,7.630320,-2.254902,-0.140957,0.016493,-0.190895
1765408505.941097,-8.843853,7.395982,-2.262673,-0.148593,0.011301,-0.188757
1765408505.941347,-8.506096,7.185556,-3.067312,-0.157145,-0.013897,-0.188299
1765408505.941545,-8.370396,6.740793,-3.414634,-0.166155,-0.031612,-0.207083
1765408505.941878,-8.659731,6.921329,-3.042802,-0.160047,-0.023213,-0.229227
1765408505.942212,-8.622667,7.075561,-3.114538,-0.159436,-0.023213,-0.234878
1765408505.942533,-8.512672,7.016977,-2.870636,-0.165239,-0.033445,-0.237627
