time,j1,j2,j3,j4,j5,j6,j7,gripper1,gripper2,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
0.0,0.00016700293,-0.785875,4.0107683e-05,-2.3551247,9.29385e-05,1.570997,0.786,0.04,0.04,-9.556332,-0.0145823890343308,0.087733336,4.5903982e-07,-0.0011641272576525,7.344301e-07
0.0025,0.0001670027515,-0.7858577740000002,4.010952604999998e-05,-2.35513919,9.294470999999992e-05,1.570996565,0.786,0.04,0.04,-9.598059599999468,-0.012296644563350098,0.07593046390015028,4.173106645005313e-07,-0.0013252669537884333,7.907220399992832e-07
0.005,0.000167002573,-0.7858405480000005,4.0111369099999956e-05,-2.35515368,9.295091999999984e-05,1.57099613,0.786,0.04,0.04,-9.639787199998937,-0.010010900092369397,0.06412759180030057,3.7558150900106266e-07,-0.0014864066499243665,8.470139799985665e-07
0.0075,0.00016700239450000002,-0.7858233220000007,4.011321214999993e-05,-2.35516817,9.295712999999976e-05,1.5709956950000001,0.786,0.04,0.04,-9.681514799998405,-0.0077251556213886975,0.052324719700450856,3.33852353501594e-07,-0.0016475463460602995,9.033059199978498e-07
0.01,0.000167002216,-0.785806096000001,4.011505519999991e-05,-2.3551826599999997,9.296333999999968e-05,1.5709952600000001,0.786,0.04,0.04,-9.723242399997876,-0.005439411150407995,0.040521847600601145,2.921231980021253e-07,-0.001808686042196233,9.59597859997133e-07
0.0125,0.0001670020375,-0.7857888700000011,4.011689824999988e-05,-2.355197149999999,9.29695499999996e-05,1.570994825,0.786,0.04,0.04,-9.764969999997344,-0.003153666679427295,0.028718975500751427,2.503940425026566e-07,-0.001969825738332166,1.0158897999964161e-06
0.015,0.00016700185900000002,-0.7857716440000013,4.011874129999986e-05,-2.355211639999999,9.297575999999952e-05,1.57099439,0.786,0.04,0.04,-9.806697599996813,-0.0008679222084465952,0.016916103400901716,2.0866488700318803e-07,-0.002130965434468099,1.0721817399956995e-06
0.0175,0.0001670002935000004,-0.7857548620000014,4.012241064999935e-05,-2.355225734999999,9.298383799999894e-05,1.57099396,0.786,0.04,0.04,-9.834418300000026,0.0006567541771798336,0.008973392620019822,3.1508607746410545e-07,-0.0022877740673588358,1.1718831349833754e-06
0.02,0.00016699595400000044,-0.7857389680000016,4.0129732599999255e-05,-2.355239039999999,9.299565199999879e-05,1.5709935400000001,0.786,0.04,0.04,-9.834125200000031,0.0006592943915162812,0.008751004480022653,7.178079599589774e-07,-0.002435920573755869,1.3584034399810004e-06
0.0225,0.0001669916145000005,-0.7857230740000019,4.013705454999916e-05,-2.3552523449999985,9.300746599999864e-05,1.57099312,0.786,0.04,0.04,-9.833832100000034,0.0006618346058527289,0.008528616340025484,1.1205298424538493e-06,-0.0025840670801529028,1.5449237449786254e-06
0.025,0.00016698727500000056,-0.7857071800000021,4.0144376499999065e-05,-2.3552656499999984,9.30192799999985e-05,1.5709927000000001,0.786,0.04,0.04,-9.833539000000037,0.0006643748201891766,0.008306228200028317,1.5232517249487219e-06,-0.0027322135865499365,1.7314440499762509e-06
0.0275,0.0001669829355000006,-0.7856912860000023,4.015169844999898e-05,-2.355278954999998,9.303109399999835e-05,1.57099228,0.786,0.04,0.04,-9.83324590000004,0.0006669150345256242,0.008083840060031149,1.925973607443594e-06,-0.00288036009294697,1.9179643549738755e-06
0.03,0.00016697859600000065,-0.7856753920000024,4.015902039999888e-05,-2.355292259999998,9.30429079999982e-05,1.5709918600000001,0.786,0.04,0.04,-9.832952800000044,0.0006694552488620719,0.00786145192003398,2.328695489938466e-06,-0.0030285065993440035,2.1044846599715005e-06
