time,acc_x_g,acc_y_g,acc_z_g,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s
1765410209.517595,-3.378766,-5.885341,7.598636,-0.010537,-0.004276,-0.003360
1765410209.517845,-3.284313,-5.897895,7.380439,-0.007178,-0.004276,0.000000
1765410209.518095,-3.135461,-5.870396,7.164633,-0.006872,-0.003665,0.000000
1765410209.518345,-3.246054,-5.890124,7.424676,-0.010537,-0.008399,-0.000916
1765410209.518656,-3.363223,-5.899091,7.638091,-0.009010,-0.010690,-0.002138
1765410209.518906,-3.228120,-5.876374,7.273433,-0.007178,-0.008094,0.001374
1765410209.519156,-3.091224,-5.838115,7.168818,-0.005803,-0.005956,-0.000458
1765410209.519406,-3.163558,-5.857843,7.386417,-0.005803,-0.007636,-0.000458
1765410209.519569,-3.248445,-5.833333,7.579506,-0.013134,-0.006567,-0.001833
1765410209.519769,-2.993185,-5.799856,7.215446,-0.013439,-0.005040,-0.001527
1765410209.519969,-2.736728,-5.841104,6.979913,-0.017562,-0.000764,-0.000764
1765410209.520169,-2.739120,-5.849473,7.051649,-0.021228,-0.003818,0.001374
1765410209.520369,-2.739120,-5.849473,7.051649,-0.021228,0.003665,0.001374
1765410209.520607,-2.495815,-5.814203,6.981109,-0.025351,0.018021,0.004734
1765410209.520857,-2.272836,-5.891917,6.750358,-0.029932,0.018021,0.001985
1765410209.521107,-2.463534,-5.804040,6.935676,-0.035430,0.016035,0.001680
1765410209.521357,-2.385222,-5.862027,6.853180,-0.036957,0.032834,0.002596
1765410209.521599,-2.073768,-5.693447,6.799975,-0.039859,0.055589,0.002291
1765410209.521849,-1.770086,-5.845289,6.854375,-0.040928,0.063683,0.008858
1765410209.522099,-1.902200,-5.586441,6.640362,-0.044288,0.061545,0.007330
1765410209.522349,-1.887852,-5.347321,6.988880,-0.049633,0.078496,0.009774
1765410209.522542,-1.509445,-5.288737,6.618244,-0.046426,0.098502,0.027031
1765410209.522792,-1.354017,-5.698230,6.505858,-0.049633,0.093615,0.036041
1765410209.523042,-1.831061,-5.743662,7.306312,-0.051618,0.097586,0.035277
1765410209.523292,-1.548302,-5.590028,7.020564,-0.045357,0.126449,0.043524
1765410209.523591,-1.205165,-5.450740,6.767097,-0.050244,0.130725,0.053603
1765410209.523841,-1.223099,-5.573887,6.694164,-0.051007,0.137750,0.063530
1765410209.524091,-1.131038,-5.695241,6.875896,-0.044746,0.150884,0.075900
1765410209.524341,-1.190818,-5.680296,6.665471,-0.047037,0.164170,0.083383
1765410209.524558,-0.875179,-5.625298,6.795791,-0.052993,0.181274,0.089339
1765410209.524808,-0.714969,-5.766379,6.757532,-0.050855,0.191048,0.103542
1765410209.525058,-0.840507,-5.713773,6.724653,-0.046731,0.189063,0.110719
1765410209.525308,-1.188426,-5.746054,7.213653,-0.046426,0.213345,0.116370
1765410209.525594,-0.901482,-5.591822,6.942849,-0.043982,0.240986,0.129198
1765410209.525844,-0.969632,-5.642037,7.092299,-0.052534,0.240528,0.135459
