time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766534264.782086,-9.688545,0.508130,-2.315279,-0.006720,-0.006109,-0.002291,-9.497847,0.427427,-2.437828,0.005345,-0.005803,0.002138,-9.482305,0.732903,-2.338594,-0.009163,0.005803,-0.002902,-9.288616,0.570301,-2.478479,0.007789,0.009010,-0.006720
1766534264.782086,-9.540888,0.538020,-2.477881,-0.007178,-0.005040,0.000153,-9.355571,0.494381,-2.422286,0.002596,-0.009927,0.005956,-9.392036,0.761597,-2.474892,-0.009163,0.004734,-0.001985,-9.189383,0.594213,-2.479675,0.012523,0.005956,-0.005651
1766534264.782086,-9.532519,0.536824,-2.515543,-0.008705,-0.005803,-0.001222,-9.336440,0.487805,-2.419894,0.002596,-0.012675,0.002596,-9.334049,0.760999,-2.498804,-0.010690,0.004887,-0.002443,-9.154709,0.588235,-2.480870,0.008552,0.005956,-0.004581
1766534264.782086,-9.606647,0.515304,-2.380440,-0.009163,-0.009163,0.000153,-9.417742,0.466284,-2.431253,0.003971,-0.012828,0.003207,-9.371113,0.747250,-2.423481,-0.010690,0.002596,-0.002596,-9.230033,0.573888,-2.479675,0.009316,0.004123,-0.004429
1766534264.782086,-9.692131,0.536824,-2.238761,-0.011148,-0.009163,-0.003665,-9.491868,0.454926,-2.443806,0.003971,-0.008399,0.003207,-9.496651,0.738283,-2.302726,-0.011606,0.006261,-0.003512,-9.319702,0.584648,-2.540052,0.009010,0.002749,-0.004581
1766534264.782086,-9.744141,0.527260,-2.233381,-0.008705,-0.007636,-0.002138,-9.564800,0.424438,-2.439024,0.003818,-0.008552,0.003207,-9.534313,0.731109,-2.295552,-0.011606,0.006567,-0.005192,-9.334647,0.543998,-2.543041,0.006720,0.010079,-0.008858
1766534264.782086,-9.655666,0.499761,-2.315877,-0.007941,-0.007941,-0.000916,-9.462577,0.431014,-2.450980,0.004276,-0.009468,0.002749,-9.493064,0.716164,-2.378646,-0.006109,0.007330,-0.002902,-9.281443,0.529053,-2.531085,0.005651,0.005040,-0.003818
1766534264.782086,-9.657459,0.523673,-2.352343,-0.010537,-0.006109,-0.000611,-9.478120,0.447154,-2.467121,0.002138,-0.010996,0.003360,-9.457196,0.750837,-2.424079,-0.009163,0.006261,-0.003665,-9.279650,0.571497,-2.498206,0.007178,0.010537,-0.004734
1766534264.783027,-9.634145,0.551172,-2.434242,-0.007636,-0.005192,0.000458,-9.446436,0.512912,-2.501195,0.003818,-0.009927,0.001680,-9.444045,0.781922,-2.421688,-0.009163,0.005803,-0.004123,-9.255140,0.596007,-2.477283,0.006567,0.010537,-0.004581
1766534264.783027,-9.543280,0.540411,-2.466523,-0.006567,-0.005498,-0.000764,-9.363341,0.481827,-2.489239,0.003665,-0.012981,0.002443,-9.375896,0.772358,-2.483261,-0.011148,0.005040,-0.004123,-9.186393,0.589431,-2.491630,0.008552,0.005956,-0.006720
1766534264.783027,-9.588712,0.500956,-2.362506,-0.009316,-0.007483,-0.000611,-9.436871,0.430416,-2.434242,0.007025,-0.010690,0.001527,-9.406384,0.701817,-2.415112,-0.006109,0.004581,-0.006414,-9.243184,0.548183,-2.508369,0.005956,0.007483,-0.009010
1766534264.783027,-9.660448,0.498565,-2.287781,-0.008858,-0.004734,0.000305,-9.472739,0.439383,-2.443806,0.005040,-0.007330,0.002291,-9.481109,0.712578,-2.305715,-0.009468,0.003512,-0.003512,-9.298779,0.534433,-2.476686,0.006872,0.007483,-0.005956
1766534264.783027,-9.589908,0.523673,-2.423481,-0.007178,-0.005345,-0.001374,-9.420133,0.442372,-2.459349,0.003665,-0.008247,0.006261,-9.425512,0.719751,-2.384624,-0.009468,0.008247,-0.005040,-9.202533,0.561334,-2.449784,0.006567,0.005956,-0.004887
1766534264.783027,-9.456598,0.523673,-2.562171,-0.007178,-0.004581,-0.001374,-9.268291,0.472860,-2.427666,0.005345,-0.013592,0.004429,-9.289812,0.754424,-2.537063,-0.013439,0.003512,-0.002902,-9.079985,0.608560,-2.413319,0.008247,0.005956,-0.006567
1766534264.783027,-9.369917,0.518293,-2.593256,-0.007941,-0.006109,-0.001374,-9.225250,0.480631,-2.394787,0.001985,-0.012675,0.002138,-9.241988,0.749641,-2.586083,-0.011454,0.001222,-0.004734,-9.038736,0.625299,-2.422286,0.007941,0.005192,-0.004887
1766534264.783027,-9.505618,0.525466,-2.422286,-0.008858,-0.010232,-0.001833,-9.326876,0.474055,-2.428264,0.001985,-0.010843,0.000611,-9.322093,0.741870,-2.448589,-0.011454,0.001680,-0.005345,-9.170850,0.604376,-2.482066,0.009927,0.002138,-0.004276
1766534264.783027,-9.687349,0.530249,-2.255499,-0.007636,-0.008247,-0.001680,-9.508607,0.459110,-2.491033,0.005651,-0.007941,0.004276,-9.513390,0.763988,-2.283596,-0.010537,0.005345,-0.004581,-9.298779,0.584648,-2.519130,0.006414,0.002138,-0.008094
1766534264.783027,-9.616212,0.510521,-2.363701,-0.008399,-0.006261,0.000916,-9.424915,0.450741,-2.468914,0.004123,-0.011759,0.003360,-9.428502,0.732305,-2.380440,-0.010843,0.008399,-0.005040,-9.236010,0.561932,-2.490435,0.005651,0.006872,-0.006109
1766534264.784192,-9.557627,0.511717,-2.450980,-0.007178,-0.004581,-0.003971,-9.365135,0.448350,-2.421090,0.003360,-0.010690,0.002443,-9.344810,0.731707,-2.449784,-0.009316,0.005345,-0.005192,-9.177425,0.558943,-2.393591,0.007178,0.003665,-0.004429
1766534264.784192,-9.464968,0.545791,-2.536465,-0.007025,-0.004734,-0.000611,-9.307747,0.482425,-2.441415,0.005345,-0.010996,0.003512,-9.306551,0.741272,-2.510760,-0.009316,0.003818,-0.002596,-9.107483,0.590626,-2.434242,0.009468,0.003665,-0.005498
