time,acc_x_g,acc_y_g,acc_z_g,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s
1765409592.872635,-9.765661,-0.600789,-1.626614,-0.006109,-0.003207,0.000305
1765409592.872835,-9.748325,-0.649211,-1.532759,-0.007636,-0.007941,-0.000305
1765409592.873035,-9.861309,-0.640842,-1.419775,-0.009010,-0.008858,0.001680
1765409592.873235,-9.852941,-0.597202,-1.629005,-0.005651,-0.006109,-0.002138
1765409592.873363,-9.707077,-0.602582,-1.716882,-0.005651,-0.006109,0.000305
1765409592.873613,-9.683165,-0.665949,-1.585366,-0.005956,-0.005192,0.001833
1765409592.873863,-9.742347,-0.661765,-1.533357,-0.007330,-0.010232,-0.000458
1765409592.874113,-9.574366,-0.749043,-1.647537,-0.006109,-0.006872,-0.005803
1765409592.874420,-9.374102,-0.597800,-1.687590,-0.006872,-0.006720,-0.008858
1765409592.874620,-9.320897,-0.209230,-1.820301,-0.008705,-0.005651,-0.018479
1765409592.874820,-9.230033,0.185318,-1.972142,-0.008858,-0.001069,-0.016493
1765409592.875020,-9.057268,0.202056,-2.171210,-0.016493,0.008858,-0.012523
1765409592.875220,-8.985532,0.174558,-2.097083,-0.018173,0.014050,-0.012523
1765409592.875409,-9.211501,0.430416,-1.792802,-0.021686,0.023976,-0.020006
1765409592.875659,-9.303562,0.680296,-1.933285,-0.026725,0.041386,-0.020617
1765409592.875909,-9.259325,0.679101,-2.272836,-0.033750,0.045509,-0.024282
1765409592.876159,-9.414154,0.648015,-2.065997,-0.046578,0.055894,-0.028405
1765409592.876361,-9.643710,0.599593,-2.004424,-0.052076,0.067501,-0.032987
1765409592.876694,-9.643710,0.599593,-2.004424,-0.052076,0.073457,-0.032987
1765409592.877028,-9.796746,0.664754,-2.356528,-0.070708,0.081092,-0.050702
1765409592.877406,-10.050812,0.744859,-1.947633,-0.081551,0.080787,-0.057116
1765409592.877656,-10.112385,0.572692,-2.021162,-0.092393,0.081398,-0.059559
1765409592.877906,-10.046029,0.527260,-2.397178,-0.105222,0.075442,-0.071624
1765409592.878156,-10.046029,0.527260,-2.397178,-0.105222,0.080176,-0.071624
1765409592.878345,-10.154231,0.942731,-2.416307,-0.131641,0.082772,-0.091477
