time,j1,j2,j3,j4,j5,j6,j7,gripper1,gripper2,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,quat_x,quat_y,quat_z,quat_w
1459.6333333323346,0.00016700293,-0.785875,4.0107683e-05,-2.3551247,9.29385e-05,1.570997,0.786,0.04,0.04,0.0,-0.0,0.0,2.875329272945135e-08,-0.0011641195053377316,4.421952117202833e-08,0.9999995971961153,0.00020320632366974898,0.0008736418299892524,3.263050917662294e-05
1459.6499999990012,0.00016701099,-0.78576016,4.0110477e-05,-2.3552213,9.298217e-05,1.5709941,0.786,0.04,0.04,-0.29199845929095414,-4.22382098499356e-05,0.020128406758557205,-7.487254461618223e-08,-0.002239500888215064,7.252998583528595e-07,0.9999996850588323,0.00020320604758359144,0.0007665025165858439,3.26102853155459e-05
1459.666666665668,0.00016705462,-0.7856543,4.0084356e-05,-2.35531,9.30794e-05,1.5709913,0.786,0.04,0.04,0.023328730298732836,-4.520562184745524e-05,-0.0016704454679494773,1.5763823383426697e-07,-0.003234636696407774,5.178725972833469e-06,0.9999997558463516,0.00020319782004133617,0.0006677972344243989,3.2630303921153426e-05
1459.6833333323345,0.00016719232,-0.78555703,3.9982737e-05,-2.355391,9.332279e-05,1.5709884,0.786,0.04,0.04,0.022460759876397063,-0.00012379728401966535,-0.0015249219806889869,5.782660173909353e-07,-0.004161241537542687,1.6869407519000123e-05,0.9999998122459578,0.00020316886479344615,0.0005771981358198199,3.275321964254075e-05
1459.6999999990012,0.00016750771,-0.78546774,3.9738843e-05,-2.3554645,9.384478e-05,1.5709856,0.786,0.04,0.04,0.0218005757466333,-0.0002359729282730243,-0.001173335229576189,1.3847355957316985e-06,-0.005028151859011792,3.892299206038332e-05,0.9999998566089875,0.00020310100688934954,0.0004944071639576297,3.306874096191174e-05
1459.7166666656678,0.00016810696,-0.7853861,3.926789e-05,-2.3555312,9.481625e-05,1.5709827,0.786,0.04,0.04,0.019783102362680438,-0.0003803521244134041,-0.0013850486405786455,3.1130382205496573e-06,-0.0058429379668977705,7.41398572591611e-05,0.9999998911501863,0.00020297118722869425,0.0004187686233866751,3.3692026936070353e-05
1459.7333333323345,0.00016911644,-0.7853115,3.8468603e-05,-2.3555906,9.644674e-05,1.5709798,0.786,0.04,0.039999995,0.020404803535023497,-0.0005566038722728563,-0.0007511555627504052,5.532918804098086e-06,-0.006614508579815444,0.00012580736643896443,0.9999999174613209,0.00020275205142151565,0.00035037186585429254,3.476367113681908e-05
1459.7499999990011,0.0001706811,-0.785244,3.7225553e-05,-2.3556473,9.894505e-05,1.570977,0.786,0.04,0.04,0.012233963912522405,-0.0007353466927978848,-0.0028421195241268293,9.568937856446563e-06,-0.0073489778706849924,0.0001938657965902063,0.9999999377232286,0.0002024121423730622,0.00028680284559590163,3.642789048878785e-05
1459.7666666656678,0.00017296147,-0.78518295,3.5409743e-05,-2.3556974,0.00010257777,1.5709741,0.7860019,0.04,0.04,0.018528953885410537,-0.0009595787613649205,-0.0007183305414493191,1.536549616920579e-05,-0.0080725911095153,0.00028270538787482325,0.9999999522580006,0.00020287043462952786,0.00022981978957162382,3.886447398156054e-05
1459.7833333323345,0.00017613295,-0.7851281,3.2880842e-05,-2.3557403,0.000107619715,1.5709713,0.7860038,0.04,0.04,0.019009096229893885,-0.0011924833641724136,-0.000329152332190219,1.4339432940637035e-05,-0.00877140754653523,0.0003926847425606536,0.9999999623627874,0.0002031352428864863,0.00017951205738101774,4.226012270067721e-05
1459.799999999001,0.00018038343,-0.7850797,2.9488103e-05,-2.3557775,0.00011438806,1.5709684,0.78600574,0.04,0.039999995,0.016840903889625558,-0.0014581635257291162,-0.0010990676359012852,1.604567196403735e-05,-0.009451298471082637,0.0005280336755982935,0.9999999691146085,0.00020316603726642377,0.00013528350846633502,4.6826440789717825e-05
1459.8166666656678,0.00018591246,-0.78503764,2.5072208e-05,-2.355811,0.0001231741,1.5709655,0.78600764,0.04,0.04,0.01306230650763851,-0.00170725204262033,-0.0019883506267470707,2.0755329371454793e-05,-0.010121214147539364,0.0006859386282043608,0.9999999734116118,0.00020291954036699136,9.600155951110439e-05,5.2764916002472154e-05
1459.8333333323344,0.00019292902,-0.78500146,1.9465475e-05,-2.3558383,0.00013431587,1.5709627,0.78601146,0.039999995,0.04,0.017462726530603767,-0.0019923345017194643,-0.0004663681970606959,2.9043907806078356e-05,-0.01079517841330487,0.0008700134901913089,0.9999999755379436,0.00020330421413828695,6.288793577839674e-05,6.0304363893130395e-05
1459.849999999001,0.00020165081,-0.7849714,1.2493232e-05,-2.3558583,0.00014816521,1.5709597,0.7860153,0.03999999,0.039999995,0.018903559929395186,-0.002288724148801738,-0.00036604076669721763,3.2467139868380305e-05,-0.01146749826162464,0.001081619147782111,0.9999999762417865,0.00020331930446431474,3.635978463985891e-05,6.968251542780291e-05
