time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766534150.886455,-4.503825,3.042802,8.272357,-0.009010,-0.006872,-0.002291,-4.252749,3.020086,8.335723,0.005040,-0.007789,0.003512,-4.387852,3.260401,8.323171,-0.010690,0.003054,-0.003360,-4.161884,3.110353,8.318986,0.008705,0.009010,-0.006109
1766534150.886455,-4.386657,3.066116,8.090028,-0.006261,-0.005651,0.000611,-4.167861,3.014108,8.310616,0.005040,-0.011606,0.004581,-4.236011,3.284911,8.190458,-0.010232,-0.000153,-0.003360,-4.057866,3.112147,8.328549,0.007941,0.009010,-0.005803
1766534150.886455,-4.404591,3.054758,8.149210,-0.007483,-0.006261,0.000764,-4.167861,2.997369,8.344092,0.005345,-0.014813,0.002749,-4.226447,3.274749,8.222141,-0.010232,0.001069,-0.003818,-4.055475,3.103778,8.310616,0.007025,0.008858,-0.004276
1766534150.886455,-4.525346,3.035629,8.313605,-0.009316,-0.010537,-0.000764,-4.287422,2.990794,8.309421,0.006414,-0.013897,0.002902,-4.375299,3.249043,8.366212,-0.009316,0.004429,-0.004581,-4.153514,3.082257,8.269966,0.008552,0.007483,-0.007330
1766534150.886455,-4.637733,3.071496,8.425393,-0.009010,-0.005345,-0.000916,-4.442850,2.972262,8.340506,0.004276,-0.009010,0.002596,-4.433285,3.269966,8.431372,-0.009316,0.004429,-0.005192,-4.244380,3.066714,8.254423,0.009010,0.007483,-0.007178
1766534150.886455,-4.641319,3.020086,8.396699,-0.008858,-0.005803,-0.000153,-4.426111,2.942372,8.330941,0.002138,-0.010537,0.003665,-4.445241,3.240076,8.383547,-0.008858,0.006261,-0.005040,-4.259325,3.059540,8.234097,0.007025,0.001833,-0.003512
1766534150.886455,-4.558823,3.035031,8.285508,-0.009010,-0.005498,0.001374,-4.323290,2.957914,8.311811,0.003207,-0.009010,0.003665,-4.348398,3.249641,8.346484,-0.007636,0.007941,-0.003512,-4.173242,3.049378,8.289095,0.006109,0.005956,-0.004581
1766534150.886455,-4.502630,3.018890,8.210783,-0.008399,-0.007330,-0.000153,-4.261118,2.955523,8.296268,0.002291,-0.011454,0.002596,-4.292204,3.231707,8.277140,-0.009468,0.002138,-0.001985,-4.117647,3.041606,8.275944,0.007636,0.005956,-0.006567
1766534150.887433,-4.524151,3.040411,8.266378,-0.008552,-0.010079,-0.000916,-4.267097,2.980631,8.267574,0.004734,-0.012828,0.003360,-4.371114,3.253228,8.336919,-0.007941,0.003054,-0.005040,-4.181014,3.100191,8.232305,0.007941,0.002749,-0.005345
1766534150.887433,-4.606647,3.064921,8.268770,-0.006109,-0.005803,0.000458,-4.384265,2.978240,8.293878,0.006872,-0.007789,0.003207,-4.412362,3.263988,8.327353,-0.007941,0.002443,-0.003512,-4.228837,3.083452,8.224533,0.005803,0.005498,-0.002138
