time,acc_x_g,acc_y_g,acc_z_g,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s
1765407791.313212,-9.51247318359962,2.0726498429950877,-2.0776825025325008,-0.010635167360696987,-0.011430772205602653,9.625159999935613e-05
1765407791.313412,-9.386771867316586,2.146789933228429,-2.1489077016174414,-0.010077989426103964,-0.009369415137347691,-0.0006278544784815284
1765407791.313612,-9.263739185713249,2.2226896439662363,-2.217094196296306,-0.00959986641370266,-0.007236740948108779,-0.0011190516862840526
1765407791.313812,-9.145424161783735,2.3019271873487748,-2.2799955385224724,-0.009282828963991034,-0.00498496037690385,-0.0012335007595009944
1765407791.31405,-9.033988973419879,2.3856744450868215,-2.3355591985911244,-0.009203781604018224,-0.0025722301029259638,-0.0008403625999590994
1765407791.3143,-8.931668698585078,2.4745781353497627,-2.382023014241818,-0.009430846334450415,3.4129319641253995e-05,0.00017131250467384643
1765407791.31455,-8.840710590443749,2.5686793772588516,-2.4179979940540486,-0.010020089985187115,0.0028548893266361797,0.0018863640701123248
1765407791.3148,-8.763292048263374,2.6673793274655506,-2.4425343737237823,-0.011012791669906053,0.0058968302568377755,0.0043582974327784595
1765407791.314991,-8.701419561575328,2.7694554141024534,-2.4551681043850553,-0.012433391278227684,0.009151462971349804,0.007605376019598574
1765407791.315191,-8.656814583293423,2.873128637505101,-2.455945197792306,-0.014288237497016834,0.012594640051326308,0.011608330918654687
1765407791.315391,-8.630795665000116,2.9761776523232046,-2.4454221909469256,-0.016565220457185552,0.0161870761616681,0.01630995371831717
1765407791.315591,-8.624168662431826,3.076090426177845,-2.4246422676397548,-0.019234327332430697,0.019875733717738604,0.02161676803232472
1765407791.315791,-8.637137889897081,3.170240109883731,-2.395087837847302,-0.02224909932477544,0.023595977257992916,0.027402852825603057
1765407791.316001,-8.669250201990018,3.256069226340254,-2.358611582849213,-0.02554890067263705,0.02727436220580112,0.0335157222129185
1765407791.316251,-8.7193809105977,3.331265683238381,-2.317349331536972,-0.02906184385654587,0.030831894253035143,0.03978397828750771
1765407791.316501,-8.785765796268104,3.3939152492708207,-2.2736195178532936,-0.03270815972604272,0.03418756427294265,0.046026273857844954
1765407791.316751,-8.866078294871341,3.442617833464132,-2.229814940934537,-0.036403765987039594,0.037261935274100544,0.052060971427972426
1765407791.317021,-8.957546088814711,3.476559089951409,-2.188292893154209,-0.040063780514292234,0.03998055100939042,0.05771578435975078
1765407791.317271,-9.057097345923745,3.495534136866686,-2.1512696115400534,-0.043605749414707455,0.04227695789589004,0.0628366594374974
1765407791.317521,-9.161524189660717,3.4999256703755885,-2.1207246549513674,-0.04695240666932996,0.04409517045939577,0.06729522122024623
1765407791.317771,-9.267649983165063,3.4906435194039123,-2.0983201679891446,-0.05003384269758446,0.04539145493765861,0.07099424255500414
1765407791.317975,-9.372487651382048,3.4690360500892985,-2.0853387958591036,-0.05278902830928658,0.046135360781155585,0.07387081014852062
1765407791.318225,-9.47337822287331,3.4367854640778597,-2.082642102982194,-0.05516671590179803,0.04630999870755182,0.0758970879546868
1765407791.318475,-9.568101543888552,3.395798869918406,-2.0906491392266044,-0.05712581439330615,0.04591163009332736,0.07707881189017969
1765407791.318725,-9.654954099890242,3.3481051967244233,-2.1093332724621656,-0.05863539421710635,0.0449486721284945,0.0774518475699766
1765407791.319019,-9.732791583835207,3.295765005386773,-2.138235259703468,-0.0596745072896541,0.0434402319449956,0.07707728391760696
1765407791.319269,-9.801036169755111,3.2407967627697256,-2.1764913602351434,-0.06023199491453102,0.04141427942058222,0.0760356046869551
1765407791.319519,-9.859650588101232,3.1851199873912064,-2.2228759553128046,-0.06030640897827002,0.03890557269627724,0.07442047765545942
1765407791.319769,-9.909083166411046,3.1305134145774893,-2.2758578881271285,-0.0599061019372432,0.03595346506752313,0.07233264433764662
1765407791.319971,-9.950189779798947,3.078585064898444,-2.3336687680971178,-0.05904946049883282,0.03259973242466219,0.06987430699168283
1765407791.320221,-9.98413979676152,3.0307505596409445,-2.3943804008598275,-0.05776517772106858,0.028886552849900438,0.06714431510644403
1765407791.320471,-10.012313408370524,2.988215975184581,-2.4559877541043194,-0.056092396803832344,0.024854745196536437,0.06423435568850432
1765407791.320721,-10.036197231769671,2.951962066631018,-2.516493699493402,-0.05408053809146366,0.02054234258232788,0.061226244639764484
1765407791.321034,-10.057284030437197,2.922728010264723,-2.5739921572113675,-0.051788647798440064,0.015983546942248426,0.05819030088612917
1765407791.321284,-10.076981211177692,2.9009947218429133,-2.626746656126212,-0.04928417295459979,0.011208083363019193,0.055184677065246414
1765407791.321534,-10.096531796170641,2.8869697412338287,-2.6732610285853378,-0.046641151725228994,0.006240949954590087,0.05225544267036836
1765407791.321784,-10.116950812461344,2.880577114117148,-2.7123381455668696,-0.043937892941685125,0.0011025405254287929,0.04943718217487876
1765407791.322002,-10.138979210588936,2.8814563334117334,-2.74312234102654,-0.04125428948972009,-0.004190905161516218,0.046753885616756835
1765407791.322252,-10.163056430055757,2.888974011937872,-2.7651222872643912,-0.038668954205607,-0.009626601950731305,0.04421996450572358
1765407791.322502,-10.189311749906839,2.902250516056035,-2.7782132886467887,-0.03625637408182615,-0.015194381359721973,0.041841300236762045
1765407791.322752,-10.217573634901477,2.9202016408337066,-2.7826203684819486,-0.03408425200469879,-0.020885834264908105,0.03961629715943196
1765407791.322968,-10.247395253954519,2.9415931657851657,-2.7788853900517045,-0.032211165168972725,-0.026693529264790034,0.037536947862684925
1765407791.323218,-10.278093331187092,2.9651044136741276,-2.7678223545205447,-0.03068463865079451,-0.0326103600422322,0.0355899222001317
1765407791.323468,-10.308796976101602,2.9893961328636216,-2.7504648805026135,-0.029539716933035635,-0.03862903538390804,0.033757678884378174
1765407791.323718,-10.338503363696855,3.0131780702773163,-2.728009082457388,-0.02879810244373638,-0.044741694432667664,0.03201958894182025
1765407791.323983,-10.366137725834244,3.035271967991872,-2.70175423529108,-0.02846790443599327,-0.05093960550964954,0.03035306408054126
1765407791.324233,-10.390615538491748,3.054665912859306,-2.673043060385365,-0.028544002698000587,-0.057212895277858604,0.028734692180166898
1765407791.324483,-10.410904900299586,3.070556118093261,-2.6432031397527607,-0.029008989241300975,-0.06355026854444457,0.0271413766105702
1765407791.324733,-10.426087043123806,3.082372940628316,-2.613490816233662,-0.02983461940332611,-0.0699387171513191,0.02555144402668171
