time,a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
1766534381.660358,-8.812768,3.324964,-2.863462,-0.006872,-0.008552,-0.000458,-8.629841,3.286107,-2.868244,0.004429,-0.012217,0.002596,-8.623863,3.562888,-2.894548,-0.009316,0.002902,-0.002291,-8.423600,3.412243,-2.898134,0.008399,0.005956,-0.006109
1766534381.660358,-8.925155,3.268770,-2.734338,-0.009927,-0.009621,-0.001985,-8.749401,3.216762,-2.838354,0.007025,-0.009468,0.001374,-8.723098,3.523433,-2.771401,-0.009927,0.005498,-0.002291,-8.553323,3.347680,-2.873625,0.008552,0.006261,-0.003818
1766534381.660358,-8.898851,3.240674,-2.746891,-0.007330,-0.004887,-0.000611,-8.728478,3.234696,-2.856289,0.004734,-0.008858,0.002902,-8.712338,3.497130,-2.777379,-0.012217,0.005498,-0.002443,-8.576039,3.348278,-2.870636,0.007025,0.007941,-0.006720
1766534381.660358,-8.919774,3.292683,-2.780966,-0.008399,-0.005498,-0.002443,-8.726087,3.245456,-2.871831,0.003512,-0.010996,0.001833,-8.697990,3.551530,-2.829985,-0.009163,0.004276,-0.005040,-8.538976,3.355452,-2.871831,0.006720,0.007941,-0.005651
1766534381.660358,-8.840865,3.315399,-2.853897,-0.005040,-0.006720,-0.000764,-8.656144,3.273553,-2.862267,0.001833,-0.011454,0.001069,-8.633428,3.559899,-2.869440,-0.010690,0.006109,-0.003207,-8.461261,3.375777,-2.853897,0.005803,0.007483,-0.005803
1766534381.660358,-8.772118,3.313606,-2.922046,-0.007025,-0.007330,-0.000458,-8.601745,3.275944,-2.872429,0.003665,-0.012828,0.002749,-8.584408,3.571257,-2.899330,-0.008552,0.003512,-0.004734,-8.405068,3.397297,-2.824007,0.007483,0.005803,-0.004581
1766534381.660358,-8.735054,3.316595,-2.978240,-0.008858,-0.008094,0.000458,-8.579028,3.280726,-2.904113,0.004429,-0.014050,0.002749,-8.555714,3.566475,-2.949545,-0.008858,0.001985,-0.005651,-8.370994,3.377570,-2.841941,0.007941,0.005803,-0.005192
1766534381.660358,-8.768530,3.320779,-2.892754,-0.008858,-0.006872,-0.001222,-8.576039,3.278933,-2.918460,0.004887,-0.010996,0.005040,-8.573050,3.565279,-2.912482,-0.008858,0.002749,-0.003665,-8.405068,3.384146,-2.910090,0.008094,0.003971,-0.003512
1766534381.661450,-8.848636,3.332137,-2.822214,-0.005040,-0.005345,-0.000305,-8.681849,3.237087,-2.905308,0.005803,-0.008858,0.003665,-8.687230,3.548541,-2.850908,-0.009468,0.006414,-0.004734,-8.469033,3.363223,-2.911286,0.007483,0.003971,-0.006109
1766534381.661450,-8.939502,3.269368,-2.688905,-0.004887,-0.006414,-0.002902,-8.763748,3.228120,-2.838354,0.004887,-0.009468,0.002749,-8.723696,3.527020,-2.738522,-0.009468,0.007330,-0.002902,-8.552127,3.338115,-2.875418,0.008094,0.006720,-0.005651
